,value,parameter,muni_code
121,0.5144613509312775,housing_type_Rækkehus,825
122,0.0,1,820
123,0.3812286336304487,erhvervsindkomst,820
124,0.0,formueindkomst,820
125,0.12141920726746237,anden_personlig_indkomst,820
126,0.0,kont_recip_tot,820
127,0.0,gini_index,820
128,-0.15021354342975915,unemployed,820
129,-0.0,pop_den,820
130,0.0,housing_type_Ejerlejlighed,820
131,0.0,housing_type_Rækkehus,820
132,-0.8092315937287209,housing_type_Villa,820
133,0.0,1,813
134,-0.0,erhvervsindkomst,813
135,-0.0,formueindkomst,813
136,0.0,anden_personlig_indkomst,813
137,-0.0,kont_recip_tot,813
138,-0.0,gini_index,813
139,-0.0,unemployed,813
140,0.0,pop_den,813
141,-0.05643565280847448,erhvervsindkomst^2,813
142,-0.05842821807846054,erhvervsindkomst formueindkomst,813
143,-0.0,erhvervsindkomst anden_personlig_indkomst,813
144,0.0,erhvervsindkomst kont_recip_tot,813
145,-0.0012537764357047473,erhvervsindkomst gini_index,813
146,-0.0,erhvervsindkomst unemployed,813
147,0.03184529393380928,erhvervsindkomst pop_den,813
148,-0.03981565681232496,formueindkomst^2,813
149,0.005414655951773073,formueindkomst anden_personlig_indkomst,813
150,0.0,formueindkomst kont_recip_tot,813
151,-0.014196397184309558,formueindkomst gini_index,813
152,-0.0,formueindkomst unemployed,813
153,0.03480269683532005,formueindkomst pop_den,813
154,-0.0,anden_personlig_indkomst^2,813
155,0.0,anden_personlig_indkomst kont_recip_tot,813
156,-0.0,anden_personlig_indkomst gini_index,813
157,-0.0,anden_personlig_indkomst unemployed,813
158,0.0008670012014735343,anden_personlig_indkomst pop_den,813
159,0.012936000746635283,kont_recip_tot^2,813
160,0.0,kont_recip_tot gini_index,813
161,-0.0,kont_recip_tot unemployed,813
162,-0.01608015780418823,kont_recip_tot pop_den,813
163,-0.010613954142830144,gini_index^2,813
164,-0.0,gini_index unemployed,813
165,0.008043397208798259,gini_index pop_den,813
166,0.0,unemployed^2,813
167,-0.005244491903613618,unemployed pop_den,813
168,-0.015354505215206751,pop_den^2,813
169,0.0,housing_type_Ejerlejlighed,813
170,0.49394135234902287,housing_type_Rækkehus,813
171,-0.7350095115467213,housing_type_Villa,813
172,0.0,1,810
173,0.16872771768490719,erhvervsindkomst,810
174,-0.0,formueindkomst,810
175,0.00718978445325227,anden_personlig_indkomst,810
176,0.07872439765140625,kont_recip_tot,810
177,0.30358386800086495,gini_index,810
178,-0.11596521122681855,unemployed,810
179,0.0,pop_den,810
180,0.0,housing_type_Ejerlejlighed,810
181,0.38249166312671606,housing_type_Rækkehus,810
182,-0.35157561074343324,housing_type_Villa,810
183,0.0,1,791
184,0.4707522383449726,erhvervsindkomst,791
185,0.017482057250257057,formueindkomst,791
186,-0.0,anden_personlig_indkomst,791
187,0.0,kont_recip_tot,791
188,-0.0,gini_index,791
189,-0.3078807730759337,unemployed,791
190,-0.0,pop_den,791
191,-0.16092418826499336,erhvervsindkomst^2,791
192,-0.008237606278456815,erhvervsindkomst formueindkomst,791
193,0.08857704077198039,erhvervsindkomst anden_personlig_indkomst,791
194,-0.0006949206277895259,erhvervsindkomst kont_recip_tot,791
195,0.000437113297458202,erhvervsindkomst gini_index,791
196,0.04404603663109368,erhvervsindkomst unemployed,791
197,0.018965016666200794,erhvervsindkomst pop_den,791
198,-0.06227223842147139,formueindkomst^2,791
199,0.07802829294723232,formueindkomst anden_personlig_indkomst,791
200,-0.02713497214806504,formueindkomst kont_recip_tot,791
201,-0.05917865970786739,formueindkomst gini_index,791
202,0.32836724524252053,formueindkomst unemployed,791
203,0.01771004545556715,formueindkomst pop_den,791
204,-0.11824670539829789,anden_personlig_indkomst^2,791
205,-0.015118459627525994,anden_personlig_indkomst kont_recip_tot,791
206,0.05739361259717849,anden_personlig_indkomst gini_index,791
207,0.0361870538092778,anden_personlig_indkomst unemployed,791
208,-0.002991983092203579,anden_personlig_indkomst pop_den,791
209,0.011351453010885866,kont_recip_tot^2,791
210,-0.018430876043203186,kont_recip_tot gini_index,791
211,0.023468299259630735,kont_recip_tot unemployed,791
212,0.0037947839758582323,kont_recip_tot pop_den,791
213,0.004033333142548874,gini_index^2,791
214,-0.030568406990530313,gini_index unemployed,791
215,0.006089289545949799,gini_index pop_den,791
216,0.1029448641442994,unemployed^2,791
217,-0.01918233588961309,unemployed pop_den,791
218,-0.0022906704442259194,pop_den^2,791
219,0.0,housing_type_Ejerlejlighed,791
220,0.2390932456060392,housing_type_Rækkehus,791
221,-1.0072463416536488,housing_type_Villa,791
222,0.0,1,787
223,1.5559862910107,erhvervsindkomst,787
224,-0.13326217990232223,formueindkomst,787
225,-0.05182119755623908,anden_personlig_indkomst,787
226,0.3869528993509954,kont_recip_tot,787
227,0.37081991452329777,gini_index,787
228,0.2690284475774548,unemployed,787
229,1.1340841755906792,pop_den,787
230,0.4217256967312222,housing_type_Ejerlejlighed,787
231,0.062354598505669455,housing_type_Rækkehus,787
232,-0.931177299252894,housing_type_Villa,787
233,0.0,1,779
234,0.6623463136630168,erhvervsindkomst,779
235,-0.04738788371521546,formueindkomst,779
236,0.028310062949884578,anden_personlig_indkomst,779
237,0.03409798379708083,kont_recip_tot,779
238,0.1862065677299303,gini_index,779
239,-0.0,unemployed,779
240,0.3883642432937039,pop_den,779
241,0.5966718761731863,housing_type_Ejerlejlighed,779
242,0.0,housing_type_Rækkehus,779
243,-0.950706637929706,housing_type_Villa,779
244,0.0,1,773
245,-0.0,erhvervsindkomst,773
246,-0.0,formueindkomst,773
247,0.031014294128323038,anden_personlig_indkomst,773
248,-0.06389003972150763,kont_recip_tot,773
249,0.618624467642974,gini_index,773
250,0.0,unemployed,773
251,0.13271342464011815,pop_den,773
252,0.22867602491968864,housing_type_Rækkehus,773
253,0.0,housing_type_Villa,773
254,-0.36251876229696306,housing_type_Ejerlejlighed,773
255,0.0,1,766
256,0.0,erhvervsindkomst,766
257,0.11621661410018651,formueindkomst,766
258,0.06763646712901333,anden_personlig_indkomst,766
259,-0.044119522652302866,kont_recip_tot,766
260,0.22910847846304602,gini_index,766
261,-0.4074084362603745,unemployed,766
262,0.0,pop_den,766
263,0.0949592115063781,housing_type_Ejerlejlighed,766
264,-0.0,housing_type_Rækkehus,766
265,-1.0368343567085014,housing_type_Villa,766
266,0.0,1,760
267,0.0,erhvervsindkomst,760
268,0.0,formueindkomst,760
269,0.0,anden_personlig_indkomst,760
270,-0.0,kont_recip_tot,760
271,0.0,gini_index,760
272,-0.0,unemployed,760
273,-0.0,pop_den,760
274,-0.0151004967897297,erhvervsindkomst^2,760
275,-0.054520030882556775,erhvervsindkomst formueindkomst,760
276,0.051318119728674234,erhvervsindkomst anden_personlig_indkomst,760
277,-0.06332300266081921,erhvervsindkomst kont_recip_tot,760
278,0.03591665322725922,erhvervsindkomst gini_index,760
279,0.07679353115594596,erhvervsindkomst unemployed,760
280,0.2699659866273783,erhvervsindkomst pop_den,760
281,-0.07002966213788717,formueindkomst^2,760
282,-0.0,formueindkomst anden_personlig_indkomst,760
283,0.15598379357290182,formueindkomst kont_recip_tot,760
284,0.04738457708264024,formueindkomst gini_index,760
285,0.0,formueindkomst unemployed,760
286,0.03838746329490812,formueindkomst pop_den,760
287,-0.012464092879407767,anden_personlig_indkomst^2,760
288,0.0,anden_personlig_indkomst kont_recip_tot,760
289,0.0071858067230821865,anden_personlig_indkomst gini_index,760
290,-0.0,anden_personlig_indkomst unemployed,760
291,-0.07889423241073737,anden_personlig_indkomst pop_den,760
292,0.05798821531286799,kont_recip_tot^2,760
293,-0.06920520238444354,kont_recip_tot gini_index,760
294,-0.0,kont_recip_tot unemployed,760
295,-0.0,kont_recip_tot pop_den,760
296,-0.00919777669108771,gini_index^2,760
297,0.0040967594432762345,gini_index unemployed,760
298,-0.08920678922448982,gini_index pop_den,760
299,-0.022148074667497505,unemployed^2,760
300,-0.10496156481488951,unemployed pop_den,760
301,-0.11367759245467957,pop_den^2,760
302,0.8867479397055735,housing_type_Ejerlejlighed,760
303,0.0,housing_type_Rækkehus,760
304,-0.7711972615342122,housing_type_Villa,760
305,0.0,1,756
306,0.2453401556957019,erhvervsindkomst,756
307,-0.13642404608324565,formueindkomst,756
308,0.0711428008158967,anden_personlig_indkomst,756
309,-0.05983185016608777,kont_recip_tot,756
310,0.1382043407355979,gini_index,756
311,-0.493690152339654,unemployed,756
312,-0.0,pop_den,756
313,0.2516118236077812,housing_type_Ejerlejlighed,756
314,0.0,housing_type_Rækkehus,756
315,-0.891134530263358,housing_type_Villa,756
316,0.0,1,751
317,0.7025389867200338,erhvervsindkomst,751
318,0.09198699803650683,formueindkomst,751
319,-0.002795384333287895,anden_personlig_indkomst,751
320,0.0,kont_recip_tot,751
321,0.3775248639512695,gini_index,751
322,0.028620549251062045,unemployed,751
323,-0.2749112121256228,pop_den,751
324,-0.0,housing_type_Rækkehus,751
325,0.5465095789293065,housing_type_Ejerlejlighed,751
326,-0.4273552963817457,housing_type_Villa,751
327,0.0,1,746
328,0.0,erhvervsindkomst,746
329,0.0,formueindkomst,746
330,0.0,anden_personlig_indkomst,746
331,-0.0,kont_recip_tot,746
332,0.0,gini_index,746
333,-0.0,unemployed,746
334,-0.0,pop_den,746
335,-0.0,erhvervsindkomst^2,746
336,-0.0,erhvervsindkomst formueindkomst,746
337,0.0,erhvervsindkomst anden_personlig_indkomst,746
338,0.038490131555686695,erhvervsindkomst kont_recip_tot,746
339,0.0,erhvervsindkomst gini_index,746
340,0.0,erhvervsindkomst unemployed,746
341,0.0,erhvervsindkomst pop_den,746
342,-0.05602256886669513,formueindkomst^2,746
343,0.0,formueindkomst anden_personlig_indkomst,746
344,0.0053511799927805056,formueindkomst kont_recip_tot,746
345,0.0,formueindkomst gini_index,746
346,0.0,formueindkomst unemployed,746
347,0.019488840566416053,formueindkomst pop_den,746
348,-0.0,anden_personlig_indkomst^2,746
349,0.0,anden_personlig_indkomst kont_recip_tot,746
350,0.005141053070724499,anden_personlig_indkomst gini_index,746
351,-0.0,anden_personlig_indkomst unemployed,746
352,-0.0,anden_personlig_indkomst pop_den,746
353,-0.017920319633721232,kont_recip_tot^2,746
354,0.0,kont_recip_tot gini_index,746
355,-0.0,kont_recip_tot unemployed,746
356,-0.007772537848237314,kont_recip_tot pop_den,746
357,0.009043526205163424,gini_index^2,746
358,-0.0,gini_index unemployed,746
359,-0.0,gini_index pop_den,746
360,-0.0004989304749835153,unemployed^2,746
361,-0.00620136092319955,unemployed pop_den,746
362,-0.00128054971192474,pop_den^2,746
363,0.0,housing_type_Ejerlejlighed,746
364,0.09295675024016191,housing_type_Rækkehus,746
365,-0.6112139334107601,housing_type_Villa,746
366,0.0,1,741
367,0.7024646353286655,erhvervsindkomst,741
368,-0.2686118364620574,formueindkomst,741
369,0.12334169440158865,anden_personlig_indkomst,741
370,-0.00206999936321192,kont_recip_tot,741
371,0.10060637947229412,gini_index,741
372,0.0,unemployed,741
373,0.27577386490483874,pop_den,741
374,0.0,housing_type_Rækkehus,741
375,0.766413055133062,housing_type_Ejerlejlighed,741
376,-0.14809575540783118,housing_type_Villa,741
377,0.0,1,740
378,0.5048582065689671,erhvervsindkomst,740
379,0.0,formueindkomst,740
380,0.06523723265360708,anden_personlig_indkomst,740
381,0.0,kont_recip_tot,740
382,0.04012910860467679,gini_index,740
383,-0.1384144721188958,unemployed,740
384,0.11409638802282555,pop_den,740
385,0.20877635745366285,housing_type_Ejerlejlighed,740
386,0.0,housing_type_Rækkehus,740
387,-0.8729899926399154,housing_type_Villa,740
388,0.0,1,730
389,0.0,erhvervsindkomst,730
390,0.0,formueindkomst,730
391,0.0,anden_personlig_indkomst,730
392,-0.0,kont_recip_tot,730
393,0.0,gini_index,730
394,-0.0,unemployed,730
395,-0.0,pop_den,730
396,-0.0792290050825018,erhvervsindkomst^2,730
397,-0.0,erhvervsindkomst formueindkomst,730
398,-0.0,erhvervsindkomst anden_personlig_indkomst,730
399,-0.0,erhvervsindkomst kont_recip_tot,730
400,-0.0,erhvervsindkomst gini_index,730
401,-0.0,erhvervsindkomst unemployed,730
402,0.050084035684478445,erhvervsindkomst pop_den,730
403,-0.0,formueindkomst^2,730
404,0.0,formueindkomst anden_personlig_indkomst,730
405,-0.0,formueindkomst kont_recip_tot,730
406,-0.0,formueindkomst gini_index,730
407,-0.0,formueindkomst unemployed,730
408,0.0033263962601995985,formueindkomst pop_den,730
409,-0.0006083288067071352,anden_personlig_indkomst^2,730
410,0.0,anden_personlig_indkomst kont_recip_tot,730
411,0.0,anden_personlig_indkomst gini_index,730
412,-0.0,anden_personlig_indkomst unemployed,730
413,0.002724530293899059,anden_personlig_indkomst pop_den,730
414,-0.0,kont_recip_tot^2,730
415,-0.0,kont_recip_tot gini_index,730
416,-0.0,kont_recip_tot unemployed,730
417,-0.0050069857388151855,kont_recip_tot pop_den,730
418,0.0,gini_index^2,730
419,-0.0,gini_index unemployed,730
420,0.008925561716201666,gini_index pop_den,730
421,0.04056522736592272,unemployed^2,730
422,-0.014793279619637915,unemployed pop_den,730
423,-0.011019873865021207,pop_den^2,730
424,0.9043782599950849,housing_type_Rækkehus,730
425,-0.0,housing_type_Ejerlejlighed,730
426,-0.08183702277545758,housing_type_Villa,730
427,0.0,1,727
428,-0.0,erhvervsindkomst,727
429,-0.19098212969136538,formueindkomst,727
430,0.030330635636235146,anden_personlig_indkomst,727
431,-0.19871307637914318,kont_recip_tot,727
432,0.0,gini_index,727
433,-0.7742153645522909,unemployed,727
434,0.2825237333340985,pop_den,727
435,0.12214039605949642,housing_type_Rækkehus,727
436,-0.0,housing_type_Ejerlejlighed,727
437,-0.727424348413856,housing_type_Villa,727
438,0.0,1,710
439,-0.0,erhvervsindkomst,710
440,-0.0,formueindkomst,710
441,0.0,anden_personlig_indkomst,710
442,-0.0,kont_recip_tot,710
443,0.0,gini_index,710
444,-0.0,unemployed,710
445,-0.0,pop_den,710
446,-0.023350380428282025,erhvervsindkomst^2,710
447,-0.0070446399526703195,erhvervsindkomst formueindkomst,710
448,-0.0,erhvervsindkomst anden_personlig_indkomst,710
449,0.09138654639923556,erhvervsindkomst kont_recip_tot,710
450,-0.0,erhvervsindkomst gini_index,710
451,-0.0,erhvervsindkomst unemployed,710
452,-0.0,erhvervsindkomst pop_den,710
453,-0.0,formueindkomst^2,710
454,-0.013259682467452275,formueindkomst anden_personlig_indkomst,710
455,0.04975608061547869,formueindkomst kont_recip_tot,710
456,-0.0,formueindkomst gini_index,710
457,-0.0,formueindkomst unemployed,710
458,-0.0,formueindkomst pop_den,710
459,-0.012217310001069896,anden_personlig_indkomst^2,710
460,0.021391154729582078,anden_personlig_indkomst kont_recip_tot,710
461,0.0,anden_personlig_indkomst gini_index,710
462,0.0,anden_personlig_indkomst unemployed,710
463,0.0038505173787137946,anden_personlig_indkomst pop_den,710
464,-0.019816625850181516,kont_recip_tot^2,710
465,0.021728502387991715,kont_recip_tot gini_index,710
466,-0.0,kont_recip_tot unemployed,710
467,-0.027541407643117494,kont_recip_tot pop_den,710
468,0.0,gini_index^2,710
469,-0.0,gini_index unemployed,710
470,0.005018173433469887,gini_index pop_den,710
471,0.0,unemployed^2,710
472,-0.0,unemployed pop_den,710
473,0.0003560846811808506,pop_den^2,710
474,-0.0,housing_type_Ejerlejlighed,710
475,0.29329422989323223,housing_type_Rækkehus,710
476,-0.7248544941434493,housing_type_Villa,710
477,0.0,1,707
478,0.026229455183232733,erhvervsindkomst,707
479,-0.07060037224342496,formueindkomst,707
480,0.24937004806487664,anden_personlig_indkomst,707
481,-0.08022932558100895,kont_recip_tot,707
482,0.2628582072612804,gini_index,707
483,-0.40388229929768704,unemployed,707
484,-0.023886628279733573,pop_den,707
485,-0.0,housing_type_Ejerlejlighed,707
486,0.9635874364160788,housing_type_Rækkehus,707
487,-0.16643355619019992,housing_type_Villa,707
488,0.0,1,706
489,0.3446912548874356,erhvervsindkomst,706
490,0.048068055361892466,formueindkomst,706
491,0.18182204513213407,anden_personlig_indkomst,706
492,0.11079656253239226,kont_recip_tot,706
493,0.23506276224031597,gini_index,706
494,-0.1108031970710596,unemployed,706
495,0.02496011481963116,pop_den,706
496,0.0941724072504217,housing_type_Ejerlejlighed,706
497,-0.0,housing_type_Rækkehus,706
498,-1.0315207570156633,housing_type_Villa,706
499,0.0,1,671
500,0.5107271722138412,erhvervsindkomst,671
501,0.37049897913640883,formueindkomst,671
502,-0.0,anden_personlig_indkomst,671
503,0.3839276970106302,kont_recip_tot,671
504,-0.0,gini_index,671
505,-0.026276186107661345,unemployed,671
506,0.7304838736622536,pop_den,671
507,1.062893448867358,housing_type_Rækkehus,671
508,-0.0,housing_type_Ejerlejlighed,671
509,-0.012911211682376394,housing_type_Villa,671
510,0.0,1,665
511,-0.0,erhvervsindkomst,665
512,-0.33612248911181386,formueindkomst,665
513,0.2950160067442213,anden_personlig_indkomst,665
514,0.043562111293124234,kont_recip_tot,665
515,0.2751770604329461,gini_index,665
516,-0.4482498214230053,unemployed,665
517,0.10219347770697211,pop_den,665
518,0.47359624615162865,housing_type_Ejerlejlighed,665
519,0.0,housing_type_Rækkehus,665
520,-0.7727926203605661,housing_type_Villa,665
521,0.0,1,661
522,0.0,erhvervsindkomst,661
523,0.0,formueindkomst,661
524,0.0,anden_personlig_indkomst,661
525,0.0,kont_recip_tot,661
526,0.0,gini_index,661
527,-0.0,unemployed,661
528,0.0,pop_den,661
529,-0.060753041115810986,erhvervsindkomst^2,661
530,0.0221104425324082,erhvervsindkomst formueindkomst,661
531,0.06293454372452542,erhvervsindkomst anden_personlig_indkomst,661
532,-0.0066411337721610595,erhvervsindkomst kont_recip_tot,661
533,0.0,erhvervsindkomst gini_index,661
534,0.04100528477124458,erhvervsindkomst unemployed,661
535,0.025867556957590736,erhvervsindkomst pop_den,661
536,-0.0,formueindkomst^2,661
537,-0.09545396809696466,formueindkomst anden_personlig_indkomst,661
538,0.0,formueindkomst kont_recip_tot,661
539,-0.01112203785165538,formueindkomst gini_index,661
540,0.0,formueindkomst unemployed,661
541,0.004580486237144019,formueindkomst pop_den,661
542,-0.054114638807351526,anden_personlig_indkomst^2,661
543,-0.0,anden_personlig_indkomst kont_recip_tot,661
544,0.05296202050053154,anden_personlig_indkomst gini_index,661
545,-0.0,anden_personlig_indkomst unemployed,661
546,-0.005393887154628916,anden_personlig_indkomst pop_den,661
547,-0.08562984692440888,kont_recip_tot^2,661
548,-0.03347317008707759,kont_recip_tot gini_index,661
549,0.0,kont_recip_tot unemployed,661
550,0.0316451336234481,kont_recip_tot pop_den,661
551,-0.00917681441830043,gini_index^2,661
552,0.006748976491032753,gini_index unemployed,661
553,0.00565191436956342,gini_index pop_den,661
554,0.08106908232784785,unemployed^2,661
555,-0.02194684837371292,unemployed pop_den,661
556,-0.00919955489145091,pop_den^2,661
557,0.0,housing_type_Ejerlejlighed,661
558,0.43552613545708035,housing_type_Rækkehus,661
559,-1.0684024797071927,housing_type_Villa,661
560,0.0,1,657
561,0.0,erhvervsindkomst,657
562,0.0,formueindkomst,657
563,0.0,anden_personlig_indkomst,657
564,-0.0,kont_recip_tot,657
565,0.0,gini_index,657
566,-0.0,unemployed,657
567,0.0,pop_den,657
568,-0.03331661203835581,erhvervsindkomst^2,657
569,-0.0,erhvervsindkomst formueindkomst,657
570,0.0,erhvervsindkomst anden_personlig_indkomst,657
571,-0.0,erhvervsindkomst kont_recip_tot,657
572,0.0,erhvervsindkomst gini_index,657
573,0.0,erhvervsindkomst unemployed,657
574,0.017340395843963727,erhvervsindkomst pop_den,657
575,-0.0360138840311448,formueindkomst^2,657
576,0.0,formueindkomst anden_personlig_indkomst,657
577,-0.10377775963956427,formueindkomst kont_recip_tot,657
578,-0.0,formueindkomst gini_index,657
579,0.0,formueindkomst unemployed,657
580,0.021162445532084424,formueindkomst pop_den,657
581,-0.0051413957999342464,anden_personlig_indkomst^2,657
582,-0.0,anden_personlig_indkomst kont_recip_tot,657
583,0.0,anden_personlig_indkomst gini_index,657
584,-0.0,anden_personlig_indkomst unemployed,657
585,0.003493696022956291,anden_personlig_indkomst pop_den,657
586,0.04912280605671267,kont_recip_tot^2,657
587,-0.0,kont_recip_tot gini_index,657
588,-0.0,kont_recip_tot unemployed,657
589,-0.004294219211442181,kont_recip_tot pop_den,657
590,0.0,gini_index^2,657
591,-0.0,gini_index unemployed,657
592,0.011406815316446323,gini_index pop_den,657
593,0.0,unemployed^2,657
594,-0.006455750465130091,unemployed pop_den,657
595,-0.0024087719043990726,pop_den^2,657
596,0.16994553442886526,housing_type_Ejerlejlighed,657
597,-0.0,housing_type_Rækkehus,657
598,-1.0257867200728816,housing_type_Villa,657
599,0.0,1,630
600,0.0,erhvervsindkomst,630
601,0.0,formueindkomst,630
602,-0.0,anden_personlig_indkomst,630
603,0.0,kont_recip_tot,630
604,0.0,gini_index,630
605,-0.0,unemployed,630
606,-0.0,pop_den,630
607,-0.1729817113016706,erhvervsindkomst^2,630
608,0.0,erhvervsindkomst formueindkomst,630
609,0.03858696242583283,erhvervsindkomst anden_personlig_indkomst,630
610,0.1497354300793082,erhvervsindkomst kont_recip_tot,630
611,0.00022082585681715535,erhvervsindkomst gini_index,630
612,0.0,erhvervsindkomst unemployed,630
613,0.050906489749079596,erhvervsindkomst pop_den,630
614,0.0,formueindkomst^2,630
615,0.0,formueindkomst anden_personlig_indkomst,630
616,-0.01600436311424792,formueindkomst kont_recip_tot,630
617,-0.029568626639955492,formueindkomst gini_index,630
618,-0.0,formueindkomst unemployed,630
619,0.020544140424652982,formueindkomst pop_den,630
620,-0.03187479130954398,anden_personlig_indkomst^2,630
621,0.07867986385897648,anden_personlig_indkomst kont_recip_tot,630
622,-0.028980845118872302,anden_personlig_indkomst gini_index,630
623,-2.3359409282417397e-07,anden_personlig_indkomst unemployed,630
624,-0.0,anden_personlig_indkomst pop_den,630
625,0.003714954296717128,kont_recip_tot^2,630
626,-0.0,kont_recip_tot gini_index,630
627,0.1491289869024705,kont_recip_tot unemployed,630
628,-0.04421112724955215,kont_recip_tot pop_den,630
629,-0.00010049084862780485,gini_index^2,630
630,-0.03539787723451303,gini_index unemployed,630
631,0.007074052127685054,gini_index pop_den,630
632,0.031905150971792196,unemployed^2,630
633,-0.021972707349708017,unemployed pop_den,630
634,-0.004360468039634115,pop_den^2,630
635,0.019942773730539178,housing_type_Rækkehus,630
636,-0.0,housing_type_Ejerlejlighed,630
637,-0.9234778213418986,housing_type_Villa,630
638,0.0,1,621
639,0.0,erhvervsindkomst,621
640,0.0,formueindkomst,621
641,0.0,anden_personlig_indkomst,621
642,-0.0,kont_recip_tot,621
643,-0.0,gini_index,621
644,-0.0,unemployed,621
645,-0.0,pop_den,621
