Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Elmevej 2  2600 Glostrup,4.235.000 kr.,05-10-2022Alm. Salg,101 m² 41.931 kr/m²,4,1935,-6%,Aktuel værdi
"Villa VVilla Duevej 11, st  2600 Glostrup",1.670.000 kr.,03-10-2022Fam. Salg,159 m² 10.503 kr/m²,7,1957,,Aktuel værdi
Rækkehus RRækkehus Ravnager 21  2600 Glostrup,3.600.000 kr.,29-09-2022Alm. Salg,100 m² 36.000 kr/m²,4,1964,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Edithsvej 1B, 1. tv  2600 Glostrup",2.595.000 kr.,28-09-2022Alm. Salg,84 m² 30.893 kr/m²,3,1944,,Aktuel værdi
Rækkehus RRækkehus Hvissingeparken 12  2600 Glostrup,3.575.000 kr.,27-09-2022Alm. Salg,98 m² 36.480 kr/m²,4,1967,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 18, st. tv  2600 Glostrup",1.550.000 kr.,19-09-2022Alm. Salg,51 m² 30.392 kr/m²,2,1946,,Aktuel værdi
Rækkehus RRækkehus Anemonevej 19  2600 Glostrup,3.900.000 kr.,18-09-2022Alm. Salg,136 m² 28.676 kr/m²,4,1973,-2%,Aktuel værdi
Rækkehus RRækkehus Hvissingeparken 38  2600 Glostrup,3.100.000 kr.,18-09-2022Alm. Salg,98 m² 31.633 kr/m²,3,1967,-11%,Aktuel værdi
Villa VVilla Ejby Mosevej 39  2600 Glostrup,4.100.000 kr.,18-09-2022Alm. Salg,171 m² 23.977 kr/m²,7,1981,-9%,Aktuel værdi
Rækkehus RRækkehus Bovneager 15  2600 Glostrup,4.500.000 kr.,14-09-2022Alm. Salg,135 m² 33.333 kr/m²,5,2012,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Dalvangsvej 13, 1. 10  2600 Glostrup",2.300.000 kr.,14-09-2022Alm. Salg,88 m² 26.136 kr/m²,3,1967,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordre Ringvej 12, st. th  2600 Glostrup",1.565.000 kr.,13-09-2022Alm. Salg,57 m² 27.456 kr/m²,2,1940,-5%,Aktuel værdi
Villa VVilla Byparkvej 131  2600 Glostrup,2.850.000 kr.,08-09-2022Alm. Salg,93 m² 30.645 kr/m²,3,1960,-5%,Aktuel værdi
Rækkehus RRækkehus Langagervej 85  2600 Glostrup,2.900.000 kr.,07-09-2022Alm. Salg,88 m² 32.955 kr/m²,3,1964,1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lilliendalsvej 11, 2. 1  2600 Glostrup",1.350.000 kr.,07-09-2022Alm. Salg,51 m² 26.471 kr/m²,2,1970,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 25, 1. tv  2600 Glostrup",1.770.000 kr.,07-09-2022Alm. Salg,66 m² 26.818 kr/m²,2,1959,-7%,Aktuel værdi
Rækkehus RRækkehus Stisager 10  2600 Glostrup,4.195.000 kr.,06-09-2022Alm. Salg,118 m² 35.551 kr/m²,4,2015,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 8, st. tv  2600 Glostrup",1.350.000 kr.,06-09-2022Andet,63 m² 21.429 kr/m²,3,1946,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sofielundsvej 10A, 1. tv  2600 Glostrup",1.500.000 kr.,05-09-2022Alm. Salg,46 m² 32.609 kr/m²,2,1950,-3%,Aktuel værdi
Rækkehus RRækkehus Bovneager 19  2600 Glostrup,4.750.000 kr.,04-09-2022Alm. Salg,135 m² 35.185 kr/m²,5,2012,-1%,Aktuel værdi
Rækkehus RRækkehus Ravnager 35  2600 Glostrup,2.950.000 kr.,01-09-2022Alm. Salg,100 m² 29.500 kr/m²,4,1964,-5%,Aktuel værdi
Villa VVilla Ørnebjergvej 27  2600 Glostrup,2.995.000 kr.,01-09-2022Alm. Salg,104 m² 28.798 kr/m²,5,1930,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 20, st. 2  2600 Glostrup",1.800.000 kr.,30-08-2022Alm. Salg,72 m² 25.000 kr/m²,2,1961,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sofielundsvej 22, st. tv  2600 Glostrup",1.865.000 kr.,30-08-2022Alm. Salg,55 m² 33.909 kr/m²,2,1931,-7%,Aktuel værdi
Villa VVilla Rørsangervej 26  2600 Glostrup,3.500.000 kr.,30-08-2022Alm. Salg,108 m² 32.407 kr/m²,4,1962,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kildevældets Alle 4, 2. 4  2600 Glostrup",3.125.000 kr.,25-08-2022Alm. Salg,95 m² 32.895 kr/m²,3,2007,-2%,Aktuel værdi
Villa VVilla Erdalsvej 3  2600 Glostrup,5.600.000 kr.,24-08-2022Alm. Salg,166 m² 33.735 kr/m²,6,1928,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 20, st. 10  2600 Glostrup",1.960.000 kr.,21-08-2022Alm. Salg,72 m² 27.222 kr/m²,2,1961,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 12, st. tv  2600 Glostrup",2.100.000 kr.,21-08-2022Alm. Salg,75 m² 28.000 kr/m²,3,1946,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ørnebjergvej 12D, st. th  2600 Glostrup",1.525.000 kr.,17-08-2022Alm. Salg,53 m² 28.774 kr/m²,2,1935,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergårdsvej 23, st. 54  2600 Glostrup",1.800.000 kr.,16-08-2022Alm. Salg,52 m² 34.615 kr/m²,1,1970,-3%,Aktuel værdi
Villa VVilla Kirkebjerg Alle 15B  2600 Glostrup,4.600.000 kr.,16-08-2022Alm. Salg,125 m² 36.800 kr/m²,4,1987,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Tranemosevej 11, 1. th  2600 Glostrup",2.425.000 kr.,15-08-2022Alm. Salg,79 m² 30.696 kr/m²,3,1961,-3%,Aktuel værdi
Villa VVilla Drosselvej 7  2600 Glostrup,4.200.000 kr.,14-08-2022Alm. Salg,162 m² 25.926 kr/m²,5,1960,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 20, 1. 18  2600 Glostrup",1.825.000 kr.,11-08-2022Alm. Salg,72 m² 25.347 kr/m²,2,1961,-1%,Aktuel værdi
Villa VVilla Erdalsvej 31  2600 Glostrup,4.225.000 kr.,11-08-2022Alm. Salg,110 m² 38.409 kr/m²,3,1931,1%,Aktuel værdi
Villa VVilla Vingeager 14  2600 Glostrup,4.400.000 kr.,11-08-2022Alm. Salg,136 m² 32.353 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Erdalsvej 13  2600 Glostrup,4.145.000 kr.,08-08-2022Alm. Salg,95 m² 43.632 kr/m²,4,1928,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 20, st. 3  2600 Glostrup",1.675.000 kr.,07-08-2022Alm. Salg,72 m² 23.264 kr/m²,2,1961,-7%,Aktuel værdi
Villa VVilla Højvangsvej 1  2600 Glostrup,3.725.000 kr.,04-08-2022Alm. Salg,131 m² 28.435 kr/m²,5,1935,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sofielundsvej 20, st. th  2600 Glostrup",2.000.000 kr.,31-07-2022Alm. Salg,57 m² 35.088 kr/m²,2,1931,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stadionvej 43, st. 10  2600 Glostrup",1.770.000 kr.,28-07-2022Alm. Salg,56 m² 31.607 kr/m²,1,1972,-4%,Aktuel værdi
Villa VVilla Lunddalsvej 3  2600 Glostrup,6.250.000 kr.,28-07-2022Alm. Salg,147 m² 42.517 kr/m²,5,1929,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jernbanevej 14, 2. tv  2600 Glostrup",3.900.000 kr.,27-07-2022Alm. Salg,96 m² 40.625 kr/m²,3,2006,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jernbanevej 14, 1. tv  2600 Glostrup",3.900.000 kr.,27-07-2022Alm. Salg,113 m² 34.513 kr/m²,3,2006,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Edithsvej 1B, 1. th  2600 Glostrup",1.365.000 kr.,26-07-2022Alm. Salg,82 m² 16.646 kr/m²,3,1944,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 8, 1. th  2600 Glostrup",1.900.000 kr.,25-07-2022Alm. Salg,63 m² 30.159 kr/m²,3,1946,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Christiansvej 19, 2. tv  2600 Glostrup",1.700.000 kr.,25-07-2022Alm. Salg,61 m² 27.869 kr/m²,3,1947,-5%,Aktuel værdi
Rækkehus RRækkehus Bovneager 119  2600 Glostrup,4.150.000 kr.,24-07-2022Alm. Salg,116 m² 35.776 kr/m²,4,2012,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lilliendalsvej 5, st. 2  2600 Glostrup",1.350.000 kr.,24-07-2022Alm. Salg,43 m² 31.395 kr/m²,1,1970,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Byparkvej 2, 1. tv  2600 Glostrup",1.650.000 kr.,19-07-2022Alm. Salg,52 m² 31.731 kr/m²,2,1975,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 35, st. th  2600 Glostrup",2.000.000 kr.,18-07-2022Alm. Salg,73 m² 27.397 kr/m²,2,1959,-5%,Aktuel værdi
Rækkehus RRækkehus Ejby Mosevej 167  2600 Glostrup,3.995.000 kr.,15-07-2022Alm. Salg,100 m² 39.950 kr/m²,3,2021,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordre Ringvej 6, 1. tv  2600 Glostrup",1.850.000 kr.,10-07-2022Alm. Salg,67 m² 27.612 kr/m²,3,1940,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 20, 2. 26  2600 Glostrup",1.850.000 kr.,08-07-2022Alm. Salg,72 m² 25.694 kr/m²,2,1961,-2%,Aktuel værdi
Villa VVilla Ørnebjergvej 25  2600 Glostrup,4.750.000 kr.,06-07-2022Alm. Salg,186 m² 25.538 kr/m²,6,1928,,Aktuel værdi
Villa VVilla Erdalsvej 22  2600 Glostrup,4.320.000 kr.,05-07-2022Alm. Salg,118 m² 36.610 kr/m²,5,1929,1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lilliendalsvej 11, 1. 4  2600 Glostrup",2.300.000 kr.,04-07-2022Alm. Salg,73 m² 31.507 kr/m²,3,1970,-3%,Aktuel værdi
Villa VVilla Rødkælkevej 7  2600 Glostrup,5.300.000 kr.,03-07-2022Alm. Salg,139 m² 38.129 kr/m²,4,1958,-4%,Aktuel værdi
Villa VVilla Duevej 22  2600 Glostrup,3.700.000 kr.,03-07-2022Alm. Salg,70 m² 52.857 kr/m²,3,1957,-3%,Aktuel værdi
Villa VVilla Bjergbakkevej 234  2600 Glostrup,4.250.000 kr.,29-06-2022Alm. Salg,173 m² 24.566 kr/m²,5,1972,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 9C, 2. tv  2600 Glostrup",2.290.000 kr.,28-06-2022Alm. Salg,67 m² 34.179 kr/m²,3,1943,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Christiansvej 21, 2. tv  2600 Glostrup",1.810.000 kr.,27-06-2022Alm. Salg,61 m² 29.672 kr/m²,3,1947,-4%,Aktuel værdi
Villa VVilla Ejbydalsvej 37  2600 Glostrup,1.827.500 kr.,26-06-2022Fam. Salg,123 m² 14.858 kr/m²,4,1970,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 41, st. th  2600 Glostrup",2.020.000 kr.,24-06-2022Alm. Salg,85 m² 23.765 kr/m²,3,1959,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hovedvejen 74, st  2600 Glostrup",4.850.000 kr.,22-06-2022Alm. Salg,93 m² 52.151 kr/m²,3,1933,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hovedvejen 74, 1  2600 Glostrup",4.850.000 kr.,22-06-2022Alm. Salg,58 m² 83.621 kr/m²,3,1933,-8%,Aktuel værdi
Villa VVilla Ejbydalsvej 87  2600 Glostrup,4.075.000 kr.,22-06-2022Alm. Salg,109 m² 37.385 kr/m²,3,1943,-4%,Aktuel værdi
Villa VVilla Hortensiavej 10  2600 Glostrup,3.200.000 kr.,16-06-2022Fam. Salg,181 m² 17.680 kr/m²,5,1929,,Aktuel værdi
Rækkehus RRækkehus Tofteaasen 12  2600 Glostrup,4.145.000 kr.,14-06-2022Alm. Salg,98 m² 42.296 kr/m²,3,2003,-1%,Aktuel værdi
Rækkehus RRækkehus Lilliendalsvej 36  2600 Glostrup,4.000.000 kr.,14-06-2022Alm. Salg,171 m² 23.392 kr/m²,5,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hovedvejen 60B, st. tv  2600 Glostrup",1.600.000 kr.,14-06-2022Alm. Salg,52 m² 30.769 kr/m²,2,1943,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stadionvej 43, 2. 38  2600 Glostrup",500.000 kr.,13-06-2022Fam. Salg,70 m² 7.143 kr/m²,2,1972,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkebjerg Parkvej 2C, st. 4  2600 Glostrup",3.650.000 kr.,13-06-2022Alm. Salg,107 m² 34.112 kr/m²,4,2020,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sofielundsvej 1D, st. tv  2600 Glostrup",1.795.000 kr.,12-06-2022Alm. Salg,59 m² 30.424 kr/m²,2,1939,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 31, 2. tv  2600 Glostrup",2.450.000 kr.,11-06-2022Alm. Salg,80 m² 30.625 kr/m²,3,1959,-2%,Aktuel værdi
Villa VVilla Byparkvej 114  2600 Glostrup,1.998.750 kr.,06-06-2022Fam. Salg,144 m² 13.880 kr/m²,5,1961,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 6, st. tv  2600 Glostrup",1.750.000 kr.,02-06-2022Alm. Salg,63 m² 27.778 kr/m²,3,1946,3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sofielundsvej 16, st. tv  2600 Glostrup",1.730.000 kr.,31-05-2022Alm. Salg,50 m² 34.600 kr/m²,2,1933,-6%,Aktuel værdi
Villa VVilla Irisvej 11  2600 Glostrup,4.295.000 kr.,20-05-2022Alm. Salg,107 m² 40.140 kr/m²,3,1947,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 11, 1. 1  2600 Glostrup",1.595.000 kr.,18-05-2022Alm. Salg,53 m² 30.094 kr/m²,2,1944,,Aktuel værdi
Villa VVilla Sofielundsvej 82  2600 Glostrup,3.310.000 kr.,17-05-2022Alm. Salg,95 m² 34.842 kr/m²,3,1953,-5%,Aktuel værdi
Villa VVilla Brandsbjergvej 12  2600 Glostrup,5.000.000 kr.,17-05-2022Alm. Salg,145 m² 34.483 kr/m²,3,1969,-4%,Aktuel værdi
Villa VVilla Solvej 10  2600 Glostrup,6.500.000 kr.,11-05-2022Alm. Salg,292 m² 22.260 kr/m²,10,1915,-6%,Aktuel værdi
Rækkehus RRækkehus Gaaseager 27  2600 Glostrup,4.195.000 kr.,10-05-2022Alm. Salg,112 m² 37.455 kr/m²,4,2017,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 13A, 2. tv  2600 Glostrup",1.880.000 kr.,10-05-2022Alm. Salg,57 m² 32.982 kr/m²,2,1938,-1%,Aktuel værdi
Villa VVilla Heggelunds Alle 16  2600 Glostrup,3.900.000 kr.,10-05-2022Alm. Salg,119 m² 32.773 kr/m²,5,1919,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 2, 1. th  2600 Glostrup",2.020.000 kr.,02-05-2022Andet,76 m² 26.579 kr/m²,3,1946,-6%,Aktuel værdi
Villa VVilla Flemager 18  2600 Glostrup,4.500.000 kr.,02-05-2022Alm. Salg,154 m² 29.221 kr/m²,5,1962,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Tranemosevej 7, st. th  2600 Glostrup",2.210.000 kr.,26-04-2022Alm. Salg,77 m² 28.701 kr/m²,3,1961,-4%,Aktuel værdi
Villa VVilla Bjergbakkevej 304  2600 Glostrup,4.800.000 kr.,25-04-2022Alm. Salg,123 m² 39.024 kr/m²,4,1984,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervej 9B, 2. tv  2600 Glostrup",2.125.000 kr.,24-04-2022Alm. Salg,73 m² 29.110 kr/m²,3,1943,-7%,Aktuel værdi
Villa VVilla Fyrremejsevej 9  2600 Glostrup,3.925.000 kr.,24-04-2022Alm. Salg,92 m² 42.663 kr/m²,3,1957,-8%,Aktuel værdi
Villa VVilla Brandsbjergvej 28  2600 Glostrup,1.150.000 kr.,23-04-2022Fam. Salg,154 m² 7.468 kr/m²,4,1972,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gyvelvej 16, 1. tv  2600 Glostrup",2.360.000 kr.,21-04-2022Alm. Salg,77 m² 30.649 kr/m²,3,1961,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Magnoliavej 20, 1. tv  2600 Glostrup",1.595.000 kr.,21-04-2022Alm. Salg,51 m² 31.275 kr/m²,2,1946,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gyvelvej 18, st. tv  2600 Glostrup",1.175.000 kr.,20-04-2022Alm. Salg,77 m² 15.260 kr/m²,3,1961,,Aktuel værdi
Villa VVilla Linde Alle 22  2600 Glostrup,6.350.000 kr.,20-04-2022Alm. Salg,157 m² 40.446 kr/m²,4,1903,-2%,Aktuel værdi
Villa VVilla Rosenvej 5  2600 Glostrup,3.500.000 kr.,20-04-2022Alm. Salg,135 m² 25.926 kr/m²,5,1930,-5%,Aktuel værdi
Villa VVilla Ydergrænsen 24  2600 Glostrup,4.200.000 kr.,20-04-2022Alm. Salg,152 m² 27.632 kr/m²,5,1963,-7%,Aktuel værdi
Rækkehus RRækkehus Gaaseager 79  2600 Glostrup,4.495.000 kr.,18-04-2022Alm. Salg,130 m² 34.577 kr/m²,5,2017,,Aktuel værdi
Villa VVilla Bjergbakkevej 27  2600 Glostrup,3.750.000 kr.,13-04-2022Alm. Salg,112 m² 33.482 kr/m²,4,1964,-1%,Aktuel værdi
Villa VVilla Ydergrænsen 10  2600 Glostrup,4.100.000 kr.,13-04-2022Alm. Salg,123 m² 33.333 kr/m²,4,1968,-5%,Aktuel værdi
Rækkehus RRækkehus Tofteaasen 46  2600 Glostrup,4.180.000 kr.,12-04-2022Alm. Salg,132 m² 31.667 kr/m²,4,2004,-3%,Aktuel værdi
Villa VVilla Bjergager 13  2600 Glostrup,2.700.000 kr.,12-04-2022Fam. Salg,151 m² 17.881 kr/m²,5,1981,,Aktuel værdi
Villa VVilla Magleholm 10  2600 Glostrup,4.210.000 kr.,11-04-2022Alm. Salg,137 m² 30.730 kr/m²,4,1979,-3%,Aktuel værdi
Villa VVilla Erdalsvej 2D  2600 Glostrup,4.675.000 kr.,10-04-2022Alm. Salg,133 m² 35.150 kr/m²,5,1927,-3%,Aktuel værdi
Villa VVilla Lillievej 2  2600 Glostrup,4.695.000 kr.,07-04-2022Alm. Salg,119 m² 39.454 kr/m²,4,1920,-2%,Aktuel værdi
Villa VVilla Dysseaasen 17A  2600 Glostrup,6.075.000 kr.,05-04-2022Alm. Salg,150 m² 40.500 kr/m²,5,2019,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkebjerg Parkvej 2C, 5. 2  2600 Glostrup",3.595.000 kr.,03-04-2022Alm. Salg,94 m² 38.245 kr/m²,3,2020,,Aktuel værdi
