Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Rækkehus RRækkehus Cannerslundvej 7B  9490 Pandrup,163.400 kr.,15-12-2022Alm. Salg,108 m² 1.513 kr/m²,4,2022,,Aktuel værdi
Rækkehus RRækkehus Cannerslundvej 7A  9490 Pandrup,163.400 kr.,15-12-2022Alm. Salg,108 m² 1.513 kr/m²,4,2022,,Aktuel værdi
Villa VVilla Kærvej 13A  9440 Aabybro,535.000 kr.,15-12-2022Andet,127 m² 4.213 kr/m²,4,1937,,Aktuel værdi
Villa VVilla Nørregade 52  9490 Pandrup,650.000 kr.,14-12-2022Alm. Salg,125 m² 5.200 kr/m²,3,1939,-6%,Aktuel værdi
Villa VVilla Holstvej 8  9492 Blokhus,1.591.000 kr.,14-12-2022Alm. Salg,75 m² 21.213 kr/m²,4,1971,6%,Aktuel værdi
Rækkehus RRækkehus Liljevej 12  9440 Aabybro,1.100.000 kr.,13-12-2022Alm. Salg,123 m² 8.943 kr/m²,5,1964,-8%,Aktuel værdi
Villa VVilla Ternevej 15  9440 Aabybro,1.300.000 kr.,13-12-2022Alm. Salg,134 m² 9.701 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Bygstubben 16  9440 Aabybro,1.675.000 kr.,13-12-2022Alm. Salg,207 m² 8.092 kr/m²,5,1977,-8%,Aktuel værdi
Villa VVilla Kirsten Holcks Vej 17  9460 Brovst,3.975.000 kr.,13-12-2022Alm. Salg,219 m² 18.151 kr/m²,7,2020,-9%,Aktuel værdi
Villa VVilla Lørstedvej 82  9690 Fjerritslev,160.000 kr.,12-12-2022Alm. Salg,100 m² 1.600 kr/m²,4,1852,-29%,Aktuel værdi
Villa VVilla Mågevej 12  9690 Fjerritslev,475.000 kr.,12-12-2022Alm. Salg,100 m² 4.750 kr/m²,5,1967,,Aktuel værdi
Villa VVilla Gl. Landevej 120  9440 Aabybro,600.000 kr.,12-12-2022Alm. Salg,204 m² 2.941 kr/m²,6,1909,,Aktuel værdi
Villa VVilla Thistedvej 33  9460 Brovst,760.000 kr.,11-12-2022Alm. Salg,146 m² 5.205 kr/m²,4,1968,-8%,Aktuel værdi
Villa VVilla Torpet 61  9493 Saltum,550.000 kr.,11-12-2022Alm. Salg,100 m² 5.500 kr/m²,3,1852,-4%,Aktuel værdi
Villa VVilla Oddevej 19  9690 Fjerritslev,275.000 kr.,11-12-2022Alm. Salg,138 m² 1.993 kr/m²,3,1885,,Aktuel værdi
Villa VVilla Bakkevej 10  9492 Blokhus,2.400.000 kr.,11-12-2022Alm. Salg,200 m² 12.000 kr/m²,6,1973,-11%,Aktuel værdi
Villa VVilla Hedevej 14  9430 Vadum,725.000 kr.,07-12-2022Alm. Salg,163 m² 4.448 kr/m²,6,1923,-79%,Aktuel værdi
Villa VVilla Skovparken 10  9440 Aabybro,3.600.000 kr.,05-12-2022Alm. Salg,216 m² 16.667 kr/m²,5,2014,-3%,Aktuel værdi
Villa VVilla Manstrup Strandvej 6  9690 Fjerritslev,140.000 kr.,04-12-2022Andet,226 m² 598 kr/m²,9,1971,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Høkervej 5B, 1. 208  9492 Blokhus",1.650.000 kr.,01-12-2022Alm. Salg,63 m² 26.190 kr/m²,2,1973,,Aktuel værdi
Villa VVilla Høkervej 20  9492 Blokhus,4.000.000 kr.,01-12-2022Alm. Salg,151 m² 26.490 kr/m²,4,1987,0%,Aktuel værdi
Villa VVilla Granlien 19  9440 Aabybro,775.000 kr.,30-11-2022Alm. Salg,122 m² 6.352 kr/m²,4,1971,,Aktuel værdi
Villa VVilla Jansensvej 6  9490 Pandrup,479.424 kr.,30-11-2022Fam. Salg,175 m² 2.740 kr/m²,6,1942,,Aktuel værdi
Villa VVilla Klim Strandvej 278  9690 Fjerritslev,400.000 kr.,30-11-2022Alm. Salg,116 m² 3.448 kr/m²,3,1923,,Aktuel værdi
Villa VVilla Hybenvej 11  9440 Aabybro,750.000 kr.,29-11-2022Fam. Salg,131 m² 5.725 kr/m²,6,1877,,Aktuel værdi
Villa VVilla Ferren Syd 62  9492 Blokhus,4.225.000 kr.,29-11-2022Alm. Salg,140 m² 30.179 kr/m²,5,2005,,Aktuel værdi
Villa VVilla Korsholmvej 84  9690 Fjerritslev,525.000 kr.,29-11-2022Alm. Salg,122 m² 4.303 kr/m²,3,1974,-5%,Aktuel værdi
Villa VVilla Rødhusvej 205  9490 Pandrup,1.050.000 kr.,29-11-2022Alm. Salg,98 m² 10.714 kr/m²,4,1973,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bredgade 29A  9490 Pandrup,4.400.000 kr.,28-11-2022Alm. Salg,93 m² 47.312 kr/m²,2,1912,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bisgaardsvej 2A  9490 Pandrup,4.400.000 kr.,28-11-2022Alm. Salg,80 m² 55.000 kr/m²,2,1912,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bredgade 29C  9490 Pandrup,4.400.000 kr.,28-11-2022Alm. Salg,88 m² 50.000 kr/m²,2,1912,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bredgade 29B  9490 Pandrup,4.400.000 kr.,28-11-2022Alm. Salg,137 m² 32.117 kr/m²,4,1912,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bisgaardsvej 2B  9490 Pandrup,4.400.000 kr.,28-11-2022Alm. Salg,56 m² 78.571 kr/m²,2,1912,,Aktuel værdi
Villa VVilla Kærvej 50  9440 Aabybro,900.000 kr.,28-11-2022Alm. Salg,170 m² 5.294 kr/m²,7,1972,-51%,Aktuel værdi
Villa VVilla Clemmi Falk Vej 7  9492 Blokhus,1.700.000 kr.,28-11-2022Alm. Salg,120 m² 14.167 kr/m²,4,1976,,Aktuel værdi
Villa VVilla Hedegårdsvej 54  9690 Fjerritslev,1.147.500 kr.,28-11-2022Fam. Salg,166 m² 6.913 kr/m²,5,1937,,Aktuel værdi
Villa VVilla Mejerivej 22  9440 Aabybro,825.000 kr.,27-11-2022Alm. Salg,132 m² 6.250 kr/m²,4,1968,,Aktuel værdi
Rækkehus RRækkehus Blokhusvej 49A  9490 Pandrup,857.350 kr.,24-11-2022Andet,79 m² 10.853 kr/m²,3,1989,,Aktuel værdi
Villa VVilla Skolebakken 11  9480 Løkken,685.000 kr.,24-11-2022Alm. Salg,126 m² 5.437 kr/m²,4,1924,,Aktuel værdi
Villa VVilla Tennisvej 25  9690 Fjerritslev,1.430.000 kr.,24-11-2022Alm. Salg,162 m² 8.827 kr/m²,5,1990,-4%,Aktuel værdi
Villa VVilla Sandagervej 11  9690 Fjerritslev,335.000 kr.,24-11-2022Andet,102 m² 3.284 kr/m²,5,1960,,Aktuel værdi
Villa VVilla Hesteskoen 14  9480 Løkken,740.000 kr.,23-11-2022Alm. Salg,138 m² 5.362 kr/m²,4,1974,-11%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 32A, 1  9490 Pandrup",1.495.000 kr.,21-11-2022Alm. Salg,77 m² 19.416 kr/m²,2,1929,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Nørregade 32A  9490 Pandrup,1.495.000 kr.,21-11-2022Alm. Salg,82 m² 18.232 kr/m²,3,1929,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 32A, 2  9490 Pandrup",1.495.000 kr.,21-11-2022Alm. Salg,55 m² 27.182 kr/m²,2,1929,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Nørregade 32B  9490 Pandrup,1.495.000 kr.,21-11-2022Alm. Salg,62 m² 24.113 kr/m²,2,1929,,Aktuel værdi
Villa VVilla Ferren Syd 4  9492 Blokhus,5.995.000 kr.,21-11-2022Alm. Salg,140 m² 42.821 kr/m²,5,2006,,Aktuel værdi
Rækkehus RRækkehus Vesterhavsparken 12  9492 Blokhus,1.990.000 kr.,20-11-2022Alm. Salg,100 m² 19.900 kr/m²,4,2022,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkegade 28, st  9460 Brovst",425.000 kr.,20-11-2022Alm. Salg,111 m² 3.829 kr/m²,5,1914,,Aktuel værdi
Villa VVilla Mågevej 23  9690 Fjerritslev,1.000.000 kr.,20-11-2022Alm. Salg,298 m² 3.356 kr/m²,7,1978,,Aktuel værdi
Villa VVilla Gartnervænget 3  9490 Pandrup,450.000 kr.,20-11-2022Alm. Salg,100 m² 4.500 kr/m²,3,1967,3%,Aktuel værdi
Rækkehus RRækkehus Vestergade 54  9460 Brovst,715.000 kr.,19-11-2022Alm. Salg,64 m² 11.172 kr/m²,2,1900,,Aktuel værdi
Rækkehus RRækkehus Vestergade 56  9460 Brovst,715.000 kr.,19-11-2022Alm. Salg,64 m² 11.172 kr/m²,2,1900,,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 29C  9440 Aabybro,2.145.000 kr.,18-11-2022Alm. Salg,85 m² 25.235 kr/m²,3,2023,-2%,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 29A  9440 Aabybro,2.145.000 kr.,18-11-2022Alm. Salg,85 m² 25.235 kr/m²,3,2023,-2%,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 29B  9440 Aabybro,2.145.000 kr.,18-11-2022Alm. Salg,85 m² 25.235 kr/m²,3,2023,-2%,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 27B  9440 Aabybro,2.145.000 kr.,18-11-2022Alm. Salg,110 m² 19.500 kr/m²,4,2023,-2%,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 27A  9440 Aabybro,2.145.000 kr.,18-11-2022Alm. Salg,110 m² 19.500 kr/m²,4,2023,-2%,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 27C  9440 Aabybro,2.145.000 kr.,18-11-2022Alm. Salg,110 m² 19.500 kr/m²,4,2023,-2%,Aktuel værdi
Villa VVilla Janumvej 12  9460 Brovst,483.982 kr.,18-11-2022Fam. Salg,120 m² 4.033 kr/m²,4,1917,,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 2A  9440 Aabybro,800.000 kr.,16-11-2022Fam. Salg,105 m² 7.619 kr/m²,3,1891,,Aktuel værdi
Villa VVilla Stationsvej 82  9440 Aabybro,750.000 kr.,16-11-2022Alm. Salg,119 m² 6.303 kr/m²,4,1961,-6%,Aktuel værdi
Villa VVilla Stationsvej 12  9440 Aabybro,601.871 kr.,16-11-2022Andet,148 m² 4.067 kr/m²,6,1929,,Aktuel værdi
Rækkehus RRækkehus Møllevej 20A  9440 Aabybro,1.275.000 kr.,15-11-2022Alm. Salg,107 m² 11.916 kr/m²,4,2023,,Aktuel værdi
Rækkehus RRækkehus Møllevej 20B  9440 Aabybro,1.275.000 kr.,15-11-2022Alm. Salg,107 m² 11.916 kr/m²,4,2023,,Aktuel værdi
Villa VVilla Baunen 26  9480 Løkken,411.000 kr.,15-11-2022Auktion,128 m² 3.211 kr/m²,6,1976,,Aktuel værdi
Villa VVilla Sygehusvej 2  9460 Brovst,875.000 kr.,15-11-2022Alm. Salg,124 m² 7.056 kr/m²,4,1981,-2%,Aktuel værdi
Villa VVilla Rolighedsvej 7  9460 Brovst,500.000 kr.,15-11-2022Alm. Salg,95 m² 5.263 kr/m²,4,1933,-13%,Aktuel værdi
Villa VVilla Ferren Syd 8  9492 Blokhus,6.700.000 kr.,15-11-2022Alm. Salg,140 m² 47.857 kr/m²,5,2006,-1%,Aktuel værdi
Villa VVilla Limfjordsgade 157  9440 Aabybro,1.425.000 kr.,14-11-2022Alm. Salg,178 m² 8.006 kr/m²,4,1914,,Aktuel værdi
Villa VVilla Limfjordsgade 166  9440 Aabybro,1.025.000 kr.,14-11-2022Alm. Salg,118 m² 8.686 kr/m²,3,1989,,Aktuel værdi
Villa VVilla Kirkestien 1  9440 Aabybro,1.275.000 kr.,14-11-2022Alm. Salg,110 m² 11.591 kr/m²,4,1975,,Aktuel værdi
Villa VVilla Nørremarksvej 36  9440 Aabybro,2.210.000 kr.,13-11-2022Alm. Salg,144 m² 15.347 kr/m²,4,1974,-4%,Aktuel værdi
Rækkehus RRækkehus Klitheden Nord 26  9492 Blokhus,1.250.000 kr.,10-11-2022Alm. Salg,153 m² 8.170 kr/m²,5,2014,-52%,Aktuel værdi
Villa VVilla Skadbakvej 89  9490 Pandrup,314.500 kr.,10-11-2022Fam. Salg,167 m² 1.883 kr/m²,4,1915,,Aktuel værdi
Villa VVilla Krobakken 18  9460 Brovst,150.000 kr.,10-11-2022Alm. Salg,94 m² 1.596 kr/m²,3,1965,,Aktuel værdi
Villa VVilla Haldagervej 47  9440 Aabybro,218.700 kr.,10-11-2022Alm. Salg,138 m² 1.585 kr/m²,5,2023,,Aktuel værdi
Rækkehus RRækkehus Klitheden Nord 3B  9492 Blokhus,2.960.000 kr.,09-11-2022Alm. Salg,130 m² 22.769 kr/m²,4,2023,4%,Aktuel værdi
Villa VVilla Skolegade 23  9490 Pandrup,450.000 kr.,09-11-2022Alm. Salg,132 m² 3.409 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Jernbanegade 22  9490 Pandrup,200.000 kr.,09-11-2022Alm. Salg,150 m² 1.333 kr/m²,4,1925,,Aktuel værdi
Villa VVilla Kattedamsvej 94  9440 Aabybro,1.150.000 kr.,09-11-2022Alm. Salg,129 m² 8.915 kr/m²,3,1926,,Aktuel værdi
Rækkehus RRækkehus Høgevej 20A  9440 Aabybro,1.300.000 kr.,08-11-2022Alm. Salg,89 m² 14.607 kr/m²,4,1970,,Aktuel værdi
Rækkehus RRækkehus Høgevej 20  9440 Aabybro,1.300.000 kr.,08-11-2022Alm. Salg,148 m² 8.784 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Bejstrupvej 169  9690 Fjerritslev,400.000 kr.,08-11-2022Fam. Salg,117 m² 3.419 kr/m²,4,1954,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Borgergade 5, 1  9440 Aabybro",1.750.000 kr.,07-11-2022Alm. Salg,145 m² 12.069 kr/m²,3,1935,,Aktuel værdi
Villa VVilla Tranebærvej 7  9492 Blokhus,1.000.000 kr.,07-11-2022Alm. Salg,150 m² 6.667 kr/m²,5,1971,-9%,Aktuel værdi
Villa VVilla Sandagervej 15  9430 Vadum,1.250.000 kr.,07-11-2022Alm. Salg,164 m² 7.622 kr/m²,5,1974,-7%,Aktuel værdi
Villa VVilla Vibevej 7  9690 Fjerritslev,775.000 kr.,06-11-2022Alm. Salg,122 m² 6.352 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Lærkevej 37  9690 Fjerritslev,900.000 kr.,06-11-2022Alm. Salg,139 m² 6.475 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Nicolajs Have 28  9430 Vadum,3.045.000 kr.,06-11-2022Alm. Salg,157 m² 19.395 kr/m²,6,2018,-6%,Aktuel værdi
Villa VVilla Manstrup Strandvej 6  9690 Fjerritslev,100.000 kr.,03-11-2022Andet,226 m² 427 kr/m²,9,1971,,Aktuel værdi
Villa VVilla Strandvejen 32  9460 Brovst,995.000 kr.,01-11-2022Alm. Salg,150 m² 6.633 kr/m²,4,1963,,Aktuel værdi
Villa VVilla Vinkelen 9  9440 Aabybro,926.200 kr.,01-11-2022Fam. Salg,148 m² 6.258 kr/m²,4,1983,,Aktuel værdi
Villa VVilla Knudegårdsvej 33  9460 Brovst,354.000 kr.,01-11-2022Auktion,192 m² 1.844 kr/m²,7,1936,,Aktuel værdi
Villa VVilla Langgade 109  9490 Pandrup,284.750 kr.,30-10-2022Fam. Salg,242 m² 1.177 kr/m²,11,1954,,Aktuel værdi
Villa VVilla Bredgade 26  9440 Aabybro,850.000 kr.,29-10-2022Alm. Salg,151 m² 5.629 kr/m²,5,1944,-15%,Aktuel værdi
Rækkehus RRækkehus Storkekæret 75  9490 Pandrup,825.000 kr.,27-10-2022Alm. Salg,100 m² 8.250 kr/m²,4,1987,,Aktuel værdi
Villa VVilla Løvsangervej 19  9440 Aabybro,1.575.000 kr.,25-10-2022Alm. Salg,128 m² 12.305 kr/m²,5,1977,-2%,Aktuel værdi
Villa VVilla Enghaven 64  9440 Aabybro,1.420.000 kr.,25-10-2022Alm. Salg,133 m² 10.677 kr/m²,4,1973,-5%,Aktuel værdi
Villa VVilla Hovedgaden 16  9480 Løkken,380.000 kr.,25-10-2022Alm. Salg,152 m² 2.500 kr/m²,7,1969,-28%,Aktuel værdi
Villa VVilla Kattedamsvej 20  9440 Aabybro,1.086.000 kr.,25-10-2022Fam. Salg,160 m² 6.788 kr/m²,4,1930,,Aktuel værdi
Villa VVilla Finsensvej 19  9460 Brovst,533.758 kr.,24-10-2022Alm. Salg,120 m² 4.448 kr/m²,5,1949,,Aktuel værdi
Villa VVilla Holmsøvej 43  9690 Fjerritslev,255.000 kr.,24-10-2022Alm. Salg,130 m² 1.962 kr/m²,4,1918,4%,Aktuel værdi
Villa VVilla Ole Langes Vej 54  9460 Brovst,590.000 kr.,24-10-2022Alm. Salg,144 m² 4.097 kr/m²,5,1979,-13%,Aktuel værdi
Villa VVilla Hyldevej 9  9690 Fjerritslev,615.000 kr.,24-10-2022Andet,123 m² 5.000 kr/m²,5,1965,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Aalborgvej 14, 1  9460 Brovst",1.500.000 kr.,23-10-2022Alm. Salg,324 m² 4.630 kr/m²,6,1917,,Aktuel værdi
Villa VVilla Kattedamsvej 19  9440 Aabybro,1.000.000 kr.,23-10-2022Alm. Salg,126 m² 7.937 kr/m²,4,1929,,Aktuel værdi
Villa VVilla Vestergårdsvej 7  9460 Brovst,2.448.000 kr.,22-10-2022Alm. Salg,304 m² 8.053 kr/m²,8,2010,2%,Aktuel værdi
Villa VVilla Smedevej 30  9440 Aabybro,1.700.000 kr.,22-10-2022Alm. Salg,178 m² 9.551 kr/m²,4,1971,-5%,Aktuel værdi
Villa VVilla Nygårdsvej 4  9440 Aabybro,750.000 kr.,22-10-2022Alm. Salg,134 m² 5.597 kr/m²,5,1980,-12%,Aktuel værdi
Rækkehus RRækkehus Ferren 115  9492 Blokhus,1.800.000 kr.,20-10-2022Alm. Salg,110 m² 16.364 kr/m²,5,1979,-10%,Aktuel værdi
Villa VVilla Søndermarken 3  9460 Brovst,699.000 kr.,20-10-2022Alm. Salg,132 m² 5.295 kr/m²,4,1985,,Aktuel værdi
Villa VVilla Knøsgårds Alle 28  9440 Aabybro,950.000 kr.,20-10-2022Alm. Salg,231 m² 4.113 kr/m²,7,0,,Aktuel værdi
Villa VVilla Aggersundvej 32  9690 Fjerritslev,250.000 kr.,19-10-2022Alm. Salg,92 m² 2.717 kr/m²,3,1936,,Aktuel værdi
Villa VVilla Horsbækhaven 9  9440 Aabybro,945.945 kr.,19-10-2022Alm. Salg,233 m² 4.060 kr/m²,5,2023,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Høkervej 5A, 1. 211  9492 Blokhus",1.950.000 kr.,18-10-2022Alm. Salg,60 m² 32.500 kr/m²,2,1973,,Aktuel værdi
Villa VVilla Svanemosevej 8  9490 Pandrup,483.000 kr.,18-10-2022Alm. Salg,102 m² 4.735 kr/m²,5,1953,-2%,Aktuel værdi
Villa VVilla Elmevej 10  9440 Aabybro,1.550.000 kr.,17-10-2022Andet,181 m² 8.564 kr/m²,5,2008,,Aktuel værdi
Villa VVilla Parkvej 18  9460 Brovst,405.000 kr.,17-10-2022Alm. Salg,100 m² 4.050 kr/m²,3,1965,-19%,Aktuel værdi
Villa VVilla Isaksvej 18  9490 Pandrup,2.095.000 kr.,17-10-2022Alm. Salg,168 m² 12.470 kr/m²,7,1990,,Aktuel værdi
Villa VVilla Gartnervænget 3  9490 Pandrup,454.000 kr.,16-10-2022Alm. Salg,100 m² 4.540 kr/m²,3,1967,4%,Aktuel værdi
Villa VVilla Manstrup Strandvej 6  9690 Fjerritslev,2.960.874 kr.,13-10-2022Alm. Salg,226 m² 12.653 kr/m²,9,1971,,Aktuel værdi
Villa VVilla Tranevej 14  9440 Aabybro,1.875.000 kr.,12-10-2022Alm. Salg,176 m² 10.653 kr/m²,6,1971,-6%,Aktuel værdi
Villa VVilla Risagervej 17  9490 Pandrup,595.000 kr.,12-10-2022Alm. Salg,127 m² 4.685 kr/m²,4,1956,-21%,Aktuel værdi
Villa VVilla Elbækvej 46  9440 Aabybro,1.325.000 kr.,11-10-2022Alm. Salg,135 m² 9.815 kr/m²,4,1980,-7%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Nørregade 3B  9490 Pandrup,465.000 kr.,10-10-2022Alm. Salg,88 m² 5.284 kr/m²,3,1951,-7%,Aktuel værdi
Rækkehus RRækkehus Torvegade 2C  9490 Pandrup,910.000 kr.,09-10-2022Alm. Salg,82 m² 11.098 kr/m²,3,1991,4%,Aktuel værdi
Villa VVilla Enebærvej 8B  9440 Aabybro,2.962.500 kr.,09-10-2022Alm. Salg,219 m² 13.527 kr/m²,7,1999,-7%,Aktuel værdi
Rækkehus RRækkehus Strandvejen 15D  9492 Blokhus,1.100.000 kr.,07-10-2022Fam. Salg,96 m² 11.458 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Fosdalvej 41  9460 Brovst,1.000.000 kr.,07-10-2022Alm. Salg,180 m² 5.556 kr/m²,4,1923,-44%,Aktuel værdi
Villa VVilla Hedevej 14  9430 Vadum,2.350.000 kr.,07-10-2022Alm. Salg,163 m² 14.417 kr/m²,6,1923,-31%,Aktuel værdi
Rækkehus RRækkehus Ferren 74  9492 Blokhus,2.375.000 kr.,06-10-2022Alm. Salg,85 m² 27.941 kr/m²,4,1979,-3%,Aktuel værdi
Villa VVilla Kornblomstvej 4  9690 Fjerritslev,680.000 kr.,06-10-2022Alm. Salg,191 m² 3.560 kr/m²,6,1972,,Aktuel værdi
Villa VVilla Torngårdsallé 10  9440 Aabybro,3.225.000 kr.,06-10-2022Alm. Salg,186 m² 17.339 kr/m²,6,2013,,Aktuel værdi
Villa VVilla Langgade 97  9490 Pandrup,265.000 kr.,05-10-2022Alm. Salg,99 m² 2.677 kr/m²,4,1931,-18%,Aktuel værdi
Villa VVilla Clemmi Falk Vej 31  9492 Blokhus,3.250.000 kr.,05-10-2022Alm. Salg,189 m² 17.196 kr/m²,5,1977,,Aktuel værdi
Rækkehus RRækkehus Aaby Sdr. Gade 2B  9440 Aabybro,800.000 kr.,04-10-2022Alm. Salg,103 m² 7.767 kr/m²,3,1891,,Aktuel værdi
