Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Rækkehus RRækkehus Syvhøjvænge 176  2625 Vallensbæk,3.200.000 kr.,20-11-2022Alm. Salg,107 m² 29.907 kr/m²,4,1970,-11%,Aktuel værdi
Rækkehus RRækkehus Syvhøjvænge 156  2625 Vallensbæk,2.500.000 kr.,14-11-2022Alm. Salg,107 m² 23.364 kr/m²,4,1970,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 115, st. th  2625 Vallensbæk",1.100.000 kr.,13-11-2022Alm. Salg,68 m² 16.176 kr/m²,2,1964,-8%,Aktuel værdi
Rækkehus RRækkehus Bjørnebo 5  2665 Vallensbæk Strand,3.145.000 kr.,06-11-2022Alm. Salg,102 m² 30.833 kr/m²,4,1977,-2%,Aktuel værdi
Rækkehus RRækkehus Bellishaven 14  2625 Vallensbæk,2.995.000 kr.,30-10-2022Alm. Salg,74 m² 40.473 kr/m²,3,1993,3%,Aktuel værdi
Rækkehus RRækkehus Sneglebo 10  2665 Vallensbæk Strand,1.955.000 kr.,27-10-2022Fam. Salg,109 m² 17.936 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Holmegårdsvej 3  2665 Vallensbæk Strand,3.050.000 kr.,26-10-2022Alm. Salg,86 m² 35.465 kr/m²,4,1946,-7%,Aktuel værdi
"Villa VVilla Holmegårdsvej 3, st  2665 Vallensbæk Strand",3.050.000 kr.,26-10-2022Alm. Salg,203 m² 15.025 kr/m²,4,0,-7%,Aktuel værdi
Rækkehus RRækkehus Hyrdeengen 145  2625 Vallensbæk,2.500.000 kr.,19-10-2022Alm. Salg,125 m² 20.000 kr/m²,4,1976,-11%,Aktuel værdi
Rækkehus RRækkehus Strandhaven 100  2665 Vallensbæk Strand,3.400.000 kr.,19-10-2022Alm. Salg,108 m² 31.481 kr/m²,4,2008,-5%,Aktuel værdi
Rækkehus RRækkehus Valmuebakken 25  2625 Vallensbæk,3.000.000 kr.,18-10-2022Alm. Salg,119 m² 25.210 kr/m²,4,1993,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsvej 59, 1  2665 Vallensbæk Strand",20.500.000 kr.,17-10-2022Alm. Salg,78 m² 262.821 kr/m²,2,1962,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 72, 2. tv  2665 Vallensbæk Strand",2.195.000 kr.,13-10-2022Alm. Salg,87 m² 25.230 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Aunsøvej 6  2665 Vallensbæk Strand,10.750.000 kr.,04-10-2022Alm. Salg,290 m² 37.069 kr/m²,8,2002,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Delta Park 30, 1. th  2665 Vallensbæk Strand",2.750.000 kr.,02-10-2022Alm. Salg,95 m² 28.947 kr/m²,3,2007,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 7, 4. 47  2665 Vallensbæk Strand",459.000 kr.,27-09-2022Fam. Salg,49 m² 9.367 kr/m²,2,1966,,Aktuel værdi
Rækkehus RRækkehus Sneglebo 19  2665 Vallensbæk Strand,850.000 kr.,21-09-2022Fam. Salg,109 m² 7.798 kr/m²,4,1978,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 52, 2. 21  2665 Vallensbæk Strand",1.810.000 kr.,21-09-2022Alm. Salg,78 m² 23.205 kr/m²,2,1966,-4%,Aktuel værdi
Villa VVilla Torbenfeldvej 19  2665 Vallensbæk Strand,750.000 kr.,18-09-2022Alm. Salg,173 m² 4.335 kr/m²,5,2022,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lyngvej 1, st. 2  2665 Vallensbæk Strand",1.675.000 kr.,15-09-2022Alm. Salg,60 m² 27.917 kr/m²,2,1939,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 86, 1. mf  2665 Vallensbæk Strand",1.665.000 kr.,14-09-2022Alm. Salg,60 m² 27.750 kr/m²,2,1969,-2%,Aktuel værdi
Villa VVilla Nysøvej 50  2665 Vallensbæk Strand,3.800.000 kr.,14-09-2022Alm. Salg,112 m² 33.929 kr/m²,4,1966,-5%,Aktuel værdi
Villa VVilla Pilehavevænge 32  2625 Vallensbæk,4.500.000 kr.,14-09-2022Alm. Salg,147 m² 30.612 kr/m²,5,1967,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Margrethevænget 12, 5. 1  2665 Vallensbæk Strand",4.395.000 kr.,11-09-2022Alm. Salg,117 m² 37.564 kr/m²,4,2009,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Margrethevænget 12, 5. 1  2665 Vallensbæk Strand",4.395.000 kr.,11-09-2022Alm. Salg,117 m² 37.564 kr/m²,4,2009,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 52, 1. 13  2665 Vallensbæk Strand",2.100.000 kr.,10-09-2022Alm. Salg,86 m² 24.419 kr/m²,3,1966,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 36, st. th  2665 Vallensbæk Strand",2.150.000 kr.,07-09-2022Alm. Salg,87 m² 24.713 kr/m²,3,1966,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 40, 2. 22  2665 Vallensbæk Strand",1.370.000 kr.,06-09-2022Alm. Salg,47 m² 29.149 kr/m²,2,1966,-6%,Aktuel værdi
Rækkehus RRækkehus Horsbred 105  2625 Vallensbæk,3.650.000 kr.,05-09-2022Alm. Salg,149 m² 24.497 kr/m²,5,1967,-4%,Aktuel værdi
Villa VVilla Næsbyholmsvej 9  2665 Vallensbæk Strand,4.800.000 kr.,03-09-2022Alm. Salg,133 m² 36.090 kr/m²,5,1977,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 7, 1. 13  2665 Vallensbæk Strand",1.440.000 kr.,01-09-2022Alm. Salg,49 m² 29.388 kr/m²,2,1966,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 93, 2. th  2625 Vallensbæk",1.425.000 kr.,01-09-2022Alm. Salg,68 m² 20.956 kr/m²,2,1964,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 17, 3. 35  2665 Vallensbæk Strand",1.285.000 kr.,31-08-2022Alm. Salg,49 m² 26.224 kr/m²,2,1966,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 1, 2. tv  2665 Vallensbæk Strand",2.125.000 kr.,28-08-2022Alm. Salg,87 m² 24.425 kr/m²,3,1966,-3%,Aktuel værdi
Rækkehus RRækkehus Valmuebakken 6  2625 Vallensbæk,3.550.000 kr.,27-08-2022Alm. Salg,123 m² 28.862 kr/m²,4,1993,-4%,Aktuel værdi
Rækkehus RRækkehus Rævebo 2  2665 Vallensbæk Strand,3.360.000 kr.,27-08-2022Alm. Salg,104 m² 32.308 kr/m²,4,1977,,Aktuel værdi
Rækkehus RRækkehus Hyrdeengen 97  2625 Vallensbæk,3.700.000 kr.,26-08-2022Alm. Salg,128 m² 28.906 kr/m²,4,1977,-1%,Aktuel værdi
Villa VVilla Sandvejen 12  2665 Vallensbæk Strand,6.725.000 kr.,25-08-2022Alm. Salg,155 m² 43.387 kr/m²,5,2007,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 85, 2. th  2625 Vallensbæk",1.445.000 kr.,24-08-2022Alm. Salg,68 m² 21.250 kr/m²,2,1964,-3%,Aktuel værdi
Villa VVilla Næsbyholmsvej 7  2665 Vallensbæk Strand,4.645.000 kr.,23-08-2022Alm. Salg,168 m² 21.307 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Svenstrupvej 60  2665 Vallensbæk Strand,3.400.000 kr.,22-08-2022Alm. Salg,108 m² 31.481 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Syvhøjvænge 62  2625 Vallensbæk,4.900.000 kr.,20-08-2022Alm. Salg,154 m² 31.818 kr/m²,5,1969,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 9, st. 2  2665 Vallensbæk Strand",1.352.500 kr.,18-08-2022Alm. Salg,47 m² 28.777 kr/m²,2,1966,-2%,Aktuel værdi
Rækkehus RRækkehus Strandhaven 180  2665 Vallensbæk Strand,4.150.000 kr.,10-08-2022Alm. Salg,108 m² 38.426 kr/m²,4,2008,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 2, 2. 28  2665 Vallensbæk Strand",2.150.000 kr.,09-08-2022Alm. Salg,88 m² 24.432 kr/m²,3,1966,-6%,Aktuel værdi
Villa VVilla Golfsvinget 14  2625 Vallensbæk,4.175.000 kr.,08-08-2022Alm. Salg,93 m² 44.892 kr/m²,5,1955,,Aktuel værdi
Villa VVilla Kollerupvej 10  2665 Vallensbæk Strand,4.600.000 kr.,31-07-2022Alm. Salg,145 m² 31.724 kr/m²,6,1962,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 17, 3. 32  2665 Vallensbæk Strand",2.200.000 kr.,28-07-2022Alm. Salg,88 m² 25.000 kr/m²,3,1966,-4%,Aktuel værdi
Rækkehus RRækkehus Horsbred 181B  2625 Vallensbæk,3.850.000 kr.,26-07-2022Alm. Salg,112 m² 34.375 kr/m²,3,1971,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 22, 1. 12  2665 Vallensbæk Strand",1.050.000 kr.,26-07-2022Alm. Salg,47 m² 22.340 kr/m²,2,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 17, 2. 25  2665 Vallensbæk Strand",1.355.000 kr.,26-07-2022Alm. Salg,49 m² 27.653 kr/m²,2,1966,-3%,Aktuel værdi
Rækkehus RRækkehus Nørrebred 152B  2625 Vallensbæk,3.700.000 kr.,25-07-2022Alm. Salg,110 m² 33.636 kr/m²,5,1973,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 2, 1. 17  2665 Vallensbæk Strand",1.550.000 kr.,21-07-2022Alm. Salg,49 m² 31.633 kr/m²,2,1966,-2%,Aktuel værdi
Villa VVilla Rendsagervej 11  2625 Vallensbæk,1.800.000 kr.,21-07-2022Alm. Salg,109 m² 16.514 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Tranekærvej 22  2665 Vallensbæk Strand,5.210.000 kr.,19-07-2022Alm. Salg,110 m² 47.364 kr/m²,4,1978,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 111, st. mf  2625 Vallensbæk",2.495.000 kr.,18-07-2022Alm. Salg,104 m² 23.990 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Havbovej 9  2665 Vallensbæk Strand,4.800.000 kr.,14-07-2022Alm. Salg,296 m² 16.216 kr/m²,7,0,-4%,Aktuel værdi
Villa VVilla Pilehavevænge 122  2625 Vallensbæk,3.400.000 kr.,12-07-2022Alm. Salg,160 m² 21.250 kr/m²,6,1970,-12%,Aktuel værdi
Villa VVilla Rendsagervej 74  2625 Vallensbæk,3.850.000 kr.,11-07-2022Alm. Salg,119 m² 32.353 kr/m²,5,1972,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 21, st. th  2665 Vallensbæk Strand",2.280.000 kr.,04-07-2022Alm. Salg,89 m² 25.618 kr/m²,3,1966,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 2, st. 3  2665 Vallensbæk Strand",1.400.000 kr.,03-07-2022Alm. Salg,49 m² 28.571 kr/m²,2,1966,-6%,Aktuel værdi
Villa VVilla Gjeddesdalvej 15  2665 Vallensbæk Strand,3.195.000 kr.,03-07-2022Alm. Salg,121 m² 26.405 kr/m²,4,1968,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 30, st. tv  2665 Vallensbæk Strand",2.175.000 kr.,29-06-2022Alm. Salg,87 m² 25.000 kr/m²,3,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 82, 2. th  2665 Vallensbæk Strand",2.025.000 kr.,29-06-2022Alm. Salg,93 m² 21.774 kr/m²,3,1969,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 19, 2. 27  2665 Vallensbæk Strand",1.935.000 kr.,29-06-2022Alm. Salg,86 m² 22.500 kr/m²,3,1966,-3%,Aktuel værdi
Rækkehus RRækkehus Egeskovvej 47  2665 Vallensbæk Strand,2.800.000 kr.,28-06-2022Alm. Salg,92 m² 30.435 kr/m²,4,2002,-7%,Aktuel værdi
Rækkehus RRækkehus Hyrdeengen 247  2625 Vallensbæk,3.375.000 kr.,25-06-2022Alm. Salg,113 m² 29.867 kr/m²,4,1975,-6%,Aktuel værdi
Rækkehus RRækkehus Hyrdeengen 323  2625 Vallensbæk,3.000.000 kr.,25-06-2022Alm. Salg,125 m² 24.000 kr/m²,4,1975,-3%,Aktuel værdi
Villa VVilla Gisselfeldvej 15  2665 Vallensbæk Strand,2.415.000 kr.,25-06-2022Alm. Salg,95 m² 25.421 kr/m²,5,1974,-19%,Aktuel værdi
"Rækkehus RRækkehus Gisselfeldvej 4H, st  2665 Vallensbæk Strand",4.075.000 kr.,16-06-2022Alm. Salg,158 m² 25.791 kr/m²,4,1969,-2%,Aktuel værdi
Rækkehus RRækkehus Egernbo 33  2665 Vallensbæk Strand,3.075.000 kr.,16-06-2022Alm. Salg,104 m² 29.567 kr/m²,4,1977,-8%,Aktuel værdi
Villa VVilla Havbovej 19  2665 Vallensbæk Strand,6.025.000 kr.,16-06-2022Alm. Salg,150 m² 40.167 kr/m²,4,1992,-3%,Aktuel værdi
Villa VVilla Brøndbyvej 208  2625 Vallensbæk,6.995.000 kr.,16-06-2022Alm. Salg,168 m² 41.637 kr/m²,4,1981,,Aktuel værdi
Villa VVilla Syvhøjvænge 60  2625 Vallensbæk,4.610.000 kr.,14-06-2022Alm. Salg,154 m² 29.935 kr/m²,5,1970,-2%,Aktuel værdi
Rækkehus RRækkehus Horsbred 77  2625 Vallensbæk,3.600.000 kr.,13-06-2022Alm. Salg,107 m² 33.645 kr/m²,4,1967,-6%,Aktuel værdi
Rækkehus RRækkehus Kolleruplund 55  2665 Vallensbæk Strand,3.000.000 kr.,10-06-2022Alm. Salg,91 m² 32.967 kr/m²,4,1967,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 91, st. th  2625 Vallensbæk",1.100.000 kr.,07-06-2022Alm. Salg,68 m² 16.176 kr/m²,2,1964,,Aktuel værdi
Villa VVilla Rendsagervej 191  2625 Vallensbæk,3.500.000 kr.,05-06-2022Alm. Salg,109 m² 32.110 kr/m²,4,1973,-8%,Aktuel værdi
Villa VVilla Hyttebovej 63  2665 Vallensbæk Strand,3.650.000 kr.,01-06-2022Alm. Salg,145 m² 25.172 kr/m²,4,1964,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Åsvinget 4, st. tv  2665 Vallensbæk Strand",2.150.000 kr.,28-05-2022Alm. Salg,55 m² 39.091 kr/m²,2,2008,-4%,Aktuel værdi
Rækkehus RRækkehus Syvhøjvænge 98  2625 Vallensbæk,977.500 kr.,24-05-2022Andet,107 m² 9.136 kr/m²,3,1970,,Aktuel værdi
Rækkehus RRækkehus Kløverbo 36  2665 Vallensbæk Strand,3.945.000 kr.,23-05-2022Alm. Salg,112 m² 35.223 kr/m²,4,1978,-1%,Aktuel værdi
Villa VVilla Liselundsvej 17  2665 Vallensbæk Strand,2.150.000 kr.,22-05-2022Alm. Salg,103 m² 20.874 kr/m²,4,1958,-2%,Aktuel værdi
Villa VVilla Syvhøjvænge 71  2625 Vallensbæk,4.275.000 kr.,22-05-2022Alm. Salg,143 m² 29.895 kr/m²,5,1970,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 22, 2. 24  2665 Vallensbæk Strand",1.426.000 kr.,19-05-2022Alm. Salg,47 m² 30.340 kr/m²,2,1966,-5%,Aktuel værdi
Villa VVilla Engvej 28  2625 Vallensbæk,1.837.500 kr.,17-05-2022Alm. Salg,111 m² 16.554 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Saltøvej 12  2665 Vallensbæk Strand,6.995.000 kr.,17-05-2022Alm. Salg,180 m² 38.861 kr/m²,6,1979,,Aktuel værdi
Rækkehus RRækkehus Egernbo 5  2665 Vallensbæk Strand,2.895.000 kr.,16-05-2022Alm. Salg,102 m² 28.382 kr/m²,4,1977,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 7, 3. 37  2665 Vallensbæk Strand",1.550.000 kr.,16-05-2022Alm. Salg,49 m² 31.633 kr/m²,2,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Åsvinget 12, 1. th  2665 Vallensbæk Strand",3.300.000 kr.,16-05-2022Alm. Salg,92 m² 35.870 kr/m²,4,2008,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Åsvinget 12, st. th  2665 Vallensbæk Strand",1.995.000 kr.,15-05-2022Alm. Salg,55 m² 36.273 kr/m²,2,2008,,Aktuel værdi
Villa VVilla Vejlegårdsvej 21  2665 Vallensbæk Strand,3.920.000 kr.,15-05-2022Alm. Salg,167 m² 23.473 kr/m²,5,1930,-2%,Aktuel værdi
Villa VVilla Nordfeldvej 28  2665 Vallensbæk Strand,3.995.000 kr.,15-05-2022Alm. Salg,120 m² 33.292 kr/m²,4,1961,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lyngvej 1, 2. 4  2665 Vallensbæk Strand",527.000 kr.,13-05-2022Fam. Salg,53 m² 9.943 kr/m²,2,1939,,Aktuel værdi
Rækkehus RRækkehus Ørnebo 4  2665 Vallensbæk Strand,3.500.000 kr.,11-05-2022Alm. Salg,109 m² 32.110 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Svenstrupvej 30  2665 Vallensbæk Strand,3.865.000 kr.,11-05-2022Fam. Salg,116 m² 33.319 kr/m²,5,1954,,Aktuel værdi
Rækkehus RRækkehus Kolleruplund 66  2665 Vallensbæk Strand,2.650.000 kr.,04-05-2022Alm. Salg,101 m² 26.238 kr/m²,3,1966,-2%,Aktuel værdi
Villa VVilla Syvhøjvænge 2  2625 Vallensbæk,1.320.000 kr.,04-05-2022Fam. Salg,154 m² 8.571 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Vallensbæk Strandvej 291  2665 Vallensbæk Strand,4.415.000 kr.,03-05-2022Alm. Salg,140 m² 31.536 kr/m²,5,1976,-2%,Aktuel værdi
Villa VVilla Svanholmvej 17A  2665 Vallensbæk Strand,5.200.000 kr.,02-05-2022Alm. Salg,147 m² 35.374 kr/m²,3,1960,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 115, 1. mf  2625 Vallensbæk",750.000 kr.,01-05-2022Alm. Salg,107 m² 7.009 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Gisselfeldvej 7  2665 Vallensbæk Strand,552.500 kr.,01-05-2022Fam. Salg,137 m² 4.033 kr/m²,5,1982,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 52, 1. 15  2665 Vallensbæk Strand",2.180.000 kr.,30-04-2022Alm. Salg,86 m² 25.349 kr/m²,3,1966,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 81, st. tv  2625 Vallensbæk",1.795.000 kr.,28-04-2022Alm. Salg,107 m² 16.776 kr/m²,4,1964,,Aktuel værdi
Rækkehus RRækkehus Syvhøjvænge 102  2625 Vallensbæk,2.575.000 kr.,26-04-2022Fam. Salg,107 m² 24.065 kr/m²,4,1970,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Albertslundvej 95, st. mf  2625 Vallensbæk",2.475.000 kr.,23-04-2022Alm. Salg,104 m² 23.798 kr/m²,4,1964,-5%,Aktuel værdi
Rækkehus RRækkehus Valmuebakken 49  2625 Vallensbæk,2.660.000 kr.,20-04-2022Alm. Salg,60 m² 44.333 kr/m²,2,1993,0%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 9, st. 5  2665 Vallensbæk Strand",1.995.000 kr.,20-04-2022Alm. Salg,86 m² 23.198 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Syvhøjvænge 16  2625 Vallensbæk,4.975.000 kr.,19-04-2022Alm. Salg,174 m² 28.592 kr/m²,5,1970,-4%,Aktuel værdi
Rækkehus RRækkehus Hyrdeengen 299  2625 Vallensbæk,2.850.000 kr.,18-04-2022Alm. Salg,130 m² 21.923 kr/m²,4,1975,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 31, 2. tv  2665 Vallensbæk Strand",2.330.000 kr.,18-04-2022Alm. Salg,87 m² 26.782 kr/m²,3,1966,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 90, 2. th  2665 Vallensbæk Strand",2.300.000 kr.,18-04-2022Alm. Salg,91 m² 25.275 kr/m²,3,1969,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 50, st. 7  2665 Vallensbæk Strand",2.245.000 kr.,15-04-2022Alm. Salg,86 m² 26.105 kr/m²,3,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vejlegårdsparken 82, 5. tv  2665 Vallensbæk Strand",2.099.000 kr.,11-04-2022Alm. Salg,91 m² 23.066 kr/m²,3,1969,,Aktuel værdi
Villa VVilla Torbenfeldvej 13  2665 Vallensbæk Strand,4.400.000 kr.,11-04-2022Alm. Salg,153 m² 28.758 kr/m²,5,1972,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gammelgårds Alle 17, 5. 51  2665 Vallensbæk Strand",1.125.000 kr.,10-04-2022Alm. Salg,39 m² 28.846 kr/m²,1,1966,-6%,Aktuel værdi
Villa VVilla Kokkedalsvej 16  2665 Vallensbæk Strand,1.957.380 kr.,07-04-2022Fam. Salg,160 m² 12.234 kr/m²,5,2019,,Aktuel værdi
Villa VVilla Horsbred 151  2625 Vallensbæk,3.500.000 kr.,06-04-2022Fam. Salg,180 m² 19.444 kr/m²,6,1969,,Aktuel værdi
