Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Gartnervænget 14  4500 Nykøbing Sj,913.750 kr.,12-12-2022Fam. Salg,163 m² 5.606 kr/m²,5,2006,,Aktuel værdi
Villa VVilla Vallekildevej 133  4534 Hørve,1.100.000 kr.,11-12-2022Alm. Salg,189 m² 5.820 kr/m²,7,1952,,Aktuel værdi
Villa VVilla Kalundborgvej 33  4540 Fårevejle,1.100.000 kr.,10-12-2022Alm. Salg,125 m² 8.800 kr/m²,5,1947,-15%,Aktuel værdi
Villa VVilla Næsholmvej 2  4550 Asnæs,600.000 kr.,08-12-2022Alm. Salg,126 m² 4.762 kr/m²,4,1905,-14%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vesterbro 45, st  4500 Nykøbing Sj",950.000 kr.,06-12-2022Alm. Salg,81 m² 11.728 kr/m²,3,1925,-14%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vesterbro 45, 1  4500 Nykøbing Sj",950.000 kr.,06-12-2022Alm. Salg,53 m² 17.925 kr/m²,3,1925,-14%,Aktuel værdi
Villa VVilla Granvænget 6  4550 Asnæs,1.450.000 kr.,06-12-2022Alm. Salg,164 m² 8.841 kr/m²,4,1974,4%,Aktuel værdi
Rækkehus RRækkehus Forskodderne 2A  4500 Nykøbing Sj,685.000 kr.,05-12-2022Alm. Salg,51 m² 13.431 kr/m²,2,1973,-1%,Aktuel værdi
Villa VVilla Bøgevænget 15  4540 Fårevejle,1.950.000 kr.,04-12-2022Alm. Salg,178 m² 10.955 kr/m²,6,1974,-11%,Aktuel værdi
Villa VVilla Rømøvej 11  4500 Nykøbing Sj,1.150.000 kr.,04-12-2022Alm. Salg,126 m² 9.127 kr/m²,5,1977,-11%,Aktuel værdi
Villa VVilla Anemonevænget 28  4550 Asnæs,2.650.000 kr.,04-12-2022Alm. Salg,171 m² 15.497 kr/m²,5,2002,-12%,Aktuel værdi
Villa VVilla Oddenvej 316  4583 Sjællands Odde,375.000 kr.,02-12-2022Alm. Salg,48 m² 7.813 kr/m²,2,1965,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Storegade 22, 1  4550 Asnæs",2.450.000 kr.,01-12-2022Alm. Salg,89 m² 20.588 kr/m²,5,1951,,Aktuel værdi
Villa VVilla Østergårdsvej 10  4540 Fårevejle,1.040.000 kr.,01-12-2022Alm. Salg,100 m² 10.400 kr/m²,4,1962,-5%,Aktuel værdi
Villa VVilla Strandvej 15B  4573 Højby,1.375.000 kr.,30-11-2022Alm. Salg,163 m² 8.436 kr/m²,4,1986,-8%,Aktuel værdi
Villa VVilla Stårupvej 32  4500 Nykøbing Sj,295.000 kr.,29-11-2022Alm. Salg,83 m² 3.554 kr/m²,2,1936,,Aktuel værdi
Villa VVilla Nørrevangen 5  4550 Asnæs,1.325.000 kr.,29-11-2022Alm. Salg,134 m² 9.888 kr/m²,4,1975,-11%,Aktuel værdi
Villa VVilla Dybesøvej 38  4581 Rørvig,1.800.000 kr.,28-11-2022Alm. Salg,145 m² 12.414 kr/m²,5,1974,-5%,Aktuel værdi
Villa VVilla Bakkekammen 23  4560 Vig,1.520.000 kr.,27-11-2022Alm. Salg,142 m² 10.704 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Annebjerg Stræde 23  4500 Nykøbing Sj,299.820 kr.,27-11-2022Andet,97 m² 3.091 kr/m²,4,1958,,Aktuel værdi
Villa VVilla Egebjergvej 6  4500 Nykøbing Sj,500.000 kr.,26-11-2022Alm. Salg,125 m² 4.000 kr/m²,4,1920,,Aktuel værdi
Villa VVilla Brynshøjvej 8  4573 Højby,2.430.000 kr.,25-11-2022Alm. Salg,131 m² 18.550 kr/m²,5,2007,-3%,Aktuel værdi
Villa VVilla Kelstruphøj 3  4560 Vig,1.200.000 kr.,23-11-2022Alm. Salg,90 m² 13.333 kr/m²,3,2007,-25%,Aktuel værdi
Villa VVilla Rømøvej 23  4500 Nykøbing Sj,1.575.000 kr.,21-11-2022Alm. Salg,95 m² 16.579 kr/m²,5,2003,-3%,Aktuel værdi
Villa VVilla Egebjergvej 320  4560 Vig,370.000 kr.,21-11-2022Alm. Salg,101 m² 3.663 kr/m²,4,1921,-38%,Aktuel værdi
Villa VVilla Skolelodden 11  4534 Hørve,1.550.000 kr.,20-11-2022Alm. Salg,159 m² 9.748 kr/m²,6,1976,-9%,Aktuel værdi
Villa VVilla Egebjergvej 365  4571 Grevinge,568.922 kr.,20-11-2022Fam. Salg,140 m² 4.064 kr/m²,4,1906,,Aktuel værdi
Villa VVilla Granvejen 38  4540 Fårevejle,365.000 kr.,19-11-2022Alm. Salg,70 m² 5.214 kr/m²,3,1955,,Aktuel værdi
Villa VVilla Korshagevej 30  4581 Rørvig,6.900.000 kr.,16-11-2022Alm. Salg,204 m² 33.824 kr/m²,6,1920,,Aktuel værdi
Villa VVilla Korshagevej 30  4581 Rørvig,6.900.000 kr.,16-11-2022Alm. Salg,142 m² 48.592 kr/m²,4,2009,,Aktuel værdi
Rækkehus RRækkehus Irisvej 4D  4540 Fårevejle,945.000 kr.,15-11-2022Alm. Salg,88 m² 10.739 kr/m²,3,1978,-3%,Aktuel værdi
Rækkehus RRækkehus Tunøvej 14B  4500 Nykøbing Sj,1.300.000 kr.,14-11-2022Alm. Salg,83 m² 15.663 kr/m²,3,2001,,Aktuel værdi
"Villa VVilla Høvevej 48, 1  4550 Asnæs",420.000 kr.,14-11-2022Andet,78 m² 5.385 kr/m²,4,1939,,Aktuel værdi
Villa VVilla Kirkebakken 3  4500 Nykøbing Sj,275.000 kr.,14-11-2022Alm. Salg,192 m² 1.432 kr/m²,7,1977,,Aktuel værdi
Villa VVilla Eskilstrupvej 9  4560 Vig,851.433 kr.,13-11-2022Alm. Salg,274 m² 3.107 kr/m²,4,1880,,Aktuel værdi
Villa VVilla Starreklintevej 19  4534 Hørve,2.500.000 kr.,12-11-2022Alm. Salg,179 m² 13.966 kr/m²,7,1910,-4%,Aktuel værdi
Villa VVilla Bispevej 24  4500 Nykøbing Sj,1.795.000 kr.,06-11-2022Alm. Salg,206 m² 8.714 kr/m²,5,1965,-5%,Aktuel værdi
Villa VVilla Møllevej 13  4560 Vig,1.275.000 kr.,05-11-2022Alm. Salg,148 m² 8.615 kr/m²,5,1918,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnevej 67, 1. th  4500 Nykøbing Sj",2.725.000 kr.,04-11-2022Alm. Salg,115 m² 23.696 kr/m²,5,2004,-1%,Aktuel værdi
Villa VVilla Lillevangen 13  4534 Hørve,620.000 kr.,02-11-2022Alm. Salg,90 m² 6.889 kr/m²,5,1942,-7%,Aktuel værdi
Villa VVilla Søgårdssvinget 8  4572 Nørre Asmindrup,500.000 kr.,02-11-2022Alm. Salg,129 m² 3.876 kr/m²,4,1974,-16%,Aktuel værdi
Rækkehus RRækkehus Sølvagervej 13  4534 Hørve,1.000.000 kr.,31-10-2022Fam. Salg,115 m² 8.696 kr/m²,5,1988,,Aktuel værdi
Villa VVilla Altavej 9  4500 Nykøbing Sj,2.600.000 kr.,31-10-2022Fam. Salg,212 m² 12.264 kr/m²,7,1955,,Aktuel værdi
Villa VVilla Pilevang 16  4534 Hørve,1.300.000 kr.,31-10-2022Alm. Salg,150 m² 8.667 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Gartnervænget 13  4500 Nykøbing Sj,811.000 kr.,31-10-2022Andet,153 m² 5.301 kr/m²,4,2005,,Aktuel værdi
Villa VVilla Tigervej 2  4581 Rørvig,1.800.000 kr.,30-10-2022Alm. Salg,140 m² 12.857 kr/m²,5,1960,,Aktuel værdi
Villa VVilla Oddenvej 40  4500 Nykøbing Sj,715.000 kr.,27-10-2022Alm. Salg,89 m² 8.034 kr/m²,3,1920,,Aktuel værdi
Villa VVilla Hørve Kanalvej 63  4534 Hørve,1.000.000 kr.,26-10-2022Alm. Salg,103 m² 9.709 kr/m²,3,1907,-9%,Aktuel værdi
Villa VVilla Trollesvej 2D  4581 Rørvig,3.107.666 kr.,26-10-2022Alm. Salg,150 m² 20.718 kr/m²,5,2005,4%,Aktuel værdi
Villa VVilla Veddingevej 33  4540 Fårevejle,1.700.000 kr.,26-10-2022Alm. Salg,173 m² 9.827 kr/m²,10,1966,,Aktuel værdi
Villa VVilla Havrevænget 4  4550 Asnæs,900.000 kr.,26-10-2022Alm. Salg,85 m² 10.588 kr/m²,2,1961,,Aktuel værdi
Rækkehus RRækkehus Høve Klitbo 13  4550 Asnæs,1.530.000 kr.,23-10-2022Alm. Salg,88 m² 17.386 kr/m²,2,1952,-4%,Aktuel værdi
Villa VVilla Industrivej 3  4534 Hørve,510.000 kr.,22-10-2022Alm. Salg,60 m² 8.500 kr/m²,3,1969,,Aktuel værdi
Villa VVilla Nykøbingvej 95  4571 Grevinge,725.000 kr.,20-10-2022Fam. Salg,130 m² 5.179 kr/m²,5,1974,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnevej 79, 1  4500 Nykøbing Sj",4.000.000 kr.,19-10-2022Alm. Salg,143 m² 27.972 kr/m²,4,2001,,Aktuel værdi
Villa VVilla Æble Alle 47  4500 Nykøbing Sj,805.000 kr.,18-10-2022Alm. Salg,83 m² 9.699 kr/m²,4,1986,-10%,Aktuel værdi
Villa VVilla Vesterbro 23  4500 Nykøbing Sj,398.000 kr.,16-10-2022Alm. Salg,176 m² 2.261 kr/m²,8,1830,,Aktuel værdi
Villa VVilla Kirkebjerg 12  4572 Nørre Asmindrup,150.000 kr.,15-10-2022Alm. Salg,169 m² 888 kr/m²,5,0,,Aktuel værdi
Villa VVilla Maglevænget 7  4571 Grevinge,1.100.000 kr.,13-10-2022Fam. Salg,120 m² 9.167 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Saxildsalle 9  4500 Nykøbing Sj,1.006.300 kr.,10-10-2022Alm. Salg,114 m² 8.317 kr/m²,6,1950,1%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Fårevejle Kirkevej 7  4540 Fårevejle,965.000 kr.,09-10-2022Alm. Salg,93 m² 10.376 kr/m²,4,2005,,Aktuel værdi
Rækkehus RRækkehus Ligustervej 8  4581 Rørvig,1.000.000 kr.,05-10-2022Alm. Salg,77 m² 12.987 kr/m²,3,1987,-17%,Aktuel værdi
Villa VVilla Kingosvej 68  4500 Nykøbing Sj,1.100.000 kr.,04-10-2022Andet,129 m² 8.527 kr/m²,5,1971,,Aktuel værdi
Villa VVilla Uhlendorffs Alle 9  4581 Rørvig,2.425.000 kr.,04-10-2022Alm. Salg,156 m² 15.545 kr/m²,7,1950,8%,Aktuel værdi
Villa VVilla Lyder Høyersvej 7  4571 Grevinge,800.000 kr.,03-10-2022Alm. Salg,90 m² 8.889 kr/m²,3,1968,-11%,Aktuel værdi
Villa VVilla Dr Margrethevej 3  4500 Nykøbing Sj,1.195.000 kr.,03-10-2022Alm. Salg,184 m² 5.975 kr/m²,7,1933,-8%,Aktuel værdi
Villa VVilla Brådevej 26  4500 Nykøbing Sj,564.000 kr.,03-10-2022Alm. Salg,128 m² 4.406 kr/m²,4,1877,3%,Aktuel værdi
Villa VVilla Nyvej 6  4573 Højby,1.100.000 kr.,03-10-2022Alm. Salg,160 m² 6.875 kr/m²,5,1966,-15%,Aktuel værdi
Villa VVilla Åsvej 3  4540 Fårevejle,244.000 kr.,02-10-2022Alm. Salg,119 m² 2.050 kr/m²,4,1960,,Aktuel værdi
Rækkehus RRækkehus Solbakken 4B  4583 Sjællands Odde,1.200.000 kr.,29-09-2022Alm. Salg,93 m² 12.903 kr/m²,3,2005,-14%,Aktuel værdi
Villa VVilla Ravnsbjergvej 11  4560 Vig,850.000 kr.,29-09-2022Alm. Salg,124 m² 6.855 kr/m²,3,1910,,Aktuel værdi
Villa VVilla Gl Nykøbingvej 92  4572 Nørre Asmindrup,240.339 kr.,29-09-2022Alm. Salg,117 m² 1.878 kr/m²,4,1884,,Aktuel værdi
Villa VVilla Søndergade 17  4534 Hørve,500.000 kr.,28-09-2022Alm. Salg,74 m² 6.757 kr/m²,3,1953,,Aktuel værdi
Rækkehus RRækkehus Lindebjerg 12B  4534 Hørve,942.000 kr.,26-09-2022Alm. Salg,78 m² 12.077 kr/m²,3,1986,-2%,Aktuel værdi
Villa VVilla Kingosvej 45  4500 Nykøbing Sj,1.270.000 kr.,26-09-2022Alm. Salg,96 m² 13.229 kr/m²,4,1965,-2%,Aktuel værdi
Villa VVilla Søgårdssvinget 25  4572 Nørre Asmindrup,363.801 kr.,25-09-2022Fam. Salg,116 m² 3.136 kr/m²,4,1976,,Aktuel værdi
Villa VVilla Isørevej 3  4581 Rørvig,3.400.000 kr.,25-09-2022Alm. Salg,151 m² 22.517 kr/m²,5,1987,-3%,Aktuel værdi
Villa VVilla Fårevejle Kanalvej 6  4540 Fårevejle,790.000 kr.,24-09-2022Alm. Salg,110 m² 7.182 kr/m²,3,1953,-1%,Aktuel værdi
Villa VVilla Egebjergvej 196  4500 Nykøbing Sj,1.370.000 kr.,19-09-2022Alm. Salg,83 m² 16.506 kr/m²,3,1906,-5%,Aktuel værdi
Villa VVilla Nordstrandsvej 30  4500 Nykøbing Sj,1.195.000 kr.,18-09-2022Alm. Salg,85 m² 14.059 kr/m²,3,1949,,Aktuel værdi
Villa VVilla Asmindrupvej 45  4572 Nørre Asmindrup,1.495.000 kr.,18-09-2022Alm. Salg,170 m² 8.794 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Egemosevej 68  4560 Vig,595.000 kr.,16-09-2022Alm. Salg,172 m² 3.459 kr/m²,5,1827,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Mejerivej 8B  4560 Vig,905.000 kr.,15-09-2022Alm. Salg,80 m² 11.313 kr/m²,2,1911,,Aktuel værdi
Villa VVilla Lyder Høyersvej 1  4571 Grevinge,800.000 kr.,15-09-2022Alm. Salg,110 m² 7.273 kr/m²,3,1965,-11%,Aktuel værdi
Villa VVilla Savværksvej 1  4560 Vig,1.200.000 kr.,15-09-2022Alm. Salg,101 m² 11.881 kr/m²,3,1988,-7%,Aktuel værdi
Villa VVilla Næsvangsvej 5  4550 Asnæs,270.550 kr.,15-09-2022Alm. Salg,122 m² 2.218 kr/m²,5,1907,,Aktuel værdi
Villa VVilla Hørve Kanalvej 45  4534 Hørve,525.000 kr.,14-09-2022Alm. Salg,103 m² 5.097 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Lyngvej 165  4560 Vig,1.450.000 kr.,11-09-2022Andet,105 m² 13.810 kr/m²,2,1960,,Aktuel værdi
Villa VVilla Byvænget 27  4573 Højby,1.600.000 kr.,11-09-2022Alm. Salg,234 m² 6.838 kr/m²,7,1975,-11%,Aktuel værdi
Villa VVilla Hedelyngen 11  4573 Højby,1.845.000 kr.,11-09-2022Alm. Salg,135 m² 13.667 kr/m²,5,2009,-3%,Aktuel værdi
Villa VVilla Grundtvigsvej 24  4500 Nykøbing Sj,1.450.000 kr.,09-09-2022Alm. Salg,118 m² 12.288 kr/m²,4,1919,-3%,Aktuel værdi
Villa VVilla Ærtebjergvej 25  4571 Grevinge,4.650.000 kr.,08-09-2022Alm. Salg,182 m² 25.549 kr/m²,8,1777,-12%,Aktuel værdi
Villa VVilla Overbygade 1  4583 Sjællands Odde,1.075.000 kr.,08-09-2022Alm. Salg,121 m² 8.884 kr/m²,4,1827,-28%,Aktuel værdi
Villa VVilla Orøvej 8  4500 Nykøbing Sj,1.125.000 kr.,08-09-2022Alm. Salg,121 m² 9.298 kr/m²,4,1962,-13%,Aktuel værdi
Villa VVilla Lynghøj 3  4540 Fårevejle,1.950.000 kr.,06-09-2022Alm. Salg,114 m² 17.105 kr/m²,4,1968,-18%,Aktuel værdi
Villa VVilla Bakkekammen 19  4560 Vig,1.200.000 kr.,05-09-2022Alm. Salg,123 m² 9.756 kr/m²,6,1961,,Aktuel værdi
"Villa VVilla Vig Hovedgade 16, 1  4560 Vig",1.530.000 kr.,05-09-2022Alm. Salg,60 m² 25.500 kr/m²,4,1897,,Aktuel værdi
Villa VVilla Mellemvangen 3  4550 Asnæs,850.000 kr.,05-09-2022Alm. Salg,66 m² 12.879 kr/m²,3,1963,-15%,Aktuel værdi
Villa VVilla Troldhøjvej 22  4500 Nykøbing Sj,589.500 kr.,04-09-2022Alm. Salg,152 m² 3.878 kr/m²,6,1823,,Aktuel værdi
Villa VVilla Østerlyngvej 109  4500 Nykøbing Sj,1.250.000 kr.,04-09-2022Alm. Salg,197 m² 6.345 kr/m²,7,1827,,Aktuel værdi
Villa VVilla Belsmosevej 12  4573 Højby,3.295.000 kr.,01-09-2022Alm. Salg,153 m² 21.536 kr/m²,2,2020,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Dr Margrethevej 1, st. th  4500 Nykøbing Sj",800.000 kr.,31-08-2022Alm. Salg,97 m² 8.247 kr/m²,3,1913,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 13B, st. th  4534 Hørve",8.200.000 kr.,30-08-2022Alm. Salg,49 m² 167.347 kr/m²,1,1924,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 13B, 1. th  4534 Hørve",8.200.000 kr.,30-08-2022Alm. Salg,53 m² 154.717 kr/m²,2,1924,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 13B, st. tv  4534 Hørve",8.200.000 kr.,30-08-2022Alm. Salg,105 m² 78.095 kr/m²,3,1924,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 13B, 1. tv  4534 Hørve",8.200.000 kr.,30-08-2022Alm. Salg,93 m² 88.172 kr/m²,2,1924,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Enghaven 9, st. mf  4550 Asnæs",3.600.000 kr.,30-08-2022Alm. Salg,66 m² 54.545 kr/m²,2,1905,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Enghaven 9, st. th  4550 Asnæs",3.600.000 kr.,30-08-2022Alm. Salg,75 m² 48.000 kr/m²,2,1905,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Enghaven 9, st. tv  4550 Asnæs",3.600.000 kr.,30-08-2022Alm. Salg,74 m² 48.649 kr/m²,2,1905,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Enghaven 9, 1. th  4550 Asnæs",3.600.000 kr.,30-08-2022Alm. Salg,55 m² 65.455 kr/m²,2,1905,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Enghaven 9, 1. mf  4550 Asnæs",3.600.000 kr.,30-08-2022Alm. Salg,52 m² 69.231 kr/m²,2,1905,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Enghaven 9, 1. tv  4550 Asnæs",3.600.000 kr.,30-08-2022Alm. Salg,50 m² 72.000 kr/m²,2,1905,,Aktuel værdi
Villa VVilla Oddenvej 53  4500 Nykøbing Sj,1.925.000 kr.,30-08-2022Alm. Salg,165 m² 11.667 kr/m²,5,1850,-4%,Aktuel værdi
Villa VVilla Glostrupvej 36  4500 Nykøbing Sj,1.127.670 kr.,29-08-2022Alm. Salg,180 m² 6.265 kr/m²,6,1906,,Aktuel værdi
Villa VVilla Fjordparken 9  4560 Vig,1.190.000 kr.,29-08-2022Fam. Salg,182 m² 6.538 kr/m²,7,1978,,Aktuel værdi
Villa VVilla Nordtoften 3  4550 Asnæs,2.800.000 kr.,28-08-2022Alm. Salg,124 m² 22.581 kr/m²,5,1962,-3%,Aktuel værdi
"Villa VVilla Stenstrupvej 61, 1  4500 Nykøbing Sj",600.000 kr.,28-08-2022Alm. Salg,96 m² 6.250 kr/m²,3,1937,-14%,Aktuel værdi
Villa VVilla Lindeparken 3  4500 Nykøbing Sj,1.275.000 kr.,28-08-2022Alm. Salg,100 m² 12.750 kr/m²,4,1975,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Annebergparken 10B, 2  4500 Nykøbing Sj",3.100.000 kr.,25-08-2022Alm. Salg,154 m² 20.130 kr/m²,4,2006,,Aktuel værdi
Villa VVilla Nørrevangen 6  4550 Asnæs,1.245.000 kr.,25-08-2022Alm. Salg,121 m² 10.289 kr/m²,4,1979,-4%,Aktuel værdi
Villa VVilla Vallekildevej 28C  4534 Hørve,1.995.000 kr.,25-08-2022Alm. Salg,137 m² 14.562 kr/m²,4,2009,,Aktuel værdi
Villa VVilla Oddenvej 71  4500 Nykøbing Sj,423.225 kr.,25-08-2022Andet,140 m² 3.023 kr/m²,7,1907,-57%,Aktuel værdi
Villa VVilla Fjordvej 1  4500 Nykøbing Sj,1.600.000 kr.,24-08-2022Alm. Salg,143 m² 11.189 kr/m²,5,1965,-2%,Aktuel værdi
Villa VVilla Svalevej 11  4581 Rørvig,1.715.000 kr.,24-08-2022Alm. Salg,98 m² 17.500 kr/m²,2,1990,8%,Aktuel værdi
Villa VVilla Høvevej 27  4540 Fårevejle,465.000 kr.,24-08-2022Alm. Salg,143 m² 3.252 kr/m²,5,1915,-6%,Aktuel værdi
Villa VVilla Rørvigvej 52  4500 Nykøbing Sj,1.275.000 kr.,23-08-2022Alm. Salg,111 m² 11.486 kr/m²,4,1928,-2%,Aktuel værdi
Villa VVilla Gelstrupvej 34  4500 Nykøbing Sj,1.245.000 kr.,23-08-2022Alm. Salg,96 m² 12.969 kr/m²,3,1897,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Asnæs Centret 28B, 1. 3  4550 Asnæs",685.000 kr.,21-08-2022Alm. Salg,61 m² 11.230 kr/m²,2,1990,,Aktuel værdi
Villa VVilla Næsdal 35  4550 Asnæs,144.000 kr.,21-08-2022Alm. Salg,88 m² 1.636 kr/m²,5,1914,,Aktuel værdi
Villa VVilla Gartnervænget 22  4500 Nykøbing Sj,3.200.000 kr.,21-08-2022Andet,157 m² 20.382 kr/m²,5,2009,,Aktuel værdi
Villa VVilla Plantagevej 2  4540 Fårevejle,1.800.000 kr.,19-08-2022Alm. Salg,278 m² 6.475 kr/m²,9,1970,-5%,Aktuel værdi
Villa VVilla Højby Hovedgade 75  4573 Højby,1.050.000 kr.,18-08-2022Alm. Salg,85 m² 12.353 kr/m²,4,1777,-9%,Aktuel værdi
Villa VVilla Rørvigvej 108  4500 Nykøbing Sj,1.440.000 kr.,18-08-2022Alm. Salg,114 m² 12.632 kr/m²,4,1951,-4%,Aktuel værdi
Villa VVilla Okkerdalen 1  4500 Nykøbing Sj,1.700.000 kr.,18-08-2022Alm. Salg,194 m² 8.763 kr/m²,6,1976,-5%,Aktuel værdi
Villa VVilla Rørvigvej 47  4500 Nykøbing Sj,1.395.000 kr.,18-08-2022Alm. Salg,144 m² 9.688 kr/m²,6,1959,,Aktuel værdi
Rækkehus RRækkehus Granvejen 36B  4540 Fårevejle,550.762 kr.,17-08-2022Fam. Salg,93 m² 5.922 kr/m²,3,1988,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 18, st. tv  4534 Hørve",1.500.000 kr.,17-08-2022Alm. Salg,94 m² 15.957 kr/m²,4,1953,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 18, 1  4534 Hørve",1.500.000 kr.,17-08-2022Alm. Salg,73 m² 20.548 kr/m²,3,1953,,Aktuel værdi
Villa VVilla Enghavevej 16  4560 Vig,1.700.000 kr.,17-08-2022Alm. Salg,151 m² 11.258 kr/m²,4,1938,-5%,Aktuel værdi
Villa VVilla Adelers Alle 156  4540 Fårevejle,1.200.000 kr.,16-08-2022Alm. Salg,132 m² 9.091 kr/m²,4,1964,-6%,Aktuel værdi
Villa VVilla Gartnervænget 28  4500 Nykøbing Sj,3.195.000 kr.,16-08-2022Alm. Salg,180 m² 17.750 kr/m²,6,2004,,Aktuel værdi
Villa VVilla Aspagårdsvej 10  4534 Hørve,672.980 kr.,16-08-2022Andet,82 m² 8.207 kr/m²,4,1930,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Engmosevej 13, st. tv  4500 Nykøbing Sj",555.000 kr.,15-08-2022Alm. Salg,62 m² 8.952 kr/m²,2,1948,,Aktuel værdi
Villa VVilla Holsts Have 12  4500 Nykøbing Sj,1.000.000 kr.,15-08-2022Alm. Salg,106 m² 9.434 kr/m²,3,1962,-16%,Aktuel værdi
Villa VVilla Vallekildevej 20  4534 Hørve,1.475.000 kr.,15-08-2022Alm. Salg,127 m² 10.846 kr/m²,5,1907,,Aktuel værdi
Rækkehus RRækkehus Bystedvej 10. 39  4500 Nykøbing Sj,1.955.000 kr.,11-08-2022Alm. Salg,106 m² 18.443 kr/m²,4,2006,23%,Aktuel værdi
Rækkehus RRækkehus Stenbjergparken 1  4573 Højby,1.000.000 kr.,11-08-2022Alm. Salg,115 m² 8.696 kr/m²,3,1989,-9%,Aktuel værdi
Rækkehus RRækkehus Havnevej 35C  4500 Nykøbing Sj,3.350.000 kr.,11-08-2022Alm. Salg,144 m² 23.264 kr/m²,4,2007,,Aktuel værdi
