Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Rækkehus RRækkehus Kannikestræde 11  3720 Aakirkeby,370.000 kr.,07-12-2022Alm. Salg,97 m² 3.814 kr/m²,4,1922,-6%,Aktuel værdi
Rækkehus RRækkehus Kajstræde 14  3700 Rønne,300.000 kr.,07-12-2022Andet,74 m² 4.054 kr/m²,3,1880,,Aktuel værdi
Villa VVilla Kirkemarksvej 37  3700 Rønne,825.000 kr.,07-12-2022Alm. Salg,139 m² 5.935 kr/m²,4,1910,-8%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Søndre Bæk 10  3790 Hasle,3.900.000 kr.,05-12-2022Alm. Salg,133 m² 23.353 kr/m²,5,1980,,Aktuel værdi
Villa VVilla Birgersvej 26  3720 Aakirkeby,433.500 kr.,05-12-2022Fam. Salg,109 m² 3.977 kr/m²,4,1968,,Aktuel værdi
Villa VVilla Pluggegårdsvej 2  3700 Rønne,1.035.000 kr.,05-12-2022Alm. Salg,145 m² 7.138 kr/m²,5,1954,-6%,Aktuel værdi
Villa VVilla Hammershusvej 65  3770 Allinge,3.500.000 kr.,05-12-2022Alm. Salg,124 m² 28.226 kr/m²,5,1936,-12%,Aktuel værdi
Rækkehus RRækkehus Aasen 23  3730 Nexø,1.195.000 kr.,04-12-2022Alm. Salg,123 m² 9.715 kr/m²,4,1947,,Aktuel værdi
Rækkehus RRækkehus Smedegårdsparken 10  3700 Rønne,603.500 kr.,01-12-2022Fam. Salg,87 m² 6.937 kr/m²,3,1955,,Aktuel værdi
Villa VVilla Hasle Nygade 3  3790 Hasle,2.375.000 kr.,01-12-2022Alm. Salg,191 m² 12.435 kr/m²,5,1856,-8%,Aktuel værdi
Villa VVilla Bedegadevej 25  3782 Klemensker,860.000 kr.,01-12-2022Fam. Salg,192 m² 4.479 kr/m²,6,1870,,Aktuel værdi
Rækkehus RRækkehus Møllegade 49  3700 Rønne,795.000 kr.,30-11-2022Alm. Salg,85 m² 9.353 kr/m²,3,1879,,Aktuel værdi
Rækkehus RRækkehus Torvegade 30  3730 Nexø,895.000 kr.,29-11-2022Alm. Salg,100 m² 8.950 kr/m²,3,1777,,Aktuel værdi
Rækkehus RRækkehus Doktorbakken 29  3720 Aakirkeby,960.000 kr.,29-11-2022Alm. Salg,134 m² 7.164 kr/m²,6,1900,-4%,Aktuel værdi
Villa VVilla Bedegadevej 47  3782 Klemensker,1.442.669 kr.,29-11-2022Alm. Salg,252 m² 5.725 kr/m²,5,1800,-62%,Aktuel værdi
Villa VVilla Søndre Alle 38A  3700 Rønne,900.000 kr.,29-11-2022Alm. Salg,206 m² 4.369 kr/m²,4,1940,,Aktuel værdi
Villa VVilla Grevens Dal 4  3760 Gudhjem,459.000 kr.,28-11-2022Fam. Salg,98 m² 4.684 kr/m²,5,1907,,Aktuel værdi
Villa VVilla Svanekevej 3  3751 Østermarie,431.552 kr.,26-11-2022Fam. Salg,186 m² 2.320 kr/m²,9,1903,,Aktuel værdi
Villa VVilla Strandvejen 58  3770 Allinge,3.375.000 kr.,25-11-2022Alm. Salg,152 m² 22.204 kr/m²,6,1940,-9%,Aktuel værdi
Rækkehus RRækkehus Kirkegade 13  3790 Hasle,755.000 kr.,24-11-2022Alm. Salg,74 m² 10.203 kr/m²,3,1785,1%,Aktuel værdi
Villa VVilla Frydenlundsvej 7  3700 Rønne,1.850.000 kr.,24-11-2022Andet,194 m² 9.536 kr/m²,6,1943,,Aktuel værdi
Villa VVilla Brøddegade 26  3760 Gudhjem,3.820.000 kr.,24-11-2022Alm. Salg,144 m² 26.528 kr/m²,5,1932,-4%,Aktuel værdi
Rækkehus RRækkehus Ny Østergade 36  3700 Rønne,1.047.500 kr.,23-11-2022Alm. Salg,105 m² 9.976 kr/m²,4,1900,-4%,Aktuel værdi
Villa VVilla Havnegade 37  3770 Allinge,1.850.000 kr.,23-11-2022Alm. Salg,96 m² 19.271 kr/m²,5,1896,,Aktuel værdi
Rækkehus RRækkehus Andr Riis Vej 11  3700 Rønne,300.000 kr.,22-11-2022Alm. Salg,92 m² 3.261 kr/m²,4,1920,-57%,Aktuel værdi
Rækkehus RRækkehus Møllegade 40  3700 Rønne,1.500.000 kr.,22-11-2022Alm. Salg,144 m² 10.417 kr/m²,7,1900,-6%,Aktuel værdi
Rækkehus RRækkehus Lillegade 16  3700 Rønne,900.000 kr.,22-11-2022Alm. Salg,134 m² 6.522 kr/m²,5,1908,-10%,Aktuel værdi
Villa VVilla Glentevangen 7  3700 Rønne,1.595.000 kr.,22-11-2022Alm. Salg,128 m² 12.461 kr/m²,4,1968,,Aktuel værdi
Rækkehus RRækkehus Paradisvej 11  3730 Nexø,700.000 kr.,21-11-2022Alm. Salg,86 m² 8.140 kr/m²,2,1890,-7%,Aktuel værdi
Rækkehus RRækkehus Almegade 37  3700 Rønne,825.000 kr.,21-11-2022Alm. Salg,81 m² 10.185 kr/m²,2,1894,-6%,Aktuel værdi
Villa VVilla Langebjergvej 8C  3770 Allinge,535.500 kr.,21-11-2022Fam. Salg,126 m² 4.250 kr/m²,4,1977,,Aktuel værdi
Villa VVilla Olesvej 2  3720 Aakirkeby,1.300.000 kr.,20-11-2022Alm. Salg,167 m² 7.784 kr/m²,7,1905,,Aktuel værdi
Villa VVilla Hammershusvej 16  3770 Allinge,1.400.000 kr.,20-11-2022Alm. Salg,175 m² 8.000 kr/m²,5,1890,-30%,Aktuel værdi
Villa VVilla Vestermarievej 20  3700 Rønne,975.000 kr.,20-11-2022Alm. Salg,110 m² 8.864 kr/m²,4,1964,-2%,Aktuel værdi
Villa VVilla Nybyvej 5  3720 Aakirkeby,1.675.000 kr.,19-11-2022Alm. Salg,208 m² 8.053 kr/m²,5,1902,-4%,Aktuel værdi
Rækkehus RRækkehus Postgade 7  3740 Svaneke,3.800.000 kr.,17-11-2022Alm. Salg,128 m² 23.899 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Kirkepladsen 7  3700 Rønne,900.000 kr.,17-11-2022Fam. Salg,119 m² 7.563 kr/m²,4,1900,,Aktuel værdi
Rækkehus RRækkehus Kalkbrænderivej 10  3700 Rønne,700.000 kr.,16-11-2022Alm. Salg,93 m² 7.527 kr/m²,4,1905,-17%,Aktuel værdi
Villa VVilla Peter Ipsens Vej 37  3700 Rønne,1.700.000 kr.,16-11-2022Alm. Salg,117 m² 14.530 kr/m²,5,1985,-10%,Aktuel værdi
Villa VVilla Brobakken 1  3700 Rønne,1.232.500 kr.,15-11-2022Fam. Salg,188 m² 6.556 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Købmagergade 37  3730 Nexø,823.000 kr.,15-11-2022Fam. Salg,212 m² 3.882 kr/m²,5,1877,,Aktuel værdi
Villa VVilla Aasen 14  3730 Nexø,1.300.000 kr.,15-11-2022Alm. Salg,146 m² 8.904 kr/m²,5,1951,-7%,Aktuel værdi
Villa VVilla Ølenevej 22  3751 Østermarie,535.200 kr.,15-11-2022Fam. Salg,193 m² 2.773 kr/m²,6,1865,,Aktuel værdi
Villa VVilla Møllevej 2  3740 Svaneke,2.295.000 kr.,14-11-2022Alm. Salg,104 m² 22.067 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Segenvej 10  3700 Rønne,1.200.000 kr.,14-11-2022Alm. Salg,207 m² 5.797 kr/m²,7,1827,,Aktuel værdi
Villa VVilla Hallebakken 9  3700 Rønne,370.000 kr.,14-11-2022Auktion,175 m² 2.114 kr/m²,7,1900,,Aktuel værdi
Rækkehus RRækkehus Møllegade 12  3700 Rønne,400.000 kr.,13-11-2022Alm. Salg,73 m² 5.479 kr/m²,3,1900,-33%,Aktuel værdi
Rækkehus RRækkehus Smedegårdsvej 1  3700 Rønne,650.000 kr.,13-11-2022Alm. Salg,92 m² 7.065 kr/m²,5,1910,-13%,Aktuel værdi
Villa VVilla Tyttebærløkken 9  3700 Rønne,1.750.000 kr.,13-11-2022Alm. Salg,136 m² 12.868 kr/m²,4,1978,-12%,Aktuel værdi
Villa VVilla Æblestien 10  3700 Rønne,750.000 kr.,13-11-2022Andet,100 m² 7.500 kr/m²,4,1965,,Aktuel værdi
Rækkehus RRækkehus Bækken 21  3700 Rønne,795.000 kr.,12-11-2022Alm. Salg,74 m² 10.743 kr/m²,3,1883,,Aktuel værdi
Villa VVilla Nellikegade 4  3700 Rønne,350.000 kr.,11-11-2022Alm. Salg,70 m² 5.000 kr/m²,4,1870,-12%,Aktuel værdi
Villa VVilla Aarsballe By 43  3700 Rønne,970.000 kr.,11-11-2022Alm. Salg,87 m² 11.149 kr/m²,3,1935,-3%,Aktuel værdi
Rækkehus RRækkehus Kredsen 20  3700 Rønne,650.000 kr.,10-11-2022Alm. Salg,82 m² 7.927 kr/m²,2,1880,,Aktuel værdi
Villa VVilla Kornblomstvej 1  3730 Nexø,1.100.000 kr.,10-11-2022Alm. Salg,125 m² 8.800 kr/m²,4,1984,-8%,Aktuel værdi
Villa VVilla Aagaardsvej 40  3700 Rønne,2.325.000 kr.,10-11-2022Alm. Salg,213 m² 10.915 kr/m²,4,1875,-3%,Aktuel værdi
Villa VVilla Østerled 22  3720 Aakirkeby,1.150.000 kr.,09-11-2022Alm. Salg,145 m² 7.931 kr/m²,5,1969,-4%,Aktuel værdi
Villa VVilla Smørengevejen 12  3720 Aakirkeby,510.000 kr.,09-11-2022Fam. Salg,107 m² 4.766 kr/m²,4,1930,,Aktuel værdi
Villa VVilla Sejersvej 10  3700 Rønne,1.800.000 kr.,09-11-2022Alm. Salg,152 m² 11.842 kr/m²,4,1962,-22%,Aktuel værdi
Rækkehus RRækkehus Rosengade 9  3700 Rønne,2.050.000 kr.,08-11-2022Alm. Salg,121 m² 16.942 kr/m²,4,1870,-9%,Aktuel værdi
Villa VVilla Vang 71A  3790 Hasle,3.495.000 kr.,08-11-2022Alm. Salg,130 m² 26.885 kr/m²,3,1898,,Aktuel værdi
Villa VVilla Finnedalsvej 4  3790 Hasle,3.800.000 kr.,07-11-2022Alm. Salg,138 m² 27.536 kr/m²,5,1941,,Aktuel værdi
Rækkehus RRækkehus Lindevej 10B  3782 Klemensker,350.000 kr.,06-11-2022Fam. Salg,81 m² 4.321 kr/m²,3,1975,,Aktuel værdi
Rækkehus RRækkehus Snellemark 8  3700 Rønne,875.000 kr.,03-11-2022Alm. Salg,134 m² 6.530 kr/m²,4,1889,-12%,Aktuel værdi
Villa VVilla Vægtergade 10  3730 Nexø,935.000 kr.,03-11-2022Alm. Salg,93 m² 10.054 kr/m²,6,1903,-6%,Aktuel værdi
Villa VVilla Vestermarievej 53  3700 Rønne,895.000 kr.,03-11-2022Alm. Salg,113 m² 7.920 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Buen 14  3720 Aakirkeby,530.000 kr.,02-11-2022Fam. Salg,204 m² 2.598 kr/m²,6,1977,,Aktuel værdi
Villa VVilla Rønnevej 13  3720 Aakirkeby,985.000 kr.,02-11-2022Alm. Salg,98 m² 10.051 kr/m²,3,1968,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Store Torvegade 43, 1. th  3700 Rønne",1.400.000 kr.,01-11-2022Alm. Salg,124 m² 11.290 kr/m²,4,1947,-6%,Aktuel værdi
Villa VVilla Storegade 6  3700 Rønne,995.000 kr.,01-11-2022Alm. Salg,98 m² 10.153 kr/m²,3,1900,,Aktuel værdi
Rækkehus RRækkehus Knudsvej 1  3700 Rønne,522.500 kr.,31-10-2022Fam. Salg,83 m² 6.295 kr/m²,3,1890,,Aktuel værdi
Rækkehus RRækkehus Møllegade 74  3700 Rønne,160.000 kr.,31-10-2022Alm. Salg,78 m² 2.051 kr/m²,5,1884,,Aktuel værdi
Villa VVilla Brugsebakken 12  3740 Svaneke,2.800.000 kr.,31-10-2022Alm. Salg,121 m² 23.140 kr/m²,3,1870,4%,Aktuel værdi
Villa VVilla Lindeskovvej 1  3760 Gudhjem,750.000 kr.,30-10-2022Alm. Salg,150 m² 5.000 kr/m²,6,1934,,Aktuel værdi
Villa VVilla Pederskervejen 56  3720 Aakirkeby,445.000 kr.,30-10-2022Alm. Salg,120 m² 3.708 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Rønnevej 97  3720 Aakirkeby,500.000 kr.,30-10-2022Alm. Salg,186 m² 2.688 kr/m²,6,1900,-13%,Aktuel værdi
Villa VVilla Aarsdalevej 5  3730 Nexø,3.000.000 kr.,29-10-2022Alm. Salg,180 m² 16.667 kr/m²,6,1945,-14%,Aktuel værdi
Villa VVilla Sigtemøllevejen 30  3720 Aakirkeby,930.000 kr.,29-10-2022Alm. Salg,157 m² 5.924 kr/m²,4,1909,,Aktuel værdi
Rækkehus RRækkehus Rolighedsgade 18  3700 Rønne,1.100.000 kr.,27-10-2022Alm. Salg,106 m² 10.377 kr/m²,4,1850,-4%,Aktuel værdi
Villa VVilla Siegårdsvejen 8  3720 Aakirkeby,1.726.000 kr.,27-10-2022Alm. Salg,106 m² 16.283 kr/m²,5,1877,8%,Aktuel værdi
Villa VVilla Rømeregårdsvej 14  3700 Rønne,650.000 kr.,27-10-2022Alm. Salg,130 m² 5.000 kr/m²,5,1877,,Aktuel værdi
Villa VVilla Lyngvejen 1  3730 Nexø,1.295.000 kr.,26-10-2022Alm. Salg,100 m² 12.950 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Værmlandsvej 14  3700 Rønne,1.895.000 kr.,24-10-2022Alm. Salg,98 m² 19.337 kr/m²,4,1946,,Aktuel værdi
Villa VVilla Almindingsvej 78  3700 Rønne,1.650.000 kr.,24-10-2022Alm. Salg,146 m² 11.301 kr/m²,6,1947,-1%,Aktuel værdi
Villa VVilla Vestermarievej 70  3720 Aakirkeby,200.000 kr.,24-10-2022Alm. Salg,72 m² 2.778 kr/m²,6,1875,-33%,Aktuel værdi
Villa VVilla Nybrovej 29  3760 Gudhjem,675.000 kr.,23-10-2022Alm. Salg,148 m² 4.561 kr/m²,5,1975,,Aktuel værdi
Villa VVilla Nybrovej 34  3760 Gudhjem,150.000 kr.,20-10-2022Alm. Salg,81 m² 1.852 kr/m²,3,1912,,Aktuel værdi
Rækkehus RRækkehus Store Torvegade 52  3700 Rønne,850.000 kr.,19-10-2022Alm. Salg,71 m² 11.972 kr/m²,3,1830,-5%,Aktuel værdi
Villa VVilla Mejerigaden 12  3730 Nexø,900.000 kr.,19-10-2022Fam. Salg,172 m² 5.233 kr/m²,7,1907,,Aktuel værdi
Villa VVilla Skovgårdsvejen 11  3700 Rønne,845.000 kr.,19-10-2022Alm. Salg,146 m² 5.788 kr/m²,6,1964,-6%,Aktuel værdi
Villa VVilla Thorkildsvej 98  3700 Rønne,685.000 kr.,18-10-2022Fam. Salg,127 m² 5.394 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Rønnevej 52  3770 Allinge,520.000 kr.,18-10-2022Alm. Salg,112 m² 4.643 kr/m²,5,1939,-26%,Aktuel værdi
Rækkehus RRækkehus Herman Blems Vej 3  3700 Rønne,300.000 kr.,17-10-2022Fam. Salg,102 m² 2.941 kr/m²,3,1938,,Aktuel værdi
Villa VVilla Storegade 16  3740 Svaneke,325.000 kr.,17-10-2022Alm. Salg,174 m² 1.868 kr/m²,7,1893,,Aktuel værdi
Villa VVilla Vibevænget 1  3730 Nexø,866.000 kr.,17-10-2022Alm. Salg,170 m² 5.094 kr/m²,6,1971,2%,Aktuel værdi
Villa VVilla Brøddegade 41  3760 Gudhjem,643.000 kr.,16-10-2022Fam. Salg,180 m² 3.572 kr/m²,5,1780,,Aktuel værdi
Villa VVilla Rønnevej 59B  3770 Allinge,1.995.000 kr.,16-10-2022Alm. Salg,110 m² 18.136 kr/m²,3,1918,,Aktuel værdi
Villa VVilla Aabyvej 2  3700 Rønne,800.000 kr.,16-10-2022Alm. Salg,110 m² 7.273 kr/m²,4,1955,-11%,Aktuel værdi
Villa VVilla Brøddegade 9  3760 Gudhjem,1.995.000 kr.,14-10-2022Alm. Salg,147 m² 13.571 kr/m²,5,1897,,Aktuel værdi
Rækkehus RRækkehus Smedegade 39  3720 Aakirkeby,380.000 kr.,12-10-2022Alm. Salg,106 m² 3.585 kr/m²,4,1913,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Storegade 31C. th  3700 Rønne,980.000 kr.,12-10-2022Alm. Salg,74 m² 13.243 kr/m²,3,1890,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Storegade 31C. tv  3700 Rønne,980.000 kr.,12-10-2022Alm. Salg,65 m² 15.077 kr/m²,2,1890,,Aktuel værdi
Villa VVilla Strandvejen 3  3700 Rønne,2.395.000 kr.,12-10-2022Alm. Salg,148 m² 16.182 kr/m²,4,1943,-4%,Aktuel værdi
Villa VVilla Vallevadsvej 7  3700 Rønne,815.000 kr.,12-10-2022Alm. Salg,97 m² 8.402 kr/m²,3,1827,-4%,Aktuel værdi
Villa VVilla Kuleborgvej 21  3720 Aakirkeby,1.045.000 kr.,12-10-2022Alm. Salg,98 m² 10.663 kr/m²,3,1941,,Aktuel værdi
Villa VVilla Harbovej 100  3700 Rønne,1.075.000 kr.,12-10-2022Alm. Salg,104 m² 10.337 kr/m²,3,1972,-2%,Aktuel værdi
Villa VVilla Svanekevej 16  3751 Østermarie,1.050.000 kr.,12-10-2022Alm. Salg,152 m² 6.908 kr/m²,8,1951,,Aktuel værdi
Rækkehus RRækkehus Store Søstræde 2  3700 Rønne,1.650.000 kr.,11-10-2022Alm. Salg,110 m² 15.000 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Skovløkken 12  3770 Allinge,730.000 kr.,11-10-2022Fam. Salg,172 m² 4.244 kr/m²,7,1980,,Aktuel værdi
Villa VVilla Melstedvej 26  3760 Gudhjem,5.250.000 kr.,11-10-2022Alm. Salg,134 m² 39.179 kr/m²,7,1935,-5%,Aktuel værdi
Villa VVilla Pilebroen 5  3770 Allinge,1.520.000 kr.,11-10-2022Fam. Salg,112 m² 13.571 kr/m²,4,1977,,Aktuel værdi
Rækkehus RRækkehus Søndre Alle 26A  3700 Rønne,1.325.000 kr.,10-10-2022Alm. Salg,95 m² 13.947 kr/m²,4,1927,-8%,Aktuel værdi
Villa VVilla Kildebakkestræde 5  3730 Nexø,2.400.000 kr.,10-10-2022Alm. Salg,216 m² 11.111 kr/m²,3,1800,-4%,Aktuel værdi
Rækkehus RRækkehus Kirkestræde 19  3700 Rønne,315.000 kr.,09-10-2022Alm. Salg,33 m² 9.545 kr/m²,2,1875,,Aktuel værdi
Rækkehus RRækkehus Bækken 23  3700 Rønne,1.050.000 kr.,09-10-2022Alm. Salg,84 m² 12.500 kr/m²,4,1883,-4%,Aktuel værdi
Villa VVilla Østre Sømarksvej 11  3720 Aakirkeby,1.100.000 kr.,09-10-2022Andet,115 m² 9.565 kr/m²,4,1951,,Aktuel værdi
Villa VVilla Kalkværksengen 7  3730 Nexø,1.335.000 kr.,09-10-2022Alm. Salg,101 m² 13.218 kr/m²,4,1963,3%,Aktuel værdi
Rækkehus RRækkehus Gasværksvej 5  3790 Hasle,435.000 kr.,08-10-2022Alm. Salg,78 m² 5.577 kr/m²,3,1947,,Aktuel værdi
Villa VVilla Ellevej 34  3700 Rønne,950.000 kr.,06-10-2022Alm. Salg,108 m² 8.796 kr/m²,4,1987,-13%,Aktuel værdi
Villa VVilla Elmevej 7  3751 Østermarie,630.000 kr.,05-10-2022Alm. Salg,150 m² 4.200 kr/m²,6,1913,-10%,Aktuel værdi
Villa VVilla Bohnebakken 21  3770 Allinge,3.055.000 kr.,05-10-2022Alm. Salg,215 m² 14.209 kr/m²,6,1928,-15%,Aktuel værdi
Villa VVilla Pedersker Hovedgade 43  3720 Aakirkeby,1.800.000 kr.,05-10-2022Alm. Salg,347 m² 5.187 kr/m²,9,1931,-8%,Aktuel værdi
Villa VVilla Nybrovej 20  3760 Gudhjem,520.000 kr.,05-10-2022Alm. Salg,200 m² 2.600 kr/m²,8,1923,-25%,Aktuel værdi
Villa VVilla Almevej 7  3720 Aakirkeby,1.575.000 kr.,05-10-2022Alm. Salg,227 m² 6.300 kr/m²,9,1972,-4%,Aktuel værdi
Villa VVilla Sorthatvej 9  3700 Rønne,1.150.000 kr.,05-10-2022Alm. Salg,108 m² 10.648 kr/m²,4,1970,-12%,Aktuel værdi
Rækkehus RRækkehus Rolighedsgade 20  3700 Rønne,1.050.000 kr.,04-10-2022Alm. Salg,125 m² 8.400 kr/m²,4,1884,,Aktuel værdi
Villa VVilla Vang 46  3790 Hasle,525.000 kr.,04-10-2022Alm. Salg,108 m² 4.861 kr/m²,4,1857,,Aktuel værdi
Villa VVilla Søndre Alle 9A  3700 Rønne,2.100.000 kr.,04-10-2022Alm. Salg,266 m² 7.895 kr/m²,8,1898,-11%,Aktuel værdi
Villa VVilla Aabyvej 23  3700 Rønne,1.095.000 kr.,04-10-2022Alm. Salg,106 m² 10.330 kr/m²,3,1877,,Aktuel værdi
Villa VVilla Fællesvej 12  3720 Aakirkeby,725.000 kr.,03-10-2022Alm. Salg,194 m² 3.737 kr/m²,8,1924,-9%,Aktuel værdi
Villa VVilla Hjortestræde 16  3730 Nexø,595.000 kr.,03-10-2022Alm. Salg,114 m² 5.219 kr/m²,4,1952,,Aktuel værdi
Villa VVilla Pederskervejen 7  3730 Nexø,1.500.000 kr.,03-10-2022Fam. Salg,110 m² 13.636 kr/m²,5,1918,,Aktuel værdi
Rækkehus RRækkehus Kirkestræde 22  3700 Rønne,750.000 kr.,02-10-2022Alm. Salg,54 m² 13.889 kr/m²,3,1900,-6%,Aktuel værdi
Rækkehus RRækkehus Havnegade 4A  3770 Allinge,1.700.000 kr.,02-10-2022Alm. Salg,120 m² 14.167 kr/m²,4,1900,-3%,Aktuel værdi
Villa VVilla I Bakkerne 20  3740 Svaneke,1.150.000 kr.,02-10-2022Alm. Salg,147 m² 7.823 kr/m²,5,1968,,Aktuel værdi
Villa VVilla Oluf Høstgade 5B  3740 Svaneke,2.985.000 kr.,02-10-2022Alm. Salg,137 m² 21.788 kr/m²,5,1878,,Aktuel værdi
Villa VVilla Urmarken 6  3740 Svaneke,2.600.000 kr.,30-09-2022Alm. Salg,140 m² 18.571 kr/m²,4,1956,-4%,Aktuel værdi
Villa VVilla Haslevej 78  3700 Rønne,2.200.000 kr.,30-09-2022Alm. Salg,130 m² 16.923 kr/m²,4,1969,5%,Aktuel værdi
