Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 60A, 2. 2  2605 Brøndby",372.575 kr.,04-12-2022Andet,46 m² 8.099 kr/m²,1,1967,,Aktuel værdi
Villa VVilla Park Allé 96  2605 Brøndby,5.900.000 kr.,04-12-2022Alm. Salg,155 m² 38.065 kr/m²,6,1900,-6%,Aktuel værdi
Rækkehus RRækkehus Åparken 24  2605 Brøndby,1.229.565 kr.,03-12-2022Andet,104 m² 11.823 kr/m²,4,1958,,Aktuel værdi
Villa VVilla Elmehøj 13  2605 Brøndby,3.600.000 kr.,01-12-2022Alm. Salg,130 m² 27.692 kr/m²,4,1970,-3%,Aktuel værdi
Villa VVilla Grønnemarksvej 14  2605 Brøndby,3.106.458 kr.,29-11-2022Alm. Salg,85 m² 36.547 kr/m²,3,1957,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 66A, 1. 4  2605 Brøndby",1.900.000 kr.,27-11-2022Alm. Salg,85 m² 22.353 kr/m²,3,1967,,Aktuel værdi
Rækkehus RRækkehus Knudslundvej 30A  2605 Brøndby,2.850.000 kr.,24-11-2022Alm. Salg,89 m² 32.022 kr/m²,3,2002,-5%,Aktuel værdi
Rækkehus RRækkehus Pilevangen 32  2660 Brøndby Strand,2.890.000 kr.,16-11-2022Alm. Salg,105 m² 27.524 kr/m²,4,1948,-4%,Aktuel værdi
Rækkehus RRækkehus Åparken 49  2605 Brøndby,2.550.000 kr.,13-11-2022Alm. Salg,96 m² 26.563 kr/m²,3,1959,-2%,Aktuel værdi
Villa VVilla Syrenstien 5  2660 Brøndby Strand,5.025.000 kr.,10-11-2022Alm. Salg,116 m² 43.319 kr/m²,3,1973,-16%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 34, 2. tv  2605 Brøndby",1.950.000 kr.,09-11-2022Alm. Salg,79 m² 24.684 kr/m²,3,1971,-7%,Aktuel værdi
Villa VVilla Hedegrænsen 72  2605 Brøndby,4.600.000 kr.,07-11-2022Alm. Salg,175 m² 26.286 kr/m²,5,1958,-8%,Aktuel værdi
Villa VVilla Hedegrænsen 29  2605 Brøndby,1.275.000 kr.,07-11-2022Andet,97 m² 13.144 kr/m²,4,1959,,Aktuel værdi
Villa VVilla Hedegrænsen 43  2605 Brøndby,3.875.000 kr.,07-11-2022Andet,196 m² 19.770 kr/m²,6,1999,,Aktuel værdi
Villa VVilla Grønnedammen 7  2605 Brøndby,3.275.000 kr.,31-10-2022Alm. Salg,106 m² 30.896 kr/m²,4,1967,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 68B, 1. 3  2605 Brøndby",1.100.000 kr.,30-10-2022Alm. Salg,46 m² 23.913 kr/m²,1,1967,-8%,Aktuel værdi
Villa VVilla Vesttoftevej 5  2605 Brøndby,2.800.000 kr.,23-10-2022Alm. Salg,94 m² 29.787 kr/m²,4,1943,-11%,Aktuel værdi
Villa VVilla Lerager 25  2605 Brøndby,3.700.000 kr.,18-10-2022Alm. Salg,118 m² 31.356 kr/m²,4,1961,-7%,Aktuel værdi
Rækkehus RRækkehus Åparken 104  2605 Brøndby,2.650.000 kr.,16-10-2022Alm. Salg,89 m² 29.775 kr/m²,3,1958,-5%,Aktuel værdi
Villa VVilla Turpinsvej 12  2605 Brøndby,2.246.000 kr.,16-10-2022Alm. Salg,102 m² 22.020 kr/m²,5,1962,-21%,Aktuel værdi
Villa VVilla Tværtoftevej 1  2605 Brøndby,3.250.000 kr.,06-10-2022Alm. Salg,207 m² 15.700 kr/m²,5,1937,-10%,Aktuel værdi
Villa VVilla Grønnemarksvej 3  2605 Brøndby,3.750.000 kr.,25-09-2022Alm. Salg,117 m² 32.051 kr/m²,4,1958,-6%,Aktuel værdi
Rækkehus RRækkehus Holmesøvej 47  2660 Brøndby Strand,5.000.000 kr.,20-09-2022Alm. Salg,126 m² 39.683 kr/m²,4,1983,-13%,Aktuel værdi
Rækkehus RRækkehus Hermosavej 9  2605 Brøndby,1.200.000 kr.,19-09-2022Andet,133 m² 9.023 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Vesterleds Allé 15B  2605 Brøndby,4.100.000 kr.,19-09-2022Alm. Salg,164 m² 25.000 kr/m²,6,1945,-7%,Aktuel værdi
Rækkehus RRækkehus Dyringparken 200  2660 Brøndby Strand,3.300.000 kr.,14-09-2022Alm. Salg,119 m² 27.731 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Fyrmestervej 13  2660 Brøndby Strand,3.162.500 kr.,14-09-2022Alm. Salg,109 m² 29.014 kr/m²,5,1963,-10%,Aktuel værdi
Villa VVilla Midlergårdsvej 42  2605 Brøndby,766.500 kr.,14-09-2022Fam. Salg,91 m² 8.423 kr/m²,4,1961,,Aktuel værdi
Rækkehus RRækkehus Holstedparken 25  2660 Brøndby Strand,3.395.000 kr.,07-09-2022Alm. Salg,119 m² 28.529 kr/m²,4,1978,-3%,Aktuel værdi
Villa VVilla Bækkelunden 137  2660 Brøndby Strand,2.500.000 kr.,07-09-2022Fam. Salg,140 m² 17.857 kr/m²,6,2004,,Aktuel værdi
Villa VVilla Svanedammen 15  2605 Brøndby,3.600.000 kr.,01-09-2022Alm. Salg,120 m² 30.000 kr/m²,6,1966,-8%,Aktuel værdi
Villa VVilla Markvej 8  2660 Brøndby Strand,1.947.500 kr.,28-08-2022Andet,152 m² 12.813 kr/m²,5,1959,,Aktuel værdi
Villa VVilla Sandbjerggårdsvej 49  2605 Brøndby,4.450.000 kr.,24-08-2022Alm. Salg,147 m² 30.272 kr/m²,4,1972,-4%,Aktuel værdi
"Villa VVilla Hørmarksvej 42, st  2605 Brøndby",2.900.000 kr.,24-08-2022Alm. Salg,186 m² 15.591 kr/m²,5,2023,-17%,Aktuel værdi
Villa VVilla Kildelunden 10  2660 Brøndby Strand,3.995.000 kr.,22-08-2022Alm. Salg,113 m² 35.354 kr/m²,4,2002,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 68B, 1. 1  2605 Brøndby",2.100.000 kr.,18-08-2022Alm. Salg,82 m² 25.610 kr/m²,3,1967,-2%,Aktuel værdi
Villa VVilla Strandskolevej 142  2660 Brøndby Strand,3.600.000 kr.,15-08-2022Alm. Salg,132 m² 27.273 kr/m²,4,1961,-5%,Aktuel værdi
Rækkehus RRækkehus Ved Lindelund 147  2605 Brøndby,3.885.000 kr.,14-08-2022Alm. Salg,130 m² 29.885 kr/m²,4,1978,-3%,Aktuel værdi
Villa VVilla Gammel Køge Landevej 752  2660 Brøndby Strand,4.025.000 kr.,14-08-2022Alm. Salg,160 m² 25.156 kr/m²,5,1975,,Aktuel værdi
Villa VVilla Frøtoftevej 11  2605 Brøndby,3.225.000 kr.,13-08-2022Alm. Salg,84 m² 38.393 kr/m²,4,1961,-8%,Aktuel værdi
Rækkehus RRækkehus Søholtparken 69  2660 Brøndby Strand,3.495.000 kr.,11-08-2022Alm. Salg,102 m² 34.265 kr/m²,3,1998,,Aktuel værdi
Rækkehus RRækkehus Åparken 66  2605 Brøndby,3.548.000 kr.,10-08-2022Alm. Salg,78 m² 45.487 kr/m²,3,1958,-1%,Aktuel værdi
Villa VVilla Bygaden 70  2605 Brøndby,7.100.000 kr.,09-08-2022Alm. Salg,294 m² 24.150 kr/m²,10,1721,-2%,Aktuel værdi
Villa VVilla Rorgængervej 4  2660 Brøndby Strand,5.425.000 kr.,02-08-2022Alm. Salg,143 m² 37.937 kr/m²,3,1973,-1%,Aktuel værdi
Villa VVilla Klosterdammen 34  2605 Brøndby,4.225.000 kr.,02-08-2022Alm. Salg,87 m² 48.563 kr/m²,3,1966,-2%,Aktuel værdi
Rækkehus RRækkehus Rytterdammen 19  2605 Brøndby,4.125.000 kr.,31-07-2022Alm. Salg,93 m² 44.355 kr/m²,4,1988,,Aktuel værdi
Rækkehus RRækkehus Søholtparken 25  2660 Brøndby Strand,453.333 kr.,27-07-2022Fam. Salg,92 m² 4.928 kr/m²,4,1998,,Aktuel værdi
Villa VVilla Skibsbyggervej 13  2660 Brøndby Strand,8.950.000 kr.,26-07-2022Alm. Salg,164 m² 54.573 kr/m²,4,1968,-4%,Aktuel værdi
Rækkehus RRækkehus Holstedparken 69  2660 Brøndby Strand,3.200.000 kr.,24-07-2022Alm. Salg,119 m² 26.891 kr/m²,4,1978,-3%,Aktuel værdi
Villa VVilla Maglegårdsvej 5  2660 Brøndby Strand,3.400.000 kr.,24-07-2022Alm. Salg,182 m² 18.681 kr/m²,5,2023,-3%,Aktuel værdi
Villa VVilla Parkdammen 29  2605 Brøndby,3.771.000 kr.,21-07-2022Alm. Salg,120 m² 31.425 kr/m²,5,1966,-2%,Aktuel værdi
Villa VVilla Mellemmarksvej 31  2605 Brøndby,4.355.000 kr.,21-07-2022Alm. Salg,139 m² 31.331 kr/m²,4,1957,-3%,Aktuel værdi
Villa VVilla Svanedammen 11  2605 Brøndby,3.250.000 kr.,19-07-2022Alm. Salg,101 m² 32.178 kr/m²,4,1962,-1%,Aktuel værdi
Villa VVilla Svanedammen 11  2605 Brøndby,3.250.000 kr.,19-07-2022Alm. Salg,167 m² 15.046 kr/m²,5,0,-1%,Aktuel værdi
Rækkehus RRækkehus Dyringparken 33  2660 Brøndby Strand,3.500.000 kr.,17-07-2022Alm. Salg,138 m² 25.362 kr/m²,4,1978,-3%,Aktuel værdi
Villa VVilla Lundedammen 36  2605 Brøndby,3.920.000 kr.,14-07-2022Alm. Salg,112 m² 35.000 kr/m²,4,1966,-2%,Aktuel værdi
Villa VVilla Kirkeskellet 5  2605 Brøndby,4.380.000 kr.,14-07-2022Alm. Salg,193 m² 22.694 kr/m²,5,1963,-3%,Aktuel værdi
Villa VVilla Vesterleds Allé 5  2605 Brøndby,3.950.000 kr.,13-07-2022Alm. Salg,137 m² 28.832 kr/m²,3,1946,-6%,Aktuel værdi
Villa VVilla Markvej 70  2660 Brøndby Strand,3.645.000 kr.,11-07-2022Alm. Salg,108 m² 33.750 kr/m²,4,1963,-1%,Aktuel værdi
Villa VVilla Humlemarksvej 4  2605 Brøndby,4.050.000 kr.,11-07-2022Alm. Salg,154 m² 26.299 kr/m²,4,1959,-3%,Aktuel værdi
Villa VVilla Ved Lindelund 30  2605 Brøndby,4.600.000 kr.,11-07-2022Andet,148 m² 31.081 kr/m²,5,1978,,Aktuel værdi
Rækkehus RRækkehus Åparken 110  2605 Brøndby,750.000 kr.,10-07-2022Alm. Salg,120 m² 6.250 kr/m²,4,1958,,Aktuel værdi
Villa VVilla Hedegårds Allé 12  2605 Brøndby,4.675.000 kr.,10-07-2022Alm. Salg,218 m² 21.445 kr/m²,6,1972,-3%,Aktuel værdi
Villa VVilla Gammel Køge Landevej 702  2660 Brøndby Strand,1.600.000 kr.,10-07-2022Alm. Salg,142 m² 11.268 kr/m²,6,1939,-54%,Aktuel værdi
Villa VVilla Folemarksvej 29  2605 Brøndby,3.100.000 kr.,07-07-2022Alm. Salg,85 m² 36.471 kr/m²,3,1957,,Aktuel værdi
Villa VVilla Ved Lindelund 192  2605 Brøndby,5.600.000 kr.,07-07-2022Alm. Salg,146 m² 38.356 kr/m²,5,1980,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 68A, 2. 3  2605 Brøndby",674.500 kr.,05-07-2022Fam. Salg,46 m² 14.663 kr/m²,1,1967,,Aktuel værdi
Villa VVilla Rundvangen 6  2605 Brøndby,6.400.000 kr.,05-07-2022Alm. Salg,193 m² 33.161 kr/m²,5,2017,-5%,Aktuel værdi
Rækkehus RRækkehus Mosebakkevej 16  2605 Brøndby,3.500.000 kr.,03-07-2022Alm. Salg,110 m² 31.818 kr/m²,4,1957,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 62A, st. 3  2605 Brøndby",724.500 kr.,30-06-2022Fam. Salg,46 m² 15.750 kr/m²,1,1967,,Aktuel værdi
Rækkehus RRækkehus Kærhaven 6  2660 Brøndby Strand,3.195.000 kr.,29-06-2022Alm. Salg,83 m² 38.494 kr/m²,3,2003,,Aktuel værdi
Rækkehus RRækkehus Kærhaven 6  2660 Brøndby Strand,3.195.000 kr.,29-06-2022Alm. Salg,83 m² 38.494 kr/m²,3,2003,,Aktuel værdi
Villa VVilla Styrmandsvej 2  2660 Brøndby Strand,3.650.000 kr.,29-06-2022Alm. Salg,100 m² 36.500 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Strandskolevej 284  2660 Brøndby Strand,3.715.000 kr.,29-06-2022Alm. Salg,153 m² 24.281 kr/m²,5,1966,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 68A, 2. 1  2605 Brøndby",1.820.000 kr.,27-06-2022Alm. Salg,82 m² 22.195 kr/m²,4,1967,-2%,Aktuel værdi
Villa VVilla Lindevang 20  2660 Brøndby Strand,4.500.000 kr.,26-06-2022Alm. Salg,149 m² 30.201 kr/m²,4,1957,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 60B, 2. 2  2605 Brøndby",1.150.000 kr.,23-06-2022Alm. Salg,46 m² 25.000 kr/m²,1,1967,,Aktuel værdi
Villa VVilla Kirkebjerg Allé 48  2605 Brøndby,3.700.000 kr.,22-06-2022Alm. Salg,99 m² 37.374 kr/m²,4,1957,-10%,Aktuel værdi
Villa VVilla Gammel Køge Landevej 648  2660 Brøndby Strand,3.500.000 kr.,21-06-2022Alm. Salg,109 m² 32.110 kr/m²,4,1963,,Aktuel værdi
Rækkehus RRækkehus Espedammen 54  2605 Brøndby,500.000 kr.,19-06-2022Alm. Salg,107 m² 4.673 kr/m²,4,1970,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 68C, 2. 1  2605 Brøndby",1.995.000 kr.,19-06-2022Alm. Salg,85 m² 23.471 kr/m²,3,1967,,Aktuel værdi
Rækkehus RRækkehus Bystedparken 26  2660 Brøndby Strand,2.815.000 kr.,15-06-2022Alm. Salg,138 m² 20.399 kr/m²,4,1978,4%,Aktuel værdi
Villa VVilla Østtoftevej 25  2605 Brøndby,7.850.000 kr.,15-06-2022Alm. Salg,301 m² 26.080 kr/m²,9,2021,-4%,Aktuel værdi
Rækkehus RRækkehus Hyrdedammen 9  2605 Brøndby,2.995.000 kr.,12-06-2022Alm. Salg,76 m² 39.408 kr/m²,3,1989,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 60B, 2. 4  2605 Brøndby",339.500 kr.,12-06-2022Alm. Salg,82 m² 4.140 kr/m²,3,1967,,Aktuel værdi
Villa VVilla Brøndbyøstervej 78  2605 Brøndby,5.300.000 kr.,12-06-2022Alm. Salg,87 m² 45.690 kr/m²,4,1934,,Aktuel værdi
Rækkehus RRækkehus Pilevangen 36  2660 Brøndby Strand,2.600.000 kr.,08-06-2022Alm. Salg,68 m² 38.235 kr/m²,2,1947,30%,Aktuel værdi
Rækkehus RRækkehus Dyringparken 250  2660 Brøndby Strand,3.345.000 kr.,07-06-2022Alm. Salg,138 m² 24.239 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Park Allé 65  2605 Brøndby,4.445.000 kr.,07-06-2022Alm. Salg,120 m² 37.042 kr/m²,4,1962,-1%,Aktuel værdi
Villa VVilla Hyldebakken 3  2605 Brøndby,2.850.000 kr.,06-06-2022Andet,178 m² 16.011 kr/m²,6,1963,,Aktuel værdi
Villa VVilla Skolevang 6  2660 Brøndby Strand,3.750.000 kr.,02-06-2022Alm. Salg,130 m² 28.846 kr/m²,4,1959,-4%,Aktuel værdi
Villa VVilla Hedegrænsen 55  2605 Brøndby,3.400.000 kr.,01-06-2022Alm. Salg,95 m² 35.789 kr/m²,4,1953,-6%,Aktuel værdi
Rækkehus RRækkehus Åparken 87  2605 Brøndby,3.800.000 kr.,30-05-2022Alm. Salg,96 m² 39.583 kr/m²,3,1958,-2%,Aktuel værdi
Villa VVilla Hyldebakken 9  2605 Brøndby,5.850.000 kr.,26-05-2022Alm. Salg,154 m² 37.987 kr/m²,6,1960,-3%,Aktuel værdi
Villa VVilla Kirkebjerg Allé 71  2605 Brøndby,3.280.000 kr.,25-05-2022Alm. Salg,201 m² 16.318 kr/m²,6,0,-2%,Aktuel værdi
Villa VVilla Hybenvej 35  2605 Brøndby,3.700.000 kr.,24-05-2022Alm. Salg,119 m² 31.092 kr/m²,4,1960,3%,Aktuel værdi
Villa VVilla Hederavej 6  2605 Brøndby,3.162.580 kr.,22-05-2022Alm. Salg,176 m² 17.969 kr/m²,5,0,-4%,Aktuel værdi
Villa VVilla Skibsbyggervej 10  2660 Brøndby Strand,6.400.000 kr.,16-05-2022Alm. Salg,132 m² 48.485 kr/m²,5,1934,-4%,Aktuel værdi
Villa VVilla Brøndbyvester Strandvej 26  2660 Brøndby Strand,5.550.000 kr.,15-05-2022Alm. Salg,152 m² 36.513 kr/m²,5,1953,-3%,Aktuel værdi
Rækkehus RRækkehus Hermosavej 20  2605 Brøndby,3.650.000 kr.,14-05-2022Alm. Salg,133 m² 27.444 kr/m²,4,1980,-4%,Aktuel værdi
Rækkehus RRækkehus Bygaden 81  2605 Brøndby,3.600.000 kr.,14-05-2022Alm. Salg,118 m² 30.508 kr/m²,4,1914,-2%,Aktuel værdi
Villa VVilla Strandskolevej 265  2660 Brøndby Strand,3.949.000 kr.,10-05-2022Alm. Salg,80 m² 49.363 kr/m²,3,1958,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 60B, st. 4  2605 Brøndby",2.000.000 kr.,08-05-2022Alm. Salg,82 m² 24.390 kr/m²,3,1967,-9%,Aktuel værdi
Villa VVilla Bovang 26  2660 Brøndby Strand,4.900.000 kr.,05-05-2022Alm. Salg,143 m² 34.266 kr/m²,4,1973,0%,Aktuel værdi
Villa VVilla Ny Mæglergårds Allé 5  2660 Brøndby Strand,4.250.000 kr.,05-05-2022Alm. Salg,184 m² 23.098 kr/m²,5,1963,,Aktuel værdi
Villa VVilla Gammel Køge Landevej 702  2660 Brøndby Strand,3.200.000 kr.,03-05-2022Alm. Salg,142 m² 22.535 kr/m²,6,1939,-8%,Aktuel værdi
Villa VVilla Vesttoftevej 30  2605 Brøndby,4.200.000 kr.,02-05-2022Fam. Salg,137 m² 30.657 kr/m²,5,1925,,Aktuel værdi
Villa VVilla Lysedammen 19  2605 Brøndby,4.750.000 kr.,02-05-2022Alm. Salg,183 m² 25.956 kr/m²,6,1966,-1%,Aktuel værdi
Rækkehus RRækkehus Tingstedparken 44  2660 Brøndby Strand,2.995.000 kr.,01-05-2022Alm. Salg,119 m² 25.168 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Englunden 20  2660 Brøndby Strand,1.300.000 kr.,01-05-2022Alm. Salg,150 m² 8.667 kr/m²,6,2002,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 52, 2. th  2605 Brøndby",2.400.000 kr.,28-04-2022Alm. Salg,79 m² 30.380 kr/m²,3,1971,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brøndbyvestervej 66C, 1. 1  2605 Brøndby",2.715.000 kr.,24-04-2022Alm. Salg,85 m² 31.941 kr/m²,3,1967,1%,Aktuel værdi
Villa VVilla Hørmarksvej 34  2605 Brøndby,1.487.500 kr.,21-04-2022Fam. Salg,181 m² 8.218 kr/m²,9,1959,,Aktuel værdi
Villa VVilla Humlemarksvej 16B  2605 Brøndby,3.377.500 kr.,20-04-2022Alm. Salg,99 m² 34.116 kr/m²,5,1960,-3%,Aktuel værdi
Rækkehus RRækkehus Hermosavej 47  2605 Brøndby,3.800.000 kr.,19-04-2022Alm. Salg,133 m² 28.571 kr/m²,4,1980,-2%,Aktuel værdi
Villa VVilla Kirkebjerg Allé 77  2605 Brøndby,4.195.000 kr.,12-04-2022Alm. Salg,142 m² 29.542 kr/m²,4,1941,2%,Aktuel værdi
Villa VVilla Skibsbyggervej 18  2660 Brøndby Strand,4.400.000 kr.,12-04-2022Alm. Salg,105 m² 41.905 kr/m²,4,1966,-2%,Aktuel værdi
Rækkehus RRækkehus Priorlodden 7  2605 Brøndby,3.125.000 kr.,11-04-2022Alm. Salg,91 m² 34.341 kr/m²,4,1958,-7%,Aktuel værdi
Rækkehus RRækkehus Søholtparken 8  2660 Brøndby Strand,3.750.000 kr.,07-04-2022Alm. Salg,111 m² 33.784 kr/m²,4,2000,-1%,Aktuel værdi
Rækkehus RRækkehus Strandskolevej 174  2660 Brøndby Strand,3.195.000 kr.,06-04-2022Alm. Salg,120 m² 26.625 kr/m²,3,1960,,Aktuel værdi
Villa VVilla Kærlunden 34  2660 Brøndby Strand,4.900.000 kr.,05-04-2022Alm. Salg,140 m² 35.000 kr/m²,4,2000,-2%,Aktuel værdi
Villa VVilla Klosterdammen 27  2605 Brøndby,1.950.000 kr.,04-04-2022Andet,113 m² 17.257 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Kastanie Allé 13  2660 Brøndby Strand,4.100.000 kr.,04-04-2022Alm. Salg,149 m² 23.429 kr/m²,5,1953,-1%,Aktuel værdi
Villa VVilla Kirkebjerg Allé 61  2605 Brøndby,3.555.000 kr.,02-04-2022Alm. Salg,88 m² 40.398 kr/m²,4,1960,,Aktuel værdi
Villa VVilla Lærkehøj 28  2605 Brøndby,3.850.000 kr.,30-03-2022Alm. Salg,101 m² 38.119 kr/m²,3,1962,,Aktuel værdi
Villa VVilla Styrmandsvej 4  2660 Brøndby Strand,3.898.000 kr.,29-03-2022Alm. Salg,151 m² 25.815 kr/m²,5,1965,-2%,Aktuel værdi
Rækkehus RRækkehus Horsedammen 30  2605 Brøndby,3.495.000 kr.,27-03-2022Alm. Salg,100 m² 34.950 kr/m²,3,1980,,Aktuel værdi
Rækkehus RRækkehus Søholtparken 79  2660 Brøndby Strand,3.550.000 kr.,27-03-2022Alm. Salg,92 m² 38.587 kr/m²,3,2000,-3%,Aktuel værdi
Villa VVilla Flintelunden 4  2660 Brøndby Strand,3.675.000 kr.,27-03-2022Alm. Salg,101 m² 36.386 kr/m²,3,2001,-3%,Aktuel værdi
Rækkehus RRækkehus Åparken 49  2605 Brøndby,3.302.000 kr.,24-03-2022Alm. Salg,96 m² 34.396 kr/m²,3,1959,3%,Aktuel værdi
Rækkehus RRækkehus Holstedparken 65  2660 Brøndby Strand,3.375.000 kr.,23-03-2022Alm. Salg,119 m² 28.361 kr/m²,4,1978,-3%,Aktuel værdi
Villa VVilla Poppel Allé 3  2660 Brøndby Strand,7.350.000 kr.,23-03-2022Alm. Salg,183 m² 40.164 kr/m²,5,1969,-8%,Aktuel værdi
Villa VVilla Hederavej 5  2605 Brøndby,3.800.000 kr.,22-03-2022Alm. Salg,115 m² 33.043 kr/m²,3,1961,-2%,Aktuel værdi
Villa VVilla Vestager 19  2605 Brøndby,1.500.000 kr.,20-03-2022Fam. Salg,223 m² 6.726 kr/m²,5,2008,,Aktuel værdi
Rækkehus RRækkehus Holstedparken 33  2660 Brøndby Strand,3.605.000 kr.,17-03-2022Alm. Salg,119 m² 30.294 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Hyttebovej 19  2660 Brøndby Strand,3.700.000 kr.,17-03-2022Alm. Salg,163 m² 22.699 kr/m²,6,1975,-12%,Aktuel værdi
Rækkehus RRækkehus Dyringparken 166  2660 Brøndby Strand,3.075.000 kr.,14-03-2022Alm. Salg,119 m² 25.840 kr/m²,4,1978,-2%,Aktuel værdi
Villa VVilla Kirkebjerg Allé 148  2605 Brøndby,1.500.000 kr.,14-03-2022Alm. Salg,79 m² 18.987 kr/m²,3,1955,,Aktuel værdi
Villa VVilla Tværgaden 6  2605 Brøndby,3.500.000 kr.,08-03-2022Andet,150 m² 23.333 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Bækkelunden 29  2660 Brøndby Strand,5.750.000 kr.,08-03-2022Alm. Salg,148 m² 38.851 kr/m²,6,2002,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkebjerg Allé 62, st. th  2605 Brøndby",1.669.000 kr.,07-03-2022Alm. Salg,56 m² 29.804 kr/m²,2,1955,-2%,Aktuel værdi
Villa VVilla Humlemarksvej 32  2605 Brøndby,1.650.000 kr.,06-03-2022Andet,211 m² 7.820 kr/m²,8,1967,,Aktuel værdi
Villa VVilla Rolandsvej 2  2605 Brøndby,2.900.000 kr.,03-03-2022Alm. Salg,82 m² 35.366 kr/m²,3,1943,-9%,Aktuel værdi
Rækkehus RRækkehus Søholtparken 39  2660 Brøndby Strand,3.500.000 kr.,01-03-2022Alm. Salg,92 m² 38.043 kr/m²,4,1998,1%,Aktuel værdi
Villa VVilla Baunedammen 24  2605 Brøndby,4.030.000 kr.,01-03-2022Alm. Salg,145 m² 27.793 kr/m²,6,1971,,Aktuel værdi
Villa VVilla Brøndbyvester Strandvej 9  2660 Brøndby Strand,3.378.000 kr.,28-02-2022Alm. Salg,185 m² 18.259 kr/m²,3,0,-3%,Aktuel værdi
Villa VVilla Brøndbyvester Strandvej 9  2660 Brøndby Strand,3.378.000 kr.,28-02-2022Alm. Salg,88 m² 38.386 kr/m²,3,1938,-3%,Aktuel værdi
Villa VVilla Hedegrænsen 20  2605 Brøndby,3.950.000 kr.,27-02-2022Alm. Salg,109 m² 36.239 kr/m²,5,1950,-4%,Aktuel værdi
Villa VVilla Vestre Gade 22  2605 Brøndby,4.000.000 kr.,23-02-2022Alm. Salg,104 m² 38.462 kr/m²,4,1800,8%,Aktuel værdi
