Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Bygaden 18  4296 Nyrup,120.000 kr.,20-12-2022Fam. Salg,184 m² 652 kr/m²,9,1925,,Aktuel værdi
Villa VVilla Storkens Kvarter 28  4180 Sorø,1.125.000 kr.,19-12-2022Fam. Salg,111 m² 10.135 kr/m²,4,1988,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fægangen 12, st. th  4180 Sorø",1.375.000 kr.,18-12-2022Alm. Salg,134 m² 10.261 kr/m²,3,1969,-8%,Aktuel værdi
Villa VVilla Lindevej 3  4180 Sorø,2.100.000 kr.,15-12-2022Alm. Salg,135 m² 15.556 kr/m²,5,1949,-6%,Aktuel værdi
Villa VVilla Fjenneslevmaglevej 36  4173 Fjenneslev,300.000 kr.,15-12-2022Alm. Salg,113 m² 2.655 kr/m²,4,1877,-50%,Aktuel værdi
"Villa VVilla Hestebjergsvangen 10, st  4180 Sorø",1.864.000 kr.,14-12-2022Alm. Salg,200 m² 9.320 kr/m²,6,2022,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stationsvej 30, st  4293 Dianalund",1.175.000 kr.,13-12-2022Alm. Salg,123 m² 9.553 kr/m²,4,1906,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stationsvej 30, 1  4293 Dianalund",1.175.000 kr.,13-12-2022Alm. Salg,121 m² 9.711 kr/m²,5,1906,,Aktuel værdi
Villa VVilla Vestervej 4  4180 Sorø,2.475.000 kr.,13-12-2022Alm. Salg,117 m² 21.154 kr/m²,4,1922,-5%,Aktuel værdi
Villa VVilla Elmevænget 20  4180 Sorø,1.200.000 kr.,12-12-2022Alm. Salg,107 m² 11.215 kr/m²,3,1966,,Aktuel værdi
Rækkehus RRækkehus Marienlunden 3B  4296 Nyrup,800.000 kr.,08-12-2022Alm. Salg,85 m² 9.412 kr/m²,3,1987,-11%,Aktuel værdi
Villa VVilla Fyrrevænget 40  4293 Dianalund,1.100.000 kr.,06-12-2022Alm. Salg,136 m² 8.088 kr/m²,5,1973,-8%,Aktuel værdi
Villa VVilla Møllemarksvej 7  4291 Ruds Vedby,475.000 kr.,06-12-2022Alm. Salg,96 m² 4.948 kr/m²,4,1962,-26%,Aktuel værdi
Villa VVilla Slettebjergvej 8  4295 Stenlille,1.995.000 kr.,06-12-2022Alm. Salg,143 m² 13.951 kr/m²,5,2005,-5%,Aktuel værdi
Villa VVilla Munke Bjergbyvej 11  4190 Munke Bjergby,645.000 kr.,06-12-2022Alm. Salg,118 m² 5.466 kr/m²,7,1900,,Aktuel værdi
Villa VVilla Sværdsholtevej 21  4295 Stenlille,935.000 kr.,05-12-2022Fam. Salg,213 m² 3.624 kr/m²,6,1915,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Munkevænget 6, 2. tv  4180 Sorø",1.395.000 kr.,04-12-2022Alm. Salg,84 m² 16.607 kr/m²,2,1973,-7%,Aktuel værdi
Villa VVilla Havrevænget 35  4173 Fjenneslev,1.650.000 kr.,04-12-2022Alm. Salg,175 m² 9.429 kr/m²,6,1972,-2%,Aktuel værdi
Villa VVilla Sorøvej 59  4291 Ruds Vedby,850.000 kr.,29-11-2022Alm. Salg,110 m² 7.727 kr/m²,4,1900,-5%,Aktuel værdi
Villa VVilla Kildeagervej 16  4173 Fjenneslev,472.000 kr.,29-11-2022Alm. Salg,76 m² 6.211 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Enghavevej 12  4180 Sorø,3.725.000 kr.,29-11-2022Alm. Salg,140 m² 26.607 kr/m²,5,1922,-2%,Aktuel værdi
Villa VVilla Solvænget 6  4180 Sorø,2.725.000 kr.,29-11-2022Alm. Salg,136 m² 20.037 kr/m²,3,2011,-3%,Aktuel værdi
Villa VVilla Bromme Østermark 7  4190 Munke Bjergby,2.000.000 kr.,28-11-2022Alm. Salg,222 m² 9.009 kr/m²,7,1820,-9%,Aktuel værdi
Villa VVilla Danasvej 1B  4293 Dianalund,925.000 kr.,28-11-2022Alm. Salg,145 m² 6.379 kr/m²,5,1932,-7%,Aktuel værdi
Villa VVilla Skælskørvej 10  4180 Sorø,1.400.000 kr.,28-11-2022Alm. Salg,112 m² 12.500 kr/m²,3,1939,-6%,Aktuel værdi
Villa VVilla Hovedgaden 87  4295 Stenlille,1.200.000 kr.,27-11-2022Alm. Salg,150 m² 8.000 kr/m²,5,1947,-7%,Aktuel værdi
Villa VVilla Poppelvang 18  4180 Sorø,1.275.000 kr.,22-11-2022Fam. Salg,180 m² 7.083 kr/m²,5,2004,,Aktuel værdi
Villa VVilla Ringstedvej 104  4173 Fjenneslev,925.000 kr.,22-11-2022Alm. Salg,111 m² 8.333 kr/m²,3,1912,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sorøparken 1, st. tv  4180 Sorø",625.000 kr.,20-11-2022Alm. Salg,47 m² 13.298 kr/m²,1,1966,-3%,Aktuel værdi
Villa VVilla Nyrupvej 25  4296 Nyrup,1.100.000 kr.,19-11-2022Alm. Salg,81 m² 13.580 kr/m²,4,1955,-8%,Aktuel værdi
Villa VVilla Søvang 7  4180 Sorø,2.300.000 kr.,18-11-2022Alm. Salg,158 m² 14.557 kr/m²,4,1970,-7%,Aktuel værdi
Villa VVilla Grønningen 48  4293 Dianalund,2.930.000 kr.,18-11-2022Alm. Salg,171 m² 17.135 kr/m²,5,2000,5%,Aktuel værdi
Villa VVilla Hestehavevej 10  4180 Sorø,425.000 kr.,16-11-2022Alm. Salg,100 m² 4.250 kr/m²,4,1875,-29%,Aktuel værdi
Villa VVilla Hybenvej 9  4295 Stenlille,850.000 kr.,15-11-2022Alm. Salg,101 m² 8.416 kr/m²,3,1964,-15%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Karsholtevej 27A  4293 Dianalund,1.350.000 kr.,14-11-2022Alm. Salg,62 m² 21.774 kr/m²,2,1900,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Karsholtevej 27C  4293 Dianalund,1.350.000 kr.,14-11-2022Alm. Salg,72 m² 18.750 kr/m²,3,1900,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Karsholtevej 27D  4293 Dianalund,1.350.000 kr.,14-11-2022Alm. Salg,80 m² 16.875 kr/m²,2,1900,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Karsholtevej 27B  4293 Dianalund,1.350.000 kr.,14-11-2022Alm. Salg,123 m² 10.976 kr/m²,7,1900,,Aktuel værdi
Villa VVilla Lårupvej 30  4295 Stenlille,250.000 kr.,14-11-2022Alm. Salg,219 m² 1.142 kr/m²,8,1880,-23%,Aktuel værdi
Villa VVilla Karsholtevej 24  4293 Dianalund,2.500.000 kr.,11-11-2022Alm. Salg,200 m² 12.500 kr/m²,7,1922,-4%,Aktuel værdi
Villa VVilla Ventemøllevej 4A  4293 Dianalund,1.192.000 kr.,10-11-2022Alm. Salg,105 m² 11.352 kr/m²,4,1939,-8%,Aktuel værdi
Villa VVilla Heglingevej 15  4180 Sorø,1.695.000 kr.,09-11-2022Alm. Salg,143 m² 11.853 kr/m²,3,1968,,Aktuel værdi
Villa VVilla Enggårdsvej 9  4293 Dianalund,480.000 kr.,06-11-2022Alm. Salg,82 m² 5.854 kr/m²,2,1964,-3%,Aktuel værdi
Villa VVilla Øgårdsvej 5  4293 Dianalund,1.195.000 kr.,06-11-2022Alm. Salg,96 m² 12.448 kr/m²,3,1985,,Aktuel værdi
Villa VVilla Sømosevej 43  4293 Dianalund,1.625.000 kr.,06-11-2022Alm. Salg,115 m² 14.130 kr/m²,4,1963,-2%,Aktuel værdi
Villa VVilla Stokholtsvej 34  4173 Fjenneslev,3.900.000 kr.,05-11-2022Alm. Salg,230 m² 16.957 kr/m²,4,1777,-7%,Aktuel værdi
Rækkehus RRækkehus Alleen 10A  4180 Sorø,895.000 kr.,02-11-2022Alm. Salg,87 m² 10.287 kr/m²,3,1912,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sorøparken 8, 2. th  4180 Sorø",1.000.000 kr.,02-11-2022Alm. Salg,86 m² 11.628 kr/m²,3,1966,-16%,Aktuel værdi
Villa VVilla Kongebrovej 41  4180 Sorø,2.600.000 kr.,02-11-2022Fam. Salg,120 m² 21.667 kr/m²,5,1954,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Ringstedvej 124  4173 Fjenneslev,2.582.000 kr.,01-11-2022Auktion,244 m² 10.582 kr/m²,6,1898,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Fjenneslevmaglevej 1A  4173 Fjenneslev,2.582.000 kr.,01-11-2022Auktion,101 m² 25.564 kr/m²,3,1898,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Ringstedvej 124A  4173 Fjenneslev,2.582.000 kr.,01-11-2022Auktion,189 m² 13.661 kr/m²,7,1898,,Aktuel værdi
Villa VVilla Fjenneslevmaglevej 3  4173 Fjenneslev,2.582.000 kr.,01-11-2022Auktion,178 m² 10.626 kr/m²,5,1898,,Aktuel værdi
Villa VVilla Sorøvej 82  4295 Stenlille,550.000 kr.,30-10-2022Fam. Salg,90 m² 6.111 kr/m²,6,1877,,Aktuel værdi
Villa VVilla Gartnerivej 10  4180 Sorø,1.256.000 kr.,29-10-2022Fam. Salg,93 m² 13.505 kr/m²,5,1958,,Aktuel værdi
Rækkehus RRækkehus Møllevej 10C  4180 Sorø,1.495.000 kr.,28-10-2022Alm. Salg,74 m² 20.203 kr/m²,2,1986,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 23, 1. th  4180 Sorø",1.495.000 kr.,28-10-2022Alm. Salg,100 m² 14.950 kr/m²,3,1982,,Aktuel værdi
Villa VVilla Elmebjergvej 2  4180 Sorø,2.350.000 kr.,27-10-2022Fam. Salg,132 m² 17.803 kr/m²,4,1949,,Aktuel værdi
Villa VVilla Langevej 1  4173 Fjenneslev,875.000 kr.,27-10-2022Alm. Salg,112 m² 7.813 kr/m²,3,1827,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nybovej 12A, 1  4293 Dianalund",995.000 kr.,26-10-2022Alm. Salg,100 m² 9.950 kr/m²,3,2001,,Aktuel værdi
Villa VVilla Rudsgade 34  4291 Ruds Vedby,450.000 kr.,25-10-2022Alm. Salg,170 m² 2.647 kr/m²,6,1899,-36%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fægangen 14, st. mf  4180 Sorø",390.000 kr.,24-10-2022Alm. Salg,27 m² 14.444 kr/m²,1,1969,-20%,Aktuel værdi
Villa VVilla Snerlevej 17  4293 Dianalund,1.345.000 kr.,24-10-2022Alm. Salg,153 m² 8.791 kr/m²,6,1974,-4%,Aktuel værdi
Villa VVilla Ternevej 12  4291 Ruds Vedby,1.220.000 kr.,21-10-2022Alm. Salg,125 m² 9.760 kr/m²,5,1972,-2%,Aktuel værdi
Villa VVilla Thyrasvej 52  4173 Fjenneslev,1.960.000 kr.,19-10-2022Alm. Salg,128 m² 15.313 kr/m²,4,2002,-2%,Aktuel værdi
Villa VVilla Brobyvej 29  4180 Sorø,1.000.000 kr.,19-10-2022Alm. Salg,114 m² 8.772 kr/m²,5,1934,-16%,Aktuel værdi
Villa VVilla Tuelsøvej 13  4180 Sorø,3.495.000 kr.,19-10-2022Alm. Salg,190 m² 18.395 kr/m²,5,1975,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fægangen 12, st. mf  4180 Sorø",410.000 kr.,16-10-2022Alm. Salg,27 m² 15.185 kr/m²,1,1969,-4%,Aktuel værdi
Villa VVilla Glentevej 15  4291 Ruds Vedby,1.225.000 kr.,16-10-2022Alm. Salg,140 m² 8.750 kr/m²,4,1973,-6%,Aktuel værdi
"Villa VVilla Stationsvej 4, 1  4295 Stenlille",600.000 kr.,16-10-2022Fam. Salg,56 m² 10.714 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Holbergsvej 97  4293 Dianalund,495.000 kr.,16-10-2022Alm. Salg,91 m² 5.440 kr/m²,5,1878,,Aktuel værdi
Villa VVilla Frederiksbergvej 27  4180 Sorø,2.450.000 kr.,15-10-2022Alm. Salg,136 m² 18.015 kr/m²,6,1925,-6%,Aktuel værdi
Villa VVilla Odinsvej 8  4180 Sorø,2.425.000 kr.,14-10-2022Alm. Salg,136 m² 17.831 kr/m²,4,1974,-3%,Aktuel værdi
Villa VVilla Havrevænget 10  4173 Fjenneslev,1.600.000 kr.,13-10-2022Alm. Salg,132 m² 12.121 kr/m²,3,1922,-6%,Aktuel værdi
Villa VVilla Møllevej 3  4180 Sorø,2.935.000 kr.,12-10-2022Alm. Salg,142 m² 20.669 kr/m²,5,1936,-5%,Aktuel værdi
Villa VVilla Assentorpvej 55  4295 Stenlille,1.000.000 kr.,10-10-2022Fam. Salg,272 m² 3.676 kr/m²,5,1947,,Aktuel værdi
Villa VVilla Orebovej 40  4295 Stenlille,302.800 kr.,10-10-2022Auktion,109 m² 2.778 kr/m²,4,1937,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nybovej 12C, st  4293 Dianalund",1.000.000 kr.,09-10-2022Alm. Salg,100 m² 10.000 kr/m²,3,2001,-9%,Aktuel værdi
Villa VVilla Kirkevænget 7A  4180 Sorø,445.000 kr.,09-10-2022Alm. Salg,50 m² 8.900 kr/m²,2,1877,,Aktuel værdi
Villa VVilla Munke Bjergbyvej 31  4190 Munke Bjergby,1.000.000 kr.,09-10-2022Alm. Salg,200 m² 5.000 kr/m²,6,1927,-9%,Aktuel værdi
Villa VVilla Solvænget 22  4180 Sorø,1.495.000 kr.,07-10-2022Alm. Salg,114 m² 13.114 kr/m²,5,1964,,Aktuel værdi
Villa VVilla Søstien 12  4180 Sorø,2.600.000 kr.,04-10-2022Alm. Salg,149 m² 17.450 kr/m²,4,1971,,Aktuel værdi
Villa VVilla Holbækvej 58  4180 Sorø,1.750.000 kr.,04-10-2022Alm. Salg,104 m² 16.827 kr/m²,3,1929,-5%,Aktuel værdi
Villa VVilla Peter Damsvej 9  4180 Sorø,7.999.999 kr.,04-10-2022Alm. Salg,276 m² 28.986 kr/m²,7,1924,-16%,Aktuel værdi
Villa VVilla Skulpturvej 5  4293 Dianalund,295.000 kr.,04-10-2022Alm. Salg,152 m² 1.941 kr/m²,5,0,,Aktuel værdi
Rækkehus RRækkehus Tværmarksvej 24  4291 Ruds Vedby,1.150.000 kr.,28-09-2022Alm. Salg,91 m² 12.637 kr/m²,3,1980,-4%,Aktuel værdi
Villa VVilla Kirkebakkevej 16  4190 Munke Bjergby,1.225.000 kr.,28-09-2022Alm. Salg,151 m² 8.113 kr/m²,5,1945,-9%,Aktuel værdi
Villa VVilla Smedevej 18  4180 Sorø,3.600.000 kr.,28-09-2022Alm. Salg,224 m² 16.071 kr/m²,6,1966,-5%,Aktuel værdi
Villa VVilla Karsholtevej 45  4293 Dianalund,1.150.000 kr.,27-09-2022Alm. Salg,121 m² 9.504 kr/m²,5,1960,-4%,Aktuel værdi
Villa VVilla Banevej 23  4180 Sorø,4.850.000 kr.,26-09-2022Alm. Salg,260 m² 18.654 kr/m²,10,1912,,Aktuel værdi
Villa VVilla H. P. Christensensvej 5  4180 Sorø,4.600.000 kr.,22-09-2022Alm. Salg,212 m² 21.698 kr/m²,6,1963,-4%,Aktuel værdi
Villa VVilla Hovedgaden 101  4295 Stenlille,850.000 kr.,18-09-2022Alm. Salg,120 m² 7.083 kr/m²,3,1959,,Aktuel værdi
Villa VVilla Næstvedvej 7  4180 Sorø,2.100.000 kr.,18-09-2022Alm. Salg,138 m² 15.217 kr/m²,7,1957,-12%,Aktuel værdi
Villa VVilla Rundhøjskrogen 4  4180 Sorø,4.300.000 kr.,18-09-2022Alm. Salg,178 m² 24.157 kr/m²,5,2017,-4%,Aktuel værdi
Villa VVilla Dagmarsvej 16  4173 Fjenneslev,2.695.000 kr.,16-09-2022Alm. Salg,158 m² 17.057 kr/m²,6,2009,,Aktuel værdi
Villa VVilla Odinsvej 45  4180 Sorø,2.395.000 kr.,15-09-2022Alm. Salg,117 m² 20.470 kr/m²,4,1975,,Aktuel værdi
Rækkehus RRækkehus Frihedsvej 15  4180 Sorø,955.000 kr.,14-09-2022Alm. Salg,60 m² 15.917 kr/m²,2,1962,,Aktuel værdi
Villa VVilla Rolighedsvej 7  4296 Nyrup,1.530.000 kr.,14-09-2022Fam. Salg,275 m² 5.564 kr/m²,13,1922,,Aktuel værdi
Villa VVilla Skovvej 31  4291 Ruds Vedby,1.040.000 kr.,14-09-2022Alm. Salg,127 m² 8.189 kr/m²,3,1947,-5%,Aktuel værdi
Villa VVilla Østervej 18  4190 Munke Bjergby,65.000 kr.,13-09-2022Alm. Salg,177 m² 367 kr/m²,5,1940,,Aktuel værdi
Villa VVilla Hasselvej 7  4295 Stenlille,1.195.000 kr.,12-09-2022Alm. Salg,112 m² 10.670 kr/m²,3,1973,,Aktuel værdi
Villa VVilla Mosevej 5  4180 Sorø,1.560.000 kr.,11-09-2022Alm. Salg,70 m² 22.286 kr/m²,3,1934,,Aktuel værdi
Villa VVilla Ebbesvej 2  4180 Sorø,5.175.000 kr.,09-09-2022Alm. Salg,174 m² 29.741 kr/m²,5,1935,-2%,Aktuel værdi
Villa VVilla Ingemannsvej 4  4180 Sorø,5.495.000 kr.,08-09-2022Alm. Salg,230 m² 23.891 kr/m²,7,1850,,Aktuel værdi
Villa VVilla Løngvej 8  4180 Sorø,1.395.000 kr.,06-09-2022Alm. Salg,110 m² 12.682 kr/m²,4,1977,,Aktuel værdi
Villa VVilla Margrethevej 4  4173 Fjenneslev,895.000 kr.,06-09-2022Alm. Salg,70 m² 12.786 kr/m²,3,1962,,Aktuel værdi
Villa VVilla Sorøvej 17  4295 Stenlille,675.000 kr.,05-09-2022Alm. Salg,132 m² 5.114 kr/m²,4,1951,-4%,Aktuel værdi
Rækkehus RRækkehus Blommehaven 5  4295 Stenlille,6.300.000 kr.,04-09-2022Andet,91 m² 69.231 kr/m²,4,1994,,Aktuel værdi
Rækkehus RRækkehus Blommehaven 4  4295 Stenlille,6.300.000 kr.,04-09-2022Andet,79 m² 79.747 kr/m²,3,1994,,Aktuel værdi
Rækkehus RRækkehus Blommehaven 6  4295 Stenlille,6.300.000 kr.,04-09-2022Andet,91 m² 69.231 kr/m²,4,1994,,Aktuel værdi
Rækkehus RRækkehus Blommehaven 1  4295 Stenlille,6.300.000 kr.,04-09-2022Andet,67 m² 94.030 kr/m²,2,1994,,Aktuel værdi
Rækkehus RRækkehus Blommehaven 3  4295 Stenlille,6.300.000 kr.,04-09-2022Andet,79 m² 79.747 kr/m²,3,1994,,Aktuel værdi
Rækkehus RRækkehus Blommehaven 2  4295 Stenlille,6.300.000 kr.,04-09-2022Andet,67 m² 94.030 kr/m²,2,1994,,Aktuel værdi
Villa VVilla Jyderupvej 56  4291 Ruds Vedby,2.595.000 kr.,03-09-2022Alm. Salg,252 m² 10.298 kr/m²,5,1870,,Aktuel værdi
Villa VVilla Ll. Ladegaardsvej 19  4180 Sorø,1.975.000 kr.,02-09-2022Alm. Salg,91 m² 21.703 kr/m²,3,1930,-1%,Aktuel værdi
Villa VVilla Veddevej 41  4295 Stenlille,775.000 kr.,01-09-2022Alm. Salg,85 m² 9.118 kr/m²,3,1957,,Aktuel værdi
Villa VVilla Haverupvej 4  4180 Sorø,825.000 kr.,01-09-2022Alm. Salg,72 m² 11.458 kr/m²,3,1905,-8%,Aktuel værdi
Villa VVilla Lundtoftevej 18  4293 Dianalund,1.295.000 kr.,01-09-2022Alm. Salg,139 m² 9.317 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Alstedvej 11  4173 Fjenneslev,837.500 kr.,31-08-2022Alm. Salg,199 m² 4.209 kr/m²,5,1878,,Aktuel værdi
Villa VVilla Suserupvej 7  4180 Sorø,2.100.000 kr.,29-08-2022Fam. Salg,350 m² 6.000 kr/m²,8,1969,,Aktuel værdi
Villa VVilla Kalundborgvej 89  4180 Sorø,2.050.000 kr.,29-08-2022Alm. Salg,167 m² 12.275 kr/m²,3,1890,-11%,Aktuel værdi
Villa VVilla Toftebakken 4  4293 Dianalund,1.025.000 kr.,28-08-2022Alm. Salg,94 m² 10.904 kr/m²,3,1964,-6%,Aktuel værdi
Villa VVilla Tjørnevang 13  4180 Sorø,3.500.000 kr.,25-08-2022Alm. Salg,157 m² 22.293 kr/m²,5,2004,-7%,Aktuel værdi
Villa VVilla Enghaven 11  4295 Stenlille,1.495.000 kr.,24-08-2022Alm. Salg,116 m² 12.888 kr/m²,4,1975,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Munkevænget 18, st. th  4180 Sorø",1.600.000 kr.,23-08-2022Alm. Salg,79 m² 20.253 kr/m²,2,1986,7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Molbechs Alle 45C, 1  4180 Sorø",925.000 kr.,22-08-2022Alm. Salg,52 m² 17.788 kr/m²,2,1934,-4%,Aktuel værdi
Rækkehus RRækkehus Tværmarksvej 22  4291 Ruds Vedby,705.000 kr.,21-08-2022Andet,91 m² 7.747 kr/m²,3,1980,,Aktuel værdi
Villa VVilla Søskovvej 12  4180 Sorø,2.595.000 kr.,19-08-2022Alm. Salg,128 m² 20.273 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Bjernedevej 64  4180 Sorø,2.250.000 kr.,18-08-2022Alm. Salg,184 m² 12.228 kr/m²,6,1880,-2%,Aktuel værdi
Villa VVilla Karsholtevej 30  4293 Dianalund,1.130.000 kr.,18-08-2022Alm. Salg,94 m² 12.021 kr/m²,5,1941,-5%,Aktuel værdi
Villa VVilla Skellebjergvej 8  4293 Dianalund,2.485.000 kr.,18-08-2022Alm. Salg,222 m² 11.194 kr/m²,9,1864,,Aktuel værdi
Villa VVilla Sønderskovvej 28  4180 Sorø,3.165.000 kr.,18-08-2022Alm. Salg,166 m² 19.066 kr/m²,4,1935,-10%,Aktuel værdi
Villa VVilla Bredholmsvej 6  4180 Sorø,4.475.000 kr.,18-08-2022Alm. Salg,240 m² 18.646 kr/m²,8,2000,-10%,Aktuel værdi
Rækkehus RRækkehus Kamillevej 4  4180 Sorø,908.000 kr.,16-08-2022Fam. Salg,82 m² 11.073 kr/m²,4,1987,,Aktuel værdi
Rækkehus RRækkehus Næstvedvej 32  4180 Sorø,795.256 kr.,16-08-2022Auktion,158 m² 5.033 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Odinsvej 20  4180 Sorø,4.250.000 kr.,15-08-2022Alm. Salg,170 m² 25.000 kr/m²,6,2013,,Aktuel værdi
Villa VVilla Nyrupvej 17  4296 Nyrup,600.000 kr.,14-08-2022Alm. Salg,90 m² 6.667 kr/m²,3,1954,,Aktuel værdi
Villa VVilla H. P. Christensensvej 5  4180 Sorø,5.197.333 kr.,11-08-2022Alm. Salg,212 m² 24.516 kr/m²,6,1963,8%,Aktuel værdi
Villa VVilla Fuglebakken 20  4180 Sorø,3.195.000 kr.,11-08-2022Alm. Salg,120 m² 26.625 kr/m²,3,2023,,Aktuel værdi
Villa VVilla Enighedsvej 21  4180 Sorø,1.750.000 kr.,10-08-2022Alm. Salg,75 m² 23.333 kr/m²,2,1940,6%,Aktuel værdi
Villa VVilla Tværvej 3  4180 Sorø,1.270.000 kr.,10-08-2022Alm. Salg,171 m² 7.427 kr/m²,7,1880,-9%,Aktuel værdi
Villa VVilla Henriksvej 14  4293 Dianalund,2.125.000 kr.,10-08-2022Alm. Salg,128 m² 16.602 kr/m²,4,1976,-7%,Aktuel værdi
Villa VVilla Snerlevej 9  4180 Sorø,4.145.000 kr.,09-08-2022Alm. Salg,157 m² 26.401 kr/m²,5,2000,,Aktuel værdi
