Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
"Ejerlejlighed EEjerlejlighed Algade 4B, 1. mf-1  5592 Ejby",36.125.000 kr.,19-12-2022Andet,93 m² 388.441 kr/m²,4,1957,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Algade 4B, 1. th  5592 Ejby",36.125.000 kr.,19-12-2022Andet,83 m² 435.241 kr/m²,4,1957,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Algade 2A, 1. tv  5592 Ejby",36.125.000 kr.,19-12-2022Andet,70 m² 516.071 kr/m²,2,1957,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Algade 4C, st. mf  5592 Ejby",36.125.000 kr.,19-12-2022Andet,87 m² 415.230 kr/m²,4,1957,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Algade 2A, 1. mf/2  5592 Ejby",36.125.000 kr.,19-12-2022Andet,93 m² 388.441 kr/m²,3,1957,,Aktuel værdi
Villa VVilla Rugårdsvej 78  5463 Harndrup,585.000 kr.,19-12-2022Alm. Salg,91 m² 6.429 kr/m²,2,1890,-13%,Aktuel værdi
Villa VVilla Fynsvej 28  5500 Middelfart,1.625.000 kr.,18-12-2022Alm. Salg,149 m² 10.906 kr/m²,5,1966,-9%,Aktuel værdi
Villa VVilla Adlerhusvej 11  5500 Middelfart,3.600.000 kr.,18-12-2022Alm. Salg,155 m² 23.226 kr/m²,7,1965,-14%,Aktuel værdi
Villa VVilla Tanderupvej 80  5592 Ejby,500.000 kr.,18-12-2022Alm. Salg,78 m² 6.410 kr/m²,4,1954,,Aktuel værdi
Villa VVilla Middelfartvej 245  5464 Brenderup Fyn,400.000 kr.,18-12-2022Alm. Salg,160 m² 2.500 kr/m²,5,1908,,Aktuel værdi
Villa VVilla Langevænget 13  5500 Middelfart,3.575.000 kr.,17-12-2022Alm. Salg,167 m² 21.407 kr/m²,5,2015,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 1, 1  5580 Nørre Aaby",1.087.500 kr.,16-12-2022Alm. Salg,170 m² 6.397 kr/m²,7,1910,,Aktuel værdi
Villa VVilla Sverigesvej 21  5500 Middelfart,3.395.000 kr.,16-12-2022Andet,81 m² 41.914 kr/m²,4,1952,,Aktuel værdi
Villa VVilla Kildevej 11  5463 Harndrup,575.000 kr.,15-12-2022Alm. Salg,130 m² 4.423 kr/m²,5,1850,,Aktuel værdi
Villa VVilla Tingløkken 6  5580 Nørre Aaby,1.015.000 kr.,15-12-2022Alm. Salg,116 m² 8.750 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Ludvigsgårdevej 22  5591 Gelsted,200.000 kr.,15-12-2022Andet,125 m² 1.600 kr/m²,4,1988,,Aktuel værdi
Villa VVilla Rudbæksbanke 12  5500 Middelfart,9.850.000 kr.,15-12-2022Andet,286 m² 34.441 kr/m²,6,2019,,Aktuel værdi
Villa VVilla Østergade 2  5591 Gelsted,870.000 kr.,15-12-2022Alm. Salg,105 m² 8.286 kr/m²,5,1922,-3%,Aktuel værdi
Villa VVilla Omøvænget 32  5500 Middelfart,1.145.000 kr.,15-12-2022Fam. Salg,136 m² 8.419 kr/m²,4,1986,,Aktuel værdi
Villa VVilla Fynsvej 14  5466 Asperup,408.000 kr.,15-12-2022Fam. Salg,125 m² 3.264 kr/m²,3,1969,,Aktuel værdi
Rækkehus RRækkehus Kålsbjergvej 15B  5500 Middelfart,1.600.000 kr.,14-12-2022Alm. Salg,108 m² 14.815 kr/m²,4,0,-9%,Aktuel værdi
Rækkehus RRækkehus Kålsbjergvej 15C  5500 Middelfart,1.600.000 kr.,14-12-2022Alm. Salg,108 m² 14.815 kr/m²,4,0,-9%,Aktuel værdi
Rækkehus RRækkehus Kålsbjergvej 15A  5500 Middelfart,1.600.000 kr.,14-12-2022Alm. Salg,108 m² 14.815 kr/m²,4,0,-9%,Aktuel værdi
Rækkehus RRækkehus Nørregade 34  5592 Ejby,330.000 kr.,14-12-2022Alm. Salg,83 m² 3.976 kr/m²,4,1890,,Aktuel værdi
Villa VVilla Holmelundsvej 16  5592 Ejby,2.000.000 kr.,14-12-2022Alm. Salg,226 m² 8.850 kr/m²,7,1974,-9%,Aktuel værdi
Villa VVilla Vestergade 76  5500 Middelfart,1.775.000 kr.,14-12-2022Alm. Salg,94 m² 18.883 kr/m²,2,1933,-1%,Aktuel værdi
Villa VVilla Kålsbjergvej 15  5500 Middelfart,1.600.000 kr.,14-12-2022Alm. Salg,149 m² 10.738 kr/m²,6,1827,-9%,Aktuel værdi
Villa VVilla Slåenkvisten 2  5500 Middelfart,2.650.000 kr.,14-12-2022Alm. Salg,200 m² 13.250 kr/m²,6,2006,-12%,Aktuel værdi
Villa VVilla Møllebakken 21  5500 Middelfart,2.600.000 kr.,11-12-2022Alm. Salg,162 m² 16.049 kr/m²,5,1971,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Knorregade 34, 2  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,54 m² 138.889 kr/m²,2,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Knorregade 34, 1  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,71 m² 105.634 kr/m²,3,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Knorregade 34, st  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,76 m² 98.684 kr/m²,3,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongebrovej 1B, 1. tv  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,94 m² 79.787 kr/m²,3,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongebrovej 1B, 1. th  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,39 m² 192.308 kr/m²,1,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongebrovej 1B, st. th  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,40 m² 187.500 kr/m²,1,1914,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Kongebrovej 1A  5500 Middelfart,7.500.000 kr.,10-12-2022Alm. Salg,44 m² 170.455 kr/m²,1,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongebrovej 1B, st. tv  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,26 m² 288.462 kr/m²,1,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongebrovej 1B, 2. tv  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,54 m² 138.889 kr/m²,3,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongebrovej 1B, 2. th  5500 Middelfart",7.500.000 kr.,10-12-2022Alm. Salg,25 m² 300.000 kr/m²,1,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Algade 20A, 1. tv  5500 Middelfart",1.475.000 kr.,08-12-2022Alm. Salg,84 m² 17.560 kr/m²,2,1800,-10%,Aktuel værdi
Villa VVilla Elmegade 26  5500 Middelfart,2.100.000 kr.,08-12-2022Alm. Salg,111 m² 18.919 kr/m²,5,1930,-12%,Aktuel værdi
Villa VVilla Bøgevej 7  5580 Nørre Aaby,1.075.000 kr.,08-12-2022Alm. Salg,161 m² 6.677 kr/m²,5,1944,-10%,Aktuel værdi
Rækkehus RRækkehus Tjærepletten 15  5500 Middelfart,4.395.000 kr.,07-12-2022Alm. Salg,110 m² 39.955 kr/m²,3,2007,,Aktuel værdi
Rækkehus RRækkehus Knorregade 21  5500 Middelfart,950.000 kr.,07-12-2022Alm. Salg,55 m² 17.273 kr/m²,4,1827,-5%,Aktuel værdi
Villa VVilla Middelfartvej 60  5466 Asperup,150.000 kr.,07-12-2022Alm. Salg,66 m² 2.273 kr/m²,2,1877,-49%,Aktuel værdi
Villa VVilla Kobbermosevej 8  5591 Gelsted,363.789 kr.,05-12-2022Auktion,108 m² 3.368 kr/m²,6,1954,,Aktuel værdi
Villa VVilla Gelsted Mose 13  5591 Gelsted,125.000 kr.,05-12-2022Alm. Salg,84 m² 1.488 kr/m²,3,1872,,Aktuel værdi
Villa VVilla Slengeriksvej 2  5500 Middelfart,1.075.000 kr.,05-12-2022Fam. Salg,87 m² 12.356 kr/m²,5,1937,,Aktuel værdi
Villa VVilla Bogensevej 67  5464 Brenderup Fyn,975.000 kr.,05-12-2022Alm. Salg,192 m² 5.078 kr/m²,6,1969,-15%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 47, 1  5500 Middelfart",2.100.000 kr.,03-12-2022Alm. Salg,86 m² 24.419 kr/m²,3,1906,,Aktuel værdi
Villa VVilla Agerstien 33  5591 Gelsted,1.450.000 kr.,03-12-2022Alm. Salg,189 m² 7.672 kr/m²,5,1917,-3%,Aktuel værdi
Villa VVilla A C Hansens Alle 12  5500 Middelfart,4.250.000 kr.,03-12-2022Alm. Salg,143 m² 29.720 kr/m²,4,1937,-2%,Aktuel værdi
Villa VVilla Odensevej 155  5500 Middelfart,673.777 kr.,30-11-2022Andet,215 m² 3.134 kr/m²,10,1927,,Aktuel værdi
Villa VVilla Rugårdsvej 155  5464 Brenderup Fyn,1.295.000 kr.,28-11-2022Alm. Salg,101 m² 12.822 kr/m²,3,1952,,Aktuel værdi
Villa VVilla Slåenkvisten 7  5500 Middelfart,1.277.500 kr.,27-11-2022Alm. Salg,169 m² 7.559 kr/m²,6,2007,,Aktuel værdi
Villa VVilla Helleflynderen 11  5500 Middelfart,3.600.000 kr.,26-11-2022Alm. Salg,162 m² 22.222 kr/m²,6,2022,-5%,Aktuel værdi
Rækkehus RRækkehus Teglgårdsparken 52  5500 Middelfart,3.745.000 kr.,24-11-2022Alm. Salg,118 m² 31.737 kr/m²,3,1968,-1%,Aktuel værdi
Rækkehus RRækkehus Bøgevænget 8  5500 Middelfart,1.875.000 kr.,23-11-2022Alm. Salg,129 m² 14.535 kr/m²,6,1970,-6%,Aktuel værdi
Villa VVilla Vejrøvænget 46  5500 Middelfart,2.075.000 kr.,23-11-2022Alm. Salg,120 m² 17.292 kr/m²,4,1976,-3%,Aktuel værdi
Villa VVilla Ærøvænget 94  5500 Middelfart,1.600.000 kr.,22-11-2022Fam. Salg,167 m² 9.581 kr/m²,6,2006,,Aktuel værdi
Villa VVilla Nøddelunden 16  5580 Nørre Aaby,700.000 kr.,21-11-2022Fam. Salg,147 m² 4.762 kr/m²,5,1986,,Aktuel værdi
Villa VVilla Isingen 3  5500 Middelfart,797.500 kr.,21-11-2022Alm. Salg,154 m² 5.179 kr/m²,4,0,,Aktuel værdi
Villa VVilla Vejrøvænget 4  5500 Middelfart,2.250.000 kr.,20-11-2022Alm. Salg,155 m² 14.516 kr/m²,5,1975,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Algade 26, 1. 2  5500 Middelfart",3.900.000 kr.,19-11-2022Alm. Salg,162 m² 24.074 kr/m²,6,1962,-5%,Aktuel værdi
Villa VVilla Grønnegade 8  5591 Gelsted,790.000 kr.,17-11-2022Alm. Salg,94 m² 8.404 kr/m²,4,1961,-7%,Aktuel værdi
Villa VVilla Hasselvej 17  5591 Gelsted,630.000 kr.,17-11-2022Alm. Salg,127 m² 4.961 kr/m²,4,1902,-9%,Aktuel værdi
Villa VVilla Fabrikvej 12  5500 Middelfart,1.850.000 kr.,17-11-2022Alm. Salg,193 m² 9.585 kr/m²,5,1917,,Aktuel værdi
Villa VVilla Risvænget 11  5500 Middelfart,2.495.000 kr.,16-11-2022Alm. Salg,165 m² 15.121 kr/m²,4,1969,,Aktuel værdi
Villa VVilla Grønnegade 13  5591 Gelsted,1.185.000 kr.,16-11-2022Alm. Salg,135 m² 8.778 kr/m²,6,1963,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 42, 1  5500 Middelfart",4.100.000 kr.,15-11-2022Andet,154 m² 26.623 kr/m²,4,1949,,Aktuel værdi
Villa VVilla Søndergade 26  5591 Gelsted,92.500 kr.,15-11-2022Fam. Salg,172 m² 477 kr/m²,7,1904,,Aktuel værdi
Villa VVilla Grønnegyden 5  5466 Asperup,654.500 kr.,10-11-2022Fam. Salg,97 m² 6.747 kr/m²,4,1892,,Aktuel værdi
Villa VVilla Koldinghuse Syd 10  5580 Nørre Aaby,2.350.000 kr.,10-11-2022Alm. Salg,152 m² 15.461 kr/m²,5,1945,-6%,Aktuel værdi
Villa VVilla Storegade 10  5592 Ejby,496.293 kr.,10-11-2022Andet,112 m² 4.431 kr/m²,4,1952,,Aktuel værdi
Rækkehus RRækkehus Frederiksgade 58  5500 Middelfart,755.000 kr.,09-11-2022Alm. Salg,43 m² 17.558 kr/m²,2,1981,-5%,Aktuel værdi
Villa VVilla Isingen 20  5500 Middelfart,907.500 kr.,09-11-2022Alm. Salg,188 m² kr/m²,5,2023,,Aktuel værdi
Rækkehus RRækkehus Vestergårdvej 61B  5500 Middelfart,1.250.000 kr.,08-11-2022Alm. Salg,84 m² 14.881 kr/m²,3,1990,-3%,Aktuel værdi
Villa VVilla Slugten 6  5500 Middelfart,4.500.000 kr.,07-11-2022Alm. Salg,185 m² 24.324 kr/m²,5,2001,,Aktuel værdi
Villa VVilla Søndergade 142  5591 Gelsted,264.359 kr.,07-11-2022Auktion,99 m² 2.670 kr/m²,4,1907,,Aktuel værdi
Villa VVilla Stribgårdvej 49  5500 Middelfart,2.475.000 kr.,06-11-2022Alm. Salg,184 m² 13.451 kr/m²,6,1975,-1%,Aktuel værdi
Villa VVilla Balslevvej 55  5592 Ejby,857.000 kr.,04-11-2022Alm. Salg,148 m² 5.791 kr/m²,4,1956,-7%,Aktuel værdi
Villa VVilla Bro Skov 18  5464 Brenderup Fyn,795.000 kr.,03-11-2022Auktion,160 m² 4.969 kr/m²,3,1942,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 39, 1  5500 Middelfart",3.125.000 kr.,31-10-2022Alm. Salg,116 m² 26.940 kr/m²,3,1915,,Aktuel værdi
Villa VVilla Skovgade 47  5500 Middelfart,4.995.000 kr.,31-10-2022Alm. Salg,208 m² 24.014 kr/m²,8,1920,,Aktuel værdi
Villa VVilla Vejrupvej 67  5592 Ejby,580.000 kr.,30-10-2022Alm. Salg,72 m² 8.056 kr/m²,4,1939,-17%,Aktuel værdi
Villa VVilla Jyllandsvej 4  5500 Middelfart,575.000 kr.,30-10-2022Alm. Salg,121 m² 4.752 kr/m²,4,1917,,Aktuel værdi
Villa VVilla Østervangen 16  5580 Nørre Aaby,2.250.000 kr.,27-10-2022Alm. Salg,140 m² 16.071 kr/m²,6,1996,-2%,Aktuel værdi
Villa VVilla Kirkestræde 3  5466 Asperup,1.203.012 kr.,26-10-2022Fam. Salg,165 m² 7.291 kr/m²,6,1970,,Aktuel værdi
Villa VVilla Bogensevej 118  5464 Brenderup Fyn,456.395 kr.,26-10-2022Alm. Salg,123 m² 3.711 kr/m²,3,1906,,Aktuel værdi
Villa VVilla Middelfartvej 92  5466 Asperup,750.000 kr.,25-10-2022Fam. Salg,223 m² 3.363 kr/m²,5,1932,,Aktuel værdi
Villa VVilla Langevænget 4  5500 Middelfart,3.600.000 kr.,24-10-2022Alm. Salg,179 m² 20.112 kr/m²,6,2015,0%,Aktuel værdi
Villa VVilla Stiklingen 11  5500 Middelfart,3.275.000 kr.,23-10-2022Alm. Salg,161 m² 20.342 kr/m²,5,2018,-1%,Aktuel værdi
Rækkehus RRækkehus Søndergade 90  5500 Middelfart,1.145.000 kr.,21-10-2022Fam. Salg,103 m² 11.117 kr/m²,4,1890,,Aktuel værdi
Villa VVilla Gartnervej 8  5500 Middelfart,1.145.000 kr.,21-10-2022Fam. Salg,133 m² 8.609 kr/m²,5,1958,,Aktuel værdi
Villa VVilla Stengade 22  5463 Harndrup,900.000 kr.,20-10-2022Alm. Salg,125 m² 7.200 kr/m²,4,1933,-3%,Aktuel værdi
Villa VVilla Ærøvænget 120  5500 Middelfart,3.350.000 kr.,20-10-2022Alm. Salg,168 m² 19.940 kr/m²,5,2010,,Aktuel værdi
Villa VVilla Blidkærvej 6  5592 Ejby,165.000 kr.,19-10-2022Alm. Salg,86 m² 1.919 kr/m²,4,1930,-56%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 18, 1  5580 Nørre Aaby",2.200.000 kr.,18-10-2022Alm. Salg,250 m² 8.800 kr/m²,6,1970,,Aktuel værdi
Villa VVilla Blindebomsvej 19  5500 Middelfart,3.195.000 kr.,17-10-2022Alm. Salg,107 m² 29.860 kr/m²,4,1927,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnegade 28, st. tv  5500 Middelfart",4.500.000 kr.,13-10-2022Alm. Salg,119 m² 37.815 kr/m²,4,2005,-7%,Aktuel værdi
Villa VVilla Tennisvej 16  5592 Ejby,785.000 kr.,13-10-2022Alm. Salg,118 m² 6.653 kr/m²,3,1935,-12%,Aktuel værdi
Villa VVilla Mølleløkken 38  5500 Middelfart,1.600.000 kr.,12-10-2022Alm. Salg,175 m² 9.143 kr/m²,6,1972,-3%,Aktuel værdi
Villa VVilla Møllevej 7  5591 Gelsted,465.000 kr.,12-10-2022Alm. Salg,105 m² 4.429 kr/m²,5,1901,,Aktuel værdi
Villa VVilla Tårupvej 26  5591 Gelsted,142.180 kr.,12-10-2022Fam. Salg,76 m² 1.871 kr/m²,3,1908,,Aktuel værdi
Villa VVilla Lerbjergvej 4  5500 Middelfart,481.250 kr.,12-10-2022Alm. Salg,95 m² 5.066 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Skolevænget 1  5580 Nørre Aaby,1.500.000 kr.,09-10-2022Alm. Salg,99 m² 15.152 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Kagbanken 2  5580 Nørre Aaby,3.950.000 kr.,09-10-2022Alm. Salg,402 m² 9.826 kr/m²,6,1900,-6%,Aktuel værdi
Villa VVilla Kærvangen 9  5500 Middelfart,1.770.000 kr.,08-10-2022Alm. Salg,120 m² 14.750 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Kongeløkken 1  5580 Nørre Aaby,1.400.000 kr.,07-10-2022Alm. Salg,132 m² 10.606 kr/m²,4,1978,-3%,Aktuel værdi
Villa VVilla Flintevænget 10  5500 Middelfart,1.700.000 kr.,06-10-2022Alm. Salg,122 m² 13.934 kr/m²,4,1981,,Aktuel værdi
Villa VVilla Hygindvej 29  5592 Ejby,1.995.000 kr.,06-10-2022Alm. Salg,227 m² 8.789 kr/m²,4,2007,,Aktuel værdi
Villa VVilla Gl Strandvej 69  5500 Middelfart,7.600.000 kr.,04-10-2022Alm. Salg,196 m² 38.776 kr/m²,7,1929,-5%,Aktuel værdi
Villa VVilla Enghavevej 4  5580 Nørre Aaby,1.760.000 kr.,04-10-2022Alm. Salg,140 m² 12.571 kr/m²,3,1964,-2%,Aktuel værdi
Villa VVilla Kingstrupvej 56  5592 Ejby,550.000 kr.,04-10-2022Alm. Salg,116 m² 4.741 kr/m²,4,1931,,Aktuel værdi
Villa VVilla Vestergade 85B  5500 Middelfart,1.765.230 kr.,04-10-2022Alm. Salg,60 m² 29.421 kr/m²,2,1928,,Aktuel værdi
Villa VVilla Brenderupvej 29  5464 Brenderup Fyn,1.430.000 kr.,04-10-2022Alm. Salg,144 m² 9.931 kr/m²,6,1913,-4%,Aktuel værdi
Villa VVilla Kløvermarken 30  5580 Nørre Aaby,2.695.000 kr.,03-10-2022Alm. Salg,173 m² 15.578 kr/m²,5,2011,,Aktuel værdi
Villa VVilla Toftevangen 27  5591 Gelsted,1.255.000 kr.,02-10-2022Alm. Salg,147 m² 8.537 kr/m²,4,1984,-3%,Aktuel værdi
Villa VVilla Kystmarken 25  5500 Middelfart,1.080.000 kr.,02-10-2022Alm. Salg,185 m² 5.838 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Oven Bæltet 34  5500 Middelfart,3.300.000 kr.,29-09-2022Alm. Salg,179 m² 18.436 kr/m²,6,2000,-1%,Aktuel værdi
Villa VVilla Villavej 4  5580 Nørre Aaby,2.495.000 kr.,29-09-2022Alm. Salg,183 m² 13.634 kr/m²,7,1909,,Aktuel værdi
Villa VVilla Middelfartvej 61  5466 Asperup,800.000 kr.,29-09-2022Alm. Salg,172 m² 4.651 kr/m²,3,1902,-11%,Aktuel værdi
Rækkehus RRækkehus Kongebrovej 9  5500 Middelfart,1.700.000 kr.,28-09-2022Fam. Salg,153 m² 11.111 kr/m²,5,1928,,Aktuel værdi
Villa VVilla Tårupvej 53  5591 Gelsted,1.075.000 kr.,28-09-2022Alm. Salg,136 m² 7.904 kr/m²,4,1970,-6%,Aktuel værdi
Villa VVilla Sivkærvej 8  5591 Gelsted,400.000 kr.,26-09-2022Fam. Salg,77 m² 5.195 kr/m²,3,1950,,Aktuel værdi
Villa VVilla Blekingevej 2  5500 Middelfart,2.650.000 kr.,26-09-2022Alm. Salg,140 m² 18.929 kr/m²,5,1975,-2%,Aktuel værdi
Villa VVilla Stengade 8  5463 Harndrup,800.000 kr.,24-09-2022Alm. Salg,130 m² 6.154 kr/m²,5,1912,,Aktuel værdi
Villa VVilla Sønder Alle 41  5500 Middelfart,4.800.000 kr.,24-09-2022Alm. Salg,203 m² 23.645 kr/m²,5,2002,-4%,Aktuel værdi
Rækkehus RRækkehus Buggesgade 21  5500 Middelfart,2.300.000 kr.,23-09-2022Alm. Salg,117 m² 19.658 kr/m²,5,1850,-4%,Aktuel værdi
Villa VVilla Hollændervej 172  5500 Middelfart,1.325.000 kr.,22-09-2022Fam. Salg,150 m² 8.833 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Gl Møllevej 19  5500 Middelfart,2.960.000 kr.,21-09-2022Alm. Salg,142 m² 20.845 kr/m²,4,2012,-1%,Aktuel værdi
Villa VVilla Toftevangen 9  5591 Gelsted,1.675.000 kr.,20-09-2022Alm. Salg,148 m² 11.318 kr/m²,6,1986,-1%,Aktuel værdi
Villa VVilla Holmevænget 4  5592 Ejby,1.950.000 kr.,20-09-2022Alm. Salg,174 m² 11.207 kr/m²,5,1966,,Aktuel værdi
Villa VVilla Brovejen 95  5500 Middelfart,550.000 kr.,20-09-2022Alm. Salg,112 m² 4.911 kr/m²,3,1948,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 8  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,96 m² 276.042 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 6  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,96 m² 276.042 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 14  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,94 m² 281.915 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 11  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,94 m² 281.915 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 9  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,94 m² 281.915 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 12  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,94 m² 281.915 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 7  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,94 m² 281.915 kr/m²,3,2016,,Aktuel værdi
Rækkehus RRækkehus Syrenvej 5  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,94 m² 281.915 kr/m²,3,2016,,Aktuel værdi
Villa VVilla Kåsvej 14  5500 Middelfart,4.950.000 kr.,19-09-2022Alm. Salg,184 m² 26.902 kr/m²,6,2012,-7%,Aktuel værdi
Villa VVilla Åvænget 20  5463 Harndrup,800.000 kr.,19-09-2022Alm. Salg,140 m² 5.714 kr/m²,5,1973,-11%,Aktuel værdi
Villa VVilla Rørkærsvej 22  5500 Middelfart,700.000 kr.,19-09-2022Fam. Salg,119 m² 5.882 kr/m²,3,1910,,Aktuel værdi
Villa VVilla Syrenvej 16  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,96 m² 276.042 kr/m²,3,2016,,Aktuel værdi
Villa VVilla Syrenvej 10  5580 Nørre Aaby,26.500.000 kr.,19-09-2022Andet,96 m² 276.042 kr/m²,3,2016,,Aktuel værdi
Villa VVilla Bubbelvej 75  5464 Brenderup Fyn,1.045.000 kr.,18-09-2022Alm. Salg,143 m² 7.308 kr/m²,5,1920,-5%,Aktuel værdi
