Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Blomsterengen 3  5600 Faaborg,1.350.000 kr.,17-12-2022Alm. Salg,191 m² 7.068 kr/m²,4,1777,-10%,Aktuel værdi
Villa VVilla Mellemager 40  5750 Ringe,2.400.000 kr.,15-12-2022Alm. Salg,212 m² 11.321 kr/m²,6,1975,0%,Aktuel værdi
Villa VVilla Kirkevej 6  5600 Faaborg,323.000 kr.,15-12-2022Alm. Salg,169 m² 1.911 kr/m²,6,1942,,Aktuel værdi
Villa VVilla Sybillesvænget 6  5600 Faaborg,900.000 kr.,14-12-2022Alm. Salg,123 m² 7.317 kr/m²,3,1984,-8%,Aktuel værdi
Villa VVilla Rolighedsvej 4  5750 Ringe,4.125.000 kr.,14-12-2022Alm. Salg,206 m² 20.024 kr/m²,6,1908,-8%,Aktuel værdi
Villa VVilla Egevænget 1  5600 Faaborg,860.000 kr.,14-12-2022Alm. Salg,130 m² 6.615 kr/m²,3,1979,,Aktuel værdi
Villa VVilla Dyreborgvej 45  5600 Faaborg,1.725.000 kr.,14-12-2022Alm. Salg,111 m² 15.541 kr/m²,5,1932,-4%,Aktuel værdi
Villa VVilla Slipager 32  5854 Gislev,1.250.000 kr.,13-12-2022Alm. Salg,118 m² 10.593 kr/m²,4,1979,-3%,Aktuel værdi
Villa VVilla Bjertevej 4  5750 Ringe,200.000 kr.,13-12-2022Auktion,97 m² 2.062 kr/m²,4,1962,,Aktuel værdi
Villa VVilla Erantisvej 5  5750 Ringe,1.445.000 kr.,12-12-2022Alm. Salg,110 m² 13.136 kr/m²,4,1965,-6%,Aktuel værdi
Villa VVilla Odensevej 62  5750 Ringe,690.000 kr.,12-12-2022Alm. Salg,125 m² 5.520 kr/m²,5,1900,-6%,Aktuel værdi
Rækkehus RRækkehus Egneborgvej 8  5600 Faaborg,1.600.000 kr.,11-12-2022Alm. Salg,133 m² 12.030 kr/m²,6,1899,,Aktuel værdi
Villa VVilla Albanivej 34  5792 Årslev,1.595.000 kr.,08-12-2022Alm. Salg,137 m² 11.642 kr/m²,6,1947,,Aktuel værdi
Villa VVilla Erantisvej 1  5750 Ringe,1.700.000 kr.,07-12-2022Alm. Salg,161 m² 10.559 kr/m²,5,1966,-4%,Aktuel værdi
Villa VVilla Nørrevænget 1  5600 Faaborg,1.100.000 kr.,07-12-2022Fam. Salg,97 m² 11.340 kr/m²,3,1960,,Aktuel værdi
Villa VVilla Engdraget 8  5854 Gislev,800.000 kr.,07-12-2022Alm. Salg,121 m² 6.612 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Smedebakken 7  5600 Faaborg,3.950.000 kr.,07-12-2022Alm. Salg,190 m² 20.789 kr/m²,7,1973,-12%,Aktuel værdi
Villa VVilla Lucienhøj 10  5600 Faaborg,446.250 kr.,06-12-2022Fam. Salg,155 m² 2.879 kr/m²,5,1875,,Aktuel værdi
Villa VVilla Egeskovvej 2  5750 Ringe,199.000 kr.,06-12-2022Auktion,82 m² 2.427 kr/m²,3,1908,,Aktuel værdi
Villa VVilla Graabjergvej 2B  5856 Ryslinge,2.000.000 kr.,06-12-2022Alm. Salg,160 m² 10.000 kr/m²,8,1862,,Aktuel værdi
Villa VVilla Lykkevalg 8A  5600 Faaborg,2.559.018 kr.,06-12-2022Andet,154 m² 16.617 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Lykkevalg 8B  5600 Faaborg,2.559.018 kr.,06-12-2022Andet,93 m² 27.516 kr/m²,2,1966,,Aktuel værdi
Villa VVilla Lærkevej 11  5863 Ferritslev Fyn,980.000 kr.,05-12-2022Alm. Salg,91 m² 10.769 kr/m²,4,1963,-2%,Aktuel værdi
Villa VVilla Bystævnet 8  5792 Årslev,1.400.000 kr.,04-12-2022Alm. Salg,125 m² 11.200 kr/m²,4,1800,,Aktuel værdi
Villa VVilla Egelundsvej 5  5750 Ringe,399.000 kr.,01-12-2022Alm. Salg,65 m² 6.138 kr/m²,4,1956,,Aktuel værdi
Villa VVilla Kirkegyden 7  5642 Millinge,600.000 kr.,01-12-2022Alm. Salg,163 m² 3.681 kr/m²,5,1948,-33%,Aktuel værdi
Villa VVilla Pejrupvej 13  5600 Faaborg,550.000 kr.,01-12-2022Alm. Salg,230 m² 2.391 kr/m²,7,1924,-13%,Aktuel værdi
Rækkehus RRækkehus Trekanten 6  5600 Faaborg,150.000 kr.,30-11-2022Fam. Salg,137 m² 1.095 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Carl Nielsensvej 106  5792 Årslev,2.050.000 kr.,30-11-2022Alm. Salg,178 m² 11.517 kr/m²,7,1979,-5%,Aktuel værdi
Villa VVilla Stubbedam 8  5600 Faaborg,1.700.000 kr.,30-11-2022Alm. Salg,240 m² 7.083 kr/m²,6,1746,-15%,Aktuel værdi
Villa VVilla Brandholmvej 3  5672 Broby,470.000 kr.,30-11-2022Andet,174 m² 2.701 kr/m²,6,1975,,Aktuel værdi
Villa VVilla Krusemyntevænget 4  5772 Kværndrup,2.400.000 kr.,29-11-2022Alm. Salg,188 m² 12.766 kr/m²,6,1975,-4%,Aktuel værdi
Villa VVilla Øster Hæsingevej 8  5600 Faaborg,700.000 kr.,28-11-2022Alm. Salg,184 m² 3.804 kr/m²,7,1967,-12%,Aktuel værdi
Villa VVilla Rugagervej 46  5600 Faaborg,2.075.000 kr.,28-11-2022Alm. Salg,166 m² 12.500 kr/m²,5,1972,-5%,Aktuel værdi
Villa VVilla Krogsgårdsvej 40  5672 Broby,750.000 kr.,28-11-2022Alm. Salg,129 m² 5.814 kr/m²,4,1975,-16%,Aktuel værdi
Villa VVilla Bøjdenlandevej 4A  5600 Faaborg,1.150.000 kr.,28-11-2022Alm. Salg,248 m² 4.637 kr/m²,8,1927,,Aktuel værdi
Villa VVilla Kildegårdsvej 16  5792 Årslev,1.145.000 kr.,27-11-2022Alm. Salg,108 m² 10.602 kr/m²,4,1962,,Aktuel værdi
Villa VVilla Ny Vestergade 23  5672 Broby,525.000 kr.,27-11-2022Alm. Salg,157 m² 3.344 kr/m²,6,1777,-12%,Aktuel værdi
Villa VVilla Kirketoften 1  5600 Faaborg,1.200.000 kr.,27-11-2022Alm. Salg,106 m² 11.321 kr/m²,4,1978,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Svendborgvej 49, st  5600 Faaborg",900.000 kr.,26-11-2022Alm. Salg,65 m² 13.846 kr/m²,3,1922,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Svendborgvej 49, 1  5600 Faaborg",900.000 kr.,26-11-2022Alm. Salg,72 m² 12.500 kr/m²,3,1922,,Aktuel værdi
Villa VVilla Holmevænget 11  5854 Gislev,990.000 kr.,26-11-2022Alm. Salg,155 m² 6.387 kr/m²,6,1974,-10%,Aktuel værdi
Villa VVilla Kildetoften 63  5600 Faaborg,9.500.000 kr.,24-11-2022Alm. Salg,267 m² 35.581 kr/m²,7,1917,-3%,Aktuel værdi
Rækkehus RRækkehus Rolfvænget 9  5863 Ferritslev Fyn,518.500 kr.,23-11-2022Andet,76 m² 6.822 kr/m²,4,1982,,Aktuel værdi
Villa VVilla Bellisvej 10  5750 Ringe,950.000 kr.,23-11-2022Alm. Salg,80 m² 11.875 kr/m²,3,1974,-5%,Aktuel værdi
Villa VVilla Nygade 28  5672 Broby,1.025.000 kr.,23-11-2022Alm. Salg,168 m² 6.101 kr/m²,6,1962,-6%,Aktuel værdi
Villa VVilla Søndervej 34  5672 Broby,1.250.000 kr.,23-11-2022Alm. Salg,192 m² 6.510 kr/m²,5,1962,-3%,Aktuel værdi
Villa VVilla Birkelyvej 3  5792 Årslev,2.700.000 kr.,23-11-2022Alm. Salg,194 m² 13.918 kr/m²,6,2007,,Aktuel værdi
Villa VVilla Kirkevej 10  5772 Kværndrup,1.020.000 kr.,22-11-2022Alm. Salg,105 m² 9.714 kr/m²,5,1895,,Aktuel værdi
Villa VVilla Vejlelongsgyden 9  5672 Broby,525.000 kr.,21-11-2022Alm. Salg,104 m² 5.048 kr/m²,4,1952,-4%,Aktuel værdi
Villa VVilla Ådalen 26  5863 Ferritslev Fyn,1.875.000 kr.,21-11-2022Alm. Salg,177 m² 10.593 kr/m²,7,1976,-6%,Aktuel værdi
Villa VVilla Kohavegyden 1  5672 Broby,865.000 kr.,20-11-2022Andet,180 m² 4.806 kr/m²,6,1965,,Aktuel værdi
Villa VVilla Fåborgvej 26  5750 Ringe,275.000 kr.,20-11-2022Alm. Salg,62 m² 4.435 kr/m²,3,1955,-44%,Aktuel værdi
Villa VVilla Bøjdenlandevej 2C  5600 Faaborg,1.850.000 kr.,20-11-2022Alm. Salg,139 m² 13.309 kr/m²,6,1840,-12%,Aktuel værdi
Villa VVilla Ørbækvej 853  5863 Ferritslev Fyn,1.360.000 kr.,18-11-2022Fam. Salg,112 m² 12.143 kr/m²,4,1939,,Aktuel værdi
"Rækkehus RRækkehus Graabjergvej 11A, st  5856 Ryslinge",648.552 kr.,17-11-2022Fam. Salg,73 m² 8.884 kr/m²,1,1850,,Aktuel værdi
Rækkehus RRækkehus Graabjergvej 11  5856 Ryslinge,648.552 kr.,17-11-2022Fam. Salg,223 m² 2.908 kr/m²,7,1850,,Aktuel værdi
Villa VVilla Strandgårdsparken 5  5600 Faaborg,1.125.000 kr.,17-11-2022Alm. Salg,197 m² 5.711 kr/m²,6,1983,-25%,Aktuel værdi
Villa VVilla Birkevænget 4  5856 Ryslinge,747.120 kr.,17-11-2022Fam. Salg,156 m² 4.789 kr/m²,7,1971,,Aktuel værdi
Villa VVilla Violvænget 2  5792 Årslev,751.000 kr.,17-11-2022Alm. Salg,122 m² 3.812 kr/m²,4,1967,-16%,Aktuel værdi
Villa VVilla Allestedgårdsvej 45  5672 Broby,300.000 kr.,16-11-2022Alm. Salg,148 m² 2.027 kr/m²,5,1965,-14%,Aktuel værdi
Villa VVilla Tvevadgyden 2  5863 Ferritslev Fyn,661.094 kr.,15-11-2022Alm. Salg,141 m² 4.689 kr/m²,4,1939,,Aktuel værdi
Villa VVilla Sødingevej 39  5750 Ringe,850.000 kr.,15-11-2022Alm. Salg,123 m² 6.911 kr/m²,5,1799,-15%,Aktuel værdi
Villa VVilla Søvej 19  5792 Årslev,1.503.000 kr.,15-11-2022Alm. Salg,119 m² 12.630 kr/m²,4,1935,0%,Aktuel værdi
Villa VVilla Rolfvej 45  5863 Ferritslev Fyn,2.250.000 kr.,15-11-2022Alm. Salg,178 m² 12.640 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Immerkærvej 39  5600 Faaborg,1.200.000 kr.,13-11-2022Alm. Salg,89 m² 13.483 kr/m²,4,2003,,Aktuel værdi
Villa VVilla Svalevænget 6  5772 Kværndrup,3.125.000 kr.,13-11-2022Alm. Salg,210 m² 14.881 kr/m²,3,2018,,Aktuel værdi
Villa VVilla Overvejen 7  5792 Årslev,1.950.000 kr.,12-11-2022Alm. Salg,103 m² 18.932 kr/m²,4,1954,-2%,Aktuel værdi
Villa VVilla Kløvervej 5  5772 Kværndrup,1.100.000 kr.,10-11-2022Alm. Salg,130 m² 8.462 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Enggårdsvej 73  5792 Årslev,1.257.500 kr.,10-11-2022Alm. Salg,120 m² 10.479 kr/m²,4,1973,26%,Aktuel værdi
Villa VVilla Svendborgvej 106C  5600 Faaborg,8.300.000 kr.,09-11-2022Alm. Salg,196 m² 42.347 kr/m²,6,1991,-7%,Aktuel værdi
Rækkehus RRækkehus Tangmosen 16  5600 Faaborg,975.000 kr.,08-11-2022Alm. Salg,101 m² 9.653 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Rugagerparken 10  5600 Faaborg,1.075.000 kr.,08-11-2022Alm. Salg,125 m² 8.600 kr/m²,5,1972,-10%,Aktuel værdi
Villa VVilla Møllehøjvænget 8  5792 Årslev,845.000 kr.,08-11-2022Auktion,176 m² 4.801 kr/m²,6,2007,,Aktuel værdi
Villa VVilla Overvejen 9  5792 Årslev,480.000 kr.,07-11-2022Alm. Salg,79 m² 6.076 kr/m²,3,1952,,Aktuel værdi
Villa VVilla Svendborgvej 71  5600 Faaborg,795.000 kr.,07-11-2022Alm. Salg,130 m² 6.115 kr/m²,5,1880,,Aktuel værdi
Villa VVilla Søndergård 8  5792 Årslev,571.174 kr.,06-11-2022Alm. Salg,145 m² 3.939 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Røde Kro 3  5600 Faaborg,1.400.000 kr.,05-11-2022Alm. Salg,195 m² 7.179 kr/m²,6,1977,-6%,Aktuel værdi
Villa VVilla Assensvej 226  5642 Millinge,725.000 kr.,03-11-2022Alm. Salg,156 m² 4.647 kr/m²,6,1887,-17%,Aktuel værdi
Villa VVilla Lørupvej 12  5750 Ringe,695.000 kr.,02-11-2022Alm. Salg,132 m² 5.265 kr/m²,5,1925,,Aktuel værdi
Villa VVilla Røjlevej 9  5792 Årslev,1.150.000 kr.,01-11-2022Alm. Salg,150 m² 7.667 kr/m²,5,1954,-11%,Aktuel værdi
Villa VVilla Toldertoften 16  5600 Faaborg,696.320 kr.,01-11-2022Fam. Salg,187 m² 3.724 kr/m²,5,1967,,Aktuel værdi
Villa VVilla Lillemarksvej 11  5600 Faaborg,1.650.000 kr.,01-11-2022Alm. Salg,238 m² 6.933 kr/m²,4,1900,-3%,Aktuel værdi
Villa VVilla Enighedsvej 11  5672 Broby,900.000 kr.,31-10-2022Alm. Salg,167 m² 5.389 kr/m²,7,1973,-10%,Aktuel værdi
Villa VVilla Hvidkærparken 82  5792 Årslev,2.100.000 kr.,31-10-2022Alm. Salg,160 m² 13.125 kr/m²,5,1986,-8%,Aktuel værdi
Villa VVilla Kirkevej 11  5772 Kværndrup,425.000 kr.,31-10-2022Alm. Salg,91 m² 4.670 kr/m²,4,1880,-29%,Aktuel værdi
Villa VVilla Syrenvej 4  5672 Broby,1.095.000 kr.,31-10-2022Alm. Salg,104 m² 10.529 kr/m²,3,1972,,Aktuel værdi
Villa VVilla Plantagen 1  5600 Faaborg,325.000 kr.,31-10-2022Alm. Salg,108 m² 3.009 kr/m²,4,1962,-18%,Aktuel værdi
Villa VVilla Gl. Nyborgvej 72A  5772 Kværndrup,825.000 kr.,31-10-2022Alm. Salg,120 m² 6.875 kr/m²,4,1976,4%,Aktuel værdi
Villa VVilla Stationsvej 25  5792 Årslev,1.100.000 kr.,31-10-2022Alm. Salg,150 m² 7.333 kr/m²,5,1947,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stationsvej 161, st  5792 Årslev",1.375.000 kr.,30-10-2022Alm. Salg,92 m² 14.946 kr/m²,2,1911,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stationsvej 161, 1  5792 Årslev",1.375.000 kr.,30-10-2022Alm. Salg,57 m² 24.123 kr/m²,2,1911,,Aktuel værdi
Villa VVilla Dømmestrupvej 2  5792 Årslev,900.000 kr.,30-10-2022Alm. Salg,168 m² 5.357 kr/m²,6,1961,-25%,Aktuel værdi
Villa VVilla Nyborgvej 16  5750 Ringe,450.000 kr.,30-10-2022Alm. Salg,111 m² 4.054 kr/m²,4,1930,,Aktuel værdi
Villa VVilla Nyhavevej 6  5600 Faaborg,710.000 kr.,30-10-2022Alm. Salg,170 m² 4.176 kr/m²,4,1914,-5%,Aktuel værdi
Villa VVilla Bjergevej 17  5600 Faaborg,1.800.000 kr.,30-10-2022Alm. Salg,202 m² 8.911 kr/m²,5,1978,-14%,Aktuel værdi
Villa VVilla Hyrdehøj 16  5600 Faaborg,1.200.000 kr.,30-10-2022Alm. Salg,132 m² 9.091 kr/m²,4,1950,-29%,Aktuel værdi
Villa VVilla Kløvervej 8  5772 Kværndrup,1.370.000 kr.,29-10-2022Alm. Salg,145 m² 9.448 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Leddet 16  5672 Broby,2.175.000 kr.,29-10-2022Alm. Salg,153 m² 14.216 kr/m²,6,2009,-5%,Aktuel værdi
Villa VVilla Enghavevej 1  5856 Ryslinge,1.845.000 kr.,28-10-2022Alm. Salg,210 m² 8.786 kr/m²,6,1973,-8%,Aktuel værdi
Villa VVilla Ørbækvej 926  5863 Ferritslev Fyn,1.550.000 kr.,28-10-2022Alm. Salg,142 m² 10.915 kr/m²,5,1947,-14%,Aktuel værdi
Villa VVilla Stenlund 16  5600 Faaborg,2.600.000 kr.,27-10-2022Alm. Salg,259 m² 10.039 kr/m²,7,1940,,Aktuel værdi
Villa VVilla Rudmevej 116  5750 Ringe,1.050.000 kr.,27-10-2022Alm. Salg,126 m² 8.333 kr/m²,4,1965,-4%,Aktuel værdi
Villa VVilla Stationsvej 58  5792 Årslev,1.000.000 kr.,27-10-2022Alm. Salg,135 m² 7.407 kr/m²,4,1961,-23%,Aktuel værdi
Villa VVilla Tegldamsgyden 42  5792 Årslev,1.210.000 kr.,27-10-2022Alm. Salg,121 m² 10.000 kr/m²,4,1951,-7%,Aktuel værdi
Rækkehus RRækkehus Dømmestrupvej 20E  5792 Årslev,735.000 kr.,26-10-2022Alm. Salg,57 m² 12.895 kr/m²,2,1974,-8%,Aktuel værdi
Villa VVilla Haundrupvej 10  5863 Ferritslev Fyn,1.100.000 kr.,26-10-2022Alm. Salg,100 m² 11.000 kr/m²,4,1960,-8%,Aktuel værdi
Villa VVilla Lillemarksvej 4  5750 Ringe,1.100.000 kr.,26-10-2022Fam. Salg,282 m² 3.901 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Granvej 2  5642 Millinge,2.250.000 kr.,26-10-2022Alm. Salg,121 m² 18.595 kr/m²,4,1989,-17%,Aktuel værdi
Villa VVilla Linde Allé 75  5750 Ringe,850.000 kr.,26-10-2022Alm. Salg,176 m² 4.830 kr/m²,6,2023,,Aktuel værdi
Villa VVilla Kløvervej 31  5750 Ringe,1.700.000 kr.,25-10-2022Alm. Salg,109 m² 15.596 kr/m²,4,2001,,Aktuel værdi
Villa VVilla Langagergyden 26  5792 Årslev,1.350.000 kr.,25-10-2022Alm. Salg,166 m² 8.133 kr/m²,3,1780,-10%,Aktuel værdi
Rækkehus RRækkehus Åløkken 34  5792 Årslev,1.300.000 kr.,24-10-2022Alm. Salg,100 m² 13.000 kr/m²,2,1979,-7%,Aktuel værdi
Villa VVilla Vøjstrupvej 46  5672 Broby,1.050.000 kr.,24-10-2022Alm. Salg,173 m² 6.069 kr/m²,5,1903,-12%,Aktuel værdi
Villa VVilla Søndervej 7  5672 Broby,667.500 kr.,24-10-2022Alm. Salg,168 m² 3.973 kr/m²,5,1933,-16%,Aktuel værdi
Villa VVilla Ørbækvej 21  5854 Gislev,925.000 kr.,24-10-2022Alm. Salg,151 m² 4.490 kr/m²,6,1907,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnegade 44, 1  5600 Faaborg",1.660.000 kr.,23-10-2022Alm. Salg,64 m² 25.938 kr/m²,3,1907,-15%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnegade 44, st  5600 Faaborg",1.660.000 kr.,23-10-2022Alm. Salg,64 m² 25.938 kr/m²,3,1907,-15%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnegade 44, 2  5600 Faaborg",1.660.000 kr.,23-10-2022Alm. Salg,48 m² 34.583 kr/m²,3,1907,-15%,Aktuel værdi
Villa VVilla Svanningevej 44  5600 Faaborg,1.500.000 kr.,23-10-2022Alm. Salg,159 m² 9.434 kr/m²,6,1917,,Aktuel værdi
Villa VVilla Hellerupvej 16  5750 Ringe,1.120.000 kr.,23-10-2022Alm. Salg,169 m² 6.627 kr/m²,5,1934,-6%,Aktuel værdi
Villa VVilla Stridsgyden 9  5672 Broby,310.000 kr.,23-10-2022Andet,120 m² 2.583 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Dyssevej 2B  5600 Faaborg,446.839 kr.,23-10-2022Andet,114 m² 3.920 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Kærvej 6  5672 Broby,140.000 kr.,22-10-2022Alm. Salg,62 m² 2.258 kr/m²,2,1900,,Aktuel værdi
Rækkehus RRækkehus Skovmærkevej 5  5750 Ringe,1.205.000 kr.,20-10-2022Alm. Salg,99 m² 12.172 kr/m²,4,1966,,Aktuel værdi
Rækkehus RRækkehus Ørbækvej 885A  5863 Ferritslev Fyn,920.000 kr.,20-10-2022Alm. Salg,67 m² 13.731 kr/m²,3,1972,-23%,Aktuel værdi
Rækkehus RRækkehus Ørbækvej 885B  5863 Ferritslev Fyn,920.000 kr.,20-10-2022Alm. Salg,69 m² 13.333 kr/m²,2,1972,-23%,Aktuel værdi
Villa VVilla Margrethevang 71  5600 Faaborg,1.435.000 kr.,20-10-2022Alm. Salg,159 m² 9.025 kr/m²,6,1984,-4%,Aktuel værdi
Villa VVilla Rudmevej 7  5750 Ringe,502.500 kr.,18-10-2022Fam. Salg,218 m² 2.305 kr/m²,7,1912,,Aktuel værdi
Villa VVilla Faunavænget 68  5792 Årslev,3.395.000 kr.,18-10-2022Alm. Salg,196 m² 17.321 kr/m²,5,1977,,Aktuel værdi
Villa VVilla Dybdalgårdvej 18  5750 Ringe,3.225.000 kr.,18-10-2022Alm. Salg,147 m² 21.939 kr/m²,4,2008,-2%,Aktuel værdi
Villa VVilla Svendborgvej 76  5600 Faaborg,1.505.000 kr.,17-10-2022Alm. Salg,157 m² 9.586 kr/m²,5,1877,-6%,Aktuel værdi
Villa VVilla Hornelandevej 12  5600 Faaborg,475.000 kr.,17-10-2022Alm. Salg,110 m² 4.318 kr/m²,4,1955,,Aktuel værdi
Villa VVilla Gl. Nyborgvej 86  5772 Kværndrup,845.000 kr.,17-10-2022Alm. Salg,172 m² 4.913 kr/m²,4,1937,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Møllemosevej 3, st. 3  5750 Ringe",1.075.000 kr.,16-10-2022Alm. Salg,57 m² 18.860 kr/m²,2,1893,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Møllemosevej 3, st. 1  5750 Ringe",1.075.000 kr.,16-10-2022Alm. Salg,74 m² 14.527 kr/m²,2,1893,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Møllemosevej 3, st. 2  5750 Ringe",1.075.000 kr.,16-10-2022Alm. Salg,65 m² 16.538 kr/m²,3,1893,,Aktuel værdi
Villa VVilla Lodskovvej 23  5863 Ferritslev Fyn,2.093.361 kr.,16-10-2022Fam. Salg,245 m² 8.544 kr/m²,6,1866,,Aktuel værdi
Villa VVilla Møllergyden 1  5750 Ringe,1.050.000 kr.,15-10-2022Alm. Salg,139 m² 7.554 kr/m²,4,1958,-12%,Aktuel værdi
Villa VVilla Sofienlundsvej 4  5856 Ryslinge,450.000 kr.,13-10-2022Alm. Salg,124 m² 3.629 kr/m²,5,1956,,Aktuel værdi
Rækkehus RRækkehus Peter Hansensvej 12  5600 Faaborg,1.275.000 kr.,12-10-2022Alm. Salg,121 m² 10.537 kr/m²,4,1952,-15%,Aktuel værdi
Villa VVilla Kirketoften 3  5750 Ringe,1.025.000 kr.,12-10-2022Alm. Salg,161 m² 6.366 kr/m²,5,1974,-14%,Aktuel værdi
Villa VVilla Granparken 22  5792 Årslev,1.350.000 kr.,12-10-2022Alm. Salg,119 m² 11.345 kr/m²,4,1976,-4%,Aktuel værdi
Villa VVilla Smedevænget 1  5600 Faaborg,1.050.000 kr.,11-10-2022Alm. Salg,106 m² 9.906 kr/m²,4,1965,-5%,Aktuel værdi
Villa VVilla Øster Hæsingevej 83  5600 Faaborg,300.000 kr.,10-10-2022Alm. Salg,110 m² 2.727 kr/m²,3,1827,,Aktuel værdi
Villa VVilla Bellisvej 5  5750 Ringe,1.350.000 kr.,09-10-2022Alm. Salg,106 m² 12.736 kr/m²,3,1964,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Albanivej 98C  5792 Årslev,830.000 kr.,08-10-2022Alm. Salg,149 m² 5.570 kr/m²,6,1906,,Aktuel værdi
Villa VVilla Lindevej 33  5600 Faaborg,1.350.000 kr.,07-10-2022Fam. Salg,84 m² 16.071 kr/m²,4,1963,,Aktuel værdi
Villa VVilla Pottemagervej 2  5600 Faaborg,741.735 kr.,06-10-2022Andet,161 m² 4.607 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Kirstinebjergvej 14  5792 Årslev,850.000 kr.,06-10-2022Alm. Salg,95 m² 8.947 kr/m²,4,1890,,Aktuel værdi
Villa VVilla Rynkebyvej 8B  5750 Ringe,1.000.000 kr.,06-10-2022Alm. Salg,202 m² 4.950 kr/m²,5,0,,Aktuel værdi
Villa VVilla Åsegyden 4  5600 Faaborg,340.000 kr.,05-10-2022Alm. Salg,96 m² 3.542 kr/m²,5,1900,,Aktuel værdi
Rækkehus RRækkehus Grønnegade 33  5600 Faaborg,800.000 kr.,04-10-2022Fam. Salg,132 m² 6.061 kr/m²,4,1903,,Aktuel værdi
Rækkehus RRækkehus Grønnegade 35A  5600 Faaborg,1.800.000 kr.,04-10-2022Alm. Salg,114 m² 15.789 kr/m²,4,1850,-9%,Aktuel værdi
Villa VVilla Lumbyholmvej 7  5792 Årslev,2.050.000 kr.,04-10-2022Fam. Salg,179 m² 11.453 kr/m²,5,2019,,Aktuel værdi
