Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
"Ejerlejlighed EEjerlejlighed Skolegade 6, 1  9320 Hjallerup",1.300.000 kr.,18-12-2022Fam. Salg,56 m² 23.214 kr/m²,3,1957,,Aktuel værdi
Villa VVilla Borgergade 25  9320 Hjallerup,475.000 kr.,18-12-2022Alm. Salg,129 m² 3.682 kr/m²,3,1966,-20%,Aktuel værdi
Villa VVilla Søndermarken 21  9320 Hjallerup,1.925.000 kr.,18-12-2022Alm. Salg,138 m² 13.949 kr/m²,4,1976,-4%,Aktuel værdi
Villa VVilla Hyldemorsvej 9  9700 Brønderslev,1.037.582 kr.,18-12-2022Alm. Salg,164 m² 6.327 kr/m²,5,1971,,Aktuel værdi
Villa VVilla Humlevej 9  9700 Brønderslev,900.000 kr.,18-12-2022Alm. Salg,150 m² 6.000 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Vestskoven 18  9700 Brønderslev,2.770.000 kr.,16-12-2022Alm. Salg,155 m² 17.871 kr/m²,6,2004,,Aktuel værdi
Villa VVilla Hallundvej 260  9700 Brønderslev,765.000 kr.,15-12-2022Alm. Salg,121 m² 6.322 kr/m²,4,1932,-4%,Aktuel værdi
Villa VVilla Sølvgade 82  9700 Brønderslev,560.000 kr.,15-12-2022Alm. Salg,116 m² 4.828 kr/m²,4,1966,-6%,Aktuel værdi
Villa VVilla Præstbrovej 82  9330 Dronninglund,935.000 kr.,15-12-2022Alm. Salg,200 m² 4.675 kr/m²,5,1906,-2%,Aktuel værdi
Villa VVilla Bredgade 181  9700 Brønderslev,725.000 kr.,15-12-2022Alm. Salg,205 m² 3.537 kr/m²,8,1935,-9%,Aktuel værdi
Villa VVilla Gerå Engvej 14  9340 Asaa,995.000 kr.,14-12-2022Alm. Salg,166 m² 5.994 kr/m²,5,1973,,Aktuel værdi
Villa VVilla Præstbrovej 21  9330 Dronninglund,1.480.408 kr.,14-12-2022Andet,99 m² 14.954 kr/m²,4,1924,,Aktuel værdi
Villa VVilla Lærkevej 101  9700 Brønderslev,425.000 kr.,14-12-2022Alm. Salg,121 m² 3.512 kr/m²,4,1900,-15%,Aktuel værdi
Villa VVilla Elmevej 36  9700 Brønderslev,725.000 kr.,14-12-2022Alm. Salg,151 m² 4.801 kr/m²,6,1947,-5%,Aktuel værdi
Villa VVilla Søndersig 14  9700 Brønderslev,235.000 kr.,13-12-2022Auktion,98 m² 2.398 kr/m²,4,1964,-20%,Aktuel værdi
Villa VVilla Hedevigsvej 33  9330 Dronninglund,2.260.000 kr.,13-12-2022Alm. Salg,158 m² 14.304 kr/m²,4,2005,-9%,Aktuel værdi
Villa VVilla Højen 11  9320 Hjallerup,2.735.000 kr.,13-12-2022Alm. Salg,193 m² 14.171 kr/m²,5,2009,-7%,Aktuel værdi
Rækkehus RRækkehus Algade 13C  9320 Hjallerup,1.095.000 kr.,12-12-2022Alm. Salg,113 m² 9.690 kr/m²,4,1980,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nygade 22, 1. tv  9700 Brønderslev",821.413 kr.,12-12-2022Fam. Salg,98 m² 8.382 kr/m²,3,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nygade 22, 1. th  9700 Brønderslev",821.413 kr.,12-12-2022Fam. Salg,88 m² 9.334 kr/m²,2,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nygade 22, 2. th  9700 Brønderslev",821.413 kr.,12-12-2022Fam. Salg,88 m² 9.334 kr/m²,2,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nygade 22, 2. tv  9700 Brønderslev",821.413 kr.,12-12-2022Fam. Salg,89 m² 9.229 kr/m²,2,1900,,Aktuel værdi
Villa VVilla Lundagervej 27  9330 Dronninglund,2.025.000 kr.,12-12-2022Alm. Salg,184 m² 11.005 kr/m²,6,1963,-6%,Aktuel værdi
Villa VVilla Solsortvej 23  9700 Brønderslev,1.100.000 kr.,11-12-2022Alm. Salg,169 m² 6.509 kr/m²,6,1946,-8%,Aktuel værdi
Villa VVilla Ørsøvej 80  9330 Dronninglund,375.000 kr.,11-12-2022Alm. Salg,130 m² 2.885 kr/m²,4,1953,-16%,Aktuel værdi
Villa VVilla Eriksgade 28  9700 Brønderslev,1.305.000 kr.,07-12-2022Alm. Salg,141 m² 9.255 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Frederiksgade 98  9700 Brønderslev,3.100.000 kr.,07-12-2022Alm. Salg,182 m² 17.033 kr/m²,5,1967,-9%,Aktuel værdi
Villa VVilla Hornshøjvej 32  9320 Hjallerup,450.000 kr.,06-12-2022Alm. Salg,132 m² 3.409 kr/m²,3,1877,,Aktuel værdi
Villa VVilla Palægade 54  9740 Jerslev J,765.000 kr.,05-12-2022Alm. Salg,220 m² 3.477 kr/m²,6,1900,,Aktuel værdi
Villa VVilla Fasanvej 47  9700 Brønderslev,2.100.000 kr.,03-12-2022Alm. Salg,134 m² 15.672 kr/m²,5,1973,-4%,Aktuel værdi
Villa VVilla Flauenskjoldvej 59  9330 Dronninglund,127.000 kr.,02-12-2022Alm. Salg,110 m² 1.155 kr/m²,6,1878,-15%,Aktuel værdi
Villa VVilla Voersåvej 7  9330 Dronninglund,349.444 kr.,01-12-2022Alm. Salg,186 m² 1.879 kr/m²,5,1903,,Aktuel værdi
Villa VVilla Fredensgade 9  9700 Brønderslev,975.000 kr.,30-11-2022Alm. Salg,90 m² 10.833 kr/m²,3,1925,,Aktuel værdi
Villa VVilla Starengvej 5  9700 Brønderslev,850.000 kr.,29-11-2022Alm. Salg,105 m² 8.095 kr/m²,3,1957,-15%,Aktuel værdi
Villa VVilla St Blichersgade 31  9700 Brønderslev,475.000 kr.,28-11-2022Alm. Salg,171 m² 2.778 kr/m²,8,1932,-17%,Aktuel værdi
Villa VVilla Hollenstedvej 110  9700 Brønderslev,360.000 kr.,28-11-2022Alm. Salg,104 m² 3.462 kr/m²,4,1900,-5%,Aktuel værdi
Villa VVilla Fældenvej 7  9320 Hjallerup,1.125.000 kr.,28-11-2022Alm. Salg,90 m² 12.500 kr/m²,3,1954,-10%,Aktuel værdi
Villa VVilla Møllebrovej 19  9320 Hjallerup,5.208 kr.,27-11-2022Andet,159 m² 33 kr/m²,7,1953,,Aktuel værdi
Villa VVilla Smalbyvej 50  9700 Brønderslev,1.615.000 kr.,27-11-2022Alm. Salg,145 m² 11.138 kr/m²,6,1948,-2%,Aktuel værdi
Villa VVilla Dannebrogsgade 39  9700 Brønderslev,1.395.000 kr.,26-11-2022Alm. Salg,119 m² 11.723 kr/m²,4,1935,,Aktuel værdi
Villa VVilla Vester Kærvej 3  9700 Brønderslev,995.000 kr.,24-11-2022Alm. Salg,127 m² 7.835 kr/m²,5,1923,,Aktuel værdi
Villa VVilla Mylundvej 96  9740 Jerslev J,600.000 kr.,24-11-2022Alm. Salg,280 m² 2.143 kr/m²,7,0,-8%,Aktuel værdi
Villa VVilla Mylundvej 96  9740 Jerslev J,600.000 kr.,24-11-2022Alm. Salg,124 m² 4.839 kr/m²,4,1940,-8%,Aktuel værdi
Villa VVilla Gøgens Vænge 10  9700 Brønderslev,1.565.000 kr.,24-11-2022Alm. Salg,138 m² 11.341 kr/m²,4,1978,-2%,Aktuel værdi
Villa VVilla Palægade 54  9740 Jerslev J,550.000 kr.,21-11-2022Alm. Salg,220 m² 2.500 kr/m²,6,1900,,Aktuel værdi
Villa VVilla Bogfinkevej 12  9700 Brønderslev,858.000 kr.,20-11-2022Andet,204 m² 4.206 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Gravensgade 15  9700 Brønderslev,450.000 kr.,19-11-2022Andet,125 m² 3.600 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Skagerraksvej 8  9700 Brønderslev,1.825.000 kr.,17-11-2022Alm. Salg,178 m² 10.253 kr/m²,6,1980,-4%,Aktuel værdi
Villa VVilla Irisvej 4  9330 Dronninglund,680.000 kr.,16-11-2022Alm. Salg,136 m² 5.000 kr/m²,3,1966,-20%,Aktuel værdi
Villa VVilla Rosenvængets Alle 15  9700 Brønderslev,1.170.000 kr.,16-11-2022Alm. Salg,134 m² 8.731 kr/m²,4,1933,-2%,Aktuel værdi
Ejerlejlighed EEjerlejlighed V Thorupvej 15  9330 Dronninglund,800.000 kr.,15-11-2022Auktion,108 m² 7.407 kr/m²,3,1936,,Aktuel værdi
Villa VVilla V Thorupvej 15  9330 Dronninglund,800.000 kr.,15-11-2022Auktion,218 m² 3.670 kr/m²,8,1950,,Aktuel værdi
Villa VVilla Jasminvej 6  9700 Brønderslev,800.000 kr.,14-11-2022Alm. Salg,174 m² 4.598 kr/m²,5,1969,-11%,Aktuel værdi
Villa VVilla Vermundsgade 12  9700 Brønderslev,1.397.500 kr.,10-11-2022Alm. Salg,124 m² 11.270 kr/m²,4,1966,-3%,Aktuel værdi
Villa VVilla Ø Hassingvej 21  9330 Dronninglund,1.495.000 kr.,09-11-2022Alm. Salg,180 m² 8.306 kr/m²,6,1934,,Aktuel værdi
Villa VVilla Saltumvej 15  9700 Brønderslev,675.000 kr.,09-11-2022Alm. Salg,117 m² 5.769 kr/m²,4,1920,-3%,Aktuel værdi
Rækkehus RRækkehus Verdisvej 13  9700 Brønderslev,1.435.000 kr.,08-11-2022Alm. Salg,101 m² 14.208 kr/m²,4,2007,-4%,Aktuel værdi
Villa VVilla Tonnismarken 9  9340 Asaa,1.095.000 kr.,08-11-2022Alm. Salg,225 m² 4.867 kr/m²,6,1970,,Aktuel værdi
Villa VVilla Fanøgade 39  9740 Jerslev J,665.000 kr.,08-11-2022Fam. Salg,110 m² 4.433 kr/m²,7,1965,,Aktuel værdi
Villa VVilla Falkevej 16  9700 Brønderslev,900.000 kr.,08-11-2022Alm. Salg,152 m² 5.921 kr/m²,5,1974,-10%,Aktuel værdi
Villa VVilla Hybenvej 8  9700 Brønderslev,520.000 kr.,07-11-2022Alm. Salg,142 m² 3.662 kr/m²,4,1900,-5%,Aktuel værdi
Villa VVilla Lodsgade 19  9340 Asaa,660.000 kr.,07-11-2022Alm. Salg,171 m² 3.860 kr/m²,5,1924,-17%,Aktuel værdi
Villa VVilla Skelbakken 62  9320 Hjallerup,4.900.000 kr.,07-11-2022Alm. Salg,221 m² 22.172 kr/m²,6,2018,7%,Aktuel værdi
Villa VVilla Søndermarken 81  9320 Hjallerup,1.025.000 kr.,06-11-2022Alm. Salg,146 m² 7.021 kr/m²,5,1974,,Aktuel værdi
Villa VVilla Ligustervej 6  9700 Brønderslev,706.114 kr.,05-11-2022Alm. Salg,139 m² 5.080 kr/m²,4,2002,,Aktuel værdi
Villa VVilla Hollenstedvej 140  9700 Brønderslev,70.000 kr.,03-11-2022Alm. Salg,64 m² 1.094 kr/m²,4,1958,,Aktuel værdi
Villa VVilla Griegsvej 2  9700 Brønderslev,1.000.000 kr.,02-11-2022Alm. Salg,129 m² 7.752 kr/m²,4,1973,-16%,Aktuel værdi
Villa VVilla Valdemarsvej 1  9320 Hjallerup,1.200.000 kr.,02-11-2022Alm. Salg,98 m² 12.245 kr/m²,4,1963,,Aktuel værdi
Villa VVilla Engvej 7  9700 Brønderslev,645.000 kr.,01-11-2022Alm. Salg,135 m² 4.778 kr/m²,5,1907,-19%,Aktuel værdi
Villa VVilla Strandvænget 40  9340 Asaa,598.000 kr.,31-10-2022Fam. Salg,158 m² 3.785 kr/m²,7,1972,,Aktuel værdi
Villa VVilla Østergade 147  9700 Brønderslev,580.000 kr.,29-10-2022Alm. Salg,110 m² 5.273 kr/m²,4,1961,-17%,Aktuel værdi
Villa VVilla Prinsensvej 2  9320 Hjallerup,1.225.000 kr.,29-10-2022Alm. Salg,138 m² 8.877 kr/m²,4,1961,-12%,Aktuel værdi
Villa VVilla Tommelisevej 5  9700 Brønderslev,1.700.000 kr.,27-10-2022Alm. Salg,149 m² 11.409 kr/m²,5,1978,-3%,Aktuel værdi
Villa VVilla Åleje 10  9340 Asaa,2.658.520 kr.,26-10-2022Alm. Salg,180 m² 14.770 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Søndermarken 79  9320 Hjallerup,2.500.000 kr.,25-10-2022Alm. Salg,155 m² 16.129 kr/m²,5,1974,-4%,Aktuel værdi
Villa VVilla Søparken 39  9320 Hjallerup,1.300.000 kr.,25-10-2022Alm. Salg,143 m² 9.091 kr/m²,7,1978,-3%,Aktuel værdi
Villa VVilla Hegely 55  9320 Hjallerup,1.965.000 kr.,24-10-2022Alm. Salg,146 m² 13.459 kr/m²,6,1973,-2%,Aktuel værdi
Villa VVilla Bjarkesgade 17  9700 Brønderslev,1.360.000 kr.,24-10-2022Alm. Salg,132 m² 10.303 kr/m²,4,1967,-9%,Aktuel værdi
Villa VVilla Danserhøj 26  9700 Brønderslev,1.875.000 kr.,24-10-2022Alm. Salg,142 m² 13.204 kr/m²,5,2009,-6%,Aktuel værdi
Rækkehus RRækkehus Bundgårdsvej 8B  9700 Brønderslev,440.000 kr.,23-10-2022Alm. Salg,104 m² 4.231 kr/m²,4,0,,Aktuel værdi
Rækkehus RRækkehus Bundgårdsvej 8A  9700 Brønderslev,440.000 kr.,23-10-2022Alm. Salg,104 m² 4.231 kr/m²,4,0,,Aktuel værdi
Villa VVilla Hellumvej 23  9320 Hjallerup,500.000 kr.,23-10-2022Alm. Salg,160 m² 3.125 kr/m²,5,1902,-28%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bredholtvej 11  9330 Dronninglund,1.150.000 kr.,20-10-2022Alm. Salg,98 m² 11.735 kr/m²,1,1907,,Aktuel værdi
Villa VVilla Kirkestræde 3  9740 Jerslev J,290.000 kr.,18-10-2022Alm. Salg,129 m² 2.248 kr/m²,5,1942,-27%,Aktuel værdi
Villa VVilla Forårsvænget 3  9700 Brønderslev,650.000 kr.,18-10-2022Alm. Salg,119 m² 5.462 kr/m²,4,1980,-13%,Aktuel værdi
Villa VVilla Asgård 84  9700 Brønderslev,1.250.000 kr.,16-10-2022Alm. Salg,203 m² 6.158 kr/m²,8,1977,,Aktuel værdi
Villa VVilla Hollenstedvej 240  9700 Brønderslev,20.000 kr.,16-10-2022Alm. Salg,65 m² 308 kr/m²,3,1878,,Aktuel værdi
Villa VVilla Kildalgårdsvej 5  9330 Dronninglund,1.625.000 kr.,14-10-2022Alm. Salg,231 m² 7.035 kr/m²,8,1965,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Spindergården 3, 2. mf  9700 Brønderslev",242.500 kr.,13-10-2022Alm. Salg,42 m² 5.774 kr/m²,2,1926,,Aktuel værdi
Villa VVilla Bøgevangen 68  9330 Dronninglund,825.000 kr.,13-10-2022Alm. Salg,175 m² 4.714 kr/m²,6,1973,-17%,Aktuel værdi
Villa VVilla Doktorvænget 7  9340 Asaa,970.000 kr.,11-10-2022Alm. Salg,164 m² 5.915 kr/m²,5,1972,-3%,Aktuel værdi
Villa VVilla Ingeborg Skeels Vej 2  9330 Dronninglund,250.000 kr.,11-10-2022Alm. Salg,104 m² 1.323 kr/m²,6,1940,,Aktuel værdi
Villa VVilla Smørkrogen 19  9700 Brønderslev,2.975.000 kr.,10-10-2022Alm. Salg,263 m² 11.312 kr/m²,6,1960,-12%,Aktuel værdi
Villa VVilla Nørresidevej 11  9740 Jerslev J,925.000 kr.,10-10-2022Alm. Salg,135 m² 6.852 kr/m²,4,1870,-5%,Aktuel værdi
Villa VVilla Fredensgade 8  9700 Brønderslev,670.000 kr.,09-10-2022Alm. Salg,106 m² 6.321 kr/m²,4,1931,-4%,Aktuel værdi
Villa VVilla Østergade 12A  9320 Hjallerup,2.050.000 kr.,06-10-2022Alm. Salg,107 m² 15.530 kr/m²,4,1935,,Aktuel værdi
Villa VVilla Bøgelunden 5  9320 Hjallerup,5.400.000 kr.,06-10-2022Alm. Salg,319 m² 16.928 kr/m²,7,2007,0%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Skippergade 22, kl  9340 Asaa",150.000 kr.,05-10-2022Alm. Salg,44 m² 3.409 kr/m²,3,1947,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Skippergade 22, st  9340 Asaa",150.000 kr.,05-10-2022Alm. Salg,95 m² 1.579 kr/m²,2,1947,,Aktuel værdi
Villa VVilla Smalbyvej 77  9700 Brønderslev,712.500 kr.,05-10-2022Alm. Salg,84 m² 8.482 kr/m²,3,1954,3%,Aktuel værdi
Villa VVilla Lodsgade 10  9340 Asaa,420.000 kr.,05-10-2022Alm. Salg,100 m² 4.200 kr/m²,3,1934,-16%,Aktuel værdi
Villa VVilla Snehvidevej 5  9700 Brønderslev,1.710.000 kr.,04-10-2022Alm. Salg,225 m² 7.600 kr/m²,6,1977,-10%,Aktuel værdi
Villa VVilla Ålborgvej 713  9320 Hjallerup,519.465 kr.,03-10-2022Alm. Salg,102 m² 5.093 kr/m²,4,1947,,Aktuel værdi
Villa VVilla Abelsgade 8  9700 Brønderslev,1.410.000 kr.,03-10-2022Alm. Salg,114 m² 12.368 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Rosenvængets Alle 32  9700 Brønderslev,1.350.000 kr.,02-10-2022Alm. Salg,190 m² 7.105 kr/m²,5,1963,-3%,Aktuel værdi
Villa VVilla Ådalen 391  9700 Brønderslev,1.845.500 kr.,01-10-2022Alm. Salg,199 m² 9.274 kr/m²,5,2010,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Peder Nielsens Gade 3, 5. 4  9700 Brønderslev",1.745.000 kr.,29-09-2022Alm. Salg,86 m² 20.291 kr/m²,2,2021,,Aktuel værdi
Villa VVilla Ærøgade 34  9740 Jerslev J,265.000 kr.,29-09-2022Alm. Salg,142 m² 1.866 kr/m²,5,1973,,Aktuel værdi
Villa VVilla Mysundevej 5  9700 Brønderslev,1.515.000 kr.,29-09-2022Alm. Salg,171 m² 8.860 kr/m²,5,1975,-5%,Aktuel værdi
Villa VVilla Hvilshøjvej 18  9700 Brønderslev,1.435.000 kr.,29-09-2022Alm. Salg,140 m² 10.250 kr/m²,4,1969,-7%,Aktuel værdi
Villa VVilla Østermarken 201  9320 Hjallerup,3.500.000 kr.,27-09-2022Alm. Salg,180 m² 19.444 kr/m²,5,2020,,Aktuel værdi
Villa VVilla Sommervænget 7  9700 Brønderslev,833.500 kr.,26-09-2022Alm. Salg,122 m² 6.832 kr/m²,4,1960,,Aktuel værdi
Villa VVilla Gerå Engvej 19  9340 Asaa,100.000 kr.,25-09-2022Auktion,100 m² 1.000 kr/m²,4,1956,,Aktuel værdi
Villa VVilla Kraghedevej 217  9382 Tylstrup,45.000 kr.,25-09-2022Alm. Salg,149 m² 302 kr/m²,6,1911,,Aktuel værdi
Villa VVilla Ådalen 325  9700 Brønderslev,3.475.000 kr.,25-09-2022Alm. Salg,194 m² 17.912 kr/m²,5,2007,-8%,Aktuel værdi
Villa VVilla Vrangdrupparken 35  9700 Brønderslev,2.045.208 kr.,25-09-2022Andet,173 m² 11.822 kr/m²,5,2020,,Aktuel værdi
Villa VVilla Hebbelstrupvej 181  9700 Brønderslev,165.000 kr.,23-09-2022Alm. Salg,127 m² 1.299 kr/m²,4,1880,,Aktuel værdi
Villa VVilla Irisvej 20  9740 Jerslev J,795.000 kr.,23-09-2022Alm. Salg,148 m² 5.372 kr/m²,4,2008,,Aktuel værdi
Villa VVilla Dannebrogsgade 79  9700 Brønderslev,1.000.000 kr.,22-09-2022Alm. Salg,191 m² 5.236 kr/m²,5,1960,,Aktuel værdi
Villa VVilla Tornerosevej 13  9700 Brønderslev,1.450.000 kr.,22-09-2022Alm. Salg,180 m² 8.056 kr/m²,5,1972,-6%,Aktuel værdi
Villa VVilla Nejstvej 105  9382 Tylstrup,475.000 kr.,21-09-2022Alm. Salg,70 m² 6.786 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Dannebrogsgade 67  9700 Brønderslev,2.350.000 kr.,21-09-2022Alm. Salg,131 m² 17.939 kr/m²,4,2022,-6%,Aktuel værdi
Villa VVilla Hostrupsgade 1  9700 Brønderslev,1.550.000 kr.,21-09-2022Alm. Salg,126 m² 12.302 kr/m²,4,1976,-3%,Aktuel værdi
Villa VVilla Søndergade 22  9700 Brønderslev,795.000 kr.,21-09-2022Alm. Salg,151 m² 5.265 kr/m²,6,1911,,Aktuel værdi
Villa VVilla Fasanvej 69  9700 Brønderslev,1.195.000 kr.,20-09-2022Alm. Salg,169 m² 7.071 kr/m²,5,1968,-4%,Aktuel værdi
Villa VVilla Vestergade 111  9700 Brønderslev,660.000 kr.,20-09-2022Alm. Salg,100 m² 6.600 kr/m²,3,1946,,Aktuel værdi
Villa VVilla Sølvgade 28  9700 Brønderslev,285.000 kr.,19-09-2022Alm. Salg,64 m² 4.453 kr/m²,2,1958,-4%,Aktuel værdi
Villa VVilla Åkjærsgade 19  9700 Brønderslev,1.100.000 kr.,19-09-2022Alm. Salg,137 m² 8.029 kr/m²,3,1963,-8%,Aktuel værdi
Villa VVilla Vestergade 86  9320 Hjallerup,2.800.000 kr.,19-09-2022Alm. Salg,214 m² 13.084 kr/m²,5,2005,-3%,Aktuel værdi
Villa VVilla Markedsbakken 35A  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 27  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 23  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 25  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 19  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 31  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 33  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 29  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 21  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Markedsbakken 35B  9320 Hjallerup,2.398.392 kr.,19-09-2022Alm. Salg,101 m² 23.746 kr/m²,4,0,,Aktuel værdi
Villa VVilla Søndermarken 10  9320 Hjallerup,1.125.000 kr.,18-09-2022Alm. Salg,169 m² 6.657 kr/m²,5,1976,-2%,Aktuel værdi
Villa VVilla Vester Alle 7  9700 Brønderslev,650.000 kr.,18-09-2022Alm. Salg,66 m² 9.848 kr/m²,2,1945,,Aktuel værdi
Villa VVilla Vestergade 104  9700 Brønderslev,250.000 kr.,15-09-2022Alm. Salg,110 m² 2.273 kr/m²,3,1897,,Aktuel værdi
