Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Rækkehus RRækkehus Hesselparken 38  3660 Stenløse,1.950.000 kr.,19-12-2022Alm. Salg,124 m² 15.726 kr/m²,5,1999,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bryggertorvet 24  3650 Ølstykke,1.250.000 kr.,19-12-2022Alm. Salg,46 m² 27.174 kr/m²,1,1988,-3%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bryggerparken 14  3650 Ølstykke,2.450.000 kr.,17-12-2022Alm. Salg,108 m² 22.685 kr/m²,4,2003,-2%,Aktuel værdi
Rækkehus RRækkehus Riskær 7A  2765 Smørum,4.025.000 kr.,15-12-2022Alm. Salg,118 m² 34.110 kr/m²,4,2022,-4%,Aktuel værdi
Villa VVilla Menuetvej 7  3650 Ølstykke,1.100.000 kr.,15-12-2022Alm. Salg,115 m² 9.565 kr/m²,4,1965,-27%,Aktuel værdi
Villa VVilla Ledøje Bygade 23G  2765 Smørum,4.700.000 kr.,15-12-2022Alm. Salg,172 m² 27.326 kr/m²,5,1996,-6%,Aktuel værdi
Villa VVilla Drosselvej 4  3650 Ølstykke,2.450.000 kr.,14-12-2022Alm. Salg,108 m² 22.685 kr/m²,4,1970,-4%,Aktuel værdi
Villa VVilla Engvej 8  3650 Ølstykke,2.100.000 kr.,13-12-2022Alm. Salg,132 m² 15.909 kr/m²,5,1966,-13%,Aktuel værdi
Villa VVilla Gøgevej 9  3660 Stenløse,775.000 kr.,13-12-2022Fam. Salg,100 m² 7.750 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Kildebækken 5  3660 Stenløse,5.750.000 kr.,13-12-2022Alm. Salg,169 m² 34.024 kr/m²,5,2010,-4%,Aktuel værdi
Rækkehus RRækkehus Kirsebærvangen 170  2765 Smørum,2.550.000 kr.,12-12-2022Alm. Salg,109 m² 23.394 kr/m²,4,1974,-9%,Aktuel værdi
Villa VVilla Jættevej 13  3650 Ølstykke,3.550.000 kr.,12-12-2022Alm. Salg,133 m² 26.692 kr/m²,5,1991,-4%,Aktuel værdi
Villa VVilla Rosenvej 14  3660 Stenløse,5.400.000 kr.,12-12-2022Alm. Salg,185 m² 29.189 kr/m²,6,1967,-2%,Aktuel værdi
Villa VVilla Bauneholmvej 34  3660 Stenløse,1.154.445 kr.,12-12-2022Alm. Salg,126 m² 9.162 kr/m²,4,1966,,Aktuel værdi
Rækkehus RRækkehus Stråmoseparken 23  3660 Stenløse,2.720.000 kr.,11-12-2022Alm. Salg,80 m² 34.000 kr/m²,3,2004,-3%,Aktuel værdi
Villa VVilla Marievej 3  3660 Stenløse,900.000 kr.,11-12-2022Fam. Salg,188 m² 4.787 kr/m²,6,1974,,Aktuel værdi
Villa VVilla Jagtgårdsvej 6  3660 Stenløse,4.145.000 kr.,11-12-2022Alm. Salg,145 m² 28.586 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Irishaven 49  2765 Smørum,1.530.000 kr.,11-12-2022Fam. Salg,143 m² 10.699 kr/m²,5,1972,,Aktuel værdi
Rækkehus RRækkehus Krebsen 24  3650 Ølstykke,2.300.000 kr.,09-12-2022Alm. Salg,114 m² 20.175 kr/m²,5,1971,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Pærevangen 20, 2. tv  2765 Smørum",2.545.000 kr.,09-12-2022Alm. Salg,112 m² 22.723 kr/m²,5,1981,,Aktuel værdi
Villa VVilla Stangkær 11  2765 Smørum,3.750.000 kr.,08-12-2022Alm. Salg,114 m² 32.895 kr/m²,4,1966,-6%,Aktuel værdi
Rækkehus RRækkehus Dronning Charlottes Vej 7  3650 Ølstykke,3.010.000 kr.,07-12-2022Alm. Salg,106 m² 28.396 kr/m²,3,2006,-9%,Aktuel værdi
Rækkehus RRækkehus Kornvænget 22  3650 Ølstykke,2.555.000 kr.,07-12-2022Alm. Salg,130 m² 19.654 kr/m²,4,1978,-4%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Niels Olsens Vej 14  3650 Ølstykke,2.445.000 kr.,07-12-2022Alm. Salg,115 m² 21.261 kr/m²,4,2003,-2%,Aktuel værdi
Villa VVilla Rosavej 2  3660 Stenløse,3.495.000 kr.,07-12-2022Alm. Salg,194 m² 18.015 kr/m²,6,1972,,Aktuel værdi
Villa VVilla Toftholmvej 10  3660 Stenløse,2.250.000 kr.,07-12-2022Alm. Salg,70 m² 32.143 kr/m²,3,1960,7%,Aktuel værdi
Rækkehus RRækkehus Kirsebærvangen 92  2765 Smørum,2.795.000 kr.,06-12-2022Alm. Salg,106 m² 26.368 kr/m²,4,1974,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rådhus Alle 17, 1  3650 Ølstykke",3.600.000 kr.,06-12-2022Alm. Salg,68 m² 52.941 kr/m²,2,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rådhus Alle 17, st  3650 Ølstykke",3.600.000 kr.,06-12-2022Alm. Salg,90 m² 40.000 kr/m²,3,1900,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Sandalsparken 98  3660 Stenløse,1.950.000 kr.,05-12-2022Alm. Salg,74 m² 26.351 kr/m²,3,1976,-7%,Aktuel værdi
Villa VVilla Bauneholmvej 50  3660 Stenløse,2.400.000 kr.,05-12-2022Alm. Salg,104 m² 23.077 kr/m²,3,1967,-8%,Aktuel værdi
Villa VVilla Højstedgårdsvej 7  3660 Stenløse,2.795.000 kr.,02-12-2022Alm. Salg,169 m² 16.538 kr/m²,5,1970,,Aktuel værdi
Rækkehus RRækkehus Gimmerengen 11  2765 Smørum,4.718.750 kr.,01-12-2022Alm. Salg,138 m² 34.194 kr/m²,4,2023,,Aktuel værdi
Rækkehus RRækkehus Hyldekær 7  2765 Smørum,2.950.000 kr.,30-11-2022Alm. Salg,104 m² 28.365 kr/m²,4,1987,-2%,Aktuel værdi
Villa VVilla Druevej 8  3650 Ølstykke,999.000 kr.,29-11-2022Fam. Salg,106 m² 9.425 kr/m²,3,1966,,Aktuel værdi
Rækkehus RRækkehus Egernleddet 122  3660 Stenløse,3.850.000 kr.,27-11-2022Alm. Salg,125 m² 30.800 kr/m²,4,2017,-4%,Aktuel værdi
Villa VVilla Hvedevænget 1  3650 Ølstykke,3.200.000 kr.,27-11-2022Alm. Salg,135 m² 23.704 kr/m²,4,1970,-6%,Aktuel værdi
Villa VVilla Granvej 14  3650 Ølstykke,3.295.000 kr.,26-11-2022Alm. Salg,118 m² 27.924 kr/m²,5,1968,,Aktuel værdi
Villa VVilla Bastkær 1  2765 Smørum,3.200.000 kr.,24-11-2022Alm. Salg,172 m² 18.605 kr/m²,7,1964,-8%,Aktuel værdi
Rækkehus RRækkehus Askebjerggårdsvej 20  2765 Smørum,3.350.000 kr.,22-11-2022Alm. Salg,112 m² 29.911 kr/m²,4,2006,-4%,Aktuel værdi
Rækkehus RRækkehus Hagbardsvej 62  3650 Ølstykke,2.985.000 kr.,22-11-2022Alm. Salg,125 m² 23.880 kr/m²,5,1977,0%,Aktuel værdi
Villa VVilla Roarsvej 26  3650 Ølstykke,3.300.000 kr.,22-11-2022Alm. Salg,155 m² 21.290 kr/m²,6,1973,-3%,Aktuel værdi
Villa VVilla Damstensvej 12  3660 Stenløse,2.162.500 kr.,22-11-2022Andet,492 m² 4.395 kr/m²,11,2007,,Aktuel værdi
Villa VVilla Rosenvej 19  3660 Stenløse,4.765.000 kr.,21-11-2022Alm. Salg,169 m² 28.195 kr/m²,5,1967,-10%,Aktuel værdi
Villa VVilla Pelargonievej 2  3650 Ølstykke,3.500.000 kr.,19-11-2022Alm. Salg,175 m² 20.000 kr/m²,7,1967,-6%,Aktuel værdi
Rækkehus RRækkehus Skorpionen 44  3650 Ølstykke,2.020.000 kr.,15-11-2022Alm. Salg,114 m² 17.719 kr/m²,5,1971,-8%,Aktuel værdi
Villa VVilla Anemonevej 32  3650 Ølstykke,2.825.000 kr.,15-11-2022Alm. Salg,123 m² 22.967 kr/m²,4,1968,-2%,Aktuel værdi
Villa VVilla Fyrrevej 21  3650 Ølstykke,2.925.000 kr.,15-11-2022Alm. Salg,124 m² 23.589 kr/m²,4,1976,-2%,Aktuel værdi
Rækkehus RRækkehus Mosevej 38  3650 Ølstykke,3.515.000 kr.,14-11-2022Alm. Salg,116 m² 30.302 kr/m²,5,2022,,Aktuel værdi
Rækkehus RRækkehus Roarsvej 45  3650 Ølstykke,2.485.000 kr.,14-11-2022Alm. Salg,125 m² 19.880 kr/m²,5,1975,-4%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Sandalsparken 56  3660 Stenløse,1.995.000 kr.,14-11-2022Alm. Salg,73 m² 27.329 kr/m²,3,1976,,Aktuel værdi
Villa VVilla Fuglesøvej 5  3660 Stenløse,2.765.000 kr.,13-11-2022Alm. Salg,115 m² 24.043 kr/m²,4,1967,-4%,Aktuel værdi
Villa VVilla Slotsgyden 6  3670 Veksø Sjælland,1.900.000 kr.,10-11-2022Alm. Salg,72 m² 26.389 kr/m²,3,1900,-5%,Aktuel værdi
Villa VVilla Yrsavej 10  3660 Stenløse,3.000.000 kr.,10-11-2022Alm. Salg,136 m² 22.059 kr/m²,4,1973,-9%,Aktuel værdi
Rækkehus RRækkehus Lammeengen 32  2765 Smørum,4.500.000 kr.,09-11-2022Alm. Salg,133 m² 33.835 kr/m²,4,2021,-10%,Aktuel værdi
Rækkehus RRækkehus Krebsen 81  3650 Ølstykke,2.400.000 kr.,09-11-2022Alm. Salg,114 m² 21.053 kr/m²,5,1971,-2%,Aktuel værdi
Rækkehus RRækkehus Park Alle 16  3650 Ølstykke,2.050.000 kr.,09-11-2022Alm. Salg,140 m² 14.643 kr/m²,6,1968,-7%,Aktuel værdi
Villa VVilla Stormosevej 11  2765 Smørum,3.050.000 kr.,09-11-2022Fam. Salg,264 m² 11.553 kr/m²,4,1825,,Aktuel værdi
Villa VVilla Korskær 3  3660 Stenløse,3.215.000 kr.,08-11-2022Alm. Salg,143 m² 22.483 kr/m²,6,1971,-8%,Aktuel værdi
Rækkehus RRækkehus Frodes Have 4  3650 Ølstykke,1.650.000 kr.,07-11-2022Fam. Salg,85 m² 19.412 kr/m²,3,2007,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bygaden 31C  3660 Stenløse,680.000 kr.,07-11-2022Fam. Salg,44 m² 15.455 kr/m²,2,1880,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Bygaden 31A  3660 Stenløse,1.125.000 kr.,07-11-2022Fam. Salg,149 m² 7.550 kr/m²,4,1880,,Aktuel værdi
Villa VVilla Ledøje Bygade 15  2765 Smørum,2.825.000 kr.,07-11-2022Alm. Salg,187 m² 15.107 kr/m²,6,1699,-6%,Aktuel værdi
Villa VVilla Byåsen 6  3660 Stenløse,3.300.000 kr.,07-11-2022Alm. Salg,157 m² 21.019 kr/m²,5,1983,-8%,Aktuel værdi
Villa VVilla Rosendalvej 3  3660 Stenløse,3.900.000 kr.,06-11-2022Alm. Salg,153 m² 25.490 kr/m²,5,1965,0%,Aktuel værdi
Villa VVilla Kærdalen 27  3660 Stenløse,6.300.000 kr.,06-11-2022Alm. Salg,195 m² 32.308 kr/m²,6,2013,-3%,Aktuel værdi
Villa VVilla Skolevangen 7  3670 Veksø Sjælland,1.400.000 kr.,04-11-2022Alm. Salg,124 m² 11.290 kr/m²,4,1960,,Aktuel værdi
Rækkehus RRækkehus Dalhaven 4  3660 Stenløse,3.695.000 kr.,03-11-2022Alm. Salg,116 m² 31.853 kr/m²,5,2020,,Aktuel værdi
Rækkehus RRækkehus Søtofteparken 14  3660 Stenløse,1.797.500 kr.,02-11-2022Alm. Salg,130 m² 13.827 kr/m²,4,1971,,Aktuel værdi
Rækkehus RRækkehus Kong Eriks Have 12  2765 Smørum,3.500.000 kr.,02-11-2022Alm. Salg,98 m² 35.714 kr/m²,4,2005,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Pærevangen 5, st. th  2765 Smørum",2.450.000 kr.,02-11-2022Alm. Salg,96 m² 25.521 kr/m²,3,1981,,Aktuel værdi
Villa VVilla Bakkevej 14  2765 Smørum,2.300.000 kr.,02-11-2022Alm. Salg,125 m² 18.400 kr/m²,5,1964,0%,Aktuel værdi
Villa VVilla Spurvevej 6  3650 Ølstykke,3.200.000 kr.,02-11-2022Alm. Salg,185 m² 17.297 kr/m²,6,1969,-8%,Aktuel værdi
Villa VVilla Kærdalen 1  3660 Stenløse,6.325.000 kr.,02-11-2022Alm. Salg,182 m² 34.753 kr/m²,6,2010,-3%,Aktuel værdi
Villa VVilla Stationsvej 59  3650 Ølstykke,2.750.000 kr.,31-10-2022Alm. Salg,141 m² 19.504 kr/m²,4,1902,-7%,Aktuel værdi
Rækkehus RRækkehus Sikaleddet 12  3660 Stenløse,3.895.000 kr.,30-10-2022Alm. Salg,117 m² 33.291 kr/m²,2,2018,,Aktuel værdi
Villa VVilla Hagbardsvej 7  3650 Ølstykke,2.875.000 kr.,29-10-2022Alm. Salg,135 m² 21.296 kr/m²,5,1977,-4%,Aktuel værdi
Villa VVilla Dronning Dagmars Vej 2  3650 Ølstykke,3.100.500 kr.,25-10-2022Alm. Salg,137 m² 22.631 kr/m²,5,1978,,Aktuel værdi
Rækkehus RRækkehus Mølleparken 23  3660 Stenløse,2.200.000 kr.,24-10-2022Fam. Salg,90 m² 24.444 kr/m²,3,1977,,Aktuel værdi
Villa VVilla Lærkevej 10  3650 Ølstykke,3.515.000 kr.,24-10-2022Alm. Salg,140 m² 25.107 kr/m²,5,1972,-4%,Aktuel værdi
Villa VVilla Grimsbyvej 10  3650 Ølstykke,2.550.000 kr.,23-10-2022Alm. Salg,155 m² 16.452 kr/m²,6,1966,-15%,Aktuel værdi
Villa VVilla Lærkevej 29  3650 Ølstykke,1.236.500 kr.,23-10-2022Fam. Salg,111 m² 11.140 kr/m²,3,1969,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Rytterparken 42  2765 Smørum,2.520.000 kr.,21-10-2022Alm. Salg,79 m² 31.899 kr/m²,3,1995,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Blommevangen 11, 2. th  2765 Smørum",1.250.000 kr.,20-10-2022Alm. Salg,95 m² 13.158 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Helgesvej 25  3650 Ølstykke,3.075.000 kr.,18-10-2022Alm. Salg,135 m² 22.778 kr/m²,5,1975,-5%,Aktuel værdi
Rækkehus RRækkehus Åkandehaven 194  2765 Smørum,2.650.000 kr.,17-10-2022Alm. Salg,106 m² 25.000 kr/m²,4,1974,-5%,Aktuel værdi
Villa VVilla Vibevej 10  3650 Ølstykke,2.950.000 kr.,17-10-2022Alm. Salg,142 m² 20.775 kr/m²,6,1970,-2%,Aktuel værdi
Rækkehus RRækkehus Vædderengen 2  2765 Smørum,4.095.000 kr.,16-10-2022Alm. Salg,110 m² 37.227 kr/m²,4,2022,-5%,Aktuel værdi
Villa VVilla Bakkevej 17  3660 Stenløse,4.002.000 kr.,16-10-2022Alm. Salg,130 m² 30.785 kr/m²,4,1969,,Aktuel værdi
Villa VVilla Gjelstensåsen 31  3650 Ølstykke,3.600.000 kr.,16-10-2022Alm. Salg,120 m² 30.000 kr/m²,5,1987,-4%,Aktuel værdi
Villa VVilla Dyrehavegårdsvej 2  3660 Stenløse,3.200.000 kr.,11-10-2022Fam. Salg,214 m² 14.953 kr/m²,7,1960,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Pærevangen 7, st. mf  2765 Smørum",1.950.000 kr.,10-10-2022Alm. Salg,56 m² 34.821 kr/m²,2,1981,-3%,Aktuel værdi
Villa VVilla Menuetvej 9  3650 Ølstykke,2.650.000 kr.,10-10-2022Alm. Salg,125 m² 21.200 kr/m²,4,1967,-5%,Aktuel værdi
Rækkehus RRækkehus Rytterparken 15  2765 Smørum,3.375.000 kr.,09-10-2022Alm. Salg,107 m² 31.542 kr/m²,4,1993,,Aktuel værdi
Rækkehus RRækkehus Astershaven 273  2765 Smørum,3.425.000 kr.,09-10-2022Alm. Salg,106 m² 32.311 kr/m²,4,1971,-5%,Aktuel værdi
Villa VVilla Skovvej 2  3650 Ølstykke,2.295.000 kr.,06-10-2022Alm. Salg,98 m² 23.418 kr/m²,3,1962,,Aktuel værdi
Rækkehus RRækkehus Egernleddet 2  3660 Stenløse,1.400.000 kr.,05-10-2022Fam. Salg,117 m² 11.966 kr/m²,4,2007,,Aktuel værdi
Villa VVilla Ved Gadekæret 1  3660 Stenløse,1.914.057 kr.,05-10-2022Alm. Salg,259 m² 7.390 kr/m²,9,1721,-56%,Aktuel værdi
Rækkehus RRækkehus Lammeengen 19  2765 Smørum,4.700.000 kr.,04-10-2022Alm. Salg,143 m² 32.867 kr/m²,4,2022,,Aktuel værdi
Villa VVilla Valmuevej 6  3660 Stenløse,2.900.000 kr.,03-10-2022Alm. Salg,133 m² 21.805 kr/m²,5,1976,-3%,Aktuel værdi
Villa VVilla Vesterbygdvej 9  3650 Ølstykke,3.275.000 kr.,03-10-2022Alm. Salg,160 m² 20.469 kr/m²,1,1972,-1%,Aktuel værdi
Villa VVilla Abildtoften 42  3660 Stenløse,3.000.000 kr.,03-10-2022Alm. Salg,122 m² 24.590 kr/m²,6,1970,-14%,Aktuel værdi
Rækkehus RRækkehus Kong Knuds Park 33  2765 Smørum,2.075.000 kr.,02-10-2022Fam. Salg,116 m² 17.888 kr/m²,4,2015,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kong Haralds Park 3D, 2. th  2765 Smørum",2.775.000 kr.,02-10-2022Alm. Salg,93 m² 29.839 kr/m²,3,2008,-7%,Aktuel værdi
Villa VVilla Hirsevænget 20  3650 Ølstykke,1.900.000 kr.,02-10-2022Alm. Salg,153 m² 12.418 kr/m²,5,1976,,Aktuel værdi
Rækkehus RRækkehus Latyrushaven 30  2765 Smørum,1.360.500 kr.,30-09-2022Andet,106 m² 12.835 kr/m²,4,1973,,Aktuel værdi
Rækkehus RRækkehus Okseengen 13  2765 Smørum,4.250.000 kr.,29-09-2022Alm. Salg,130 m² 32.692 kr/m²,4,2022,-5%,Aktuel værdi
Rækkehus RRækkehus Hagbardsvej 65  3650 Ølstykke,2.500.000 kr.,29-09-2022Alm. Salg,125 m² 20.000 kr/m²,5,1977,-4%,Aktuel værdi
Villa VVilla Jellingvej 14  3650 Ølstykke,4.275.000 kr.,29-09-2022Alm. Salg,172 m² 24.855 kr/m²,5,1977,-7%,Aktuel værdi
Rækkehus RRækkehus Latyrushaven 3  2765 Smørum,2.800.000 kr.,28-09-2022Alm. Salg,106 m² 26.415 kr/m²,4,1973,-7%,Aktuel værdi
Villa VVilla Engvej 60  3650 Ølstykke,3.250.000 kr.,26-09-2022Alm. Salg,140 m² 23.214 kr/m²,5,1966,-1%,Aktuel værdi
Rækkehus RRækkehus Uldengen 5  2765 Smørum,4.375.000 kr.,21-09-2022Alm. Salg,138 m² 31.703 kr/m²,4,2023,,Aktuel værdi
Villa VVilla Gjelstensåsen 133  3650 Ølstykke,3.200.000 kr.,20-09-2022Alm. Salg,120 m² 26.667 kr/m²,5,1988,-6%,Aktuel værdi
Rækkehus RRækkehus Mosevej 24B  3650 Ølstykke,3.225.000 kr.,19-09-2022Alm. Salg,116 m² 27.802 kr/m²,5,2022,,Aktuel værdi
Villa VVilla Smedekrogen 16  2765 Smørum,3.625.000 kr.,19-09-2022Alm. Salg,110 m² 32.955 kr/m²,4,2002,,Aktuel værdi
Villa VVilla Gulnarevej 23  3660 Stenløse,3.840.000 kr.,18-09-2022Alm. Salg,128 m² 30.000 kr/m²,4,1972,-4%,Aktuel værdi
Villa VVilla Violinvej 7  3650 Ølstykke,2.200.000 kr.,18-09-2022Alm. Salg,134 m² 16.418 kr/m²,5,1969,-12%,Aktuel værdi
Villa VVilla Stenlillevej 5A  3660 Stenløse,3.725.000 kr.,18-09-2022Alm. Salg,145 m² 25.690 kr/m²,5,1954,-4%,Aktuel værdi
Villa VVilla Jordbærvangen 87  2765 Smørum,4.500.000 kr.,17-09-2022Alm. Salg,156 m² 28.846 kr/m²,5,1975,-6%,Aktuel værdi
Villa VVilla Anemonevej 18  3650 Ølstykke,3.250.000 kr.,16-09-2022Alm. Salg,129 m² 25.194 kr/m²,5,1969,-4%,Aktuel værdi
Rækkehus RRækkehus Frejas Plads 26  3650 Ølstykke,2.650.000 kr.,15-09-2022Alm. Salg,108 m² 24.537 kr/m²,4,1967,,Aktuel værdi
Villa VVilla Åkandehaven 140  2765 Smørum,5.300.000 kr.,15-09-2022Alm. Salg,173 m² 30.636 kr/m²,6,1971,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Blommevangen 17, 1. th  2765 Smørum",2.530.000 kr.,14-09-2022Alm. Salg,95 m² 26.632 kr/m²,4,1981,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Østergade 10C  3660 Stenløse,2.850.000 kr.,14-09-2022Alm. Salg,98 m² 29.082 kr/m²,2,2018,,Aktuel værdi
Villa VVilla Druevej 15  3650 Ølstykke,2.775.000 kr.,14-09-2022Alm. Salg,148 m² 18.750 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Engkær 16  3660 Stenløse,6.595.000 kr.,14-09-2022Alm. Salg,151 m² 43.675 kr/m²,5,2017,-2%,Aktuel værdi
Rækkehus RRækkehus Søtofteparken 54  3660 Stenløse,2.850.000 kr.,13-09-2022Alm. Salg,130 m² 21.923 kr/m²,5,1972,-5%,Aktuel værdi
Villa VVilla Lejrevej 17  3650 Ølstykke,5.600.000 kr.,13-09-2022Alm. Salg,166 m² 33.735 kr/m²,4,2011,-2%,Aktuel værdi
Villa VVilla Edithvej 9  3660 Stenløse,3.800.000 kr.,13-09-2022Alm. Salg,131 m² 29.008 kr/m²,4,1974,,Aktuel værdi
Villa VVilla Søgårdsvej 4  3650 Ølstykke,525.000 kr.,13-09-2022Alm. Salg,110 m² 4.773 kr/m²,4,1937,,Aktuel værdi
Rækkehus RRækkehus Perlevej 3  3650 Ølstykke,2.785.000 kr.,12-09-2022Alm. Salg,95 m² 29.316 kr/m²,4,1997,-4%,Aktuel værdi
Rækkehus RRækkehus Uldengen 3  2765 Smørum,4.375.000 kr.,11-09-2022Alm. Salg,138 m² 31.703 kr/m²,4,2023,,Aktuel værdi
Rækkehus RRækkehus Krebsen 16  3650 Ølstykke,2.595.000 kr.,11-09-2022Alm. Salg,114 m² 22.763 kr/m²,5,1971,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Rådhustorvet 31  3660 Stenløse,2.470.000 kr.,07-09-2022Alm. Salg,80 m² 30.875 kr/m²,3,2000,-1%,Aktuel værdi
Rækkehus RRækkehus Astershaven 197  2765 Smørum,3.570.000 kr.,06-09-2022Alm. Salg,106 m² 33.679 kr/m²,4,1971,-1%,Aktuel værdi
Villa VVilla Dyrehavegårdsvej 19  3660 Stenløse,2.925.000 kr.,06-09-2022Alm. Salg,174 m² 16.810 kr/m²,7,0,-2%,Aktuel værdi
Villa VVilla Byåsen 5  3660 Stenløse,3.750.000 kr.,05-09-2022Alm. Salg,162 m² 23.148 kr/m²,4,1980,-6%,Aktuel værdi
Rækkehus RRækkehus Skorpionen 52  3650 Ølstykke,2.150.000 kr.,04-09-2022Alm. Salg,114 m² 18.860 kr/m²,5,1971,-2%,Aktuel værdi
Villa VVilla Emilsvej 29  3650 Ølstykke,5.498.000 kr.,04-09-2022Alm. Salg,166 m² 33.120 kr/m²,5,2008,,Aktuel værdi
Villa VVilla Petuniavej 8  3650 Ølstykke,2.750.000 kr.,02-09-2022Alm. Salg,118 m² 23.305 kr/m²,5,1974,2%,Aktuel værdi
Villa VVilla Fyrkatvej 7  3650 Ølstykke,956.250 kr.,01-09-2022Fam. Salg,143 m² 6.687 kr/m²,5,1976,,Aktuel værdi
Villa VVilla Irisvej 6  3650 Ølstykke,3.775.000 kr.,31-08-2022Alm. Salg,144 m² 26.215 kr/m²,5,1971,-2%,Aktuel værdi
Villa VVilla Kildebækken 17  3660 Stenløse,3.062.500 kr.,31-08-2022Fam. Salg,173 m² 17.702 kr/m²,7,2015,,Aktuel værdi
Rækkehus RRækkehus Ny Toftegårdsvej 26  3650 Ølstykke,1.975.000 kr.,30-08-2022Alm. Salg,78 m² 25.321 kr/m²,2,1986,-10%,Aktuel værdi
Villa VVilla Dronning Dagmars Vej 42  3650 Ølstykke,2.835.000 kr.,30-08-2022Alm. Salg,137 m² 20.693 kr/m²,5,1978,-2%,Aktuel værdi
Villa VVilla Regnersvej 30  3650 Ølstykke,5.100.000 kr.,30-08-2022Fam. Salg,176 m² 28.977 kr/m²,6,2005,,Aktuel værdi
Rækkehus RRækkehus Kong Eriks Have 6  2765 Smørum,3.350.000 kr.,29-08-2022Alm. Salg,94 m² 35.638 kr/m²,4,2005,0%,Aktuel værdi
Villa VVilla Gjelstensåsen 227  3650 Ølstykke,4.500.000 kr.,26-08-2022Alm. Salg,148 m² 30.405 kr/m²,5,1999,-2%,Aktuel værdi
Villa VVilla Lindholmvej 5  3650 Ølstykke,3.610.000 kr.,25-08-2022Alm. Salg,133 m² 27.143 kr/m²,4,1973,-2%,Aktuel værdi
