Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Blærevej 104  9600 Aars,570.000 kr.,14-10-2022Alm. Salg,150 m² 3.800 kr/m²,4,1947,-50%,Aktuel værdi
Villa VVilla Tingvej 18  9640 Farsø,525.000 kr.,14-10-2022Alm. Salg,120 m² 4.375 kr/m²,4,1912,-2%,Aktuel værdi
Villa VVilla Bavnehøjvej 54  9620 Aalestrup,1.395.000 kr.,11-10-2022Alm. Salg,117 m² 11.923 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Kornumvej 3  9670 Løgstør,164.865 kr.,10-10-2022Auktion,119 m² 1.385 kr/m²,4,1890,,Aktuel værdi
Villa VVilla Borgergade 28  9620 Aalestrup,965.000 kr.,09-10-2022Alm. Salg,118 m² 8.178 kr/m²,6,1935,-3%,Aktuel værdi
Villa VVilla Skovvej 33  9631 Gedsted,550.000 kr.,09-10-2022Alm. Salg,99 m² 5.556 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Østergade 17  9631 Gedsted,235.000 kr.,08-10-2022Alm. Salg,152 m² 1.546 kr/m²,5,1905,-15%,Aktuel værdi
Villa VVilla Stærevej 6  9600 Aars,1.650.000 kr.,06-10-2022Alm. Salg,166 m² 9.940 kr/m²,6,1976,-8%,Aktuel værdi
Villa VVilla Sjørup Søvej 3  9640 Farsø,895.000 kr.,05-10-2022Alm. Salg,77 m² 11.623 kr/m²,3,1959,,Aktuel værdi
Villa VVilla Svoldrupvej 100  9640 Farsø,950.000 kr.,04-10-2022Alm. Salg,134 m² 7.090 kr/m²,5,1900,-13%,Aktuel værdi
Villa VVilla Højvej 24  9670 Løgstør,569.400 kr.,03-10-2022Auktion,112 m² 5.084 kr/m²,4,1969,-28%,Aktuel værdi
Villa VVilla Finlandsvej 4  9670 Løgstør,1.035.000 kr.,03-10-2022Alm. Salg,120 m² 8.625 kr/m²,4,1969,-5%,Aktuel værdi
Villa VVilla Seminarievej 17  9681 Ranum,370.000 kr.,02-10-2022Alm. Salg,176 m² 2.102 kr/m²,7,1900,,Aktuel værdi
Villa VVilla Torupvej 139  9620 Aalestrup,889.570 kr.,29-09-2022Andet,127 m² 7.004 kr/m²,6,1932,,Aktuel værdi
Villa VVilla Alleen 8  9670 Løgstør,1.875.000 kr.,29-09-2022Alm. Salg,162 m² 11.574 kr/m²,5,1950,-6%,Aktuel værdi
Rækkehus RRækkehus Birkemosevej 16  9670 Løgstør,260.000 kr.,28-09-2022Alm. Salg,84 m² 3.095 kr/m²,2,1979,,Aktuel værdi
Villa VVilla Hobrovej 63  9670 Løgstør,425.000 kr.,27-09-2022Alm. Salg,151 m² 2.815 kr/m²,6,1910,,Aktuel værdi
Villa VVilla Hans Egedes Vej 87  9600 Aars,2.512.500 kr.,26-09-2022Alm. Salg,159 m² 15.802 kr/m²,6,1989,-3%,Aktuel værdi
Villa VVilla Toftehaven 6  9620 Aalestrup,475.000 kr.,22-09-2022Fam. Salg,115 m² 4.130 kr/m²,3,2003,,Aktuel værdi
Villa VVilla Kærvej 65  9600 Aars,1.900.000 kr.,22-09-2022Alm. Salg,163 m² 11.656 kr/m²,5,1970,-5%,Aktuel værdi
Rækkehus RRækkehus Fischersgade 13  9670 Løgstør,150.000 kr.,21-09-2022Alm. Salg,75 m² 2.000 kr/m²,3,1882,-39%,Aktuel værdi
Villa VVilla Aggersborgvej 10  9670 Løgstør,312.500 kr.,21-09-2022Alm. Salg,126 m² 2.480 kr/m²,4,1905,,Aktuel værdi
Villa VVilla Møllebakkevej 1  9670 Løgstør,600.000 kr.,20-09-2022Alm. Salg,130 m² 4.615 kr/m²,2,1964,,Aktuel værdi
Villa VVilla Sdr Boulevard 87  9600 Aars,1.650.000 kr.,20-09-2022Alm. Salg,148 m² 11.149 kr/m²,6,1975,,Aktuel værdi
Villa VVilla Rugmarken 38  9670 Løgstør,1.595.000 kr.,19-09-2022Alm. Salg,158 m² 10.095 kr/m²,5,1974,,Aktuel værdi
Rækkehus RRækkehus Fischersgade 11  9670 Løgstør,200.000 kr.,18-09-2022Alm. Salg,90 m² 2.222 kr/m²,4,1882,-32%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Nørregade 41A  9600 Aars,333.983 kr.,18-09-2022Alm. Salg,150 m² 2.227 kr/m²,4,1920,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 41B, st  9600 Aars",333.983 kr.,18-09-2022Alm. Salg,90 m² 3.711 kr/m²,5,1920,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Nørregade 41C  9600 Aars,333.983 kr.,18-09-2022Alm. Salg,60 m² 5.566 kr/m²,2,1920,,Aktuel værdi
Villa VVilla Nibevej 18  9640 Farsø,325.000 kr.,18-09-2022Alm. Salg,139 m² 2.338 kr/m²,4,1910,-18%,Aktuel værdi
Villa VVilla Hasselvej 7  9600 Aars,425.000 kr.,18-09-2022Alm. Salg,110 m² 3.864 kr/m²,4,1975,,Aktuel værdi
Villa VVilla Brårupvej 32  9670 Løgstør,1.550.000 kr.,18-09-2022Alm. Salg,199 m² 7.789 kr/m²,5,1860,-6%,Aktuel værdi
Rækkehus RRækkehus Kløvervangen 14  9620 Aalestrup,975.000 kr.,17-09-2022Alm. Salg,108 m² 9.028 kr/m²,4,1988,-11%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 26, st  9640 Farsø",900.000 kr.,15-09-2022Alm. Salg,59 m² 15.254 kr/m²,2,1881,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 26, 1  9640 Farsø",900.000 kr.,15-09-2022Alm. Salg,105 m² 8.571 kr/m²,5,1881,,Aktuel værdi
Villa VVilla Vilstedvej 92  9670 Løgstør,362.500 kr.,15-09-2022Fam. Salg,137 m² 2.646 kr/m²,5,1965,,Aktuel værdi
Villa VVilla Ansgarsvej 19  9600 Aars,1.750.000 kr.,15-09-2022Alm. Salg,173 m² 10.116 kr/m²,5,1971,-3%,Aktuel værdi
Villa VVilla Kong Knuds Vej 9  9600 Aars,1.350.000 kr.,14-09-2022Alm. Salg,110 m² 12.273 kr/m²,4,1974,-7%,Aktuel værdi
Villa VVilla Mortensgade 21  9640 Farsø,1.100.000 kr.,13-09-2022Andet,161 m² 6.832 kr/m²,5,1980,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Illerisørevej 1, 1  9640 Farsø",545.000 kr.,12-09-2022Auktion,120 m² 4.542 kr/m²,5,1912,,Aktuel værdi
Villa VVilla Hesselvej 39  9640 Farsø,312.261 kr.,12-09-2022Alm. Salg,123 m² 2.539 kr/m²,7,1911,,Aktuel værdi
Villa VVilla Søndervang 12  9600 Aars,1.695.000 kr.,11-09-2022Alm. Salg,114 m² 14.868 kr/m²,3,1953,,Aktuel værdi
Villa VVilla Risevej 12  9640 Farsø,465.000 kr.,08-09-2022Alm. Salg,119 m² 3.908 kr/m²,5,1942,-22%,Aktuel værdi
Villa VVilla Dalstrøget 35  9600 Aars,2.000.000 kr.,08-09-2022Alm. Salg,200 m² 10.000 kr/m²,7,1965,,Aktuel værdi
Villa VVilla Thit Jensens Vej 23  9640 Farsø,1.011.507 kr.,08-09-2022Andet,187 m² 5.409 kr/m²,6,1978,,Aktuel værdi
Villa VVilla Solvænget 24  9600 Aars,1.210.000 kr.,06-09-2022Alm. Salg,117 m² 10.342 kr/m²,5,1982,1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergade 15, 1  9620 Aalestrup",5.500 kr.,05-09-2022Alm. Salg,111 m² 50 kr/m²,2,1906,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergade 15, 2  9620 Aalestrup",5.500 kr.,05-09-2022Alm. Salg,58 m² 95 kr/m²,2,1906,,Aktuel værdi
Villa VVilla Kong Frederiks Vej 5  9600 Aars,1.950.000 kr.,05-09-2022Alm. Salg,152 m² 12.829 kr/m²,5,1973,-2%,Aktuel værdi
Villa VVilla Sjørupvej 54  9670 Løgstør,321.000 kr.,05-09-2022Auktion,91 m² 3.527 kr/m²,2,1992,,Aktuel værdi
Villa VVilla Gl. Kirkevej 5  9640 Farsø,410.000 kr.,02-09-2022Alm. Salg,92 m² 4.457 kr/m²,3,1964,-17%,Aktuel værdi
Villa VVilla Overgaden 15  9640 Farsø,1.800.000 kr.,01-09-2022Alm. Salg,216 m² 8.333 kr/m²,4,1974,-10%,Aktuel værdi
Villa VVilla Stenildhøjdalen 85  9600 Aars,4.550.000 kr.,01-09-2022Alm. Salg,252 m² 18.056 kr/m²,7,2012,-3%,Aktuel værdi
Villa VVilla Svoldrupvej 128  9600 Aars,275.000 kr.,31-08-2022Alm. Salg,142 m² 1.937 kr/m²,6,1948,,Aktuel værdi
Villa VVilla Møllevej 15  9640 Farsø,650.000 kr.,31-08-2022Alm. Salg,141 m² 4.610 kr/m²,4,1969,-4%,Aktuel værdi
Villa VVilla Aggersundvej 59  9670 Løgstør,1.900.000 kr.,31-08-2022Alm. Salg,215 m² 8.837 kr/m²,6,1943,,Aktuel værdi
Villa VVilla Lindevej 12  9620 Aalestrup,750.000 kr.,31-08-2022Alm. Salg,136 m² 5.515 kr/m²,4,1961,,Aktuel værdi
Villa VVilla Vindblæsvej 3  9670 Løgstør,1.225.000 kr.,31-08-2022Alm. Salg,111 m² 11.036 kr/m²,4,1930,,Aktuel værdi
Villa VVilla Overvejen 46  9600 Aars,1.695.000 kr.,30-08-2022Alm. Salg,208 m² 8.149 kr/m²,5,1997,,Aktuel værdi
Villa VVilla Skatskovvej 61  9620 Aalestrup,50.000 kr.,30-08-2022Alm. Salg,161 m² 311 kr/m²,5,1920,,Aktuel værdi
Villa VVilla Stenildhøjdalen 149  9600 Aars,3.250.000 kr.,30-08-2022Alm. Salg,159 m² 20.440 kr/m²,5,2018,-1%,Aktuel værdi
