Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Tranevej 42  8721 Daugård,1.100.000 kr.,12-12-2022Fam. Salg,136 m² 8.088 kr/m²,5,2005,,Aktuel værdi
Villa VVilla Bakkedalsvej 1  7130 Juelsminde,1.245.000 kr.,12-12-2022Alm. Salg,126 m² 9.881 kr/m²,6,1994,,Aktuel værdi
Villa VVilla K Bordings Vej 3  8723 Løsning,1.775.000 kr.,12-12-2022Alm. Salg,163 m² 10.890 kr/m²,5,1964,-6%,Aktuel værdi
Villa VVilla Berberisvænget 2  7130 Juelsminde,1.685.000 kr.,12-12-2022Alm. Salg,150 m² 11.233 kr/m²,5,1979,-3%,Aktuel værdi
Villa VVilla Birkevangen 3  7130 Juelsminde,1.475.000 kr.,11-12-2022Alm. Salg,176 m² 8.381 kr/m²,6,1976,-10%,Aktuel værdi
Villa VVilla Skovbrynet 18  7130 Juelsminde,1.275.000 kr.,10-12-2022Alm. Salg,113 m² 11.283 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Åparken 27  7171 Uldum,430.000 kr.,07-12-2022Fam. Salg,115 m² 3.739 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Brund Strandvej 17  7130 Juelsminde,2.372.500 kr.,07-12-2022Fam. Salg,297 m² 7.988 kr/m²,5,2010,,Aktuel værdi
Villa VVilla Lille Dalby Højen 14  8722 Hedensted,4.195.000 kr.,07-12-2022Alm. Salg,193 m² 21.736 kr/m²,6,2021,,Aktuel værdi
Villa VVilla Kirkevej 14A  8723 Løsning,725.000 kr.,06-12-2022Alm. Salg,90 m² 8.056 kr/m²,3,1964,,Aktuel værdi
Villa VVilla Frederiksbergvej 9  8723 Løsning,1.000.000 kr.,06-12-2022Alm. Salg,113 m² 8.850 kr/m²,4,1947,-9%,Aktuel værdi
Villa VVilla Buen 3  8783 Hornsyld,1.470.000 kr.,06-12-2022Alm. Salg,147 m² 10.000 kr/m²,5,1970,-2%,Aktuel værdi
Villa VVilla Vestre Ringvej 16  7140 Stouby,2.675.000 kr.,06-12-2022Alm. Salg,158 m² 16.930 kr/m²,4,1973,-4%,Aktuel værdi
Villa VVilla Borgergade 6  7160 Tørring,800.000 kr.,05-12-2022Alm. Salg,120 m² 6.667 kr/m²,4,1918,,Aktuel værdi
Villa VVilla Kjærmarksvej 4  7100 Vejle,1.650.000 kr.,05-12-2022Alm. Salg,130 m² 12.692 kr/m²,4,1974,-1%,Aktuel værdi
Villa VVilla Petersmindevej 8B  7130 Juelsminde,4.500.000 kr.,05-12-2022Fam. Salg,266 m² 16.917 kr/m²,7,2013,,Aktuel værdi
Villa VVilla Bygmarken 8  7130 Juelsminde,2.485.000 kr.,04-12-2022Alm. Salg,144 m² 17.257 kr/m²,4,1967,-2%,Aktuel værdi
Villa VVilla Venusvej 13  8723 Løsning,1.250.000 kr.,04-12-2022Alm. Salg,121 m² 10.331 kr/m²,3,1974,-6%,Aktuel værdi
Villa VVilla Skolegade 26  7171 Uldum,1.020.000 kr.,03-12-2022Fam. Salg,148 m² 6.892 kr/m²,4,1962,,Aktuel værdi
Villa VVilla Ternevej 21  7130 Juelsminde,1.350.000 kr.,01-12-2022Alm. Salg,124 m² 10.887 kr/m²,4,1952,,Aktuel værdi
Villa VVilla Gåskjærholm 9  8722 Hedensted,1.242.940 kr.,01-12-2022Fam. Salg,205 m² 6.063 kr/m²,6,2014,,Aktuel værdi
Villa VVilla Ørum Skovvej 1  7171 Uldum,760.000 kr.,30-11-2022Alm. Salg,125 m² 6.080 kr/m²,4,1936,-24%,Aktuel værdi
Villa VVilla Kirkebro 8  7150 Barrit,1.450.000 kr.,30-11-2022Alm. Salg,134 m² 10.821 kr/m²,5,1926,-9%,Aktuel værdi
Villa VVilla Skovvej 14  8723 Løsning,1.250.000 kr.,30-11-2022Alm. Salg,108 m² 11.574 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Østervang 5  7160 Tørring,1.250.000 kr.,30-11-2022Alm. Salg,123 m² 10.163 kr/m²,4,1977,,Aktuel værdi
Rækkehus RRækkehus Gramvej 12B  8783 Hornsyld,800.000 kr.,29-11-2022Alm. Salg,90 m² 8.889 kr/m²,3,1868,,Aktuel værdi
Villa VVilla Pærgårdsvej 5  7130 Juelsminde,3.750.000 kr.,29-11-2022Alm. Salg,174 m² 21.552 kr/m²,7,1940,,Aktuel værdi
Villa VVilla Overholmvej 5  8722 Hedensted,1.025.000 kr.,28-11-2022Alm. Salg,116 m² 8.836 kr/m²,4,1966,-17%,Aktuel værdi
Villa VVilla Fejring Enge 8  8722 Hedensted,3.885.000 kr.,28-11-2022Alm. Salg,167 m² 23.263 kr/m²,5,2022,-3%,Aktuel værdi
Villa VVilla Chr Winthers Vej 12  8723 Løsning,2.480.000 kr.,27-11-2022Alm. Salg,195 m² 12.718 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Skanderborgvej 37  7171 Uldum,625.000 kr.,27-11-2022Alm. Salg,219 m² 2.706 kr/m²,8,1905,-29%,Aktuel værdi
Villa VVilla Birke Alle 2  7160 Tørring,1.295.000 kr.,24-11-2022Alm. Salg,153 m² 8.464 kr/m²,6,1974,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søparken 12, 2. 7  8722 Hedensted",2.000.000 kr.,23-11-2022Alm. Salg,103 m² 19.417 kr/m²,3,2007,,Aktuel værdi
Villa VVilla Fakkegravvej 24  7140 Stouby,2.750.000 kr.,23-11-2022Alm. Salg,220 m² 12.500 kr/m²,5,1887,-8%,Aktuel værdi
Villa VVilla Byvang 3  7160 Tørring,1.545.000 kr.,23-11-2022Alm. Salg,135 m² 11.444 kr/m²,4,1976,19%,Aktuel værdi
Villa VVilla Vejlevej 42  7160 Tørring,1.330.000 kr.,23-11-2022Alm. Salg,136 m² 9.779 kr/m²,5,1968,-11%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Odelsgade 46D  7130 Juelsminde,6.000.000 kr.,22-11-2022Alm. Salg,157 m² 38.217 kr/m²,3,1929,,Aktuel værdi
Villa VVilla Kalhavevej 3  8763 Rask Mølle,670.000 kr.,22-11-2022Fam. Salg,108 m² 6.204 kr/m²,3,1920,,Aktuel værdi
Villa VVilla Skovbrynet 36  7130 Juelsminde,2.000.000 kr.,22-11-2022Andet,180 m² 11.111 kr/m²,7,2021,,Aktuel værdi
Villa VVilla Grønlund 23  7160 Tørring,2.885.000 kr.,21-11-2022Alm. Salg,194 m² 14.871 kr/m²,7,2019,-4%,Aktuel værdi
Villa VVilla Juelsmindevej 394  8721 Daugård,1.050.000 kr.,20-11-2022Alm. Salg,80 m² 13.125 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Houmarken 4  7130 Juelsminde,350.000 kr.,20-11-2022Alm. Salg,79 m² 4.430 kr/m²,3,1830,-29%,Aktuel værdi
Villa VVilla Barritskovvej 2  7130 Juelsminde,610.000 kr.,20-11-2022Alm. Salg,176 m² 3.466 kr/m²,5,1937,-12%,Aktuel værdi
Villa VVilla Lundevej 12  7140 Stouby,80.000 kr.,19-11-2022Fam. Salg,168 m² 476 kr/m²,4,1850,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 60, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 70, 2. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 68, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 70, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 62, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 76, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 68, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 66, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 72, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 62, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 72, 2. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 74, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 64, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 76, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 72, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 72, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 72, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 60, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 74, 2. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 62, 1. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 66, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 74, 2. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 78, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 74, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 68, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 70, 2. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 66, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 68, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 66, st. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 70, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 60, st. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 64, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 60, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 70, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 64, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 66, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 74, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 68, 2. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 62, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 78, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 62, st. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 78, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 64, st. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 64, 1. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 62, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 68, 2. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 74, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,80 m² 147.500 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 66, 1. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 60, st. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 78, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 76, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 60, 1. mf  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,68 m² 173.529 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 70, 1. tv  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 76, st. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 64, 1. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,70 m² 168.571 kr/m²,2,0,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lykkehåbs Alle 72, 2. th  8722 Hedensted",11.800.000 kr.,16-11-2022Andet,83 m² 142.169 kr/m²,2,0,,Aktuel værdi
Villa VVilla Skovparken 61  8722 Hedensted,2.410.000 kr.,15-11-2022Alm. Salg,160 m² 15.063 kr/m²,6,1986,-3%,Aktuel værdi
Villa VVilla Nyvej 14  7160 Tørring,1.135.000 kr.,15-11-2022Alm. Salg,154 m² 7.370 kr/m²,5,1980,-10%,Aktuel værdi
Rækkehus RRækkehus Gudenåparken 17  7160 Tørring,2.595.000 kr.,14-11-2022Alm. Salg,116 m² 22.371 kr/m²,2,0,,Aktuel værdi
Villa VVilla Hovdiget 55  8722 Hedensted,250.000 kr.,14-11-2022Andet,138 m² 1.812 kr/m²,5,1987,,Aktuel værdi
Rækkehus RRækkehus Hvilehøjparken 5B  7171 Uldum,1.130.000 kr.,13-11-2022Alm. Salg,125 m² 9.040 kr/m²,4,1987,-15%,Aktuel værdi
Villa VVilla Smedskærlund 5  7140 Stouby,256.915 kr.,13-11-2022Alm. Salg,108 m² 2.379 kr/m²,3,1863,,Aktuel værdi
Villa VVilla Kejsdalen 197  7130 Juelsminde,1.850.000 kr.,13-11-2022Alm. Salg,135 m² 13.704 kr/m²,5,1993,-7%,Aktuel værdi
Villa VVilla Nørregade 21  7171 Uldum,517.974 kr.,13-11-2022Alm. Salg,149 m² 3.476 kr/m²,5,1928,,Aktuel værdi
Villa VVilla Vestergade 10  7140 Stouby,825.000 kr.,13-11-2022Alm. Salg,78 m² 10.577 kr/m²,3,1965,-17%,Aktuel værdi
Villa VVilla Bredgade 55  7160 Tørring,1.975.000 kr.,11-11-2022Alm. Salg,294 m² 5.396 kr/m²,8,1910,-21%,Aktuel værdi
Villa VVilla Bisholt Strandvej 9  7130 Juelsminde,3.475.000 kr.,11-11-2022Alm. Salg,182 m² 19.093 kr/m²,7,1922,-1%,Aktuel værdi
Villa VVilla Drachmannsvej 6  8723 Løsning,1.470.000 kr.,10-11-2022Alm. Salg,140 m² 10.500 kr/m²,4,1972,-1%,Aktuel værdi
Villa VVilla Kærvej 61  8722 Hedensted,320.000 kr.,09-11-2022Alm. Salg,169 m² 1.893 kr/m²,5,2022,,Aktuel værdi
Villa VVilla Bjerrevej 409  7130 Juelsminde,945.000 kr.,09-11-2022Alm. Salg,135 m² 7.000 kr/m²,5,1926,,Aktuel værdi
Villa VVilla Gøgevej 18  8723 Løsning,1.375.000 kr.,09-11-2022Alm. Salg,130 m² 10.577 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Kystvej 13  7130 Juelsminde,5.500.000 kr.,08-11-2022Alm. Salg,234 m² 23.504 kr/m²,8,1964,-8%,Aktuel værdi
Villa VVilla Rask Markvej 3  8763 Rask Mølle,2.250.000 kr.,08-11-2022Alm. Salg,232 m² 9.698 kr/m²,10,1900,-2%,Aktuel værdi
Villa VVilla Skovbrynet 8  8722 Hedensted,1.375.000 kr.,07-11-2022Andet,158 m² 8.703 kr/m²,5,1999,,Aktuel værdi
Villa VVilla Vejlevej 3  7160 Tørring,1.400.000 kr.,07-11-2022Fam. Salg,184 m² 7.609 kr/m²,6,1929,,Aktuel værdi
Villa VVilla Nordbygårdvej 124  8721 Daugård,2.425.000 kr.,07-11-2022Alm. Salg,161 m² 15.062 kr/m²,3,2014,,Aktuel værdi
Villa VVilla Grønningen 7  8783 Hornsyld,945.000 kr.,06-11-2022Alm. Salg,87 m² 10.862 kr/m²,3,1986,,Aktuel værdi
Villa VVilla Ringvænget 26  8722 Hedensted,1.100.000 kr.,06-11-2022Andet,145 m² 7.586 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Fasanparken 29  7130 Juelsminde,1.655.000 kr.,06-11-2022Alm. Salg,137 m² 12.080 kr/m²,4,1978,-5%,Aktuel værdi
Villa VVilla Mølleager 33  7100 Vejle,1.440.000 kr.,06-11-2022Alm. Salg,117 m² 12.308 kr/m²,4,1978,-4%,Aktuel værdi
Villa VVilla Humlevej 16  8722 Hedensted,1.200.000 kr.,06-11-2022Alm. Salg,121 m² 9.917 kr/m²,4,1973,-7%,Aktuel værdi
Villa VVilla Jacobsmindevej 7  8722 Hedensted,793.500 kr.,05-11-2022Fam. Salg,138 m² 5.750 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Nedergårdsvej 21  7130 Juelsminde,525.000 kr.,04-11-2022Alm. Salg,77 m² 6.818 kr/m²,2,1940,-4%,Aktuel værdi
Villa VVilla Ussingvej 8  8700 Horsens,770.000 kr.,03-11-2022Alm. Salg,95 m² 8.105 kr/m²,4,1969,-3%,Aktuel værdi
Villa VVilla Holstdalsvej 16  7130 Juelsminde,2.800.000 kr.,02-11-2022Alm. Salg,423 m² 6.619 kr/m²,9,1910,-7%,Aktuel værdi
Villa VVilla Bjerrevej 391  7130 Juelsminde,1.500.000 kr.,02-11-2022Alm. Salg,130 m² 11.538 kr/m²,6,1880,-16%,Aktuel værdi
Villa VVilla Barrit Langgade 67  7150 Barrit,175.000 kr.,02-11-2022Alm. Salg,104 m² 1.683 kr/m²,5,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 35, st  8783 Hornsyld",700.000 kr.,01-11-2022Fam. Salg,87 m² 8.046 kr/m²,3,1930,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 35, 1  8783 Hornsyld",700.000 kr.,01-11-2022Fam. Salg,87 m² 8.046 kr/m²,3,1930,,Aktuel værdi
Villa VVilla Skovbrynet 63  8722 Hedensted,3.195.000 kr.,01-11-2022Alm. Salg,186 m² 17.177 kr/m²,5,2004,-3%,Aktuel værdi
Rækkehus RRækkehus Myntevej 10  8722 Hedensted,2.300.000 kr.,31-10-2022Alm. Salg,108 m² 21.296 kr/m²,3,2008,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkegade 19F, 1  8722 Hedensted",1.482.500 kr.,31-10-2022Alm. Salg,87 m² 17.040 kr/m²,3,2007,,Aktuel værdi
Villa VVilla Hovedvejen 14  7130 Juelsminde,750.000 kr.,31-10-2022Fam. Salg,243 m² 3.086 kr/m²,6,1995,,Aktuel værdi
Villa VVilla Bjerregade 7  8722 Hedensted,650.000 kr.,31-10-2022Alm. Salg,72 m² 9.028 kr/m²,4,1933,,Aktuel værdi
Villa VVilla Hvedelunden 31  8722 Hedensted,1.160.000 kr.,31-10-2022Fam. Salg,183 m² 6.339 kr/m²,5,2000,,Aktuel værdi
Villa VVilla Overbyvej 68A  7130 Juelsminde,1.050.000 kr.,28-10-2022Alm. Salg,202 m² 5.198 kr/m²,6,1980,-19%,Aktuel værdi
Villa VVilla Skolebakken 6  8763 Rask Mølle,650.000 kr.,27-10-2022Fam. Salg,114 m² 5.702 kr/m²,4,1960,,Aktuel værdi
