Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
"Ejerlejlighed EEjerlejlighed Taastrup Have 10, 1. tv  2630 Taastrup",535.500 kr.,23-10-2022Fam. Salg,59 m² 9.076 kr/m²,2,1963,,Aktuel værdi
Villa VVilla Hovedgaden 508  2640 Hedehusene,865.500 kr.,23-10-2022Fam. Salg,161 m² 5.376 kr/m²,6,1877,,Aktuel værdi
Villa VVilla Fløng Byvej 11A  2640 Hedehusene,3.810.000 kr.,23-10-2022Alm. Salg,120 m² 31.750 kr/m²,5,1967,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Kallerupvej 39B  2640 Hedehusene,3.800.000 kr.,21-10-2022Alm. Salg,164 m² 23.171 kr/m²,5,1995,-5%,Aktuel værdi
Villa VVilla Ludvig Finds Vej 11  2640 Hedehusene,2.550.000 kr.,20-10-2022Alm. Salg,97 m² 26.289 kr/m²,4,1965,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hammeren 32, 2. 198  2630 Taastrup",1.500.000 kr.,19-10-2022Alm. Salg,70 m² 21.429 kr/m²,2,1975,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saven A 5, 2. 2  2630 Taastrup",679.000 kr.,18-10-2022Fam. Salg,116 m² 5.853 kr/m²,4,1974,,Aktuel værdi
Rækkehus RRækkehus Brandvænget 27  2640 Hedehusene,3.425.000 kr.,17-10-2022Alm. Salg,122 m² 28.074 kr/m²,4,1981,-2%,Aktuel værdi
Villa VVilla Piletoften 3  2630 Taastrup,1.156.390 kr.,17-10-2022Fam. Salg,133 m² 8.695 kr/m²,5,1973,,Aktuel værdi
Villa VVilla Lilleager 22  2640 Hedehusene,1.200.000 kr.,16-10-2022Fam. Salg,136 m² 8.824 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Valby Sidegade 8B  2630 Taastrup,4.275.000 kr.,15-10-2022Alm. Salg,138 m² 30.978 kr/m²,4,1964,-3%,Aktuel værdi
Rækkehus RRækkehus Valby Søndergade 5  2630 Taastrup,2.500.000 kr.,13-10-2022Alm. Salg,92 m² 27.174 kr/m²,4,1967,-11%,Aktuel værdi
Rækkehus RRækkehus Skjeberg Alle 242  2630 Taastrup,3.400.000 kr.,13-10-2022Alm. Salg,106 m² 32.075 kr/m²,4,2019,-8%,Aktuel værdi
Rækkehus RRækkehus Røjlehaven 41  2630 Taastrup,2.400.000 kr.,13-10-2022Alm. Salg,82 m² 29.268 kr/m²,4,1966,-4%,Aktuel værdi
Rækkehus RRækkehus Taastrup Hovedgade 158E  2630 Taastrup,3.200.000 kr.,13-10-2022Alm. Salg,94 m² 34.043 kr/m²,3,1972,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Leen B 6, 2. 1  2630 Taastrup",1.400.000 kr.,13-10-2022Alm. Salg,57 m² 24.561 kr/m²,2,1972,-3%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Hvidestensparken 3G  2630 Taastrup,5.000.000 kr.,13-10-2022Alm. Salg,160 m² 31.250 kr/m²,3,2006,-17%,Aktuel værdi
Villa VVilla Åvænget 10  2630 Taastrup,1.436.500 kr.,13-10-2022Alm. Salg,94 m² 15.282 kr/m²,3,1959,,Aktuel værdi
Villa VVilla Birkemosen 11  2640 Hedehusene,2.000.000 kr.,13-10-2022Alm. Salg,146 m² 13.699 kr/m²,6,1964,-23%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Parkvej 19F  2630 Taastrup,1.720.000 kr.,12-10-2022Alm. Salg,56 m² 30.714 kr/m²,3,1968,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindevangshusene 108, 2. th  2630 Taastrup",2.000.000 kr.,12-10-2022Alm. Salg,81 m² 24.691 kr/m²,3,1969,-4%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Hovedgaden 419H  2640 Hedehusene,1.760.000 kr.,12-10-2022Alm. Salg,54 m² 32.593 kr/m²,2,1984,,Aktuel værdi
Villa VVilla Ryvej 1  2630 Taastrup,2.075.000 kr.,11-10-2022Fam. Salg,188 m² 11.037 kr/m²,8,1962,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Parkvej 23E  2630 Taastrup,1.200.000 kr.,09-10-2022Alm. Salg,56 m² 21.429 kr/m²,3,1968,-14%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Taastrup Vænge 43, st. 1  2630 Taastrup",2.295.000 kr.,09-10-2022Alm. Salg,73 m² 31.438 kr/m²,3,1973,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hedekæret 45, 2. tv  2640 Hedehusene",1.700.000 kr.,09-10-2022Alm. Salg,76 m² 22.368 kr/m²,3,1967,-5%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Parkvej 21F  2630 Taastrup,1.965.000 kr.,08-10-2022Alm. Salg,73 m² 26.918 kr/m²,4,1968,,Aktuel værdi
Villa VVilla Tårnkær 2  2640 Hedehusene,3.800.000 kr.,05-10-2022Alm. Salg,160 m² 23.750 kr/m²,6,1959,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Spaden A 6, 3. 3  2630 Taastrup",2.395.000 kr.,04-10-2022Andet,102 m² 23.480 kr/m²,4,1973,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saven D 4, st. 3  2630 Taastrup",2.325.000 kr.,04-10-2022Alm. Salg,102 m² 22.794 kr/m²,3,1974,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindebo 1, 1. 6  2630 Taastrup",1.080.000 kr.,03-10-2022Alm. Salg,42 m² 25.714 kr/m²,1,1972,-2%,Aktuel værdi
Villa VVilla Katrinevej 1  2640 Hedehusene,828.750 kr.,03-10-2022Fam. Salg,162 m² 5.116 kr/m²,4,1935,,Aktuel værdi
Rækkehus RRækkehus Sognekæret 10  2630 Taastrup,4.000.000 kr.,02-10-2022Alm. Salg,116 m² 34.483 kr/m²,4,2006,,Aktuel værdi
Rækkehus RRækkehus Hovedgaden 349  2640 Hedehusene,2.220.000 kr.,01-10-2022Alm. Salg,101 m² 21.980 kr/m²,4,1957,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hedekæret 55, 1. 2  2640 Hedehusene",1.350.000 kr.,28-09-2022Alm. Salg,54 m² 25.000 kr/m²,2,1970,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vesterkøb 47, st. 3  2640 Hedehusene",1.550.000 kr.,28-09-2022Alm. Salg,60 m² 25.833 kr/m²,2,1966,-3%,Aktuel værdi
Villa VVilla Lillemosevej 7  2640 Hedehusene,4.400.000 kr.,28-09-2022Alm. Salg,170 m² 25.882 kr/m²,7,1801,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Spaden B 3, 3. 2  2630 Taastrup",2.325.000 kr.,27-09-2022Alm. Salg,99 m² 23.485 kr/m²,4,1973,-5%,Aktuel værdi
Villa VVilla Smedevænget 37  2640 Hedehusene,2.500.000 kr.,27-09-2022Alm. Salg,121 m² 20.661 kr/m²,4,1964,-11%,Aktuel værdi
Rækkehus RRækkehus Agersøvej 13  2630 Taastrup,3.950.000 kr.,26-09-2022Alm. Salg,108 m² 36.574 kr/m²,4,2019,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindevangshusene 90, 1. th  2630 Taastrup",2.395.000 kr.,26-09-2022Alm. Salg,97 m² 24.691 kr/m²,4,1969,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindevangshusene 62, 2. mf  2630 Taastrup",1.140.000 kr.,25-09-2022Alm. Salg,46 m² 24.783 kr/m²,1,1968,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saven A 3, 3. 2  2630 Taastrup",1.050.000 kr.,25-09-2022Andet,98 m² 10.714 kr/m²,4,1974,,Aktuel værdi
Villa VVilla Gærdesangervej 10  2630 Taastrup,4.000.000 kr.,25-09-2022Alm. Salg,117 m² 34.188 kr/m²,5,1953,-4%,Aktuel værdi
Villa VVilla Hovmarken 53  2640 Hedehusene,3.350.000 kr.,25-09-2022Alm. Salg,124 m² 27.016 kr/m²,4,1973,-1%,Aktuel værdi
Villa VVilla Fløng Byvej 31  2640 Hedehusene,2.245.000 kr.,24-09-2022Alm. Salg,90 m² 24.944 kr/m²,4,1955,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Taastrup Vænge 31, 2. 1  2630 Taastrup",1.000.000 kr.,22-09-2022Andet,73 m² 13.699 kr/m²,3,1973,,Aktuel værdi
Villa VVilla Vejleholmen 12  2630 Taastrup,3.200.500 kr.,22-09-2022Alm. Salg,123 m² 26.020 kr/m²,4,1966,-8%,Aktuel værdi
Rækkehus RRækkehus Baneparken 8  2630 Taastrup,2.200.000 kr.,21-09-2022Alm. Salg,71 m² 30.986 kr/m²,4,1959,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hedekæret 10, 2. tv  2640 Hedehusene",1.895.000 kr.,21-09-2022Alm. Salg,70 m² 27.071 kr/m²,3,1969,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindevangshusene 94, 2. mf  2630 Taastrup",1.150.000 kr.,21-09-2022Alm. Salg,46 m² 25.000 kr/m²,1,1968,-4%,Aktuel værdi
Villa VVilla Ole Rømers Vej 37A  2630 Taastrup,1.700.000 kr.,21-09-2022Alm. Salg,131 m² 12.977 kr/m²,6,1953,-15%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hedekæret 3, 2. th  2640 Hedehusene",1.600.000 kr.,20-09-2022Alm. Salg,70 m² 22.857 kr/m²,3,1968,,Aktuel værdi
Villa VVilla Tværvej 20  2640 Hedehusene,2.300.000 kr.,20-09-2022Alm. Salg,92 m² 25.000 kr/m²,5,1927,,Aktuel værdi
Villa VVilla Fløngvej 40  2640 Hedehusene,3.600.000 kr.,20-09-2022Fam. Salg,236 m² 15.254 kr/m²,7,1902,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindebo 17, 2. 108  2630 Taastrup",2.025.000 kr.,19-09-2022Alm. Salg,79 m² 25.633 kr/m²,3,1972,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Taastrup Have 47, st. tv  2630 Taastrup",1.600.000 kr.,19-09-2022Alm. Salg,55 m² 29.091 kr/m²,2,1964,-4%,Aktuel værdi
Rækkehus RRækkehus Sankt Ibs Alle 70  2630 Taastrup,3.050.000 kr.,18-09-2022Alm. Salg,116 m² 26.293 kr/m²,5,1968,-5%,Aktuel værdi
Villa VVilla Rødhøjgårdsvej 38  2630 Taastrup,4.700.000 kr.,18-09-2022Alm. Salg,180 m² 26.111 kr/m²,6,1973,-4%,Aktuel værdi
Villa VVilla Hyldager 12  2640 Hedehusene,3.500.000 kr.,17-09-2022Alm. Salg,157 m² 22.293 kr/m²,3,1958,-8%,Aktuel værdi
Villa VVilla Rødhøjgårdsvej 45  2630 Taastrup,4.450.000 kr.,14-09-2022Alm. Salg,163 m² 27.301 kr/m²,4,1971,-5%,Aktuel værdi
Villa VVilla Bøgekrattet 15  2630 Taastrup,2.895.000 kr.,13-09-2022Alm. Salg,136 m² 21.287 kr/m²,5,1997,,Aktuel værdi
Rækkehus RRækkehus Sankt Ibs Alle 77  2630 Taastrup,3.110.000 kr.,12-09-2022Alm. Salg,116 m² 26.810 kr/m²,5,1968,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Parkvej 147, 1. th  2630 Taastrup",2.149.000 kr.,12-09-2022Alm. Salg,87 m² 24.701 kr/m²,3,1972,,Aktuel værdi
Villa VVilla Ryvej 16  2630 Taastrup,4.050.000 kr.,12-09-2022Alm. Salg,119 m² 34.034 kr/m²,5,1966,-3%,Aktuel værdi
Villa VVilla Mejerivej 9  2640 Hedehusene,3.900.000 kr.,12-09-2022Alm. Salg,242 m² 16.116 kr/m²,6,1919,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saven B 2, 1. 1  2630 Taastrup",1.550.000 kr.,11-09-2022Alm. Salg,57 m² 27.193 kr/m²,2,1974,4%,Aktuel værdi
Villa VVilla Fløngvej 25A  2640 Hedehusene,3.000.000 kr.,11-09-2022Alm. Salg,115 m² 26.087 kr/m²,4,1900,0%,Aktuel værdi
Rækkehus RRækkehus Tjørnehaven 42  2630 Taastrup,3.010.000 kr.,10-09-2022Alm. Salg,91 m² 33.077 kr/m²,4,1965,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Brinchs Have 1, st. tv  2630 Taastrup",1.865.000 kr.,08-09-2022Alm. Salg,72 m² 25.903 kr/m²,3,1963,-2%,Aktuel værdi
Villa VVilla Maglehøjtoften 5  2640 Hedehusene,5.355.000 kr.,08-09-2022Alm. Salg,162 m² 33.056 kr/m²,4,2013,-9%,Aktuel værdi
Villa VVilla Christoffersvej 2  2640 Hedehusene,2.200.000 kr.,07-09-2022Alm. Salg,73 m² 30.137 kr/m²,3,1920,,Aktuel værdi
Rækkehus RRækkehus Sthensvej 18C  2630 Taastrup,3.200.000 kr.,06-09-2022Alm. Salg,114 m² 28.070 kr/m²,4,1975,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lindevangshusene 74, 1. mf  2630 Taastrup",1.050.000 kr.,05-09-2022Alm. Salg,46 m² 22.826 kr/m²,1,1968,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hedesøvej 17, 2. 3  2640 Hedehusene",2.900.000 kr.,05-09-2022Alm. Salg,93 m² 31.183 kr/m²,3,2020,-5%,Aktuel værdi
"Villa VVilla Maglehøjtoften 10, st  2640 Hedehusene",2.497.500 kr.,01-09-2022Fam. Salg,149 m² 16.762 kr/m²,5,2013,,Aktuel værdi
Rækkehus RRækkehus Skjeberg Alle 46  2630 Taastrup,1.512.500 kr.,31-08-2022Fam. Salg,106 m² 14.269 kr/m²,4,2019,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saven D 1, 1. 2  2630 Taastrup",2.400.000 kr.,31-08-2022Alm. Salg,116 m² 20.690 kr/m²,4,1974,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Spaden D 2, 2. 1  2630 Taastrup",750.000 kr.,29-08-2022Alm. Salg,57 m² 13.158 kr/m²,2,1973,,Aktuel værdi
Villa VVilla Møllebovej 18  2640 Hedehusene,2.700.000 kr.,29-08-2022Alm. Salg,76 m² 35.526 kr/m²,2,1956,-3%,Aktuel værdi
