Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Dalgas Alle 19  6600 Vejen,950.000 kr.,02-11-2022Alm. Salg,122 m² 7.787 kr/m²,4,1975,-5%,Aktuel værdi
Villa VVilla Rødding Lindealle 11  6630 Rødding,1.562.500 kr.,01-11-2022Alm. Salg,182 m² 8.585 kr/m²,7,1935,-2%,Aktuel værdi
Villa VVilla Stationsvej 1  6622 Bække,1.400.000 kr.,31-10-2022Alm. Salg,214 m² 6.542 kr/m²,6,1973,,Aktuel værdi
Villa VVilla Østergade 13  6600 Vejen,1.060.000 kr.,31-10-2022Alm. Salg,117 m² 9.060 kr/m²,5,1932,-11%,Aktuel værdi
Villa VVilla Østre Alle 36  6650 Brørup,850.000 kr.,30-10-2022Alm. Salg,116 m² 7.328 kr/m²,4,1968,-15%,Aktuel værdi
Villa VVilla Lyrevej 2  6600 Vejen,2.050.000 kr.,30-10-2022Alm. Salg,157 m² 13.057 kr/m²,6,1972,,Aktuel værdi
Villa VVilla Egevænget 43  6600 Vejen,2.225.000 kr.,28-10-2022Alm. Salg,154 m² 14.448 kr/m²,4,1973,-6%,Aktuel værdi
Villa VVilla Erantisvej 10  6650 Brørup,512.500 kr.,27-10-2022Fam. Salg,133 m² 3.853 kr/m²,5,1977,,Aktuel værdi
Villa VVilla Præstevænget 24  6630 Rødding,495.000 kr.,26-10-2022Fam. Salg,105 m² 4.714 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Åttevej 7  6683 Føvling,650.000 kr.,25-10-2022Fam. Salg,163 m² 3.988 kr/m²,7,1951,,Aktuel værdi
Villa VVilla Elmevej 32  6630 Rødding,1.055.000 kr.,24-10-2022Alm. Salg,156 m² 6.763 kr/m²,6,1977,-4%,Aktuel værdi
Villa VVilla Møllevej 34  6622 Bække,850.000 kr.,22-10-2022Alm. Salg,115 m² 7.391 kr/m²,4,1961,-5%,Aktuel værdi
Villa VVilla Mannehøj 118  6600 Vejen,2.730.000 kr.,22-10-2022Alm. Salg,155 m² 17.613 kr/m²,5,2008,-4%,Aktuel værdi
Villa VVilla Jægersborgvej 6  6630 Rødding,1.570.000 kr.,21-10-2022Alm. Salg,173 m² 9.075 kr/m²,4,1925,-2%,Aktuel værdi
Villa VVilla Horskærvej 2B  6600 Vejen,4.400.000 kr.,18-10-2022Alm. Salg,166 m² 26.506 kr/m²,5,1999,,Aktuel værdi
Villa VVilla Rugtoften 79  6630 Rødding,1.100.000 kr.,18-10-2022Alm. Salg,122 m² 9.016 kr/m²,4,1978,-8%,Aktuel værdi
Villa VVilla Sandagervej 19  6682 Hovborg,300.000 kr.,18-10-2022Alm. Salg,99 m² 3.030 kr/m²,3,1976,,Aktuel værdi
Rækkehus RRækkehus Allegade 50  6650 Brørup,740.000 kr.,17-10-2022Alm. Salg,92 m² 8.043 kr/m²,4,1981,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndergade 4, 1  6600 Vejen",3.100.000 kr.,16-10-2022Alm. Salg,334 m² 9.281 kr/m²,7,1925,,Aktuel værdi
Villa VVilla Nygade 4  6600 Vejen,2.050.000 kr.,16-10-2022Alm. Salg,170 m² 12.059 kr/m²,6,1958,-7%,Aktuel værdi
Villa VVilla Rødding Birkevej 10  6630 Rødding,1.420.000 kr.,15-10-2022Alm. Salg,162 m² 8.765 kr/m²,6,1961,-5%,Aktuel værdi
Villa VVilla Højvang 8  6600 Vejen,1.000.000 kr.,13-10-2022Fam. Salg,191 m² 5.236 kr/m²,5,1927,,Aktuel værdi
Villa VVilla Føvling Kirkevej 6  6683 Føvling,430.000 kr.,13-10-2022Alm. Salg,92 m² 4.674 kr/m²,3,1960,,Aktuel værdi
Villa VVilla Østergade 46  6650 Brørup,795.000 kr.,13-10-2022Alm. Salg,148 m² 5.372 kr/m²,4,1967,,Aktuel værdi
Villa VVilla Vestergade 42  6622 Bække,1.000.000 kr.,13-10-2022Alm. Salg,134 m² 7.463 kr/m²,4,1973,-9%,Aktuel værdi
Rækkehus RRækkehus Skolegade 9B  6600 Vejen,715.000 kr.,12-10-2022Alm. Salg,85 m² 8.412 kr/m²,3,0,-10%,Aktuel værdi
Rækkehus RRækkehus Skolegade 9A  6600 Vejen,715.000 kr.,12-10-2022Alm. Salg,112 m² 6.384 kr/m²,4,0,-10%,Aktuel værdi
Rækkehus RRækkehus Skolegade 9C  6600 Vejen,715.000 kr.,12-10-2022Alm. Salg,112 m² 6.384 kr/m²,4,0,-10%,Aktuel værdi
Villa VVilla Vesterled 9  6600 Vejen,1.395.000 kr.,12-10-2022Alm. Salg,109 m² 12.798 kr/m²,4,1957,,Aktuel værdi
Villa VVilla Skolegade 9  6600 Vejen,715.000 kr.,12-10-2022Alm. Salg,117 m² 6.111 kr/m²,4,1909,-10%,Aktuel værdi
Villa VVilla Enggårdsvej 17  6600 Vejen,2.494.000 kr.,12-10-2022Alm. Salg,204 m² 12.225 kr/m²,6,2016,0%,Aktuel værdi
Villa VVilla Ryttervænget 45  6752 Glejbjerg,1.550.000 kr.,11-10-2022Alm. Salg,199 m² 7.789 kr/m²,5,2002,-6%,Aktuel værdi
Villa VVilla Rugtoften 65  6630 Rødding,1.230.000 kr.,07-10-2022Alm. Salg,180 m² 6.833 kr/m²,5,1980,-5%,Aktuel værdi
Villa VVilla Dammen 5  6600 Vejen,2.200.000 kr.,07-10-2022Alm. Salg,155 m² 14.194 kr/m²,5,2002,-21%,Aktuel værdi
Villa VVilla Skjoldborgsvej 13  6600 Vejen,1.090.000 kr.,06-10-2022Alm. Salg,120 m² 9.083 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Højskolevænget 11  6630 Rødding,1.445.000 kr.,05-10-2022Alm. Salg,210 m² 6.881 kr/m²,6,1980,-9%,Aktuel værdi
Villa VVilla Dovervej 6  6660 Lintrup,1.500.000 kr.,05-10-2022Alm. Salg,173 m² 8.671 kr/m²,5,1910,,Aktuel værdi
Rækkehus RRækkehus Integade 5B  6600 Vejen,700.000 kr.,04-10-2022Andet,95 m² 7.368 kr/m²,3,0,,Aktuel værdi
Rækkehus RRækkehus Integade 5A  6600 Vejen,700.000 kr.,04-10-2022Andet,106 m² 6.604 kr/m²,4,0,,Aktuel værdi
Rækkehus RRækkehus Integade 5C  6600 Vejen,700.000 kr.,04-10-2022Andet,107 m² 6.542 kr/m²,4,0,,Aktuel værdi
Villa VVilla Integade 5  6600 Vejen,700.000 kr.,04-10-2022Andet,81 m² 8.642 kr/m²,3,1927,,Aktuel værdi
Villa VVilla V. Skibelundvej 4  6600 Vejen,1.225.000 kr.,04-10-2022Alm. Salg,168 m² 7.292 kr/m²,5,1877,7%,Aktuel værdi
Villa VVilla Mannehøj 189  6600 Vejen,3.550.000 kr.,04-10-2022Alm. Salg,185 m² 19.189 kr/m²,4,2009,-1%,Aktuel værdi
Rækkehus RRækkehus Mannehøj 39  6600 Vejen,1.695.000 kr.,03-10-2022Alm. Salg,115 m² 14.739 kr/m²,4,2008,,Aktuel værdi
Villa VVilla Skolegade 7  6630 Rødding,420.000 kr.,03-10-2022Alm. Salg,122 m² 3.443 kr/m²,4,1936,-30%,Aktuel værdi
Villa VVilla Anemonevej 11  6650 Brørup,500.000 kr.,02-10-2022Alm. Salg,118 m² 4.237 kr/m²,5,1972,,Aktuel værdi
Villa VVilla Østergade 5  6650 Brørup,510.000 kr.,02-10-2022Alm. Salg,136 m² 3.750 kr/m²,6,1912,-14%,Aktuel værdi
Villa VVilla Mannehøj 5  6600 Vejen,701.250 kr.,02-10-2022Fam. Salg,150 m² 4.675 kr/m²,5,2005,,Aktuel værdi
Villa VVilla Havretoften 34  6630 Rødding,2.024.700 kr.,02-10-2022Alm. Salg,175 m² 11.570 kr/m²,6,2016,,Aktuel værdi
Villa VVilla Damhus 62  6600 Vejen,1.427.500 kr.,01-10-2022Alm. Salg,116 m² 12.306 kr/m²,4,1984,-2%,Aktuel værdi
Villa VVilla Skodborg Vestergade 30  6630 Rødding,487.500 kr.,01-10-2022Andet,205 m² 2.378 kr/m²,6,1827,,Aktuel værdi
Villa VVilla Højmarksvej 9  6670 Holsted,740.000 kr.,30-09-2022Alm. Salg,162 m² 4.568 kr/m²,6,1970,-7%,Aktuel værdi
Villa VVilla Byvænget 5  6752 Glejbjerg,537.500 kr.,29-09-2022Fam. Salg,212 m² 2.535 kr/m²,5,1974,,Aktuel værdi
Villa VVilla Øster Alle 2  6600 Vejen,1.250.000 kr.,29-09-2022Alm. Salg,120 m² 10.417 kr/m²,4,1905,,Aktuel værdi
Villa VVilla Vibevej 3  6670 Holsted,350.000 kr.,28-09-2022Alm. Salg,111 m² 3.153 kr/m²,3,1958,-11%,Aktuel værdi
Villa VVilla Overgade 9  6670 Holsted,450.000 kr.,28-09-2022Alm. Salg,107 m² 4.206 kr/m²,5,1895,-25%,Aktuel værdi
Villa VVilla Skolegade 4  6630 Rødding,350.000 kr.,27-09-2022Alm. Salg,115 m² 3.043 kr/m²,4,1796,-26%,Aktuel værdi
Villa VVilla Elmegade 6  6670 Holsted,325.000 kr.,27-09-2022Alm. Salg,114 m² 2.851 kr/m²,5,1885,-28%,Aktuel værdi
Villa VVilla Baldersbækvej 12  6682 Hovborg,350.000 kr.,27-09-2022Alm. Salg,105 m² 3.333 kr/m²,5,1959,,Aktuel værdi
Villa VVilla Sdr Hygum Søndervang 1  6630 Rødding,1.100.000 kr.,27-09-2022Alm. Salg,174 m² 6.322 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Øster Alle 32  6600 Vejen,1.825.000 kr.,27-09-2022Alm. Salg,191 m² 9.555 kr/m²,4,1930,-6%,Aktuel værdi
Rækkehus RRækkehus Bloksborg 26  6600 Vejen,2.230.000 kr.,26-09-2022Alm. Salg,128 m² 17.422 kr/m²,4,2019,-3%,Aktuel værdi
Villa VVilla Holmeåvej 23  6682 Hovborg,3.495.000 kr.,26-09-2022Alm. Salg,146 m² 23.938 kr/m²,5,1920,,Aktuel værdi
Villa VVilla Grunnetsgade 9  6600 Vejen,860.000 kr.,26-09-2022Fam. Salg,157 m² 5.478 kr/m²,5,1900,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Ribe-Vejle Landevej 111A  6622 Bække,5.644.000 kr.,25-09-2022Andet,75 m² 75.253 kr/m²,2,1994,,Aktuel værdi
Villa VVilla Ribe-Vejle Landevej 140  6622 Bække,256.000 kr.,25-09-2022Andet,74 m² 3.459 kr/m²,3,1914,,Aktuel værdi
Villa VVilla Louisevej 16  6630 Rødding,750.000 kr.,25-09-2022Alm. Salg,140 m² 5.357 kr/m²,4,1974,,Aktuel værdi
Villa VVilla Vestergade 1  6600 Vejen,1.165.000 kr.,25-09-2022Alm. Salg,165 m² 7.061 kr/m²,5,1902,,Aktuel værdi
Villa VVilla Mannehøjvej 3  6600 Vejen,3.350.000 kr.,24-09-2022Alm. Salg,261 m² 12.835 kr/m²,8,1874,-4%,Aktuel værdi
Rækkehus RRækkehus Nygade 1  6600 Vejen,1.090.000 kr.,22-09-2022Alm. Salg,93 m² 11.720 kr/m²,3,1997,0%,Aktuel værdi
