Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Mejerivej 5  8305 Samsø,1.200.000 kr.,11-08-2022Alm. Salg,65 m² 18.462 kr/m²,2,1875,,Aktuel værdi
Villa VVilla Søndenbysvej 6  8305 Samsø,600.000 kr.,07-08-2022Fam. Salg,133 m² 4.511 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Søndergade 14  8305 Samsø,980.000 kr.,07-08-2022Alm. Salg,66 m² 14.848 kr/m²,2,1910,,Aktuel værdi
Villa VVilla Søndergade 17  8305 Samsø,1.390.000 kr.,01-08-2022Alm. Salg,144 m² 9.653 kr/m²,8,1830,-2%,Aktuel værdi
Villa VVilla Søndergade 37A  8305 Samsø,795.000 kr.,25-07-2022Alm. Salg,136 m² 5.846 kr/m²,6,1900,-20%,Aktuel værdi
Villa VVilla Kærvej 26  8305 Samsø,3.400.000 kr.,19-07-2022Alm. Salg,258 m² 13.178 kr/m²,9,1961,-4%,Aktuel værdi
Villa VVilla Viemosevej 18  8305 Samsø,1.665.000 kr.,17-07-2022Alm. Salg,136 m² 12.243 kr/m²,5,1972,,Aktuel værdi
Villa VVilla Sælvig 71  8305 Samsø,1.875.000 kr.,14-07-2022Alm. Salg,153 m² 12.255 kr/m²,6,1911,,Aktuel værdi
Villa VVilla Kaasen 51  8305 Samsø,1.110.000 kr.,11-07-2022Alm. Salg,145 m² 7.655 kr/m²,6,1913,,Aktuel værdi
Villa VVilla Strandbakkevej 9  8305 Samsø,1.500.000 kr.,06-07-2022Alm. Salg,188 m² 7.979 kr/m²,6,1907,,Aktuel værdi
Villa VVilla Nylandsvej 4  8305 Samsø,2.800.000 kr.,04-07-2022Alm. Salg,72 m² 38.889 kr/m²,3,1955,,Aktuel værdi
Villa VVilla Bakken 14  8305 Samsø,2.485.000 kr.,03-07-2022Alm. Salg,130 m² 19.115 kr/m²,4,2004,,Aktuel værdi
Rækkehus RRækkehus Nordby Hovedgade 13B  8305 Samsø,2.602.000 kr.,30-06-2022Alm. Salg,110 m² 23.655 kr/m²,4,1957,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordby Hovedgade 13, st  8305 Samsø",2.602.000 kr.,30-06-2022Alm. Salg,150 m² 17.347 kr/m²,5,1914,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordby Hovedgade 13, 1  8305 Samsø",2.602.000 kr.,30-06-2022Alm. Salg,115 m² 22.626 kr/m²,3,1914,,Aktuel værdi
Villa VVilla Brundby Hovedgade 48  8305 Samsø,35.000 kr.,26-06-2022Fam. Salg,108 m² 324 kr/m²,5,1880,,Aktuel værdi
Villa VVilla Mejerivej 11  8305 Samsø,35.000 kr.,26-06-2022Fam. Salg,105 m² 333 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Mejerivej 13  8305 Samsø,35.000 kr.,26-06-2022Fam. Salg,122 m² 287 kr/m²,3,1875,,Aktuel værdi
Villa VVilla Mågevej 3  8305 Samsø,1.975.000 kr.,24-06-2022Alm. Salg,194 m² 10.180 kr/m²,4,1938,-18%,Aktuel værdi
Villa VVilla Kærvej 36  8305 Samsø,1.495.000 kr.,19-06-2022Alm. Salg,116 m² 12.888 kr/m²,5,1917,,Aktuel værdi
Villa VVilla Kolby Hovedgade 53  8305 Samsø,1.160.000 kr.,17-06-2022Alm. Salg,158 m² 7.342 kr/m²,4,1870,-3%,Aktuel værdi
Villa VVilla Søndenbysvej 8  8305 Samsø,544.000 kr.,16-06-2022Alm. Salg,92 m² 5.913 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Brundby Hovedgade 46  8305 Samsø,1.545.000 kr.,15-06-2022Alm. Salg,185 m² 8.351 kr/m²,8,1850,,Aktuel værdi
Villa VVilla Maarup Skolegyde 13  8305 Samsø,1.900.000 kr.,15-06-2022Alm. Salg,163 m² 11.656 kr/m²,6,1979,,Aktuel værdi
Rækkehus RRækkehus Stauns 10A  8305 Samsø,446.250 kr.,12-06-2022Fam. Salg,84 m² 5.313 kr/m²,5,1827,,Aktuel værdi
Rækkehus RRækkehus Stauns 10B  8305 Samsø,446.250 kr.,12-06-2022Fam. Salg,74 m² 6.030 kr/m²,3,1827,,Aktuel værdi
Rækkehus RRækkehus Stauns 10C  8305 Samsø,446.250 kr.,12-06-2022Fam. Salg,74 m² 6.030 kr/m²,2,1827,,Aktuel værdi
Villa VVilla Stauns 10D  8305 Samsø,446.250 kr.,12-06-2022Fam. Salg,70 m² 6.375 kr/m²,1,1954,,Aktuel værdi
Villa VVilla Slagterivej 33  8305 Samsø,2.500.000 kr.,08-06-2022Alm. Salg,92 m² 27.174 kr/m²,5,1952,,Aktuel værdi
Villa VVilla Granbakken 15  8305 Samsø,612.500 kr.,01-06-2022Alm. Salg,193 m² 3.174 kr/m²,6,1980,,Aktuel værdi
Villa VVilla Østerløkkevej 55  8305 Samsø,1.725.000 kr.,01-06-2022Alm. Salg,136 m² 12.684 kr/m²,6,1877,6%,Aktuel værdi
Rækkehus RRækkehus Sælvig 48A  8305 Samsø,1.520.000 kr.,31-05-2022Alm. Salg,124 m² 12.258 kr/m²,4,1900,-8%,Aktuel værdi
Villa VVilla Ørby Hovedgade 63A  8305 Samsø,1.700.000 kr.,29-05-2022Alm. Salg,94 m² 18.085 kr/m²,3,1852,,Aktuel værdi
Villa VVilla Kaasen 14  8305 Samsø,1.375.000 kr.,25-05-2022Alm. Salg,147 m² 9.354 kr/m²,5,1907,-5%,Aktuel værdi
Villa VVilla Vrangstrup 4  8305 Samsø,1.100.000 kr.,17-05-2022Alm. Salg,111 m² 9.910 kr/m²,6,1897,-8%,Aktuel værdi
Villa VVilla Vestre Ringvej 5  8305 Samsø,380.000 kr.,17-05-2022Fam. Salg,89 m² 4.270 kr/m²,4,1973,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Langgade 17, 1. th  8305 Samsø",5.300.000 kr.,16-05-2022Alm. Salg,110 m² 48.182 kr/m²,3,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Langgade 17, 1. tv  8305 Samsø",5.300.000 kr.,16-05-2022Alm. Salg,99 m² 53.535 kr/m²,2,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Langgade 17, 2. tv  8305 Samsø",5.300.000 kr.,16-05-2022Alm. Salg,85 m² 62.353 kr/m²,3,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Langgade 17, 2. th  8305 Samsø",5.300.000 kr.,16-05-2022Alm. Salg,73 m² 72.603 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Stenskov 18  8305 Samsø,422.000 kr.,14-05-2022Fam. Salg,210 m² 2.010 kr/m²,4,1908,,Aktuel værdi
Villa VVilla Storegade 6  8305 Samsø,475.000 kr.,06-05-2022Alm. Salg,90 m² 5.278 kr/m²,4,1880,-10%,Aktuel værdi
Villa VVilla Stauns 9  8305 Samsø,2.150.000 kr.,02-05-2022Alm. Salg,59 m² 36.441 kr/m²,3,1904,2%,Aktuel værdi
Villa VVilla Aavej 6  8305 Samsø,85.000 kr.,01-05-2022Fam. Salg,86 m² 988 kr/m²,2,1902,,Aktuel værdi
Villa VVilla Skolegade 11  8305 Samsø,229.500 kr.,01-05-2022Fam. Salg,84 m² 2.732 kr/m²,4,1870,,Aktuel værdi
Villa VVilla Maarup Skolegyde 4  8305 Samsø,960.000 kr.,27-04-2022Alm. Salg,94 m² 10.213 kr/m²,4,1911,,Aktuel værdi
Villa VVilla Egevej 10  8305 Samsø,1.425.000 kr.,27-04-2022Alm. Salg,158 m² 9.019 kr/m²,4,1900,-3%,Aktuel værdi
Villa VVilla Østervangen 32  8305 Samsø,1.525.000 kr.,27-04-2022Alm. Salg,90 m² 16.944 kr/m²,4,1926,-6%,Aktuel værdi
Villa VVilla Besservej 43  8305 Samsø,900.000 kr.,25-04-2022Alm. Salg,100 m² 9.000 kr/m²,5,1953,,Aktuel værdi
Villa VVilla Strandvejen 8  8305 Samsø,2.500.000 kr.,20-04-2022Alm. Salg,78 m² 32.051 kr/m²,3,1927,-17%,Aktuel værdi
Villa VVilla Kolby Hovedgade 31  8305 Samsø,1.198.500 kr.,20-04-2022Alm. Salg,141 m² 8.500 kr/m²,7,1870,,Aktuel værdi
Villa VVilla Selsinggaarde 17  8305 Samsø,735.000 kr.,19-04-2022Alm. Salg,77 m² 9.545 kr/m²,3,1956,,Aktuel værdi
Villa VVilla Egevej 26  8305 Samsø,800.000 kr.,19-04-2022Alm. Salg,105 m² 7.619 kr/m²,4,1825,-4%,Aktuel værdi
Villa VVilla Nørreskiftevej 52  8305 Samsø,675.000 kr.,18-04-2022Fam. Salg,234 m² 2.885 kr/m²,10,1856,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Smedegade 29, st  8305 Samsø",922.000 kr.,12-04-2022Alm. Salg,70 m² 13.171 kr/m²,4,1897,-26%,Aktuel værdi
Villa VVilla Vangevej 8  8305 Samsø,800.000 kr.,12-04-2022Alm. Salg,147 m² 5.442 kr/m²,5,1901,,Aktuel værdi
Villa VVilla Strandvejen 31  8305 Samsø,1.698.357 kr.,04-04-2022Alm. Salg,194 m² 8.754 kr/m²,6,1935,,Aktuel værdi
Villa VVilla Søtofte 14  8305 Samsø,1.595.000 kr.,03-04-2022Alm. Salg,204 m² 7.819 kr/m²,7,1915,-20%,Aktuel værdi
Villa VVilla Tanderup Hovedgade 17  8305 Samsø,1.095.000 kr.,21-03-2022Alm. Salg,92 m² 11.902 kr/m²,2,1983,,Aktuel værdi
Villa VVilla Østervej 2  8305 Samsø,1.175.000 kr.,16-03-2022Alm. Salg,161 m² 7.298 kr/m²,5,1979,-9%,Aktuel værdi
Villa VVilla Toftebjerg Hovedgade 21  8305 Samsø,675.000 kr.,15-03-2022Alm. Salg,99 m² 6.818 kr/m²,3,1850,-3%,Aktuel værdi
Villa VVilla Kaasen 18  8305 Samsø,2.495.000 kr.,06-03-2022Alm. Salg,100 m² 24.950 kr/m²,3,1949,,Aktuel værdi
Villa VVilla Slagterivej 33  8305 Samsø,283.783 kr.,28-02-2022Alm. Salg,92 m² 3.085 kr/m²,5,1952,,Aktuel værdi
Villa VVilla Onsbjerg Vestermark 2  8305 Samsø,314.500 kr.,28-02-2022Fam. Salg,138 m² 2.279 kr/m²,6,1962,,Aktuel værdi
Villa VVilla Gyden 4  8305 Samsø,1.124.000 kr.,28-02-2022Alm. Salg,71 m² 15.831 kr/m²,3,1870,-2%,Aktuel værdi
Villa VVilla Kaasen 9  8305 Samsø,400.000 kr.,23-02-2022Andet,127 m² 3.150 kr/m²,6,1943,,Aktuel værdi
Villa VVilla Landevejen 12  8305 Samsø,1.615.000 kr.,16-02-2022Alm. Salg,136 m² 11.875 kr/m²,6,1928,10%,Aktuel værdi
Villa VVilla Maarup Havn 7A  8305 Samsø,1.500.000 kr.,13-02-2022Fam. Salg,91 m² 16.484 kr/m²,3,2015,,Aktuel værdi
Villa VVilla Bisgaard Forte 8  8305 Samsø,1.205.000 kr.,05-02-2022Alm. Salg,102 m² 11.814 kr/m²,4,1941,1%,Aktuel værdi
Villa VVilla Gammelløkkevej 2  8305 Samsø,1.925.000 kr.,02-02-2022Alm. Salg,180 m² 10.694 kr/m²,7,1888,-4%,Aktuel værdi
Villa VVilla Østermarken 26  8305 Samsø,1.150.000 kr.,01-02-2022Alm. Salg,188 m² 6.117 kr/m²,5,1907,,Aktuel værdi
Villa VVilla Holmevej 11  8305 Samsø,1.897.500 kr.,31-01-2022Fam. Salg,216 m² 8.785 kr/m²,7,1900,,Aktuel værdi
Villa VVilla Pillemarksvej 10  8305 Samsø,1.295.000 kr.,17-01-2022Alm. Salg,130 m² 9.962 kr/m²,3,1886,,Aktuel værdi
Villa VVilla Vestervang 3  8305 Samsø,1.710.000 kr.,14-01-2022Alm. Salg,124 m² 13.790 kr/m²,5,1977,-2%,Aktuel værdi
Villa VVilla Snorgyden 3  8305 Samsø,40.000 kr.,12-01-2022Alm. Salg,116 m² 345 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Mejerivej 21  8305 Samsø,2.000.000 kr.,12-01-2022Alm. Salg,188 m² 10.638 kr/m²,8,1962,,Aktuel værdi
Villa VVilla Tanderup Hovedgade 1  8305 Samsø,465.000 kr.,02-01-2022Alm. Salg,142 m² 3.275 kr/m²,5,1920,,Aktuel værdi
Rækkehus RRækkehus Strandvejen 76A  8305 Samsø,9.250.000 kr.,19-12-2021Alm. Salg,225 m² 41.111 kr/m²,10,1830,,Aktuel værdi
Rækkehus RRækkehus Strandvejen 76B  8305 Samsø,9.250.000 kr.,19-12-2021Alm. Salg,60 m² 154.167 kr/m²,3,1830,,Aktuel værdi
Rækkehus RRækkehus Strandvejen 76C  8305 Samsø,9.250.000 kr.,19-12-2021Alm. Salg,65 m² 142.308 kr/m²,3,1830,,Aktuel værdi
Rækkehus RRækkehus Strandvejen 76F  8305 Samsø,9.250.000 kr.,19-12-2021Alm. Salg,35 m² 264.286 kr/m²,2,1830,,Aktuel værdi
Rækkehus RRækkehus Strandvejen 76D  8305 Samsø,9.250.000 kr.,19-12-2021Alm. Salg,55 m² 168.182 kr/m²,3,1830,,Aktuel værdi
Rækkehus RRækkehus Strandvejen 76E  8305 Samsø,9.250.000 kr.,19-12-2021Alm. Salg,45 m² 205.556 kr/m²,3,1830,,Aktuel værdi
Rækkehus RRækkehus Østervangen 38  8305 Samsø,459.000 kr.,19-12-2021Alm. Salg,83 m² 5.530 kr/m²,4,1862,,Aktuel værdi
Villa VVilla Kaasen 40  8305 Samsø,408.800 kr.,19-12-2021Fam. Salg,79 m² 5.175 kr/m²,5,1958,,Aktuel værdi
Villa VVilla Nordby Hovedgade 21  8305 Samsø,2.150.000 kr.,15-12-2021Alm. Salg,121 m² 9.307 kr/m²,9,1877,,Aktuel værdi
Villa VVilla Nordby Hovedgade 21  8305 Samsø,2.150.000 kr.,15-12-2021Alm. Salg,29 m² 74.138 kr/m²,1,1900,,Aktuel værdi
Villa VVilla Frederiksberg 20  8305 Samsø,750.000 kr.,14-12-2021Alm. Salg,116 m² 6.466 kr/m²,3,1907,-16%,Aktuel værdi
Villa VVilla Havnevej 8  8305 Samsø,1.360.000 kr.,13-12-2021Fam. Salg,224 m² 6.071 kr/m²,7,1848,,Aktuel værdi
Villa VVilla Besser Hovedgade 15  8305 Samsø,1.075.000 kr.,09-12-2021Alm. Salg,175 m² 6.143 kr/m²,8,1910,8%,Aktuel værdi
Villa VVilla Staunsvej 2  8305 Samsø,10.000.000 kr.,08-12-2021Alm. Salg,131 m² 76.336 kr/m²,5,1902,,Aktuel værdi
Villa VVilla Torup 13  8305 Samsø,2.845.000 kr.,06-12-2021Alm. Salg,224 m² 12.701 kr/m²,6,2007,-3%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Onsbjerg Hovedgade 9  8305 Samsø,925.000 kr.,05-12-2021Alm. Salg,170 m² 5.441 kr/m²,4,1902,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Onsbjerg Hovedgade 9, 1  8305 Samsø",925.000 kr.,05-12-2021Alm. Salg,30 m² 30.833 kr/m²,1,1902,-7%,Aktuel værdi
Villa VVilla Brundby Hovedgade 77  8305 Samsø,1.100.000 kr.,05-12-2021Alm. Salg,167 m² 6.587 kr/m²,6,1860,,Aktuel værdi
Villa VVilla Kærvej 38  8305 Samsø,750.000 kr.,02-12-2021Alm. Salg,96 m² 7.813 kr/m²,3,1917,,Aktuel værdi
Villa VVilla Sannholm 2  8305 Samsø,3.175.000 kr.,29-11-2021Alm. Salg,288 m² 11.024 kr/m²,5,1924,,Aktuel værdi
Villa VVilla Østervangen 13  8305 Samsø,2.050.000 kr.,28-11-2021Alm. Salg,204 m² 10.049 kr/m²,7,1977,8%,Aktuel værdi
Villa VVilla Toftebjerg Hovedgade 12  8305 Samsø,637.500 kr.,28-11-2021Fam. Salg,125 m² 5.100 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Langøre 17  8305 Samsø,1.299.999 kr.,24-11-2021Fam. Salg,179 m² 7.263 kr/m²,8,1870,,Aktuel værdi
Villa VVilla Østerløkkevej 39  8305 Samsø,375.000 kr.,22-11-2021Fam. Salg,103 m² 3.641 kr/m²,4,1902,,Aktuel værdi
Villa VVilla Plantagevej 10  8305 Samsø,2.700.000 kr.,15-11-2021Alm. Salg,148 m² 18.243 kr/m²,4,1937,,Aktuel værdi
Villa VVilla Søtofte 29  8305 Samsø,1.552.500 kr.,15-11-2021Alm. Salg,106 m² 14.646 kr/m²,4,1979,,Aktuel værdi
Rækkehus RRækkehus Storegade 18A  8305 Samsø,30.000 kr.,05-11-2021Alm. Salg,127 m² 236 kr/m²,4,2011,,Aktuel værdi
Rækkehus RRækkehus Storegade 18B  8305 Samsø,30.000 kr.,05-11-2021Alm. Salg,126 m² 238 kr/m²,4,2011,,Aktuel værdi
Villa VVilla Mejerivej 17  8305 Samsø,625.000 kr.,03-11-2021Alm. Salg,200 m² 3.125 kr/m²,7,1948,,Aktuel værdi
Villa VVilla Kaasen 9  8305 Samsø,376.346 kr.,01-11-2021Alm. Salg,127 m² 2.963 kr/m²,6,1943,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Højvangsvej 12, 1  8305 Samsø",1.650.000 kr.,28-10-2021Alm. Salg,200 m² 8.250 kr/m²,3,1947,-8%,Aktuel værdi
Villa VVilla Pillemarksvej 4  8305 Samsø,502.500 kr.,28-10-2021Fam. Salg,180 m² 2.792 kr/m²,6,1966,,Aktuel værdi
Villa VVilla Ballenvej 28A  8305 Samsø,60.000 kr.,27-10-2021Fam. Salg,141 m² 426 kr/m²,5,2006,,Aktuel værdi
Villa VVilla Hæderlighedsgyden 1  8305 Samsø,1.700.000 kr.,26-10-2021Alm. Salg,77 m² 22.078 kr/m²,4,1777,,Aktuel værdi
Villa VVilla Tværvej 13  8305 Samsø,910.000 kr.,25-10-2021Alm. Salg,131 m² 6.947 kr/m²,6,1854,,Aktuel værdi
Villa VVilla Stadionsvej 22  8305 Samsø,740.000 kr.,25-10-2021Alm. Salg,118 m² 6.271 kr/m²,3,1877,-1%,Aktuel værdi
Villa VVilla Vestergade 29  8305 Samsø,1.350.000 kr.,25-10-2021Alm. Salg,172 m² 7.849 kr/m²,6,1998,-2%,Aktuel værdi
Villa VVilla Holmsborg 5  8305 Samsø,3.927.000 kr.,24-10-2021Alm. Salg,110 m² 35.700 kr/m²,4,1894,40%,Aktuel værdi
Villa VVilla Tranevej 8  8305 Samsø,1.895.000 kr.,20-10-2021Alm. Salg,192 m² 9.870 kr/m²,5,1967,,Aktuel værdi
Villa VVilla Kolby Hovedgade 7  8305 Samsø,650.000 kr.,18-10-2021Alm. Salg,105 m² 6.190 kr/m²,4,1933,,Aktuel værdi
Villa VVilla Egevej 4  8305 Samsø,2.050.000 kr.,14-10-2021Alm. Salg,154 m² 13.312 kr/m²,6,1949,-7%,Aktuel værdi
Villa VVilla Toftebjerg Hovedgade 10  8305 Samsø,3.390.000 kr.,11-10-2021Alm. Salg,373 m² 9.088 kr/m²,6,1727,-2%,Aktuel værdi
Villa VVilla Onsbjerg Hovedgade 18  8305 Samsø,875.000 kr.,07-10-2021Alm. Salg,147 m² 5.952 kr/m²,6,1870,-5%,Aktuel værdi
Villa VVilla Langgade 31  8305 Samsø,875.000 kr.,07-10-2021Andet,160 m² 5.469 kr/m²,3,1890,,Aktuel værdi
Villa VVilla Sannholm 22  8305 Samsø,1.895.000 kr.,27-09-2021Alm. Salg,181 m² 10.470 kr/m²,7,1924,-5%,Aktuel værdi
Villa VVilla Klokkestræde 4  8305 Samsø,3.000.000 kr.,26-09-2021Alm. Salg,141 m² 21.277 kr/m²,4,1777,,Aktuel værdi
Villa VVilla Kirketofte 3  8305 Samsø,1.145.000 kr.,19-09-2021Alm. Salg,114 m² 10.044 kr/m²,4,1935,,Aktuel værdi
Rækkehus RRækkehus Ballen Strandpark 35  8305 Samsø,1.700.000 kr.,16-09-2021Fam. Salg,132 m² 12.879 kr/m²,4,2010,,Aktuel værdi
Rækkehus RRækkehus Klintevej 6A  8305 Samsø,666.000 kr.,14-09-2021Fam. Salg,130 m² 5.123 kr/m²,4,2009,,Aktuel værdi
Rækkehus RRækkehus Ballen Strandpark 19A  8305 Samsø,2.550.000 kr.,14-09-2021Alm. Salg,64 m² 39.844 kr/m²,2,2009,-4%,Aktuel værdi
Villa VVilla Agerup 6  8305 Samsø,5.800.000 kr.,13-09-2021Alm. Salg,368 m² 15.761 kr/m²,10,1911,3%,Aktuel værdi
Villa VVilla Agerup 6A  8305 Samsø,5.800.000 kr.,13-09-2021Alm. Salg,132 m² 43.939 kr/m²,5,1920,3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ballenvej 54B, st  8305 Samsø",1.404.000 kr.,12-09-2021Fam. Salg,167 m² 8.407 kr/m²,4,2012,,Aktuel værdi
Villa VVilla Frederiksberg 2  8305 Samsø,750.000 kr.,08-09-2021Alm. Salg,99 m² 7.576 kr/m²,3,1905,-6%,Aktuel værdi
Villa VVilla Slagterivej 19  8305 Samsø,1.651.000 kr.,08-09-2021Alm. Salg,116 m² 14.233 kr/m²,5,1941,,Aktuel værdi
