Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Bogensevej 134  5471 Søndersø,600.000 kr.,08-12-2022Alm. Salg,104 m² 5.769 kr/m²,6,1939,-14%,Aktuel værdi
Villa VVilla Pilegårdsvænget 24  5471 Søndersø,1.448.000 kr.,06-12-2022Fam. Salg,194 m² 7.464 kr/m²,5,2018,,Aktuel værdi
Villa VVilla Sandholtvej 16  5400 Bogense,55.000 kr.,05-12-2022Auktion,70 m² 786 kr/m²,4,1852,,Aktuel værdi
Villa VVilla Ørritslevvej 74  5471 Søndersø,1.800.000 kr.,04-12-2022Alm. Salg,142 m² 12.676 kr/m²,4,1947,-10%,Aktuel værdi
Villa VVilla Plantagevænget 10  5400 Bogense,1.465.000 kr.,04-12-2022Alm. Salg,130 m² 11.269 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Åbakkevænget 20  5462 Morud,776.505 kr.,04-12-2022Alm. Salg,184 m² 4.220 kr/m²,7,0,,Aktuel værdi
Villa VVilla Rasmus Nielsensvej 23  5471 Søndersø,1.150.000 kr.,03-12-2022Alm. Salg,191 m² 6.021 kr/m²,6,1974,-8%,Aktuel værdi
Rækkehus RRækkehus Edelkær 8  5471 Søndersø,1.225.000 kr.,30-11-2022Alm. Salg,88 m² 13.920 kr/m²,3,1988,-2%,Aktuel værdi
Villa VVilla Bøgegårdsvej 49  5471 Søndersø,1.935.000 kr.,29-11-2022Alm. Salg,183 m² 10.574 kr/m²,6,1978,-3%,Aktuel værdi
Villa VVilla Birkemosevej 46  5471 Søndersø,1.195.000 kr.,28-11-2022Alm. Salg,132 m² 9.053 kr/m²,5,1976,,Aktuel værdi
Villa VVilla Tværgade 13  5450 Otterup,995.000 kr.,28-11-2022Alm. Salg,91 m² 10.934 kr/m²,3,1955,5%,Aktuel værdi
Villa VVilla Ejlskov Hede 32  5471 Søndersø,335.000 kr.,28-11-2022Alm. Salg,115 m² 2.913 kr/m²,4,1951,,Aktuel værdi
Villa VVilla Kirkevej 30  5450 Otterup,269.000 kr.,24-11-2022Alm. Salg,155 m² 1.735 kr/m²,5,1825,,Aktuel værdi
Villa VVilla Ringevej 20  5450 Otterup,595.000 kr.,24-11-2022Alm. Salg,132 m² 4.508 kr/m²,4,1906,,Aktuel værdi
Villa VVilla Brolundvej 64  5474 Veflinge,1.295.000 kr.,23-11-2022Alm. Salg,166 m² 7.801 kr/m²,6,1900,,Aktuel værdi
Villa VVilla Stenøvej 57  5450 Otterup,1.660.000 kr.,22-11-2022Andet,97 m² 17.113 kr/m²,5,1941,,Aktuel værdi
Villa VVilla Horseløkken 19  5450 Otterup,2.625.000 kr.,22-11-2022Alm. Salg,167 m² 15.719 kr/m²,6,2008,-6%,Aktuel værdi
Villa VVilla Lunde Bygade 118  5450 Otterup,725.000 kr.,21-11-2022Alm. Salg,124 m² 5.847 kr/m²,4,1962,-6%,Aktuel værdi
Villa VVilla Sømarksvej 122  5471 Søndersø,1.025.000 kr.,19-11-2022Alm. Salg,114 m² 8.991 kr/m²,4,1972,-6%,Aktuel værdi
Villa VVilla Langelinie 15  5450 Otterup,1.020.000 kr.,17-11-2022Alm. Salg,81 m² 12.593 kr/m²,4,1962,-6%,Aktuel værdi
Villa VVilla Mette Maries Vej 16  5450 Otterup,3.275.000 kr.,17-11-2022Alm. Salg,164 m² 19.970 kr/m²,5,2021,,Aktuel værdi
Villa VVilla Søndergade 31  5450 Otterup,1.100.000 kr.,16-11-2022Alm. Salg,165 m² 6.667 kr/m²,5,1895,,Aktuel værdi
Villa VVilla Rugårdsvej 943  5471 Søndersø,1.800.000 kr.,16-11-2022Alm. Salg,236 m² 7.627 kr/m²,5,1864,-5%,Aktuel værdi
Villa VVilla Bundgårdsballe 49  5400 Bogense,138.000 kr.,16-11-2022Auktion,110 m² 1.255 kr/m²,5,1877,,Aktuel værdi
Villa VVilla Klintevej 45  5400 Bogense,390.000 kr.,15-11-2022Andet,123 m² 3.171 kr/m²,4,1988,,Aktuel værdi
Villa VVilla Lindøvej 68  5450 Otterup,875.000 kr.,15-11-2022Alm. Salg,126 m² 6.944 kr/m²,5,1906,-2%,Aktuel værdi
Villa VVilla Fremmelev 14  5450 Otterup,8.723.000 kr.,15-11-2022Alm. Salg,90 m² 96.922 kr/m²,5,1918,,Aktuel værdi
Villa VVilla Kirkevej 5  5450 Otterup,110.500 kr.,14-11-2022Fam. Salg,61 m² 1.811 kr/m²,2,1827,,Aktuel værdi
Villa VVilla Lindetoften 9  5471 Søndersø,1.546.000 kr.,14-11-2022Fam. Salg,125 m² 12.368 kr/m²,4,2000,,Aktuel værdi
Villa VVilla Bogensevej 171  5471 Søndersø,725.000 kr.,14-11-2022Alm. Salg,113 m² 6.416 kr/m²,4,1941,-9%,Aktuel værdi
Rækkehus RRækkehus Løkkehøj 21D  5471 Søndersø,705.000 kr.,13-11-2022Alm. Salg,84 m² 8.393 kr/m²,3,1976,-11%,Aktuel værdi
Villa VVilla Plantagevej 12  5462 Morud,1.895.000 kr.,10-11-2022Alm. Salg,136 m² 13.934 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Ørbækvej 30  5400 Bogense,400.000 kr.,10-11-2022Alm. Salg,129 m² 3.101 kr/m²,5,1827,,Aktuel værdi
Villa VVilla Plantagevej 42  5462 Morud,1.200.000 kr.,10-11-2022Alm. Salg,128 m² 9.375 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Damløkkevej 16  5450 Otterup,576.328 kr.,10-11-2022Andet,112 m² 5.146 kr/m²,5,1949,,Aktuel værdi
Villa VVilla Havgårdsvej 2  5471 Søndersø,515.000 kr.,10-11-2022Alm. Salg,85 m² 6.059 kr/m²,3,1971,-6%,Aktuel værdi
Villa VVilla Lindebjerg 17  5474 Veflinge,460.000 kr.,09-11-2022Alm. Salg,89 m² 5.169 kr/m²,3,1965,-16%,Aktuel værdi
Villa VVilla Agernæsvej 27  5450 Otterup,350.000 kr.,08-11-2022Alm. Salg,200 m² 1.750 kr/m²,6,1855,-30%,Aktuel værdi
Villa VVilla Tørresøvej 120  5450 Otterup,1.200.000 kr.,08-11-2022Alm. Salg,110 m² 10.909 kr/m²,4,1927,-7%,Aktuel værdi
Villa VVilla Viernevej 25  5471 Søndersø,1.520.000 kr.,08-11-2022Alm. Salg,161 m² 9.441 kr/m²,4,1942,,Aktuel værdi
Villa VVilla Bellisvænget 3  5450 Otterup,1.200.000 kr.,07-11-2022Alm. Salg,113 m² 10.619 kr/m²,4,1976,-7%,Aktuel værdi
Villa VVilla Plantagevej 29  5462 Morud,1.495.000 kr.,06-11-2022Alm. Salg,164 m² 9.116 kr/m²,4,1973,-12%,Aktuel værdi
Villa VVilla Bøgegårdsvej 1  5471 Søndersø,1.495.000 kr.,06-11-2022Alm. Salg,126 m² 11.865 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Hjadstrupvej 57  5450 Otterup,700.000 kr.,02-11-2022Andet,241 m² 2.905 kr/m²,10,1870,,Aktuel værdi
Villa VVilla Klingeskov 17  5450 Otterup,650.000 kr.,02-11-2022Fam. Salg,90 m² 7.222 kr/m²,4,1960,,Aktuel værdi
Villa VVilla Uggerslevvej 4  5450 Otterup,700.000 kr.,02-11-2022Alm. Salg,210 m² 3.333 kr/m²,5,1877,,Aktuel værdi
Villa VVilla Møllevej 88  5450 Otterup,90.000 kr.,02-11-2022Alm. Salg,230 m² 391 kr/m²,10,1830,,Aktuel værdi
Villa VVilla Kosterslevhuse 9  5471 Søndersø,610.437 kr.,31-10-2022Fam. Salg,253 m² 2.413 kr/m²,9,1858,,Aktuel værdi
Rækkehus RRækkehus Toftekær 61B  5471 Søndersø,995.000 kr.,30-10-2022Alm. Salg,80 m² 12.438 kr/m²,3,1989,,Aktuel værdi
Villa VVilla Hemmerslev 11  5471 Søndersø,550.000 kr.,30-10-2022Fam. Salg,193 m² 2.850 kr/m²,7,1867,,Aktuel værdi
Villa VVilla Kosterslevhuse 17  5471 Søndersø,1.295.000 kr.,28-10-2022Alm. Salg,175 m² 7.400 kr/m²,4,1988,-7%,Aktuel værdi
Villa VVilla Brandsbyvej 12  5450 Otterup,1.175.000 kr.,25-10-2022Alm. Salg,91 m² 12.912 kr/m²,4,1854,,Aktuel værdi
Villa VVilla Adamsminde 19  5462 Morud,2.907.396 kr.,25-10-2022Andet,126 m² 23.075 kr/m²,4,1997,,Aktuel værdi
Villa VVilla Havreballevej 10  5450 Otterup,350.000 kr.,24-10-2022Fam. Salg,87 m² 4.023 kr/m²,4,1969,,Aktuel værdi
Villa VVilla Langesøvej 126  5462 Morud,633.127 kr.,23-10-2022Alm. Salg,131 m² 4.833 kr/m²,5,1877,,Aktuel værdi
Villa VVilla Bundgårdsballe 41  5400 Bogense,395.000 kr.,23-10-2022Alm. Salg,65 m² 6.077 kr/m²,2,1827,,Aktuel værdi
"Rækkehus RRækkehus Østergade 4, 1  5400 Bogense",1.080.000 kr.,20-10-2022Alm. Salg,86 m² 12.558 kr/m²,4,1857,,Aktuel værdi
Villa VVilla Frigårdsvej 23  5471 Søndersø,1.600.000 kr.,20-10-2022Alm. Salg,179 m² 8.939 kr/m²,7,1935,-6%,Aktuel værdi
Villa VVilla Mågevej 20  5450 Otterup,1.285.000 kr.,19-10-2022Alm. Salg,148 m² 8.682 kr/m²,6,1965,,Aktuel værdi
Villa VVilla Grusgyden 62  5450 Otterup,600.000 kr.,18-10-2022Alm. Salg,142 m² 4.225 kr/m²,4,1958,,Aktuel værdi
Rækkehus RRækkehus Toftekær 65A. 1  5471 Søndersø,710.000 kr.,17-10-2022Alm. Salg,60 m² 11.833 kr/m²,2,1988,,Aktuel værdi
Villa VVilla Bredbjergvej 36  5462 Morud,1.775.000 kr.,17-10-2022Alm. Salg,148 m² 11.993 kr/m²,5,1963,-11%,Aktuel værdi
Rækkehus RRækkehus Hedemarken 60  5450 Otterup,950.000 kr.,16-10-2022Alm. Salg,97 m² 9.794 kr/m²,3,1986,,Aktuel værdi
Villa VVilla Stensbyvej 34  5485 Skamby,412.500 kr.,16-10-2022Andet,268 m² 1.539 kr/m²,4,1870,,Aktuel værdi
Villa VVilla Kalkværksvej 3  5400 Bogense,800.000 kr.,14-10-2022Alm. Salg,92 m² 8.696 kr/m²,3,1927,,Aktuel værdi
Villa VVilla Langebyende 22  5471 Søndersø,795.000 kr.,13-10-2022Alm. Salg,115 m² 6.913 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Fjællebrovej 25  5471 Søndersø,395.000 kr.,12-10-2022Alm. Salg,142 m² 2.782 kr/m²,5,1777,-20%,Aktuel værdi
Rækkehus RRækkehus Valnøddevej 27  5400 Bogense,1.095.000 kr.,10-10-2022Alm. Salg,84 m² 13.036 kr/m²,2,1977,,Aktuel værdi
Villa VVilla Bastrupvej 27  5485 Skamby,2.217.000 kr.,06-10-2022Alm. Salg,239 m² 9.276 kr/m²,5,1877,11%,Aktuel værdi
Villa VVilla Industrivej 6  5471 Søndersø,3.150.000 kr.,06-10-2022Alm. Salg,200 m² 15.750 kr/m²,6,1970,,Aktuel værdi
Villa VVilla Middelfartvej 146  5400 Bogense,550.000 kr.,05-10-2022Alm. Salg,90 m² 6.111 kr/m²,3,1965,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestre Engvej 128, st. tv  5400 Bogense",1.100.000 kr.,04-10-2022Alm. Salg,57 m² 19.298 kr/m²,3,2008,,Aktuel værdi
Villa VVilla Pileurten 8  5450 Otterup,1.075.000 kr.,03-10-2022Fam. Salg,190 m² 5.658 kr/m²,7,2006,,Aktuel værdi
Villa VVilla Middelfartvej 147  5400 Bogense,995.000 kr.,02-10-2022Alm. Salg,116 m² 8.578 kr/m²,3,1933,,Aktuel værdi
Villa VVilla Ølundgyden 26  5450 Otterup,924.242 kr.,29-09-2022Fam. Salg,150 m² 6.162 kr/m²,5,1870,,Aktuel værdi
Villa VVilla Sasserod 7  5462 Morud,1.000.000 kr.,29-09-2022Alm. Salg,127 m² 7.874 kr/m²,4,1852,-50%,Aktuel værdi
Villa VVilla Rugårdsvej 700  5462 Morud,5.250.000 kr.,29-09-2022Alm. Salg,246 m² 21.341 kr/m²,5,1950,-9%,Aktuel værdi
Villa VVilla Lunde Bygade 86  5450 Otterup,1.891.000 kr.,28-09-2022Andet,283 m² 6.682 kr/m²,7,2018,,Aktuel værdi
Villa VVilla Skovbrovej 22  5400 Bogense,1.175.000 kr.,28-09-2022Alm. Salg,130 m² 9.038 kr/m²,6,1932,,Aktuel værdi
Villa VVilla Sømarksvej 180  5471 Søndersø,1.545.000 kr.,27-09-2022Alm. Salg,134 m² 11.530 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Dallundvej 14  5471 Søndersø,2.425.000 kr.,27-09-2022Alm. Salg,148 m² 16.385 kr/m²,4,2010,-3%,Aktuel værdi
Villa VVilla Rasmus Nielsensvej 10  5471 Søndersø,800.000 kr.,26-09-2022Alm. Salg,126 m² 6.349 kr/m²,4,1977,-20%,Aktuel værdi
Villa VVilla Bogensevej 105  5471 Søndersø,250.000 kr.,26-09-2022Fam. Salg,93 m² 2.688 kr/m²,4,1910,,Aktuel værdi
Villa VVilla Bogensevej 105A  5471 Søndersø,250.000 kr.,26-09-2022Fam. Salg,52 m² 4.808 kr/m²,2,1910,,Aktuel værdi
Villa VVilla Toften 6  5450 Otterup,850.000 kr.,26-09-2022Fam. Salg,173 m² 4.913 kr/m²,4,1977,,Aktuel værdi
Rækkehus RRækkehus Klintebjergvej 161  5450 Otterup,390.000 kr.,25-09-2022Alm. Salg,78 m² 5.000 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Gl Hedevej 12  5450 Otterup,1.950.000 kr.,25-09-2022Alm. Salg,145 m² 13.448 kr/m²,5,1926,-2%,Aktuel værdi
Villa VVilla Strøbyvej 47  5450 Otterup,1.625.000 kr.,24-09-2022Alm. Salg,183 m² 8.880 kr/m²,7,1900,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestre Engvej 135, st. tv  5400 Bogense",2.140.000 kr.,22-09-2022Alm. Salg,115 m² 18.609 kr/m²,4,2008,-3%,Aktuel værdi
Villa VVilla Gartnervænget 3  5450 Otterup,1.145.000 kr.,21-09-2022Alm. Salg,99 m² 11.566 kr/m²,4,1963,-4%,Aktuel værdi
Villa VVilla Toderupvej 26  5471 Søndersø,2.050.000 kr.,21-09-2022Alm. Salg,238 m² 8.613 kr/m²,7,1867,-7%,Aktuel værdi
Villa VVilla Havrekær 29  5474 Veflinge,530.000 kr.,21-09-2022Fam. Salg,110 m² 4.818 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Højrup Mosevej 14  5450 Otterup,1.400.000 kr.,21-09-2022Alm. Salg,208 m² 6.731 kr/m²,7,1900,-3%,Aktuel værdi
Villa VVilla Bakkevej 25  5450 Otterup,1.575.000 kr.,20-09-2022Alm. Salg,137 m² 11.496 kr/m²,3,1967,,Aktuel værdi
Villa VVilla Kappendrup 63  5450 Otterup,609.831 kr.,20-09-2022Fam. Salg,219 m² 2.785 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Hemmerslev 11  5471 Søndersø,550.000 kr.,19-09-2022Alm. Salg,193 m² 2.850 kr/m²,7,1867,,Aktuel værdi
Villa VVilla Rosenlunden 23  5471 Søndersø,1.695.000 kr.,18-09-2022Alm. Salg,106 m² 15.991 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Birkelunden 3  5471 Søndersø,2.395.000 kr.,18-09-2022Alm. Salg,141 m² 16.986 kr/m²,5,2000,,Aktuel værdi
Villa VVilla Tokkerodparken 34  5462 Morud,2.500.000 kr.,17-09-2022Alm. Salg,130 m² 19.231 kr/m²,4,2000,-7%,Aktuel værdi
Villa VVilla Kastanievej 30  5471 Søndersø,1.395.000 kr.,15-09-2022Alm. Salg,149 m² 9.362 kr/m²,4,2000,,Aktuel værdi
Villa VVilla Elmevej 2  5471 Søndersø,750.000 kr.,15-09-2022Alm. Salg,121 m² 6.198 kr/m²,5,1928,-6%,Aktuel værdi
Villa VVilla Svenstrupvej 60  5471 Søndersø,895.000 kr.,15-09-2022Alm. Salg,253 m² 3.538 kr/m²,7,1900,-5%,Aktuel værdi
Villa VVilla Gyvelvænget 3  5450 Otterup,2.085.000 kr.,14-09-2022Alm. Salg,146 m² 14.281 kr/m²,4,1987,-5%,Aktuel værdi
Villa VVilla Smørvråvej 10  5462 Morud,1.400.000 kr.,14-09-2022Alm. Salg,137 m² 10.219 kr/m²,6,1972,,Aktuel værdi
Villa VVilla Kappendrup 3  5450 Otterup,450.000 kr.,11-09-2022Andet,141 m² 3.191 kr/m²,3,1944,,Aktuel værdi
Villa VVilla Krogsbøllevej 124  5450 Otterup,900.000 kr.,11-09-2022Alm. Salg,180 m² 5.000 kr/m²,6,1915,-5%,Aktuel værdi
Villa VVilla Kærvænget 8  5400 Bogense,1.395.000 kr.,11-09-2022Alm. Salg,120 m² 11.625 kr/m²,5,1960,,Aktuel værdi
Villa VVilla Klaus Berntsensvej 57  5471 Søndersø,599.000 kr.,11-09-2022Fam. Salg,172 m² 3.483 kr/m²,5,1920,,Aktuel værdi
Rækkehus RRækkehus Kærparken 1  5450 Otterup,1.660.000 kr.,05-09-2022Andet,117 m² 14.188 kr/m²,4,1989,,Aktuel værdi
Villa VVilla Bøgegårdsvej 36  5471 Søndersø,1.150.000 kr.,04-09-2022Alm. Salg,107 m² 10.748 kr/m²,4,1977,-4%,Aktuel værdi
Villa VVilla Mosegravene 12  5471 Søndersø,1.002.380 kr.,01-09-2022Alm. Salg,155 m² 6.467 kr/m²,5,1870,-56%,Aktuel værdi
Villa VVilla Søndersøvej 230  5462 Morud,1.043.500 kr.,31-08-2022Andet,134 m² 7.787 kr/m²,5,1944,,Aktuel værdi
Villa VVilla Vinkelgade 19  5450 Otterup,50.000 kr.,31-08-2022Alm. Salg,132 m² 379 kr/m²,5,1905,,Aktuel værdi
Villa VVilla Ralgyden 5  5471 Søndersø,60.000 kr.,31-08-2022Alm. Salg,80 m² 750 kr/m²,4,1847,,Aktuel værdi
Villa VVilla Pilegårdsvænget 35  5471 Søndersø,3.350.000 kr.,31-08-2022Alm. Salg,167 m² 20.060 kr/m²,5,2020,-1%,Aktuel værdi
Villa VVilla Bolmerodvej 9  5485 Skamby,398.787 kr.,30-08-2022Fam. Salg,207 m² 1.927 kr/m²,7,1908,,Aktuel værdi
Villa VVilla Sømarksvej 38  5471 Søndersø,1.100.000 kr.,30-08-2022Fam. Salg,106 m² 10.377 kr/m²,4,1971,,Aktuel værdi
Villa VVilla Hasmark Gade 15  5450 Otterup,1.800.000 kr.,29-08-2022Alm. Salg,235 m² 7.660 kr/m²,6,1875,-10%,Aktuel værdi
Villa VVilla Sehestedparken 39  5450 Otterup,601.106 kr.,29-08-2022Alm. Salg,161 m² 3.734 kr/m²,5,0,,Aktuel værdi
Rækkehus RRækkehus Langebyende 5B  5471 Søndersø,1.350.000 kr.,28-08-2022Alm. Salg,90 m² 15.000 kr/m²,3,2006,-3%,Aktuel værdi
Villa VVilla Tværskovvej 46  5462 Morud,1.395.000 kr.,28-08-2022Alm. Salg,93 m² 15.000 kr/m²,3,1827,,Aktuel værdi
Rækkehus RRækkehus Havreløkken 5  5450 Otterup,1.310.000 kr.,26-08-2022Alm. Salg,100 m² 13.100 kr/m²,3,1973,,Aktuel værdi
Villa VVilla Mejerivej 7  5400 Bogense,1.650.000 kr.,25-08-2022Alm. Salg,133 m² 12.406 kr/m²,5,1937,-8%,Aktuel værdi
Villa VVilla Stadionvej 3  5450 Otterup,1.095.000 kr.,25-08-2022Alm. Salg,108 m² 10.139 kr/m²,4,1969,,Aktuel værdi
Villa VVilla Sømarksvej 190  5471 Søndersø,1.650.000 kr.,25-08-2022Alm. Salg,176 m² 9.375 kr/m²,5,1974,-3%,Aktuel værdi
Villa VVilla Sømarksvej 224  5471 Søndersø,1.775.000 kr.,25-08-2022Alm. Salg,135 m² 13.148 kr/m²,3,1974,-11%,Aktuel værdi
Villa VVilla Nr Næråvej 20  5450 Otterup,850.000 kr.,24-08-2022Andet,164 m² 5.183 kr/m²,6,1880,,Aktuel værdi
Villa VVilla Sehestedparken 37  5450 Otterup,600.000 kr.,24-08-2022Alm. Salg,170 m² 2.667 kr/m²,4,0,,Aktuel værdi
Villa VVilla Pilegårdsvænget 80  5471 Søndersø,455.958 kr.,24-08-2022Alm. Salg,180 m² 1.924 kr/m²,5,0,,Aktuel værdi
Villa VVilla Nordmarksvænget 3  5471 Søndersø,1.575.000 kr.,23-08-2022Alm. Salg,110 m² 14.318 kr/m²,4,1985,-1%,Aktuel værdi
Villa VVilla Hemmerslev 39  5471 Søndersø,500.000 kr.,23-08-2022Alm. Salg,73 m² 6.849 kr/m²,3,1955,-22%,Aktuel værdi
Villa VVilla Vestergårdsvej 19  5450 Otterup,280.000 kr.,23-08-2022Fam. Salg,96 m² 2.917 kr/m²,3,1860,,Aktuel værdi
Villa VVilla Bårdesøvej 117  5450 Otterup,532.500 kr.,22-08-2022Alm. Salg,78 m² 6.827 kr/m²,1,1960,-7%,Aktuel værdi
Villa VVilla Ringevej 27  5450 Otterup,950.000 kr.,22-08-2022Alm. Salg,188 m² 5.053 kr/m²,7,1903,-5%,Aktuel værdi
Villa VVilla Lindebjerg 4  5474 Veflinge,1.035.000 kr.,21-08-2022Alm. Salg,152 m² 6.809 kr/m²,4,1934,-5%,Aktuel værdi
Villa VVilla Sehestedparken 26  5450 Otterup,777.101 kr.,21-08-2022Alm. Salg,180 m² kr/m²,4,0,,Aktuel værdi
Villa VVilla Sehestedparken 29  5450 Otterup,632.500 kr.,21-08-2022Alm. Salg,194 m² 3.260 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Sehestedparken 75  5450 Otterup,603.000 kr.,18-08-2022Alm. Salg,170 m² 3.547 kr/m²,4,0,,Aktuel værdi
Villa VVilla Sehestedparken 28  5450 Otterup,670.111 kr.,18-08-2022Alm. Salg,196 m² kr/m²,6,0,,Aktuel værdi
Villa VVilla Kirkevej 56  5450 Otterup,1.495.000 kr.,16-08-2022Alm. Salg,170 m² 8.794 kr/m²,6,1965,,Aktuel værdi
Villa VVilla Åbakkevænget 20  5462 Morud,715.000 kr.,16-08-2022Alm. Salg,184 m² 3.886 kr/m²,7,0,,Aktuel værdi
Villa VVilla Solsiden 3  5474 Veflinge,1.095.000 kr.,15-08-2022Alm. Salg,142 m² 7.711 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Bårdesøvej 116  5450 Otterup,2.825.000 kr.,15-08-2022Alm. Salg,280 m² 10.089 kr/m²,7,1997,-2%,Aktuel værdi
Villa VVilla Møllegyden 90  5471 Søndersø,1.895.000 kr.,15-08-2022Alm. Salg,201 m² 9.428 kr/m²,7,1910,,Aktuel værdi
Villa VVilla Bundgårdsballe 3  5400 Bogense,775.000 kr.,14-08-2022Alm. Salg,160 m² 4.844 kr/m²,7,1932,-6%,Aktuel værdi
Villa VVilla Kornvænget 27  5471 Søndersø,1.600.000 kr.,14-08-2022Alm. Salg,246 m² 6.504 kr/m²,7,1969,-10%,Aktuel værdi
Villa VVilla Kastanievej 44  5471 Søndersø,1.405.000 kr.,13-08-2022Alm. Salg,184 m² 7.636 kr/m²,5,1997,-6%,Aktuel værdi
Villa VVilla Morbærhaven 3  5450 Otterup,1.775.000 kr.,10-08-2022Alm. Salg,123 m² 14.431 kr/m²,5,1996,-5%,Aktuel værdi
Villa VVilla Gl Hedevej 24  5450 Otterup,900.000 kr.,10-08-2022Alm. Salg,158 m² 5.696 kr/m²,5,1926,-10%,Aktuel værdi
Villa VVilla Pilegårdsvænget 74  5471 Søndersø,452.500 kr.,10-08-2022Alm. Salg,151 m² 2.473 kr/m²,5,0,,Aktuel værdi
Villa VVilla Egense Bygade 8  5450 Otterup,50.000 kr.,09-08-2022Alm. Salg,90 m² 556 kr/m²,3,1860,,Aktuel værdi
Villa VVilla Sømarksvej 118  5471 Søndersø,1.280.000 kr.,09-08-2022Alm. Salg,139 m² 9.209 kr/m²,5,1972,-7%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Søndermarksvej 8  5400 Bogense,1.370.000 kr.,08-08-2022Alm. Salg,146 m² 9.384 kr/m²,6,1930,-2%,Aktuel værdi
Villa VVilla Ejlskovvej 66  5471 Søndersø,1.998.000 kr.,08-08-2022Alm. Salg,409 m² 4.885 kr/m²,9,1877,,Aktuel værdi
Villa VVilla Nymarksvej 15  5471 Søndersø,1.100.000 kr.,08-08-2022Alm. Salg,126 m² 8.730 kr/m²,3,1877,0%,Aktuel værdi
Villa VVilla Kastanievej 16  5400 Bogense,2.020.000 kr.,07-08-2022Alm. Salg,164 m² 12.317 kr/m²,5,1978,-4%,Aktuel værdi
Villa VVilla Bryggerivej 5  5450 Otterup,1.950.000 kr.,07-08-2022Alm. Salg,123 m² 15.854 kr/m²,3,1948,-2%,Aktuel værdi
Villa VVilla Kastanievej 9  5400 Bogense,1.860.000 kr.,05-08-2022Alm. Salg,120 m² 15.500 kr/m²,5,1969,-7%,Aktuel værdi
Rækkehus RRækkehus Strandvejen 58  5450 Otterup,660.000 kr.,04-08-2022Fam. Salg,108 m² 6.111 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Labøllevej 15  5471 Søndersø,100.000 kr.,04-08-2022Alm. Salg,82 m² 1.220 kr/m²,3,1777,,Aktuel værdi
Villa VVilla Middelfartvej 136  5400 Bogense,610.000 kr.,04-08-2022Alm. Salg,104 m² 5.865 kr/m²,3,1967,-12%,Aktuel værdi
Villa VVilla Hessum Bygade 50  5450 Otterup,1.625.000 kr.,04-08-2022Alm. Salg,233 m² 6.974 kr/m²,8,1825,-4%,Aktuel værdi
