Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Lunden 8  7990 Øster Assels,1.195.000 kr.,12-12-2022Alm. Salg,183 m² 6.530 kr/m²,6,1937,,Aktuel værdi
Villa VVilla Solbjerghedevej 13  7950 Erslev,635.000 kr.,12-12-2022Alm. Salg,110 m² 5.773 kr/m²,6,1892,-2%,Aktuel værdi
Villa VVilla Smedebjergevej 37  7980 Vils,900.000 kr.,10-12-2022Alm. Salg,127 m² 7.087 kr/m²,6,1951,-9%,Aktuel værdi
Rækkehus RRækkehus Fruevej 107  7900 Nykøbing M,500.000 kr.,08-12-2022Alm. Salg,99 m² 5.051 kr/m²,4,1898,-16%,Aktuel værdi
Villa VVilla Frøslevlund 10  7900 Nykøbing M,790.000 kr.,06-12-2022Alm. Salg,110 m² 7.182 kr/m²,4,1985,-7%,Aktuel værdi
Villa VVilla Vindbakken 25  7970 Redsted M,125.000 kr.,01-12-2022Alm. Salg,30 m² 4.167 kr/m²,1,1999,,Aktuel værdi
Villa VVilla Biskæret 8  7900 Nykøbing M,475.000 kr.,01-12-2022Fam. Salg,216 m² 2.199 kr/m²,6,2011,,Aktuel værdi
Villa VVilla Hedevej 1  7960 Karby,815.000 kr.,30-11-2022Andet,176 m² 4.631 kr/m²,9,1903,,Aktuel værdi
Villa VVilla Hedevej 1  7960 Karby,815.000 kr.,30-11-2022Andet,151 m² 5.397 kr/m²,5,2019,,Aktuel værdi
Villa VVilla Sejersvej 64  7900 Nykøbing M,135.000 kr.,29-11-2022Alm. Salg,147 m² 918 kr/m²,6,1918,-66%,Aktuel værdi
Villa VVilla Stendyssevej 20  7900 Nykøbing M,51.150 kr.,27-11-2022Alm. Salg,194 m² 264 kr/m²,6,0,,Aktuel værdi
Villa VVilla Udsigten 1  7950 Erslev,637.500 kr.,26-11-2022Fam. Salg,129 m² 4.942 kr/m²,4,1972,,Aktuel værdi
Rækkehus RRækkehus Korsbakkevej 1D  7950 Erslev,230.000 kr.,22-11-2022Alm. Salg,73 m² 3.151 kr/m²,3,1987,,Aktuel værdi
Villa VVilla Smedebjergevej 72  7980 Vils,270.000 kr.,22-11-2022Fam. Salg,108 m² 2.500 kr/m²,5,1957,,Aktuel værdi
Villa VVilla Engkarsevej 1  7900 Nykøbing M,2.200.000 kr.,20-11-2022Alm. Salg,208 m² 10.577 kr/m²,6,1976,-6%,Aktuel værdi
Villa VVilla Søndervej 7  7950 Erslev,590.000 kr.,18-11-2022Alm. Salg,133 m² 4.436 kr/m²,4,1900,-9%,Aktuel værdi
Villa VVilla Strandvejen 31  7900 Nykøbing M,1.925.000 kr.,17-11-2022Alm. Salg,168 m² 11.458 kr/m²,6,1905,-8%,Aktuel værdi
Villa VVilla Vinkelvej 10  7900 Nykøbing M,1.250.000 kr.,15-11-2022Alm. Salg,108 m² 11.574 kr/m²,5,1960,45%,Aktuel værdi
Villa VVilla Rundhøjvej 14  7970 Redsted M,340.000 kr.,15-11-2022Alm. Salg,105 m² 3.238 kr/m²,3,1967,,Aktuel værdi
Villa VVilla Sejersvej 95  7900 Nykøbing M,567.000 kr.,15-11-2022Alm. Salg,132 m² 4.295 kr/m²,5,1975,,Aktuel værdi
Villa VVilla Frueled 28  7900 Nykøbing M,1.490.000 kr.,14-11-2022Alm. Salg,177 m² 8.418 kr/m²,7,1912,-4%,Aktuel værdi
Villa VVilla Skolebakken 6  7950 Erslev,275.000 kr.,11-11-2022Alm. Salg,80 m² 3.438 kr/m²,2,1962,,Aktuel værdi
Villa VVilla Korsbakkevej 19  7950 Erslev,140.000 kr.,10-11-2022Fam. Salg,126 m² 959 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Lundkjærvej 38  7900 Nykøbing M,1.335.000 kr.,10-11-2022Alm. Salg,116 m² 11.509 kr/m²,3,1956,-5%,Aktuel værdi
Villa VVilla Søndervej 35  7950 Erslev,225.000 kr.,09-11-2022Alm. Salg,107 m² 2.103 kr/m²,4,1912,,Aktuel værdi
Villa VVilla Dråbystræde 33  7900 Nykøbing M,390.000 kr.,08-11-2022Alm. Salg,156 m² 2.500 kr/m²,6,1867,,Aktuel værdi
Villa VVilla Ansgarvej 12  7950 Erslev,400.000 kr.,07-11-2022Fam. Salg,223 m² 1.794 kr/m²,8,1969,,Aktuel værdi
Villa VVilla Købmandsvej 5  7900 Nykøbing M,10.000 kr.,07-11-2022Alm. Salg,125 m² 80 kr/m²,4,1962,,Aktuel værdi
Villa VVilla Marktoften 14  7900 Nykøbing M,850.000 kr.,07-11-2022Fam. Salg,150 m² 5.667 kr/m²,4,1971,,Aktuel værdi
Rækkehus RRækkehus Mamrelund 4  7900 Nykøbing M,130.000 kr.,06-11-2022Alm. Salg,75 m² 1.733 kr/m²,2,1912,,Aktuel værdi
Villa VVilla Præstbrovej 191  7950 Erslev,440.000 kr.,06-11-2022Alm. Salg,121 m² 3.636 kr/m²,3,1967,-37%,Aktuel værdi
Villa VVilla Ejerslevvej 48  7900 Nykøbing M,95.000 kr.,06-11-2022Andet,62 m² 1.532 kr/m²,3,1932,,Aktuel værdi
Villa VVilla Nørrekærvej 2  7950 Erslev,260.000 kr.,03-11-2022Alm. Salg,125 m² 2.080 kr/m²,4,1941,-12%,Aktuel værdi
Rækkehus RRækkehus Gasværksvej 38  7900 Nykøbing M,975.000 kr.,02-11-2022Alm. Salg,132 m² 7.386 kr/m²,5,1910,,Aktuel værdi
Villa VVilla Ballevænget 9  7950 Erslev,205.000 kr.,02-11-2022Fam. Salg,82 m² 2.500 kr/m²,3,1895,,Aktuel værdi
Rækkehus RRækkehus M. C. Holms Gade 17  7900 Nykøbing M,670.000 kr.,31-10-2022Alm. Salg,100 m² 6.700 kr/m²,4,1928,-4%,Aktuel værdi
Villa VVilla Bangsgade 11  7900 Nykøbing M,1.125.000 kr.,31-10-2022Alm. Salg,180 m² 6.250 kr/m²,4,1915,-4%,Aktuel værdi
Villa VVilla Fristedet 6  7950 Erslev,500.000 kr.,30-10-2022Alm. Salg,136 m² 3.676 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Lanternevej 6  7990 Øster Assels,287.500 kr.,26-10-2022Alm. Salg,170 m² 1.691 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Havnevej 82  7990 Øster Assels,1.750.000 kr.,26-10-2022Alm. Salg,135 m² 12.963 kr/m²,5,1870,,Aktuel værdi
Villa VVilla Eghøjparken 1  7900 Nykøbing M,408.321 kr.,26-10-2022Alm. Salg,159 m² 2.568 kr/m²,4,2023,,Aktuel værdi
Rækkehus RRækkehus Lupinvej 15  7900 Nykøbing M,1.025.000 kr.,24-10-2022Alm. Salg,114 m² 8.991 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Kongevejen 35  7900 Nykøbing M,600.000 kr.,24-10-2022Alm. Salg,122 m² 4.918 kr/m²,3,1935,,Aktuel værdi
"Villa VVilla Dråbystræde 51, st  7900 Nykøbing M",200.000 kr.,23-10-2022Alm. Salg,157 m² 1.274 kr/m²,5,1929,,Aktuel værdi
Villa VVilla Parkvænget 3  7900 Nykøbing M,1.755.000 kr.,20-10-2022Alm. Salg,165 m² 10.636 kr/m²,5,1976,,Aktuel værdi
Rækkehus RRækkehus N. Quistgaards Gade 11  7900 Nykøbing M,375.000 kr.,18-10-2022Alm. Salg,89 m² 4.213 kr/m²,4,1910,,Aktuel værdi
Villa VVilla Højgårdsvej 4  7990 Øster Assels,675.000 kr.,17-10-2022Alm. Salg,149 m² 4.530 kr/m²,4,1905,-15%,Aktuel værdi
Villa VVilla Skarresving 25  7900 Nykøbing M,15.000 kr.,17-10-2022Andet,82 m² 183 kr/m²,3,1937,,Aktuel værdi
Villa VVilla Marktoften 6  7900 Nykøbing M,1.195.000 kr.,17-10-2022Andet,272 m² 4.393 kr/m²,9,1969,,Aktuel værdi
Rækkehus RRækkehus M. C. Holms Gade 11  7900 Nykøbing M,390.000 kr.,15-10-2022Alm. Salg,80 m² 4.875 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Gammel Møllevej 48  7970 Redsted M,500.000 kr.,13-10-2022Alm. Salg,158 m² 3.165 kr/m²,6,1907,,Aktuel værdi
Villa VVilla Foldagervej 13  7900 Nykøbing M,950.000 kr.,13-10-2022Alm. Salg,147 m² 6.463 kr/m²,5,1877,,Aktuel værdi
Villa VVilla Dråbystræde 33  7900 Nykøbing M,100.000 kr.,11-10-2022Alm. Salg,156 m² 641 kr/m²,6,1867,,Aktuel værdi
Villa VVilla Friskolevej 11  7950 Erslev,320.000 kr.,11-10-2022Alm. Salg,154 m² 2.078 kr/m²,5,1937,,Aktuel værdi
Villa VVilla Fruevej 17  7900 Nykøbing M,300.000 kr.,10-10-2022Alm. Salg,98 m² 3.061 kr/m²,5,1898,-31%,Aktuel værdi
Villa VVilla Kirkestræde 2  7990 Øster Assels,195.000 kr.,10-10-2022Alm. Salg,86 m² 2.267 kr/m²,3,1922,,Aktuel værdi
Villa VVilla Morsingvej 26  7900 Nykøbing M,36.000 kr.,09-10-2022Alm. Salg,76 m² 474 kr/m²,2,1900,,Aktuel værdi
Villa VVilla Doktorvej 9  7980 Vils,925.000 kr.,06-10-2022Alm. Salg,129 m² 7.171 kr/m²,4,1934,-2%,Aktuel værdi
Villa VVilla Vestmorsvej 75  7960 Karby,2.206.666 kr.,06-10-2022Alm. Salg,180 m² 12.259 kr/m²,6,2017,5%,Aktuel værdi
Villa VVilla Nørrebro 19  7900 Nykøbing M,125.000 kr.,06-10-2022Alm. Salg,106 m² 1.179 kr/m²,4,1890,,Aktuel værdi
Villa VVilla Rugvangen 13  7900 Nykøbing M,1.090.000 kr.,05-10-2022Alm. Salg,146 m² 7.466 kr/m²,4,1970,-7%,Aktuel værdi
Villa VVilla Søndergårdsmark 3  7900 Nykøbing M,1.400.000 kr.,05-10-2022Alm. Salg,289 m² 4.844 kr/m²,9,1927,-7%,Aktuel værdi
Villa VVilla T. O. R. Skole Vej 39  7900 Nykøbing M,500.000 kr.,04-10-2022Alm. Salg,140 m² 3.571 kr/m²,4,1976,-17%,Aktuel værdi
Villa VVilla Nissedalsvej 14  7900 Nykøbing M,855.000 kr.,03-10-2022Alm. Salg,144 m² 5.938 kr/m²,6,1917,1%,Aktuel værdi
Villa VVilla Håndværkervej 12  7900 Nykøbing M,775.000 kr.,03-10-2022Alm. Salg,205 m² 3.780 kr/m²,6,1933,-13%,Aktuel værdi
Villa VVilla Svalevej 28  7900 Nykøbing M,500.000 kr.,02-10-2022Alm. Salg,82 m² 6.098 kr/m²,3,1961,,Aktuel værdi
Rækkehus RRækkehus Aagade 36  7900 Nykøbing M,142.500 kr.,29-09-2022Andet,92 m² 1.549 kr/m²,4,1896,,Aktuel værdi
Villa VVilla Søndervej 4  7950 Erslev,575.000 kr.,29-09-2022Fam. Salg,190 m² 3.026 kr/m²,7,1920,,Aktuel værdi
Rækkehus RRækkehus Sommervej 11A  7900 Nykøbing M,2.795.000 kr.,27-09-2022Alm. Salg,122 m² 22.910 kr/m²,4,2019,,Aktuel værdi
Rækkehus RRækkehus Enghavevej 9  7900 Nykøbing M,100.000 kr.,27-09-2022Alm. Salg,58 m² 1.724 kr/m²,3,1930,,Aktuel værdi
Villa VVilla Åbrinken 13  7980 Vils,840.100 kr.,24-09-2022Alm. Salg,220 m² 3.819 kr/m²,4,1985,,Aktuel værdi
Villa VVilla Nordmorsvej 43  7950 Erslev,350.000 kr.,23-09-2022Alm. Salg,116 m² 3.017 kr/m²,3,1882,,Aktuel værdi
Villa VVilla Gyldagervej 15  7950 Erslev,1.075.000 kr.,19-09-2022Alm. Salg,165 m² 6.515 kr/m²,7,1959,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nygade 19, 1  7900 Nykøbing M",1.000.000 kr.,18-09-2022Fam. Salg,193 m² 5.181 kr/m²,7,1930,,Aktuel værdi
Villa VVilla Stenbro 6  7900 Nykøbing M,775.000 kr.,18-09-2022Alm. Salg,183 m² 4.235 kr/m²,7,1973,-11%,Aktuel værdi
Villa VVilla Årbækmøllevej 20  7990 Øster Assels,3.175.000 kr.,18-09-2022Alm. Salg,206 m² 15.413 kr/m²,7,1967,-9%,Aktuel værdi
Villa VVilla Bjørnvadbro 42  7950 Erslev,330.000 kr.,18-09-2022Alm. Salg,109 m² 3.028 kr/m²,4,1948,-6%,Aktuel værdi
Villa VVilla Fruevej 115  7900 Nykøbing M,325.000 kr.,14-09-2022Alm. Salg,114 m² 2.851 kr/m²,4,1919,,Aktuel værdi
Villa VVilla Plejdrupvej 7  7950 Erslev,1.330.000 kr.,12-09-2022Alm. Salg,136 m² 9.779 kr/m²,4,1994,-5%,Aktuel værdi
Villa VVilla Næssundvej 431  7960 Karby,585.000 kr.,12-09-2022Alm. Salg,166 m² 1.893 kr/m²,8,1937,-2%,Aktuel værdi
Villa VVilla Nordbovej 3  7900 Nykøbing M,180.000 kr.,09-09-2022Alm. Salg,141 m² 1.277 kr/m²,5,1927,,Aktuel værdi
Villa VVilla Ålekistevej 27  7990 Øster Assels,23.252 kr.,05-09-2022Auktion,143 m² 163 kr/m²,5,1875,,Aktuel værdi
Villa VVilla Canadavej 12  7970 Redsted M,575.000 kr.,05-09-2022Alm. Salg,159 m² 3.616 kr/m²,6,1928,-3%,Aktuel værdi
Villa VVilla Møllebjerget 25  7990 Øster Assels,750.000 kr.,04-09-2022Alm. Salg,233 m² 3.219 kr/m²,5,2007,,Aktuel værdi
Rækkehus RRækkehus Riis Alle 28  7900 Nykøbing M,630.000 kr.,01-09-2022Alm. Salg,106 m² 5.943 kr/m²,4,1930,-9%,Aktuel værdi
Villa VVilla Fjordvej 26  7900 Nykøbing M,8.000.000 kr.,01-09-2022Fam. Salg,513 m² 15.595 kr/m²,12,1976,,Aktuel værdi
Villa VVilla T. O. R. Skole Vej 49  7900 Nykøbing M,770.000 kr.,01-09-2022Alm. Salg,260 m² 2.962 kr/m²,7,1936,,Aktuel værdi
Villa VVilla Elsøvej 129  7900 Nykøbing M,520.000 kr.,01-09-2022Alm. Salg,149 m² 3.490 kr/m²,3,1948,-5%,Aktuel værdi
Villa VVilla Saltbækvej 11  7900 Nykøbing M,115.000 kr.,31-08-2022Alm. Salg,69 m² 1.667 kr/m²,3,1952,,Aktuel værdi
Villa VVilla Rokkjærsvej 9  7900 Nykøbing M,125.000 kr.,31-08-2022Alm. Salg,97 m² 1.289 kr/m²,4,1967,,Aktuel værdi
Villa VVilla Mælkevejen 16  7990 Øster Assels,275.000 kr.,31-08-2022Alm. Salg,110 m² 2.500 kr/m²,4,1929,-7%,Aktuel værdi
Villa VVilla Svanekærvej 4  7990 Øster Assels,275.000 kr.,31-08-2022Alm. Salg,120 m² 2.292 kr/m²,4,2000,-27%,Aktuel værdi
Rækkehus RRækkehus Ringsgade 5  7900 Nykøbing M,422.500 kr.,29-08-2022Auktion,193 m² 2.189 kr/m²,8,1890,-58%,Aktuel værdi
Villa VVilla Hesterøroddevej 36  7990 Øster Assels,50.000 kr.,29-08-2022Alm. Salg,125 m² 400 kr/m²,6,1945,,Aktuel værdi
Villa VVilla T. O. R. Skole Vej 9  7900 Nykøbing M,650.000 kr.,28-08-2022Alm. Salg,200 m² 3.250 kr/m²,6,1967,,Aktuel værdi
Villa VVilla Bårupvej 6  7950 Erslev,150.000 kr.,28-08-2022Alm. Salg,70 m² 2.143 kr/m²,3,1897,,Aktuel værdi
Villa VVilla Sundbyvej 59  7950 Erslev,460.000 kr.,28-08-2022Alm. Salg,68 m² 6.765 kr/m²,2,1960,-5%,Aktuel værdi
Rækkehus RRækkehus Nørrebro 113  7900 Nykøbing M,440.000 kr.,25-08-2022Alm. Salg,120 m² 3.667 kr/m²,4,1902,-11%,Aktuel værdi
Villa VVilla Maagevej 27  7900 Nykøbing M,1.600.000 kr.,25-08-2022Alm. Salg,162 m² 9.877 kr/m²,4,0,,Aktuel værdi
Villa VVilla Hulhøjen 35  7900 Nykøbing M,125.000 kr.,23-08-2022Alm. Salg,114 m² 1.096 kr/m²,3,1963,,Aktuel værdi
Villa VVilla Solsortevej 21  7900 Nykøbing M,375.000 kr.,21-08-2022Alm. Salg,72 m² 5.208 kr/m²,3,1958,,Aktuel værdi
Villa VVilla Bøgevej 8  7900 Nykøbing M,700.749 kr.,21-08-2022Andet,163 m² 4.299 kr/m²,7,1965,,Aktuel værdi
Villa VVilla Stadionvej 12  7990 Øster Assels,200.000 kr.,20-08-2022Alm. Salg,108 m² 1.307 kr/m²,4,1964,-27%,Aktuel værdi
Villa VVilla Strandgaden 59  7900 Nykøbing M,840.000 kr.,20-08-2022Fam. Salg,180 m² 4.667 kr/m²,7,1972,,Aktuel værdi
Villa VVilla Munkegade 39  7900 Nykøbing M,640.000 kr.,19-08-2022Alm. Salg,103 m² 6.214 kr/m²,4,1942,-8%,Aktuel værdi
Villa VVilla Næssundvej 433  7960 Karby,250.000 kr.,18-08-2022Alm. Salg,110 m² 2.273 kr/m²,4,1887,,Aktuel værdi
Villa VVilla Kjeldgårdsvej 39  7900 Nykøbing M,125.000 kr.,15-08-2022Alm. Salg,84 m² 1.488 kr/m²,3,1919,,Aktuel værdi
Villa VVilla Præstbrovej 125  7950 Erslev,60.000 kr.,15-08-2022Alm. Salg,90 m² 667 kr/m²,4,1939,,Aktuel værdi
Villa VVilla Blidstrupvej 16  7990 Øster Assels,65.000 kr.,14-08-2022Alm. Salg,133 m² 489 kr/m²,4,1961,,Aktuel værdi
Villa VVilla Vittrupvej 31  7990 Øster Assels,50.000 kr.,12-08-2022Alm. Salg,120 m² 417 kr/m²,4,1877,,Aktuel værdi
Villa VVilla Grønnegade 56  7900 Nykøbing M,529.783 kr.,11-08-2022Alm. Salg,192 m² 2.759 kr/m²,7,1919,,Aktuel værdi
Villa VVilla Fredsøvej 79  7900 Nykøbing M,145.000 kr.,11-08-2022Alm. Salg,74 m² 1.959 kr/m²,2,1875,-26%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkegade 1B, 2. th  7900 Nykøbing M",5.300.000 kr.,10-08-2022Alm. Salg,71 m² 74.648 kr/m²,4,1890,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkegade 1B, 2. tv  7900 Nykøbing M",5.300.000 kr.,10-08-2022Alm. Salg,115 m² 46.087 kr/m²,3,1890,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkegade 1B, 1. tv  7900 Nykøbing M",5.300.000 kr.,10-08-2022Alm. Salg,160 m² 33.125 kr/m²,3,1890,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kirkegade 1B, 1. th  7900 Nykøbing M",5.300.000 kr.,10-08-2022Alm. Salg,92 m² 57.609 kr/m²,3,1890,,Aktuel værdi
Villa VVilla Rugvangen 29  7900 Nykøbing M,1.650.000 kr.,09-08-2022Alm. Salg,149 m² 11.074 kr/m²,6,1967,,Aktuel værdi
Villa VVilla Vestersvinget 9  7970 Redsted M,420.000 kr.,09-08-2022Alm. Salg,102 m² 4.118 kr/m²,3,1966,-1%,Aktuel værdi
Villa VVilla Læsbjerg 7  7950 Erslev,325.000 kr.,09-08-2022Alm. Salg,105 m² 3.095 kr/m²,5,1857,,Aktuel værdi
Villa VVilla Bellisvej 18  7900 Nykøbing M,2.100.000 kr.,08-08-2022Alm. Salg,200 m² 10.500 kr/m²,7,1976,,Aktuel værdi
Villa VVilla Hesselbjergvej 22  7900 Nykøbing M,100.000 kr.,08-08-2022Fam. Salg,224 m² 446 kr/m²,8,1883,,Aktuel værdi
Villa VVilla Fuglebakken 26  7900 Nykøbing M,1.045.000 kr.,08-08-2022Alm. Salg,122 m² 8.566 kr/m²,5,1963,-4%,Aktuel værdi
Villa VVilla Frueled 37  7900 Nykøbing M,275.000 kr.,04-08-2022Alm. Salg,99 m² 2.778 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Telefonvejen 12  7900 Nykøbing M,500.000 kr.,02-08-2022Fam. Salg,159 m² 3.145 kr/m²,4,1953,,Aktuel værdi
Villa VVilla Svalevej 62  7900 Nykøbing M,900.000 kr.,01-08-2022Alm. Salg,120 m² 7.500 kr/m²,4,1963,-5%,Aktuel værdi
Villa VVilla Torupvej 23  7950 Erslev,180.000 kr.,01-08-2022Alm. Salg,90 m² 2.000 kr/m²,4,1932,-27%,Aktuel værdi
Rækkehus RRækkehus Faarupparken 13  7900 Nykøbing M,750.000 kr.,31-07-2022Alm. Salg,105 m² 7.143 kr/m²,4,1980,,Aktuel værdi
Villa VVilla Ternevej 10  7900 Nykøbing M,935.000 kr.,28-07-2022Alm. Salg,110 m² 8.500 kr/m²,3,1964,,Aktuel værdi
Villa VVilla Lindevej 13  7900 Nykøbing M,1.395.000 kr.,28-07-2022Alm. Salg,105 m² 13.286 kr/m²,5,1956,,Aktuel værdi
Villa VVilla Rønnebærvej 22  7900 Nykøbing M,700.000 kr.,28-07-2022Fam. Salg,153 m² 4.575 kr/m²,6,2006,,Aktuel værdi
Villa VVilla Vadkæret 3  7960 Karby,552.835 kr.,25-07-2022Alm. Salg,229 m² 2.414 kr/m²,5,2010,,Aktuel værdi
Villa VVilla Birkevej 12  7900 Nykøbing M,975.000 kr.,22-07-2022Fam. Salg,130 m² 7.500 kr/m²,3,1959,,Aktuel værdi
Villa VVilla Fruevej 4  7900 Nykøbing M,945.000 kr.,20-07-2022Alm. Salg,168 m² 5.625 kr/m²,5,1906,-4%,Aktuel værdi
Villa VVilla Savværksvej 3  7980 Vils,196.245 kr.,16-07-2022Alm. Salg,195 m² 652 kr/m²,6,0,,Aktuel værdi
Villa VVilla Rørsangervej 24  7900 Nykøbing M,1.100.000 kr.,14-07-2022Alm. Salg,149 m² 7.383 kr/m²,5,1963,-8%,Aktuel værdi
Rækkehus RRækkehus Bryggergade 6B  7900 Nykøbing M,865.000 kr.,13-07-2022Alm. Salg,93 m² 9.301 kr/m²,4,1864,2%,Aktuel værdi
Villa VVilla Aakjærsvej 3  7900 Nykøbing M,800.000 kr.,13-07-2022Alm. Salg,171 m² 4.678 kr/m²,4,1907,-11%,Aktuel værdi
Villa VVilla Nordmorsvej 52  7950 Erslev,2.650.000 kr.,12-07-2022Alm. Salg,255 m² 10.392 kr/m²,8,1920,-10%,Aktuel værdi
Villa VVilla Østerhaven 13  7950 Erslev,595.000 kr.,12-07-2022Alm. Salg,120 m² 4.958 kr/m²,4,1971,,Aktuel værdi
Villa VVilla Vestmorsvej 41  7900 Nykøbing M,170.000 kr.,12-07-2022Alm. Salg,92 m² 1.848 kr/m²,4,1934,,Aktuel værdi
Villa VVilla Blåmunkevej 1  7900 Nykøbing M,1.210.000 kr.,11-07-2022Andet,198 m² 6.111 kr/m²,6,1978,,Aktuel værdi
Villa VVilla Kongehøjvej 11  7990 Øster Assels,1.250.000 kr.,11-07-2022Alm. Salg,274 m² 4.562 kr/m²,8,1935,-3%,Aktuel værdi
Villa VVilla Fruevej 7  7900 Nykøbing M,700.000 kr.,10-07-2022Alm. Salg,105 m² 6.667 kr/m²,5,1942,-12%,Aktuel værdi
Rækkehus RRækkehus Markedsgade 52  7900 Nykøbing M,200.000 kr.,07-07-2022Alm. Salg,82 m² 2.439 kr/m²,4,1928,,Aktuel værdi
Villa VVilla Provst Schades Alle 7  7900 Nykøbing M,612.500 kr.,07-07-2022Andet,64 m² 9.570 kr/m²,3,1918,-5%,Aktuel værdi
Villa VVilla Højrisvej 18  7900 Nykøbing M,300.000 kr.,07-07-2022Alm. Salg,132 m² 2.273 kr/m²,5,1917,-25%,Aktuel værdi
Villa VVilla Dragstrupvej 29  7950 Erslev,988.200 kr.,06-07-2022Alm. Salg,200 m² 4.941 kr/m²,6,1930,,Aktuel værdi
Villa VVilla Elsøvej 248  7900 Nykøbing M,1.400.000 kr.,06-07-2022Alm. Salg,163 m² 8.589 kr/m²,4,2006,,Aktuel værdi
Villa VVilla Frederik Kroghs Mark 9  7950 Erslev,695.000 kr.,04-07-2022Alm. Salg,115 m² 6.043 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Søndertoften 3  7990 Øster Assels,420.000 kr.,04-07-2022Alm. Salg,137 m² 3.066 kr/m²,4,1986,,Aktuel værdi
Villa VVilla Sommervej 20D  7900 Nykøbing M,1.320.000 kr.,04-07-2022Alm. Salg,203 m² 5.176 kr/m²,5,0,-5%,Aktuel værdi
Villa VVilla Ørndrupvej 69  7960 Karby,275.000 kr.,03-07-2022Alm. Salg,80 m² 3.438 kr/m²,3,1939,,Aktuel værdi
Villa VVilla Ålekistevej 17  7990 Øster Assels,280.000 kr.,01-07-2022Alm. Salg,98 m² 2.857 kr/m²,4,1965,,Aktuel værdi
Rækkehus RRækkehus Marievej 41  7900 Nykøbing M,675.000 kr.,29-06-2022Alm. Salg,101 m² 6.683 kr/m²,5,1907,-3%,Aktuel værdi
Rækkehus RRækkehus Langebæksgade 5  7900 Nykøbing M,460.000 kr.,29-06-2022Alm. Salg,128 m² 3.594 kr/m²,6,1900,,Aktuel værdi
