Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Kærvænget 36  7800 Skive,540.000 kr.,04-12-2022Alm. Salg,144 m² 3.750 kr/m²,3,1965,,Aktuel værdi
Villa VVilla Lyngtoften 6  7860 Spøttrup,200.000 kr.,04-12-2022Fam. Salg,92 m² 2.174 kr/m²,4,1923,,Aktuel værdi
Villa VVilla Sundvej 8  7840 Højslev,400.000 kr.,01-12-2022Alm. Salg,122 m² 3.279 kr/m²,6,1957,,Aktuel værdi
Rækkehus RRækkehus Hestbækvej 1  7870 Roslev,35.000 kr.,30-11-2022Alm. Salg,78 m² 449 kr/m²,3,1935,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Viborgvej 273A, 1. mf  7840 Højslev",358.000 kr.,30-11-2022Alm. Salg,78 m² 4.590 kr/m²,3,1934,-5%,Aktuel værdi
Villa VVilla Ballingvej 55  7800 Skive,475.000 kr.,30-11-2022Fam. Salg,158 m² 3.006 kr/m²,6,1927,,Aktuel værdi
Villa VVilla Stengårdvej 11  7860 Spøttrup,153.000 kr.,30-11-2022Alm. Salg,134 m² 1.142 kr/m²,2,1957,,Aktuel værdi
Villa VVilla Husvej 17  7884 Fur,129.655 kr.,28-11-2022Alm. Salg,128 m² 1.013 kr/m²,3,0,,Aktuel værdi
Rækkehus RRækkehus Citronvej 93  7800 Skive,1.550.000 kr.,27-11-2022Alm. Salg,119 m² 13.025 kr/m²,4,1979,-3%,Aktuel værdi
Villa VVilla Hedevænget 4  7800 Skive,700.000 kr.,27-11-2022Alm. Salg,123 m² 5.691 kr/m²,4,1967,-8%,Aktuel værdi
Villa VVilla Visdal 13  7870 Roslev,2.225.000 kr.,26-11-2022Alm. Salg,176 m² 12.642 kr/m²,4,1999,-6%,Aktuel værdi
Villa VVilla Allegade 37  7800 Skive,1.770.000 kr.,24-11-2022Alm. Salg,117 m² 15.128 kr/m²,4,1935,-4%,Aktuel værdi
Villa VVilla Brøndumsgade 52B  7800 Skive,1.335.000 kr.,24-11-2022Alm. Salg,117 m² 11.410 kr/m²,4,1939,-2%,Aktuel værdi
Villa VVilla Granvænget 17  7800 Skive,1.040.000 kr.,23-11-2022Alm. Salg,154 m² 6.753 kr/m²,5,1967,-2%,Aktuel værdi
Villa VVilla Åsted Byvej 14  7870 Roslev,425.000 kr.,23-11-2022Alm. Salg,168 m² 2.530 kr/m²,6,1910,-19%,Aktuel værdi
Villa VVilla Jernbanevej 7  7840 Højslev,1.538.250 kr.,22-11-2022Alm. Salg,256 m² 6.009 kr/m²,5,1910,-9%,Aktuel værdi
Villa VVilla Lundøvej 141  7840 Højslev,1.465.000 kr.,20-11-2022Alm. Salg,200 m² 7.325 kr/m²,6,1947,-8%,Aktuel værdi
Villa VVilla Gl. Floutrupvej 13A  7870 Roslev,900.000 kr.,19-11-2022Alm. Salg,215 m² 4.186 kr/m²,7,1927,,Aktuel værdi
Villa VVilla Jernbanevej 42  7840 Højslev,2.720.000 kr.,19-11-2022Alm. Salg,173 m² 15.723 kr/m²,5,2010,,Aktuel værdi
Villa VVilla Ahornvænget 51  7800 Skive,1.050.000 kr.,18-11-2022Alm. Salg,150 m² 7.000 kr/m²,5,1969,-19%,Aktuel værdi
Villa VVilla Rosenhaven 10  7870 Roslev,1.175.000 kr.,16-11-2022Alm. Salg,139 m² 8.453 kr/m²,5,2005,,Aktuel værdi
Villa VVilla Frødalvej 5  7800 Skive,350.000 kr.,16-11-2022Alm. Salg,90 m² 3.889 kr/m²,4,1963,-21%,Aktuel værdi
Villa VVilla Egerishave 28  7800 Skive,1.300.000 kr.,15-11-2022Alm. Salg,168 m² 7.738 kr/m²,6,1964,-7%,Aktuel værdi
Villa VVilla Åsted Byvej 24  7870 Roslev,300.000 kr.,13-11-2022Andet,78 m² 3.846 kr/m²,4,1955,,Aktuel værdi
Villa VVilla Baldersvej 111  7800 Skive,1.845.000 kr.,13-11-2022Alm. Salg,103 m² 17.913 kr/m²,4,2011,,Aktuel værdi
Villa VVilla Ulkærvej 15  7840 Højslev,860.000 kr.,11-11-2022Alm. Salg,125 m² 6.880 kr/m²,3,1976,-2%,Aktuel værdi
Villa VVilla Nørre Alle 3  7860 Spøttrup,230.000 kr.,11-11-2022Alm. Salg,83 m² 2.771 kr/m²,2,1924,,Aktuel værdi
Villa VVilla Ydunsvej 101  7800 Skive,3.995.000 kr.,09-11-2022Alm. Salg,220 m² 18.159 kr/m²,6,2011,,Aktuel værdi
Villa VVilla Ørslevklostervej 70  7840 Højslev,180.000 kr.,08-11-2022Alm. Salg,120 m² 1.500 kr/m²,3,1870,,Aktuel værdi
Villa VVilla Fjordvej 2  7800 Skive,1.080.000 kr.,08-11-2022Alm. Salg,250 m² 4.320 kr/m²,13,1902,-8%,Aktuel værdi
Villa VVilla Lundøvej 54  7840 Højslev,180.000 kr.,08-11-2022Alm. Salg,108 m² 1.667 kr/m²,3,1953,-20%,Aktuel værdi
Villa VVilla Nøddevej 38  7800 Skive,2.450.000 kr.,08-11-2022Alm. Salg,205 m² 11.951 kr/m²,8,1981,,Aktuel værdi
Villa VVilla Grundtvigs Vej 9  7800 Skive,425.000 kr.,08-11-2022Alm. Salg,127 m² 3.346 kr/m²,4,1961,-11%,Aktuel værdi
Villa VVilla Jyllandsgade 23  7800 Skive,960.000 kr.,08-11-2022Alm. Salg,156 m² 6.154 kr/m²,5,1933,-12%,Aktuel værdi
Villa VVilla Park Alle 12  7870 Roslev,580.000 kr.,07-11-2022Alm. Salg,115 m² 5.043 kr/m²,5,1974,-14%,Aktuel værdi
Villa VVilla Bredgade 46  7870 Roslev,600.000 kr.,07-11-2022Alm. Salg,118 m² 5.085 kr/m²,3,1919,,Aktuel værdi
Villa VVilla Nørengvej 12  7870 Roslev,3.000.000 kr.,03-11-2022Alm. Salg,157 m² 19.108 kr/m²,5,1994,,Aktuel værdi
Villa VVilla Lærkevej 28  7860 Spøttrup,650.000 kr.,02-11-2022Alm. Salg,116 m² 5.603 kr/m²,4,1969,-6%,Aktuel værdi
Villa VVilla Grønningen 10  7800 Skive,2.100.000 kr.,02-11-2022Alm. Salg,166 m² 12.651 kr/m²,4,1970,5%,Aktuel værdi
Rækkehus RRækkehus Brårupvej 143A  7800 Skive,350.000 kr.,01-11-2022Alm. Salg,47 m² 7.447 kr/m²,2,1981,,Aktuel værdi
Villa VVilla Holstebrovej 17  7800 Skive,1.600.000 kr.,01-11-2022Alm. Salg,186 m² 8.602 kr/m²,6,1919,,Aktuel værdi
Villa VVilla Hvidemosevej 5  7800 Skive,390.600 kr.,31-10-2022Alm. Salg,210 m² 1.860 kr/m²,5,2022,,Aktuel værdi
Villa VVilla Sundvej 8  7840 Højslev,400.000 kr.,31-10-2022Alm. Salg,122 m² 3.279 kr/m²,6,1957,,Aktuel værdi
Villa VVilla Flyndersøvej 33  7800 Skive,30.000 kr.,31-10-2022Alm. Salg,275 m² 109 kr/m²,7,1880,-98%,Aktuel værdi
Villa VVilla Fjordvej 3  7870 Roslev,995.000 kr.,30-10-2022Alm. Salg,192 m² 5.182 kr/m²,5,1897,,Aktuel værdi
Villa VVilla Tjørnevænget 23  7800 Skive,1.250.000 kr.,30-10-2022Alm. Salg,122 m² 10.246 kr/m²,4,1974,-4%,Aktuel værdi
Villa VVilla Hindborgvej 13  7860 Spøttrup,3.975.000 kr.,30-10-2022Alm. Salg,262 m² 15.172 kr/m²,6,2010,-12%,Aktuel værdi
Villa VVilla Agertoften 6  7860 Spøttrup,1.495.000 kr.,30-10-2022Alm. Salg,188 m² 7.952 kr/m²,4,2009,,Aktuel værdi
Villa VVilla Emilievej 7  7800 Skive,1.525.000 kr.,30-10-2022Alm. Salg,177 m² 8.616 kr/m²,6,1967,-15%,Aktuel værdi
Villa VVilla Jernbanevej 108  7840 Højslev,1.550.000 kr.,30-10-2022Alm. Salg,215 m² 7.209 kr/m²,8,2017,,Aktuel værdi
Villa VVilla Pilevænget 20  7800 Skive,850.000 kr.,28-10-2022Alm. Salg,115 m² 7.391 kr/m²,4,1974,13%,Aktuel værdi
Villa VVilla Syvtallet 1  7870 Roslev,100.000 kr.,27-10-2022Alm. Salg,102 m² 980 kr/m²,3,1959,,Aktuel værdi
Villa VVilla Syvtallet 1  7870 Roslev,100.000 kr.,26-10-2022Fam. Salg,102 m² 980 kr/m²,3,1959,,Aktuel værdi
Villa VVilla Hesthøjvej 15  7870 Roslev,2.150.000 kr.,26-10-2022Alm. Salg,256 m² 8.398 kr/m²,5,1977,,Aktuel værdi
Villa VVilla Bystedvej 28  7870 Roslev,80.000 kr.,25-10-2022Alm. Salg,111 m² 721 kr/m²,3,1932,-27%,Aktuel værdi
Villa VVilla Brombærvej 3  7800 Skive,1.275.000 kr.,25-10-2022Alm. Salg,133 m² 9.586 kr/m²,5,1990,-2%,Aktuel værdi
Villa VVilla Frysevej 7  7870 Roslev,40.000 kr.,24-10-2022Alm. Salg,63 m² 635 kr/m²,2,1951,,Aktuel værdi
Villa VVilla Bådsgårdvej 19  7840 Højslev,245.807 kr.,23-10-2022Fam. Salg,118 m² 2.083 kr/m²,4,1963,,Aktuel værdi
Villa VVilla Bystedvej 46  7870 Roslev,450.000 kr.,21-10-2022Alm. Salg,108 m² 4.167 kr/m²,2,1857,-9%,Aktuel værdi
Villa VVilla Petravej 15  7800 Skive,1.795.000 kr.,20-10-2022Alm. Salg,149 m² 12.047 kr/m²,7,1976,,Aktuel værdi
Villa VVilla Lyngtoften 6  7860 Spøttrup,1.332.800 kr.,20-10-2022Alm. Salg,92 m² 14.487 kr/m²,4,1923,,Aktuel værdi
Villa VVilla Flyndersøvej 33  7800 Skive,1.280.000 kr.,20-10-2022Alm. Salg,275 m² 4.655 kr/m²,7,1880,-1%,Aktuel værdi
Villa VVilla Væselvej 92  7800 Skive,1.750.000 kr.,19-10-2022Alm. Salg,167 m² 10.479 kr/m²,4,1975,-33%,Aktuel værdi
Villa VVilla Intrupvej 10  7800 Skive,533.362 kr.,19-10-2022Fam. Salg,116 m² 4.598 kr/m²,6,1951,,Aktuel værdi
Villa VVilla Vester Fælled Vej 25  7800 Skive,970.000 kr.,18-10-2022Alm. Salg,221 m² 4.389 kr/m²,8,0,,Aktuel værdi
Rækkehus RRækkehus Anlægsgade 1B  7800 Skive,1.075.000 kr.,17-10-2022Alm. Salg,101 m² 10.644 kr/m²,3,1986,-10%,Aktuel værdi
Villa VVilla Kielgastvej 36  7800 Skive,1.410.000 kr.,13-10-2022Alm. Salg,148 m² 9.527 kr/m²,4,1949,,Aktuel værdi
Villa VVilla Rudemøllevej 30  7800 Skive,225.000 kr.,13-10-2022Alm. Salg,87 m² 2.586 kr/m²,4,1950,,Aktuel værdi
Villa VVilla Vester Fælled Vej 17  7800 Skive,1.440.000 kr.,12-10-2022Alm. Salg,173 m² 8.324 kr/m²,5,1963,-4%,Aktuel værdi
Villa VVilla Gyvelhøjen 20  7860 Spøttrup,100.000 kr.,11-10-2022Alm. Salg,133 m² 752 kr/m²,2,1896,-49%,Aktuel værdi
Villa VVilla Østerrisvej 34  7840 Højslev,385.000 kr.,11-10-2022Alm. Salg,170 m² 2.265 kr/m²,5,1910,-11%,Aktuel værdi
Villa VVilla Møllekrogen 3  7800 Skive,1.650.000 kr.,10-10-2022Alm. Salg,182 m² 9.066 kr/m²,8,1950,-17%,Aktuel værdi
Villa VVilla Nymøllevej 48  7860 Spøttrup,13.511 kr.,10-10-2022Andet,122 m² 111 kr/m²,6,1900,,Aktuel værdi
Villa VVilla Østergade 22  7860 Spøttrup,295.000 kr.,10-10-2022Alm. Salg,162 m² 1.821 kr/m²,5,1890,,Aktuel værdi
Villa VVilla Bøgevænget 49  7800 Skive,1.360.000 kr.,09-10-2022Alm. Salg,155 m² 8.774 kr/m²,5,1967,-3%,Aktuel værdi
Villa VVilla Skivevej 41  7860 Spøttrup,1.300.000 kr.,09-10-2022Alm. Salg,185 m² 7.027 kr/m²,8,1928,-7%,Aktuel værdi
Villa VVilla Bjerregårds Bakke 19  7884 Fur,1.160.000 kr.,07-10-2022Alm. Salg,158 m² 7.342 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Sdr. Thisevej 2  7870 Roslev,550.000 kr.,05-10-2022Alm. Salg,121 m² 4.545 kr/m²,3,1977,,Aktuel værdi
Villa VVilla Norgaardsvej 56  7800 Skive,650.000 kr.,05-10-2022Alm. Salg,111 m² 5.856 kr/m²,5,1946,,Aktuel værdi
Villa VVilla Søndertoften 41  7840 Højslev,1.700.000 kr.,05-10-2022Alm. Salg,170 m² 10.000 kr/m²,5,2007,,Aktuel værdi
Villa VVilla Fjordvænget 2  7860 Spøttrup,1.815.000 kr.,05-10-2022Alm. Salg,163 m² 11.135 kr/m²,4,2010,,Aktuel værdi
Villa VVilla Vibevænget 112  7870 Roslev,1.562.500 kr.,04-10-2022Alm. Salg,173 m² 9.032 kr/m²,5,2002,-8%,Aktuel værdi
Villa VVilla Vester Ballingvej 16  7860 Spøttrup,1.050.000 kr.,04-10-2022Alm. Salg,203 m² 5.172 kr/m²,5,1949,,Aktuel værdi
Villa VVilla Mejsevej 3  7870 Roslev,650.000 kr.,02-10-2022Alm. Salg,133 m² 4.887 kr/m²,5,1977,-6%,Aktuel værdi
Villa VVilla Lodalvej 13  7870 Roslev,75.000 kr.,30-09-2022Alm. Salg,144 m² 521 kr/m²,4,1923,,Aktuel værdi
Villa VVilla Lien 4  7860 Spøttrup,166.485 kr.,29-09-2022Auktion,144 m² 1.156 kr/m²,5,1872,,Aktuel værdi
Villa VVilla Strandvænget 50  7840 Højslev,2.800.000 kr.,29-09-2022Alm. Salg,188 m² 14.894 kr/m²,5,1997,-18%,Aktuel værdi
Villa VVilla Nymøllevej 27  7860 Spøttrup,500.000 kr.,28-09-2022Alm. Salg,92 m² 5.435 kr/m²,4,1914,,Aktuel værdi
Villa VVilla Næstildvej 20  7870 Roslev,150.000 kr.,28-09-2022Alm. Salg,125 m² 1.200 kr/m²,5,1955,,Aktuel værdi
Villa VVilla Frødalvej 12  7800 Skive,295.000 kr.,28-09-2022Alm. Salg,136 m² 2.169 kr/m²,3,1967,,Aktuel værdi
Villa VVilla Nørregade 45  7860 Spøttrup,465.000 kr.,26-09-2022Alm. Salg,112 m² 4.152 kr/m²,2,1975,,Aktuel værdi
Villa VVilla Bådsgårdvej 32  7840 Højslev,253.465 kr.,26-09-2022Alm. Salg,155 m² 1.635 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Brøndumsgade 50  7800 Skive,1.300.000 kr.,26-09-2022Alm. Salg,111 m² 11.712 kr/m²,4,1973,-7%,Aktuel værdi
Villa VVilla Liljehaven 6  7870 Roslev,850.000 kr.,24-09-2022Alm. Salg,124 m² 6.855 kr/m²,3,1998,,Aktuel værdi
Villa VVilla Fjordvej 71  7870 Roslev,384.200 kr.,24-09-2022Alm. Salg,130 m² 2.955 kr/m²,5,2013,,Aktuel værdi
Villa VVilla Violvej 16  7800 Skive,6.700.000 kr.,22-09-2022Alm. Salg,187 m² 35.829 kr/m²,6,1973,,Aktuel værdi
Villa VVilla Grinderslevvej 5  7870 Roslev,550.000 kr.,22-09-2022Alm. Salg,114 m² 4.825 kr/m²,4,1958,-8%,Aktuel værdi
Villa VVilla Lyngbakken 17  7870 Roslev,1.150.000 kr.,21-09-2022Alm. Salg,132 m² 8.712 kr/m²,4,1976,,Aktuel værdi
Villa VVilla Risvænget 101  7860 Spøttrup,470.000 kr.,21-09-2022Alm. Salg,133 m² 3.534 kr/m²,4,1975,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lærkevej 14, kl. tv  7800 Skive",1.100.000 kr.,20-09-2022Alm. Salg,41 m² 26.829 kr/m²,1,1962,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lærkevej 14, st. th  7800 Skive",1.100.000 kr.,20-09-2022Alm. Salg,45 m² 24.444 kr/m²,2,1962,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lærkevej 14, st. tv  7800 Skive",1.100.000 kr.,20-09-2022Alm. Salg,72 m² 15.278 kr/m²,3,1962,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jeppe Aakjærsvej 20, st. tv  7800 Skive",450.000 kr.,20-09-2022Alm. Salg,45 m² 10.000 kr/m²,1,1940,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lærkevej 14, kl. th  7800 Skive",1.100.000 kr.,20-09-2022Alm. Salg,45 m² 24.444 kr/m²,1,1962,,Aktuel værdi
Villa VVilla Skovvang 11  7870 Roslev,950.000 kr.,20-09-2022Alm. Salg,252 m² 3.770 kr/m²,6,1973,,Aktuel værdi
Villa VVilla Langmosevej 7  7840 Højslev,725.000 kr.,19-09-2022Alm. Salg,138 m² 5.254 kr/m²,6,1959,-9%,Aktuel værdi
Villa VVilla Klitrosevej 10  7800 Skive,1.495.000 kr.,19-09-2022Alm. Salg,140 m² 10.679 kr/m²,5,1974,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vilholmvej 21, 1  7870 Roslev",10.000 kr.,18-09-2022Alm. Salg,71 m² 141 kr/m²,3,1912,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vilholmvej 21, st  7870 Roslev",10.000 kr.,18-09-2022Alm. Salg,105 m² 95 kr/m²,4,1912,,Aktuel værdi
Villa VVilla Sundevej 47  7884 Fur,2.800.000 kr.,18-09-2022Alm. Salg,197 m² 14.213 kr/m²,7,1900,-7%,Aktuel værdi
Villa VVilla Lokesvej 82  7800 Skive,1.595.000 kr.,18-09-2022Alm. Salg,147 m² 10.850 kr/m²,6,1987,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fredensgade 1C, st. tv  7800 Skive",1.650.000 kr.,17-09-2022Alm. Salg,88 m² 18.750 kr/m²,3,1909,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fredensgade 1C, st. th  7800 Skive",1.650.000 kr.,17-09-2022Alm. Salg,57 m² 28.947 kr/m²,2,1909,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fredensgade 1C, 1. tv  7800 Skive",1.650.000 kr.,17-09-2022Alm. Salg,84 m² 19.643 kr/m²,3,1909,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fredensgade 1C, 1. th  7800 Skive",1.650.000 kr.,17-09-2022Alm. Salg,48 m² 34.375 kr/m²,2,1909,,Aktuel værdi
Villa VVilla Madsbadvej 25  7884 Fur,270.000 kr.,16-09-2022Alm. Salg,117 m² 2.308 kr/m²,4,1902,,Aktuel værdi
Villa VVilla Hindborgvej 17  7800 Skive,2.495.000 kr.,15-09-2022Alm. Salg,280 m² 8.911 kr/m²,8,1893,,Aktuel værdi
Villa VVilla Skovvang 17  7870 Roslev,825.000 kr.,14-09-2022Alm. Salg,184 m² 4.484 kr/m²,5,1974,-8%,Aktuel værdi
Villa VVilla Kirsebærvej 60  7800 Skive,1.031.000 kr.,13-09-2022Andet,198 m² 5.207 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Hindborgvej 24  7800 Skive,1.375.000 kr.,13-09-2022Alm. Salg,250 m² 5.500 kr/m²,5,1937,,Aktuel værdi
Villa VVilla Erantisvej 34  7800 Skive,1.000.000 kr.,13-09-2022Alm. Salg,141 m² 7.092 kr/m²,4,1968,,Aktuel værdi
Villa VVilla Stisagervej 25  7884 Fur,350.000 kr.,12-09-2022Alm. Salg,185 m² 1.892 kr/m²,8,1905,-41%,Aktuel værdi
Villa VVilla Nørre Ramsingvej 7B  7860 Spøttrup,1.695.000 kr.,12-09-2022Alm. Salg,153 m² 11.078 kr/m²,3,1861,,Aktuel værdi
Villa VVilla Kirkevej 21  7800 Skive,648.271 kr.,12-09-2022Fam. Salg,152 m² 4.265 kr/m²,4,1952,,Aktuel værdi
Villa VVilla Galgebakken 44  7800 Skive,2.545.000 kr.,11-09-2022Alm. Salg,174 m² 14.626 kr/m²,6,1949,,Aktuel værdi
Villa VVilla Æblevej 53  7870 Roslev,665.000 kr.,10-09-2022Alm. Salg,124 m² 5.363 kr/m²,4,1985,-4%,Aktuel værdi
Villa VVilla Jyllandsgade 29  7800 Skive,2.600.000 kr.,10-09-2022Andet,185 m² 14.054 kr/m²,7,1936,,Aktuel værdi
Villa VVilla Stengårdvej 11  7860 Spøttrup,70.000 kr.,09-09-2022Alm. Salg,134 m² 522 kr/m²,2,1957,,Aktuel værdi
Villa VVilla Mellemtoften 29  7800 Skive,1.200.000 kr.,08-09-2022Alm. Salg,197 m² 6.091 kr/m²,9,1965,-20%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Åparken 6, 4. 2  7800 Skive",2.100.000 kr.,07-09-2022Alm. Salg,133 m² 15.789 kr/m²,3,2001,,Aktuel værdi
Villa VVilla Lysenvej 28  7870 Roslev,475.000 kr.,07-09-2022Alm. Salg,128 m² 3.711 kr/m²,3,1930,-20%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Åparken 6, 4. 1  7800 Skive",2.400.000 kr.,06-09-2022Alm. Salg,157 m² 15.287 kr/m²,4,2001,,Aktuel værdi
