Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Rækkehus RRækkehus Sættedammen 2  3400 Hillerød,3.666.667 kr.,28-11-2022Alm. Salg,176 m² 20.833 kr/m²,5,1972,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stutmestervej 21C, st. tv  3400 Hillerød",1.550.000 kr.,28-11-2022Alm. Salg,65 m² 23.846 kr/m²,3,1941,-9%,Aktuel værdi
Villa VVilla Ullerødvej 71  3400 Hillerød,3.350.000 kr.,27-11-2022Alm. Salg,94 m² 35.638 kr/m²,4,1951,-4%,Aktuel værdi
Villa VVilla Skovduevej 19  3400 Hillerød,3.500.000 kr.,26-11-2022Alm. Salg,123 m² 28.455 kr/m²,4,1966,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordre Jernbanevej 3B, 3. tv  3400 Hillerød",2.600.000 kr.,25-11-2022Alm. Salg,95 m² 27.368 kr/m²,3,1949,-7%,Aktuel værdi
Villa VVilla Allékredsen 253  3400 Hillerød,3.097.500 kr.,24-11-2022Fam. Salg,160 m² 19.359 kr/m²,6,2009,,Aktuel værdi
Rækkehus RRækkehus Bombakken 28  3320 Skævinge,1.200.000 kr.,23-11-2022Fam. Salg,107 m² 11.215 kr/m²,4,2007,,Aktuel værdi
Villa VVilla Amtsvejen 86B  3320 Skævinge,2.125.000 kr.,23-11-2022Alm. Salg,106 m² 20.047 kr/m²,3,1950,-9%,Aktuel værdi
Rækkehus RRækkehus Ved Skansebakken 105  3400 Hillerød,1.950.000 kr.,21-11-2022Alm. Salg,53 m² 36.792 kr/m²,2,1972,-11%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Mathilde Parken 21, 3. mf  3400 Hillerød",1.140.000 kr.,21-11-2022Alm. Salg,37 m² 30.811 kr/m²,1,2007,-5%,Aktuel værdi
Villa VVilla Bakkedraget 31  3400 Hillerød,3.525.000 kr.,21-11-2022Alm. Salg,113 m² 31.195 kr/m²,4,1962,-3%,Aktuel værdi
Rækkehus RRækkehus Rytterstien 27B  3400 Hillerød,1.950.000 kr.,20-11-2022Alm. Salg,92 m² 21.196 kr/m²,4,1954,-22%,Aktuel værdi
Villa VVilla Birkehaven 90  3400 Hillerød,2.700.000 kr.,20-11-2022Alm. Salg,115 m² 23.478 kr/m²,4,1975,-10%,Aktuel værdi
Rækkehus RRækkehus Maltevang 22  3400 Hillerød,3.250.000 kr.,19-11-2022Alm. Salg,120 m² 27.083 kr/m²,4,1990,-7%,Aktuel værdi
Villa VVilla Gersehaven 49  3320 Skævinge,3.995.000 kr.,19-11-2022Alm. Salg,150 m² 26.633 kr/m²,5,2004,,Aktuel værdi
Rækkehus RRækkehus Kildedalen 99  3400 Hillerød,3.550.000 kr.,15-11-2022Alm. Salg,134 m² 26.493 kr/m²,4,1978,-1%,Aktuel værdi
Rækkehus RRækkehus Baunehøjen 33  3320 Skævinge,1.975.000 kr.,15-11-2022Alm. Salg,86 m² 22.965 kr/m²,4,1986,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hammersholtvej 20, st  3400 Hillerød",3.800.000 kr.,15-11-2022Alm. Salg,65 m² 58.462 kr/m²,2,1928,-19%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hammersholtvej 20, 1  3400 Hillerød",3.800.000 kr.,15-11-2022Alm. Salg,81 m² 46.914 kr/m²,2,1928,-19%,Aktuel værdi
Villa VVilla Triumfbuen 60  3400 Hillerød,5.900.000 kr.,15-11-2022Alm. Salg,187 m² 31.551 kr/m²,7,2021,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Møllebakken 16, kl. tv  3400 Hillerød",609.000 kr.,14-11-2022Alm. Salg,40 m² 15.225 kr/m²,1,1961,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Christianshave 13, st. th  3400 Hillerød",5.150.000 kr.,14-11-2022Alm. Salg,136 m² 37.868 kr/m²,4,2007,,Aktuel værdi
Villa VVilla Hovsmedevej 13  3400 Hillerød,3.750.000 kr.,14-11-2022Alm. Salg,161 m² 23.292 kr/m²,5,1970,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gl. Holmegårdsvej 29, 1. th  3400 Hillerød",1.500.000 kr.,13-11-2022Fam. Salg,84 m² 17.857 kr/m²,3,1970,,Aktuel værdi
Villa VVilla Tammosevej 7  3320 Skævinge,1.750.000 kr.,13-11-2022Alm. Salg,135 m² 12.963 kr/m²,5,1969,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Stutmestervej 21C, 2. th  3400 Hillerød",1.700.000 kr.,10-11-2022Alm. Salg,69 m² 24.638 kr/m²,2,1941,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Nyhusevej 1C  3400 Hillerød,2.000.000 kr.,10-11-2022Andet,63 m² 31.746 kr/m²,2,2006,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Slotsgade 49, 2. th  3400 Hillerød",15.000.000 kr.,08-11-2022Alm. Salg,150 m² 100.000 kr/m²,4,1963,,Aktuel værdi
Rækkehus RRækkehus Lindholmvej 12  3550 Slangerup,13.500.000 kr.,07-11-2022Alm. Salg,195 m² 69.231 kr/m²,4,1877,,Aktuel værdi
Rækkehus RRækkehus Lindholmvej 12B  3550 Slangerup,13.500.000 kr.,07-11-2022Alm. Salg,60 m² 225.000 kr/m²,2,1877,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Frederiksværksgade 1A, 1  3400 Hillerød",5.600.000 kr.,07-11-2022Alm. Salg,168 m² 33.333 kr/m²,7,1912,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Solbakken 3, 1. tv  3400 Hillerød",1.325.000 kr.,07-11-2022Alm. Salg,55 m² 24.091 kr/m²,2,1942,-4%,Aktuel værdi
Villa VVilla Traneholmen 1  3400 Hillerød,5.000.000 kr.,06-11-2022Alm. Salg,165 m² 30.303 kr/m²,6,1954,,Aktuel værdi
Villa VVilla Bakkegade 26  3400 Hillerød,4.700.000 kr.,06-11-2022Alm. Salg,178 m² 26.404 kr/m²,5,1897,-6%,Aktuel værdi
Villa VVilla Elmegårdsalle 71  3400 Hillerød,5.110.000 kr.,05-11-2022Alm. Salg,142 m² 35.986 kr/m²,5,1967,0%,Aktuel værdi
Villa VVilla Skansevej 62  3400 Hillerød,2.900.000 kr.,05-11-2022Fam. Salg,74 m² 39.189 kr/m²,3,1936,,Aktuel værdi
Villa VVilla P. Mogensensvej 47  3400 Hillerød,2.350.000 kr.,03-11-2022Alm. Salg,110 m² 21.364 kr/m²,5,1938,,Aktuel værdi
Rækkehus RRækkehus Bakkegade 14C  3400 Hillerød,2.800.000 kr.,02-11-2022Alm. Salg,90 m² 31.111 kr/m²,3,1750,-3%,Aktuel værdi
Villa VVilla Nonnebuen 11  3400 Hillerød,6.875.000 kr.,01-11-2022Alm. Salg,196 m² 35.077 kr/m²,5,2015,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndre Jernbanevej 3A, 2. tv  3400 Hillerød",790.000 kr.,31-10-2022Alm. Salg,67 m² 11.791 kr/m²,3,1934,,Aktuel værdi
Villa VVilla Viemosevej 37  3400 Hillerød,3.400.000 kr.,31-10-2022Alm. Salg,118 m² 28.814 kr/m²,4,2006,-5%,Aktuel værdi
Villa VVilla Bag Vænget 17  3400 Hillerød,6.400.000 kr.,31-10-2022Alm. Salg,158 m² 40.506 kr/m²,5,1975,,Aktuel værdi
Villa VVilla Ålholmparken 55  3400 Hillerød,4.525.000 kr.,30-10-2022Alm. Salg,204 m² 22.181 kr/m²,6,1971,,Aktuel værdi
Villa VVilla Friborgvej 7  3400 Hillerød,4.000.000 kr.,30-10-2022Alm. Salg,116 m² 34.483 kr/m²,6,1954,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndre Jernbanevej 5, 4. tv  3400 Hillerød",1.800.000 kr.,27-10-2022Alm. Salg,70 m² 25.714 kr/m²,3,1934,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Trollesvej 4, 2. 27  3400 Hillerød",3.050.000 kr.,27-10-2022Alm. Salg,114 m² 26.754 kr/m²,3,2009,-13%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Langesvej 11C, st  3400 Hillerød",3.050.000 kr.,26-10-2022Alm. Salg,123 m² 24.797 kr/m²,4,1900,-5%,Aktuel værdi
Villa VVilla Strøvej 26  3320 Skævinge,900.000 kr.,26-10-2022Alm. Salg,30 m² 30.000 kr/m²,2,1962,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Trollesvej 2, 2. 12  3400 Hillerød",4.850.000 kr.,25-10-2022Alm. Salg,114 m² 42.544 kr/m²,3,2009,,Aktuel værdi
Villa VVilla Bremertoften 27  3320 Skævinge,3.680.000 kr.,25-10-2022Alm. Salg,148 m² 24.865 kr/m²,5,2002,0%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordre Jernbanevej 3B, st. tv  3400 Hillerød",2.025.000 kr.,24-10-2022Alm. Salg,102 m² 19.853 kr/m²,4,1949,-19%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Slangerupgade 79, 2. tv  3400 Hillerød",1.875.000 kr.,24-10-2022Alm. Salg,72 m² 26.042 kr/m²,3,1935,-18%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Københavnsvej 6D, st. tv  3400 Hillerød",1.770.000 kr.,24-10-2022Alm. Salg,56 m² 31.607 kr/m²,2,1896,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Slotsvænget 43, 1  3400 Hillerød",1.000.000 kr.,23-10-2022Fam. Salg,88 m² 11.364 kr/m²,4,1924,,Aktuel værdi
Villa VVilla Kongens Vænge 127  3400 Hillerød,3.520.000 kr.,20-10-2022Alm. Salg,146 m² 24.110 kr/m²,5,1978,-5%,Aktuel værdi
Villa VVilla Industrivænget 44  3400 Hillerød,3.700.000 kr.,19-10-2022Alm. Salg,156 m² 23.718 kr/m²,4,1976,,Aktuel værdi
Villa VVilla Ålholmparken 69  3400 Hillerød,3.175.000 kr.,19-10-2022Alm. Salg,122 m² 26.025 kr/m²,4,1974,-9%,Aktuel værdi
Villa VVilla Jespervej 211  3400 Hillerød,3.800.000 kr.,18-10-2022Alm. Salg,175 m² 21.714 kr/m²,6,1974,-4%,Aktuel værdi
Villa VVilla Vinkelvej 4  3320 Skævinge,2.950.000 kr.,18-10-2022Alm. Salg,223 m² 13.229 kr/m²,7,1936,-16%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Milnersvej 6C  3400 Hillerød,3.050.000 kr.,17-10-2022Alm. Salg,114 m² 26.754 kr/m²,3,1892,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ved Egedam 17, 2. 122  3400 Hillerød",1.845.000 kr.,16-10-2022Alm. Salg,70 m² 26.357 kr/m²,2,1975,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gl. Holmegårdsvej 47, st. th  3400 Hillerød",1.850.000 kr.,16-10-2022Alm. Salg,83 m² 22.289 kr/m²,3,1970,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Møllebakken 20, st. tv  3400 Hillerød",1.525.000 kr.,16-10-2022Alm. Salg,67 m² 22.761 kr/m²,2,1961,-10%,Aktuel værdi
Villa VVilla Ålholmparken 87  3400 Hillerød,4.525.000 kr.,16-10-2022Alm. Salg,147 m² 30.782 kr/m²,4,1971,-4%,Aktuel værdi
Villa VVilla Kaj Sommers Vej 10  3320 Skævinge,5.275.000 kr.,16-10-2022Alm. Salg,237 m² 22.257 kr/m²,9,2009,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gl. Holmegårdsvej 41, 2. th  3400 Hillerød",2.017.500 kr.,14-10-2022Alm. Salg,82 m² 24.604 kr/m²,3,1970,-4%,Aktuel værdi
Villa VVilla Bøgebakkevej 1  3400 Hillerød,2.650.000 kr.,14-10-2022Fam. Salg,136 m² 19.485 kr/m²,4,1967,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordre Jernbanevej 3F, 1. tv  3400 Hillerød",2.260.000 kr.,13-10-2022Alm. Salg,87 m² 25.977 kr/m²,3,1949,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fredskovhellet 24, st. tv  3400 Hillerød",1.550.000 kr.,12-10-2022Alm. Salg,72 m² 21.528 kr/m²,2,1963,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Mathilde Parken 19, 4. th  3400 Hillerød",4.000.000 kr.,12-10-2022Alm. Salg,152 m² 26.316 kr/m²,4,2007,-11%,Aktuel værdi
Rækkehus RRækkehus Føllegårds Allé 21  3320 Skævinge,2.025.000 kr.,11-10-2022Alm. Salg,89 m² 22.753 kr/m²,3,2004,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Allékredsen 5, 1. 2  3400 Hillerød",3.100.000 kr.,09-10-2022Alm. Salg,106 m² 29.245 kr/m²,4,2017,,Aktuel værdi
Villa VVilla Triumfbuen 70  3400 Hillerød,7.000.000 kr.,09-10-2022Alm. Salg,210 m² 33.333 kr/m²,6,2020,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gl. Holmegårdsvej 47, 2. th  3400 Hillerød",1.950.000 kr.,08-10-2022Alm. Salg,82 m² 23.780 kr/m²,4,1970,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Allékredsen 1, 2. 2  3400 Hillerød",3.300.000 kr.,06-10-2022Alm. Salg,106 m² 31.132 kr/m²,4,2017,-4%,Aktuel værdi
Villa VVilla Utkesvej 18  3400 Hillerød,2.700.000 kr.,06-10-2022Alm. Salg,188 m² 14.362 kr/m²,6,0,-6%,Aktuel værdi
Villa VVilla Utkesvej 18  3400 Hillerød,2.700.000 kr.,06-10-2022Alm. Salg,133 m² 20.301 kr/m²,6,1965,-6%,Aktuel værdi
Villa VVilla Jespervej 229  3400 Hillerød,4.100.000 kr.,06-10-2022Alm. Salg,184 m² 22.283 kr/m²,8,1962,-12%,Aktuel værdi
Villa VVilla Grønskiftet 19  3400 Hillerød,2.800.000 kr.,05-10-2022Alm. Salg,122 m² 22.951 kr/m²,3,1961,,Aktuel værdi
Rækkehus RRækkehus Cirkelbuen 83  3400 Hillerød,3.615.000 kr.,04-10-2022Alm. Salg,126 m² 28.690 kr/m²,4,2021,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Tamsborgvej 15, 2. th  3400 Hillerød",1.530.000 kr.,04-10-2022Alm. Salg,59 m² 25.932 kr/m²,2,1942,-10%,Aktuel værdi
Villa VVilla Østervej 8  3320 Skævinge,2.400.000 kr.,04-10-2022Alm. Salg,120 m² 20.000 kr/m²,3,1971,-4%,Aktuel værdi
Rækkehus RRækkehus Baunehøjen 26  3320 Skævinge,3.030.000 kr.,03-10-2022Alm. Salg,174 m² 17.414 kr/m²,6,1987,-2%,Aktuel værdi
Rækkehus RRækkehus Favrholmvænget 39  3400 Hillerød,3.175.000 kr.,03-10-2022Alm. Salg,132 m² 24.053 kr/m²,5,1976,-9%,Aktuel værdi
Rækkehus RRækkehus Søbuen 115  3400 Hillerød,3.700.000 kr.,02-10-2022Alm. Salg,105 m² 35.238 kr/m²,3,2017,-5%,Aktuel værdi
Villa VVilla Ålholmparken 56  3400 Hillerød,4.200.000 kr.,02-10-2022Alm. Salg,135 m² 31.111 kr/m²,4,1969,-3%,Aktuel værdi
Villa VVilla Solvej 52  3330 Gørløse,3.900.000 kr.,01-10-2022Alm. Salg,155 m² 25.161 kr/m²,6,2003,-7%,Aktuel værdi
Villa VVilla Travegårdsvej 12A  3320 Skævinge,2.300.000 kr.,01-10-2022Alm. Salg,109 m² 21.101 kr/m²,5,1996,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Langesvej 28, 1  3400 Hillerød",2.600.000 kr.,30-09-2022Alm. Salg,113 m² 23.009 kr/m²,3,1935,-5%,Aktuel værdi
Villa VVilla Bremertoften 21  3320 Skævinge,3.350.000 kr.,29-09-2022Alm. Salg,148 m² 22.635 kr/m²,6,2003,,Aktuel værdi
Villa VVilla Hillerødvej 35  3400 Hillerød,3.000.000 kr.,28-09-2022Alm. Salg,118 m² 25.424 kr/m²,4,1964,-6%,Aktuel værdi
Villa VVilla Bolandsvej 26  3320 Skævinge,1.675.000 kr.,27-09-2022Alm. Salg,136 m² 12.316 kr/m²,5,1971,-16%,Aktuel værdi
Rækkehus RRækkehus Margrethevej 17  3400 Hillerød,1.950.000 kr.,26-09-2022Alm. Salg,56 m² 34.821 kr/m²,2,1932,-2%,Aktuel værdi
Villa VVilla Gribskovvej 31  3400 Hillerød,1.650.000 kr.,26-09-2022Alm. Salg,131 m² 12.595 kr/m²,4,1932,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Gadeledsvej 21B  3400 Hillerød,1.900.000 kr.,25-09-2022Alm. Salg,70 m² 27.143 kr/m²,2,1907,-5%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Gadeledsvej 21C  3400 Hillerød,1.900.000 kr.,25-09-2022Alm. Salg,70 m² 27.143 kr/m²,3,1907,-5%,Aktuel værdi
Rækkehus RRækkehus Regnbuen 68  3400 Hillerød,3.950.000 kr.,24-09-2022Alm. Salg,126 m² 31.349 kr/m²,4,2011,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Frederiksgade 6, 1. th  3400 Hillerød",1.950.000 kr.,22-09-2022Alm. Salg,85 m² 22.941 kr/m²,3,1984,-13%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Gl. Holmegårdsvej 31, 1. tv  3400 Hillerød",1.980.000 kr.,22-09-2022Alm. Salg,82 m² 24.146 kr/m²,3,1970,-1%,Aktuel værdi
Villa VVilla Gydelandsvej 4  3400 Hillerød,2.085.000 kr.,22-09-2022Fam. Salg,184 m² 11.332 kr/m²,6,1974,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fredskovhellet 2J, 1. 84  3400 Hillerød",965.000 kr.,21-09-2022Alm. Salg,52 m² 18.558 kr/m²,1,1972,-3%,Aktuel værdi
Rækkehus RRækkehus Hvidkløvervej 18  3400 Hillerød,3.650.000 kr.,20-09-2022Alm. Salg,111 m² 32.883 kr/m²,4,1962,-4%,Aktuel værdi
Villa VVilla Hyttebakken 5  3400 Hillerød,3.700.000 kr.,20-09-2022Alm. Salg,139 m² 26.619 kr/m²,4,1967,,Aktuel værdi
Villa VVilla Axel Jarls Vej 19  3400 Hillerød,5.100.000 kr.,20-09-2022Alm. Salg,181 m² 28.177 kr/m²,7,2004,-3%,Aktuel værdi
Villa VVilla Krostien 6  3480 Fredensborg,4.500.000 kr.,20-09-2022Alm. Salg,120 m² 37.500 kr/m²,5,2002,-7%,Aktuel værdi
Villa VVilla Funkevej 1  3400 Hillerød,6.325.000 kr.,20-09-2022Alm. Salg,230 m² 27.500 kr/m²,7,1858,-6%,Aktuel værdi
Rækkehus RRækkehus Bolværket 163  3400 Hillerød,2.065.000 kr.,15-09-2022Alm. Salg,103 m² 20.049 kr/m²,3,1988,,Aktuel værdi
Villa VVilla Lyngbakken 5  3400 Hillerød,4.000.000 kr.,15-09-2022Alm. Salg,173 m² 23.121 kr/m²,6,1999,-6%,Aktuel værdi
