Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Fredshøj Mark 11  4600 Køge,5.900.000 kr.,11-12-2022Alm. Salg,205 m² 28.780 kr/m²,6,2020,-5%,Aktuel værdi
Villa VVilla Klempegårdsvej 31  4140 Borup,2.695.000 kr.,10-12-2022Alm. Salg,127 m² 21.220 kr/m²,5,1972,,Aktuel værdi
Villa VVilla Borgevangen 5  4600 Køge,2.995.000 kr.,09-12-2022Alm. Salg,156 m² 19.199 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Vordingborgvej 98  4681 Herfølge,2.900.000 kr.,08-12-2022Alm. Salg,174 m² 16.667 kr/m²,6,1908,-9%,Aktuel værdi
Villa VVilla Ringstedvej 562  4632 Bjæverskov,1.250.000 kr.,06-12-2022Alm. Salg,138 m² 9.058 kr/m²,4,1943,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 69, st. tv  4600 Køge",1.900.000 kr.,05-12-2022Alm. Salg,81 m² 23.457 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Møllemarksvej 8  4681 Herfølge,913.750 kr.,05-12-2022Fam. Salg,164 m² 5.572 kr/m²,5,2007,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Morelhaven 41  4600 Køge,2.200.000 kr.,03-12-2022Alm. Salg,99 m² 22.222 kr/m²,3,2006,-8%,Aktuel værdi
Villa VVilla Sifsvej 7  4600 Køge,3.500.000 kr.,03-12-2022Alm. Salg,148 m² 23.649 kr/m²,5,1968,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hovedgaden 48A, 2. tv  4140 Borup",595.000 kr.,02-12-2022Alm. Salg,40 m² 14.875 kr/m²,2,1901,,Aktuel værdi
Rækkehus RRækkehus Bakkegårds Alle 24  4140 Borup,2.195.000 kr.,01-12-2022Alm. Salg,83 m² 26.446 kr/m²,3,2017,,Aktuel værdi
Villa VVilla Vandstjernevej 23  4600 Køge,2.333.333 kr.,01-12-2022Fam. Salg,180 m² 12.963 kr/m²,4,2003,,Aktuel værdi
Villa VVilla Codanvej 10A  4600 Køge,2.260.000 kr.,01-12-2022Alm. Salg,79 m² 28.608 kr/m²,3,1951,-16%,Aktuel værdi
Villa VVilla Elmevej 7  4140 Borup,884.000 kr.,01-12-2022Fam. Salg,125 m² 7.072 kr/m²,4,1974,,Aktuel værdi
Rækkehus RRækkehus Nørrehegnet 6  4600 Køge,2.975.000 kr.,30-11-2022Alm. Salg,96 m² 30.990 kr/m²,3,2001,-7%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Brudelysvej 80  4600 Køge,892.500 kr.,30-11-2022Fam. Salg,87 m² 10.259 kr/m²,3,2000,,Aktuel værdi
Villa VVilla Læskovvej 135  4632 Bjæverskov,1.420.000 kr.,30-11-2022Andet,178 m² 7.978 kr/m²,5,1971,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 51, 2. th  4600 Køge",1.440.000 kr.,29-11-2022Alm. Salg,59 m² 24.407 kr/m²,2,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søndre Badevej 3C, st. 2  4600 Køge",3.285.000 kr.,29-11-2022Alm. Salg,98 m² 33.520 kr/m²,3,2019,-6%,Aktuel værdi
Villa VVilla Klintevænget 2  4681 Herfølge,1.600.000 kr.,29-11-2022Fam. Salg,116 m² 13.793 kr/m²,4,1977,,Aktuel værdi
Villa VVilla Robenheje 3  4600 Køge,4.550.000 kr.,29-11-2022Alm. Salg,130 m² 35.000 kr/m²,5,1952,,Aktuel værdi
Villa VVilla Vedskøllevej 26  4681 Herfølge,950.000 kr.,29-11-2022Alm. Salg,81 m² 11.728 kr/m²,3,1965,,Aktuel værdi
Villa VVilla Fløjterupvej 2  4682 Tureby,4.900.000 kr.,29-11-2022Alm. Salg,500 m² 7.803 kr/m²,8,1863,,Aktuel værdi
Villa VVilla Plougsvej 4  4600 Køge,2.800.000 kr.,28-11-2022Alm. Salg,103 m² 27.184 kr/m²,3,1947,-19%,Aktuel værdi
Villa VVilla Lillevangen 14  4600 Køge,1.249.000 kr.,27-11-2022Andet,154 m² 8.110 kr/m²,6,1974,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 23, st. tv  4600 Køge",1.645.000 kr.,25-11-2022Alm. Salg,62 m² 26.532 kr/m²,2,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 3, st. th  4600 Køge",2.050.000 kr.,23-11-2022Alm. Salg,94 m² 21.809 kr/m²,4,1966,-7%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Brudelysvej 84  4600 Køge,3.155.000 kr.,21-11-2022Alm. Salg,87 m² 36.264 kr/m²,2,2000,0%,Aktuel værdi
Villa VVilla Nørre Boulevard 104  4600 Køge,1.200.000 kr.,21-11-2022Andet,130 m² 9.231 kr/m²,5,1912,,Aktuel værdi
Villa VVilla Slimmingevej 27A  4100 Ringsted,4.950.000 kr.,21-11-2022Alm. Salg,193 m² 25.648 kr/m²,6,1935,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Astersvej 33, 1. th  4600 Køge",1.850.000 kr.,20-11-2022Alm. Salg,69 m² 26.812 kr/m²,2,1961,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fændediget 30, st. th  4600 Køge",4.175.000 kr.,20-11-2022Alm. Salg,121 m² 34.504 kr/m²,3,2020,-5%,Aktuel værdi
Villa VVilla Fuglevej 55  4623 Lille Skensved,3.625.000 kr.,19-11-2022Alm. Salg,161 m² 22.516 kr/m²,5,1998,-4%,Aktuel værdi
Rækkehus RRækkehus Lærkevej 9  4600 Køge,1.850.000 kr.,17-11-2022Alm. Salg,68 m² 27.206 kr/m²,3,1955,-7%,Aktuel værdi
Villa VVilla Majsmarken 17  4140 Borup,5.875.000 kr.,17-11-2022Alm. Salg,184 m² 31.929 kr/m²,7,2006,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 43, st. tv  4600 Køge",1.725.000 kr.,16-11-2022Alm. Salg,81 m² 21.296 kr/m²,3,1966,-7%,Aktuel værdi
Villa VVilla Zoffmannsvej 51  4600 Køge,4.590.000 kr.,16-11-2022Alm. Salg,110 m² 41.727 kr/m²,4,1953,,Aktuel værdi
Villa VVilla Fyrrevej 16  4632 Bjæverskov,1.550.000 kr.,16-11-2022Alm. Salg,111 m² 13.964 kr/m²,4,1976,-22%,Aktuel værdi
Villa VVilla Kratvej 3  4623 Lille Skensved,6.995.000 kr.,16-11-2022Alm. Salg,246 m² 28.435 kr/m²,6,2020,,Aktuel værdi
Villa VVilla Nordvangen 4  4600 Køge,3.295.000 kr.,16-11-2022Alm. Salg,155 m² 21.258 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Humlevej 15  4600 Køge,2.650.000 kr.,15-11-2022Alm. Salg,171 m² 15.497 kr/m²,4,1970,-21%,Aktuel værdi
Villa VVilla Grønlandsvej 11  4681 Herfølge,2.200.000 kr.,15-11-2022Alm. Salg,130 m² 16.923 kr/m²,3,1976,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sandmarksbo 1, st. 12  4600 Køge",1.850.000 kr.,14-11-2022Alm. Salg,85 m² 21.765 kr/m²,3,1972,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sankt Gertrudsstræde 35, st. th  4600 Køge",2.500.000 kr.,14-11-2022Alm. Salg,74 m² 33.784 kr/m²,2,1992,-7%,Aktuel værdi
Villa VVilla Lammestrupvej 34  4140 Borup,3.200.000 kr.,14-11-2022Alm. Salg,170 m² 18.824 kr/m²,5,1923,-8%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Hovedgaden 52A  4140 Borup,3.200.000 kr.,13-11-2022Andet,115 m² 27.826 kr/m²,4,1912,-35%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Hovedgaden 52B  4140 Borup,3.200.000 kr.,13-11-2022Andet,82 m² 39.024 kr/m²,4,1912,-35%,Aktuel værdi
Villa VVilla Hovedgaden 52D  4140 Borup,3.200.000 kr.,13-11-2022Andet,145 m² 22.069 kr/m²,4,2003,-35%,Aktuel værdi
Villa VVilla Nordskovvej 8  4681 Herfølge,1.200.000 kr.,13-11-2022Alm. Salg,92 m² 13.043 kr/m²,2,1880,-7%,Aktuel værdi
Villa VVilla Diget 10  4600 Køge,3.703.000 kr.,10-11-2022Alm. Salg,196 m² 18.893 kr/m²,5,1966,6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 41, st. tv  4600 Køge",1.895.000 kr.,09-11-2022Alm. Salg,81 m² 23.395 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Duehusvej 209  4632 Bjæverskov,4.295.000 kr.,08-11-2022Alm. Salg,148 m² 29.020 kr/m²,5,2006,,Aktuel værdi
Villa VVilla Stenbukvej 58  4623 Lille Skensved,3.150.000 kr.,08-11-2022Alm. Salg,171 m² 18.421 kr/m²,6,1979,-4%,Aktuel værdi
Villa VVilla Fløjterupvej 1  4682 Tureby,11.750.000 kr.,08-11-2022Alm. Salg,179 m² 65.642 kr/m²,5,1844,,Aktuel værdi
Villa VVilla Duehusvej 91  4632 Bjæverskov,3.375.000 kr.,07-11-2022Alm. Salg,128 m² 26.367 kr/m²,3,2002,-3%,Aktuel værdi
Villa VVilla Kirkestræde 41  4600 Køge,2.650.000 kr.,07-11-2022Alm. Salg,50 m² 53.000 kr/m²,3,1827,-12%,Aktuel værdi
Villa VVilla Torsvej 4  4600 Køge,4.950.000 kr.,07-11-2022Alm. Salg,169 m² 29.290 kr/m²,5,1966,-1%,Aktuel værdi
Villa VVilla Stenbukvej 19  4623 Lille Skensved,625.000 kr.,07-11-2022Andet,144 m² 4.340 kr/m²,5,1978,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sandmarksbo 1, st. 11  4600 Køge",1.950.000 kr.,06-11-2022Alm. Salg,85 m² 22.941 kr/m²,3,1972,-11%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Torvebyen 23, 1. th  4600 Køge",4.900.000 kr.,06-11-2022Alm. Salg,113 m² 43.363 kr/m²,3,2011,,Aktuel værdi
Villa VVilla Strandvejen 44  4600 Køge,2.255.000 kr.,06-11-2022Alm. Salg,176 m² 12.813 kr/m²,5,1928,-25%,Aktuel værdi
Villa VVilla Strandvejen 44  4600 Køge,2.255.000 kr.,06-11-2022Alm. Salg,176 m² 12.813 kr/m²,5,1928,-25%,Aktuel værdi
Villa VVilla Klempegårdsvej 1  4140 Borup,2.300.000 kr.,06-11-2022Alm. Salg,186 m² 12.366 kr/m²,6,1972,-8%,Aktuel værdi
Villa VVilla Havevænget 4  4682 Tureby,1.075.000 kr.,05-11-2022Alm. Salg,124 m² 8.669 kr/m²,4,1950,-17%,Aktuel værdi
Villa VVilla Sikavej 39  4623 Lille Skensved,2.995.000 kr.,03-11-2022Alm. Salg,135 m² 22.185 kr/m²,4,1979,,Aktuel værdi
Rækkehus RRækkehus Bakkegårds Alle 67  4140 Borup,2.695.000 kr.,02-11-2022Alm. Salg,107 m² 25.187 kr/m²,4,2008,,Aktuel værdi
Villa VVilla Ringstedvej 503  4632 Bjæverskov,2.500.000 kr.,02-11-2022Alm. Salg,116 m² 18.382 kr/m²,4,1875,,Aktuel værdi
Villa VVilla Spættevænget 16  4623 Lille Skensved,3.125.000 kr.,02-11-2022Fam. Salg,187 m² 16.711 kr/m²,5,2011,,Aktuel værdi
Rækkehus RRækkehus Margrethevej 4  4600 Køge,3.200.000 kr.,01-11-2022Alm. Salg,103 m² 31.068 kr/m²,3,1908,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østervang 8G, st  4100 Ringsted",1.395.000 kr.,01-11-2022Alm. Salg,126 m² 11.071 kr/m²,4,1875,,Aktuel værdi
Villa VVilla Clara Frijsvej 4  4600 Køge,3.703.647 kr.,01-11-2022Alm. Salg,110 m² 33.670 kr/m²,4,1957,-13%,Aktuel værdi
Villa VVilla Engvej 4  4600 Køge,6.950.000 kr.,01-11-2022Alm. Salg,185 m² 37.568 kr/m²,6,2021,-1%,Aktuel værdi
Villa VVilla Munkeageren 47  4600 Køge,4.200.000 kr.,31-10-2022Alm. Salg,130 m² 32.308 kr/m²,5,2002,,Aktuel værdi
Villa VVilla Strandgårdsvej 5  4600 Køge,4.350.000 kr.,31-10-2022Alm. Salg,163 m² 26.687 kr/m²,6,1973,-9%,Aktuel værdi
Villa VVilla Natskyggevej 22  4600 Køge,2.180.000 kr.,31-10-2022Fam. Salg,155 m² 14.065 kr/m²,6,1967,,Aktuel værdi
Villa VVilla Præstemarksvej 17  4623 Lille Skensved,1.647.500 kr.,31-10-2022Fam. Salg,173 m² 9.523 kr/m²,5,1973,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Sankt Gertrudsstræde 23  4600 Køge,3.295.000 kr.,30-10-2022Alm. Salg,90 m² 36.611 kr/m²,3,1992,,Aktuel værdi
Villa VVilla Læskovvej 166  4632 Bjæverskov,3.095.000 kr.,27-10-2022Alm. Salg,130 m² 23.808 kr/m²,5,1973,-3%,Aktuel værdi
Villa VVilla Kildebjergs Tofter 12  4632 Bjæverskov,4.050.000 kr.,26-10-2022Alm. Salg,170 m² 23.824 kr/m²,6,2018,-10%,Aktuel værdi
Villa VVilla Højelsevej 19  4623 Lille Skensved,1.650.000 kr.,25-10-2022Alm. Salg,184 m² 8.967 kr/m²,5,1967,-17%,Aktuel værdi
Villa VVilla Kastanievej 25  4623 Lille Skensved,2.200.000 kr.,23-10-2022Alm. Salg,138 m² 15.942 kr/m²,5,1980,-7%,Aktuel værdi
Villa VVilla Engvej 24  4623 Lille Skensved,4.100.000 kr.,23-10-2022Alm. Salg,144 m² 28.472 kr/m²,4,1974,-11%,Aktuel værdi
Villa VVilla Smedeparken 18  4100 Ringsted,1.735.000 kr.,20-10-2022Alm. Salg,174 m² 9.971 kr/m²,6,1973,-13%,Aktuel værdi
Villa VVilla Banevej 25  4682 Tureby,2.750.000 kr.,19-10-2022Alm. Salg,140 m² 19.643 kr/m²,5,2006,-8%,Aktuel værdi
Villa VVilla Langesvej 52  4600 Køge,4.995.000 kr.,18-10-2022Alm. Salg,170 m² 29.382 kr/m²,8,1961,,Aktuel værdi
Villa VVilla Gammel Lyngvej 13  4600 Køge,2.703.000 kr.,18-10-2022Alm. Salg,107 m² 25.262 kr/m²,3,1910,-3%,Aktuel værdi
Villa VVilla Møllemarksvej 40  4681 Herfølge,4.325.000 kr.,18-10-2022Alm. Salg,176 m² 24.574 kr/m²,5,2007,-6%,Aktuel værdi
Villa VVilla Rapsmarken 18  4140 Borup,4.495.000 kr.,17-10-2022Alm. Salg,143 m² 31.434 kr/m²,6,2004,,Aktuel værdi
Villa VVilla Ølsemaglevej 1B  4600 Køge,5.900.000 kr.,17-10-2022Alm. Salg,204 m² 28.922 kr/m²,6,2022,-9%,Aktuel værdi
Villa VVilla Bøgebanken 45  4681 Herfølge,1.500.000 kr.,16-10-2022Fam. Salg,184 m² 8.152 kr/m²,6,1980,,Aktuel værdi
Villa VVilla Askevang 11  4100 Ringsted,2.495.000 kr.,16-10-2022Alm. Salg,118 m² 21.144 kr/m²,3,2005,,Aktuel værdi
Villa VVilla Nøkkerosevej 29  4600 Køge,4.650.000 kr.,15-10-2022Alm. Salg,192 m² 24.219 kr/m²,6,1987,-2%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Søndre Badevej 6L  4600 Køge,5.000.000 kr.,12-10-2022Alm. Salg,151 m² 33.113 kr/m²,5,2018,-14%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 171, 2. th  4600 Køge",2.995.000 kr.,12-10-2022Alm. Salg,89 m² 33.652 kr/m²,3,2017,-9%,Aktuel værdi
Villa VVilla Fynsvej 31  4600 Køge,3.270.000 kr.,12-10-2022Alm. Salg,118 m² 27.712 kr/m²,4,1969,-6%,Aktuel værdi
Villa VVilla Ellemosevej 9  4600 Køge,528.262 kr.,12-10-2022Fam. Salg,146 m² 3.618 kr/m²,5,1917,,Aktuel værdi
Villa VVilla Lidemarksvej 2B  4681 Herfølge,1.843.000 kr.,12-10-2022Fam. Salg,103 m² 17.893 kr/m²,2,1930,,Aktuel værdi
Villa VVilla Overdrevsvejen 114  4600 Køge,1.500.000 kr.,11-10-2022Andet,140 m² 10.714 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Færøvej 2  4681 Herfølge,3.295.000 kr.,10-10-2022Alm. Salg,170 m² 19.382 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Gåsebanken 6  4681 Herfølge,1.074.000 kr.,10-10-2022Fam. Salg,113 m² 9.504 kr/m²,4,1984,,Aktuel værdi
Rækkehus RRækkehus Bakkegårds Alle 25  4140 Borup,2.800.000 kr.,09-10-2022Alm. Salg,111 m² 25.225 kr/m²,4,2018,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Krohaven 144  4140 Borup,1.550.000 kr.,09-10-2022Alm. Salg,72 m² 21.528 kr/m²,3,2006,-3%,Aktuel værdi
Villa VVilla Krotoften 19  4140 Borup,3.295.000 kr.,09-10-2022Alm. Salg,134 m² 24.590 kr/m²,5,1973,,Aktuel værdi
Villa VVilla Tyttebærvej 12  4600 Køge,4.050.000 kr.,09-10-2022Alm. Salg,136 m² 29.779 kr/m²,4,1972,-10%,Aktuel værdi
Villa VVilla Blommevænge 11  4600 Køge,3.850.000 kr.,09-10-2022Alm. Salg,153 m² 25.163 kr/m²,5,1958,-4%,Aktuel værdi
Villa VVilla Blommevænge 11  4600 Køge,3.850.000 kr.,09-10-2022Alm. Salg,153 m² 25.163 kr/m²,5,1958,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Skovbrynet 1, 1. mf  4681 Herfølge",895.000 kr.,08-10-2022Alm. Salg,29 m² 30.862 kr/m²,1,1968,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Astersvej 27, 2. th  4600 Køge",1.800.000 kr.,08-10-2022Alm. Salg,58 m² 31.034 kr/m²,2,1961,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sandmarksbo 1, 2. 211  4600 Køge",1.600.000 kr.,07-10-2022Alm. Salg,89 m² 17.978 kr/m²,3,1972,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergade 39C, st  4600 Køge",3.050.000 kr.,06-10-2022Alm. Salg,68 m² 44.853 kr/m²,3,1957,-5%,Aktuel værdi
Villa VVilla Klempegårdsvej 121  4140 Borup,2.090.000 kr.,06-10-2022Alm. Salg,144 m² 14.514 kr/m²,5,1975,-5%,Aktuel værdi
Villa VVilla Østervang 11  4100 Ringsted,1.450.000 kr.,05-10-2022Alm. Salg,114 m² 12.719 kr/m²,3,1945,-3%,Aktuel værdi
Villa VVilla Sveibogen 1  4140 Borup,500.000 kr.,05-10-2022Alm. Salg,141 m² 3.546 kr/m²,5,1999,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 13, 2. tv  4600 Køge",2.125.000 kr.,04-10-2022Alm. Salg,94 m² 22.606 kr/m²,4,1966,-2%,Aktuel værdi
Rækkehus RRækkehus Hjortens Kvarter 26  4623 Lille Skensved,1.750.000 kr.,03-10-2022Alm. Salg,100 m² 17.500 kr/m²,4,1976,-8%,Aktuel værdi
Villa VVilla Hirsemarken 2  4140 Borup,1.900.000 kr.,03-10-2022Alm. Salg,163 m² 11.656 kr/m²,5,2006,,Aktuel værdi
Rækkehus RRækkehus Lærkevej 22  4600 Køge,2.050.000 kr.,02-10-2022Alm. Salg,71 m² 28.873 kr/m²,3,1952,-11%,Aktuel værdi
Villa VVilla Bøgelysvej 32  4600 Køge,3.300.000 kr.,02-10-2022Alm. Salg,148 m² 22.297 kr/m²,5,1966,-11%,Aktuel værdi
Villa VVilla Neergaardparken 35  4140 Borup,3.250.000 kr.,29-09-2022Alm. Salg,154 m² 21.104 kr/m²,6,2002,-1%,Aktuel værdi
Villa VVilla Elmevej 25  4140 Borup,3.395.000 kr.,29-09-2022Alm. Salg,210 m² 16.167 kr/m²,6,1972,-3%,Aktuel værdi
Rækkehus RRækkehus Grønnevej 32A  4600 Køge,2.100.000 kr.,28-09-2022Alm. Salg,82 m² 25.610 kr/m²,3,1997,-8%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sandmarksbo 1, 2. 211  4600 Køge",1.200.000 kr.,28-09-2022Andet,89 m² 13.483 kr/m²,3,1972,-27%,Aktuel værdi
Villa VVilla Gummersmarkvej 11  4632 Bjæverskov,1.165.312 kr.,28-09-2022Andet,204 m² 5.712 kr/m²,5,1927,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Pærehaven 17  4600 Køge,2.515.000 kr.,26-09-2022Alm. Salg,96 m² 26.198 kr/m²,3,2004,0%,Aktuel værdi
Villa VVilla Fynsvej 22  4600 Køge,3.400.000 kr.,26-09-2022Alm. Salg,145 m² 23.448 kr/m²,6,1972,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ejbyvej 63B, 1. th  4623 Lille Skensved",1.445.000 kr.,25-09-2022Alm. Salg,60 m² 24.083 kr/m²,2,1989,-3%,Aktuel værdi
Rækkehus RRækkehus Kirsebærhaven 51  4632 Bjæverskov,1.995.000 kr.,24-09-2022Alm. Salg,96 m² 20.781 kr/m²,4,1987,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Boholtevej 3, 1. th  4600 Køge",2.195.000 kr.,23-09-2022Alm. Salg,94 m² 23.351 kr/m²,4,1966,,Aktuel værdi
Rækkehus RRækkehus Bakkegårds Alle 69  4140 Borup,2.600.000 kr.,22-09-2022Alm. Salg,113 m² 23.009 kr/m²,4,2008,-4%,Aktuel værdi
Villa VVilla Tornbjergvej 4  4140 Borup,1.400.000 kr.,21-09-2022Alm. Salg,103 m² 13.592 kr/m²,3,1965,,Aktuel værdi
Villa VVilla Forsytiavej 5  4600 Køge,2.850.000 kr.,21-09-2022Alm. Salg,100 m² 28.500 kr/m²,3,1962,-5%,Aktuel værdi
Villa VVilla Impalavej 5  4623 Lille Skensved,2.225.000 kr.,21-09-2022Alm. Salg,154 m² 14.448 kr/m²,5,1973,-1%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Strandkvanen 10G  4600 Køge,2.268.000 kr.,20-09-2022Alm. Salg,59 m² 38.441 kr/m²,2,2021,-3%,Aktuel værdi
