Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Præstevej 6  8500 Grenaa,55.000.000 kr.,15-12-2022Andet,195 m² 282.051 kr/m²,6,1936,,Aktuel værdi
Villa VVilla Præstevej 10  8500 Grenaa,55.000.000 kr.,15-12-2022Andet,105 m² 523.810 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Auningvej 11  8963 Auning,445.000 kr.,15-12-2022Alm. Salg,120 m² 3.708 kr/m²,5,1948,-11%,Aktuel værdi
Villa VVilla Havnevej 187  8500 Grenaa,1.560.000 kr.,14-12-2022Alm. Salg,126 m² 12.381 kr/m²,4,1935,-2%,Aktuel værdi
Villa VVilla Rådmandsvej 4  8500 Grenaa,1.460.000 kr.,13-12-2022Alm. Salg,164 m² 8.902 kr/m²,5,1974,-8%,Aktuel værdi
Villa VVilla Rådmandsvej 16  8500 Grenaa,1.325.000 kr.,13-12-2022Alm. Salg,170 m² 7.794 kr/m²,5,1972,-4%,Aktuel værdi
Villa VVilla Fladstrupvej 25  8570 Trustrup,750.000 kr.,13-12-2022Alm. Salg,146 m² 5.137 kr/m²,5,1890,-16%,Aktuel værdi
Villa VVilla Grenaavej 34  8500 Grenaa,300.000 kr.,13-12-2022Alm. Salg,76 m² 3.947 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Ørkenvej 10  8592 Anholt,300.000 kr.,12-12-2022Fam. Salg,195 m² 1.538 kr/m²,6,1911,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergade 2B, st  8961 Allingåbro",233.750 kr.,11-12-2022Fam. Salg,43 m² 5.436 kr/m²,3,1929,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergade 2B, 1  8961 Allingåbro",233.750 kr.,11-12-2022Fam. Salg,83 m² 2.816 kr/m²,3,1929,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestergade 2B, 2  8961 Allingåbro",233.750 kr.,11-12-2022Fam. Salg,62 m² 3.770 kr/m²,2,1929,,Aktuel værdi
Villa VVilla Mortensensvej 26A  8963 Auning,1.400.000 kr.,11-12-2022Alm. Salg,167 m² 8.383 kr/m²,5,1987,-12%,Aktuel værdi
Villa VVilla Pilevænget 46  8961 Allingåbro,960.000 kr.,11-12-2022Alm. Salg,135 m² 7.111 kr/m²,4,1984,-4%,Aktuel værdi
Villa VVilla Skolegade 1  8570 Trustrup,450.000 kr.,11-12-2022Alm. Salg,100 m² 4.500 kr/m²,2,1912,,Aktuel værdi
Villa VVilla Kalkværksvej 17  8500 Grenaa,430.000 kr.,11-12-2022Alm. Salg,113 m² 3.805 kr/m²,4,1949,,Aktuel værdi
Villa VVilla Dolmer Vænge 12  8500 Grenaa,1.000.000 kr.,10-12-2022Alm. Salg,198 m² 5.051 kr/m²,9,1888,-9%,Aktuel værdi
Villa VVilla Skibsbyggervej 10  8585 Glesborg,1.000.000 kr.,10-12-2022Alm. Salg,115 m² 8.696 kr/m²,4,1975,,Aktuel værdi
Villa VVilla Mejerivej 2  8961 Allingåbro,200.000 kr.,10-12-2022Fam. Salg,80 m² 2.500 kr/m²,3,1877,,Aktuel værdi
Villa VVilla Bolthersvej 14  8585 Glesborg,605.000 kr.,10-12-2022Alm. Salg,108 m² 5.602 kr/m²,4,1964,,Aktuel værdi
Villa VVilla Hyrdevej 7  8500 Grenaa,1.200.000 kr.,09-12-2022Alm. Salg,149 m² 8.054 kr/m²,5,1912,,Aktuel værdi
Villa VVilla Ballevej 3  8570 Trustrup,798.000 kr.,08-12-2022Alm. Salg,104 m² 7.673 kr/m²,4,1967,,Aktuel værdi
Villa VVilla Lyngklitten 4  8585 Glesborg,725.000 kr.,08-12-2022Alm. Salg,127 m² 5.709 kr/m²,4,1973,,Aktuel værdi
Villa VVilla Rosenbakken 3  8500 Grenaa,1.900.000 kr.,08-12-2022Fam. Salg,181 m² 10.497 kr/m²,6,1959,,Aktuel værdi
Villa VVilla Hjørnevej 3  8961 Allingåbro,1.275.000 kr.,07-12-2022Alm. Salg,182 m² 7.005 kr/m²,5,1932,,Aktuel værdi
Villa VVilla Østervangs Alle 20  8963 Auning,1.925.000 kr.,07-12-2022Alm. Salg,147 m² 13.095 kr/m²,6,1987,-12%,Aktuel værdi
Rækkehus RRækkehus Overstræde 6  8500 Grenaa,1.065.000 kr.,06-12-2022Alm. Salg,100 m² 10.650 kr/m²,4,1895,-3%,Aktuel værdi
Villa VVilla Østervangs Alle 106  8963 Auning,3.000.000 kr.,06-12-2022Alm. Salg,189 m² 15.873 kr/m²,5,2008,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Mortensensvej 10, st  8963 Auning",850.000 kr.,05-12-2022Alm. Salg,80 m² 10.625 kr/m²,3,1953,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Mortensensvej 10, 1  8963 Auning",850.000 kr.,05-12-2022Alm. Salg,56 m² 15.179 kr/m²,2,1953,,Aktuel værdi
Villa VVilla Havet 20  8585 Glesborg,413.194 kr.,05-12-2022Fam. Salg,121 m² 3.415 kr/m²,6,1930,,Aktuel værdi
Villa VVilla Sønder Allé 21  8500 Grenaa,1.275.000 kr.,04-12-2022Alm. Salg,123 m² 10.366 kr/m²,3,1962,-9%,Aktuel værdi
Villa VVilla Rolighedsvej 5  8500 Grenaa,1.595.000 kr.,04-12-2022Alm. Salg,150 m² 10.633 kr/m²,5,1961,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lillegade 54, st. th  8500 Grenaa",1.495.000 kr.,03-12-2022Alm. Salg,89 m² 16.798 kr/m²,2,1858,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lillegade 54, 1  8500 Grenaa",1.495.000 kr.,03-12-2022Alm. Salg,86 m² 17.384 kr/m²,2,1858,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Lillegade 54, st. tv  8500 Grenaa",1.495.000 kr.,03-12-2022Alm. Salg,89 m² 16.798 kr/m²,3,1858,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Markedsgade 47  8500 Grenaa,1.495.000 kr.,03-12-2022Alm. Salg,65 m² 23.000 kr/m²,1,1858,,Aktuel værdi
Villa VVilla Karhusvej 6  8961 Allingåbro,795.000 kr.,01-12-2022Alm. Salg,122 m² 6.516 kr/m²,3,1907,,Aktuel værdi
Villa VVilla Strandvejen 36  8585 Glesborg,900.000 kr.,01-12-2022Alm. Salg,192 m² 4.688 kr/m²,8,1974,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Åkrogen 4D, st  8500 Grenaa",165.000 kr.,30-11-2022Alm. Salg,38 m² 4.342 kr/m²,1,1964,,Aktuel værdi
Villa VVilla Kanalvej 32  8500 Grenaa,150.000 kr.,30-11-2022Alm. Salg,146 m² 1.027 kr/m²,5,1887,,Aktuel værdi
Villa VVilla Katholmvej 3  8500 Grenaa,1.062.500 kr.,29-11-2022Fam. Salg,180 m² 5.903 kr/m²,7,1964,,Aktuel værdi
Villa VVilla Ranunkelvej 2  8500 Grenaa,500.000 kr.,27-11-2022Fam. Salg,151 m² 3.311 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Skyttevej 20  8950 Ørsted,1.200.000 kr.,27-11-2022Alm. Salg,180 m² 6.667 kr/m²,7,1977,,Aktuel værdi
Villa VVilla Grenaavej 30  8500 Grenaa,2.450.000 kr.,27-11-2022Alm. Salg,254 m² 9.646 kr/m²,6,1920,,Aktuel værdi
Villa VVilla Robstrupvej 24  8500 Grenaa,2.017.000 kr.,27-11-2022Alm. Salg,146 m² 13.815 kr/m²,8,1904,,Aktuel værdi
Villa VVilla Ahornvej 4  8963 Auning,900.000 kr.,24-11-2022Alm. Salg,146 m² 6.164 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Møllevangen 38  8585 Glesborg,1.100.000 kr.,23-11-2022Alm. Salg,128 m² 8.594 kr/m²,4,1986,-4%,Aktuel værdi
Villa VVilla Åvangen 11  8500 Grenaa,700.000 kr.,23-11-2022Alm. Salg,92 m² 7.609 kr/m²,3,1954,-12%,Aktuel værdi
Villa VVilla Dyrehavevej 16  8500 Grenaa,1.605.000 kr.,22-11-2022Alm. Salg,145 m² 11.069 kr/m²,5,1929,0%,Aktuel værdi
Villa VVilla Vestervænget 18  8963 Auning,1.100.000 kr.,21-11-2022Alm. Salg,117 m² 9.402 kr/m²,4,1978,,Aktuel værdi
Rækkehus RRækkehus Fælledvej 1C  8585 Glesborg,410.000 kr.,20-11-2022Alm. Salg,41 m² 10.000 kr/m²,2,1979,,Aktuel værdi
Rækkehus RRækkehus Vinkelvej 19  8500 Grenaa,1.080.000 kr.,18-11-2022Alm. Salg,90 m² 12.000 kr/m²,3,1971,-6%,Aktuel værdi
Villa VVilla Slåenbakken 14  8500 Grenaa,1.198.000 kr.,18-11-2022Alm. Salg,175 m² 6.846 kr/m²,5,1964,,Aktuel værdi
Villa VVilla Frejasvej 8  8500 Grenaa,1.150.000 kr.,17-11-2022Alm. Salg,146 m² 7.877 kr/m²,6,1964,,Aktuel værdi
Villa VVilla Hjortebakken 9  8500 Grenaa,2.275.000 kr.,17-11-2022Alm. Salg,128 m² 17.773 kr/m²,4,2005,-5%,Aktuel værdi
Villa VVilla Tjørnegårdsparken 1  8570 Trustrup,1.030.000 kr.,17-11-2022Alm. Salg,283 m² 3.640 kr/m²,10,1977,-21%,Aktuel værdi
Villa VVilla Tjørnegårdsparken 11B  8570 Trustrup,606.200 kr.,17-11-2022Fam. Salg,118 m² 5.137 kr/m²,3,1976,,Aktuel værdi
Villa VVilla Dybdalvej 5B  8586 Ørum Djurs,10.455.000 kr.,16-11-2022Fam. Salg,102 m² 102.500 kr/m²,2,1963,,Aktuel værdi
Villa VVilla Skovsvinget 12  8500 Grenaa,1.745.000 kr.,15-11-2022Fam. Salg,189 m² 9.233 kr/m²,6,1960,,Aktuel værdi
Villa VVilla Tjørnegårdsparken 7  8570 Trustrup,575.000 kr.,15-11-2022Alm. Salg,136 m² 4.228 kr/m²,5,1976,,Aktuel værdi
Villa VVilla Linde Alle 39  8963 Auning,1.975.000 kr.,14-11-2022Alm. Salg,144 m² 13.715 kr/m²,5,1974,,Aktuel værdi
Villa VVilla Plantagevej 10  8500 Grenaa,400.000 kr.,14-11-2022Alm. Salg,109 m² 3.670 kr/m²,5,1917,-20%,Aktuel værdi
Villa VVilla Vintergækvej 4  8500 Grenaa,1.640.000 kr.,12-11-2022Alm. Salg,128 m² 12.813 kr/m²,5,1978,-2%,Aktuel værdi
Villa VVilla Glatved Strandvej 3  8444 Balle,486.000 kr.,10-11-2022Alm. Salg,74 m² 6.568 kr/m²,3,1877,,Aktuel værdi
Villa VVilla Ved Svalebøgen 1  8500 Grenaa,1.300.000 kr.,10-11-2022Alm. Salg,211 m² 6.161 kr/m²,7,1911,,Aktuel værdi
Villa VVilla Ludvig Holbergs Vej 8  8500 Grenaa,1.300.000 kr.,10-11-2022Alm. Salg,149 m² 8.725 kr/m²,5,1973,-13%,Aktuel værdi
Villa VVilla Møllevangen 26  8585 Glesborg,1.200.000 kr.,10-11-2022Alm. Salg,138 m² 8.696 kr/m²,5,2004,-7%,Aktuel værdi
Villa VVilla Elmevej 13  8570 Trustrup,975.000 kr.,09-11-2022Alm. Salg,99 m² 9.848 kr/m²,4,1974,-2%,Aktuel værdi
Villa VVilla Skovlæet 3  8500 Grenaa,1.225.000 kr.,08-11-2022Alm. Salg,141 m² 8.688 kr/m²,4,1964,-12%,Aktuel værdi
Villa VVilla Udsigten 9  8500 Grenaa,2.595.000 kr.,08-11-2022Alm. Salg,152 m² 17.072 kr/m²,5,2000,,Aktuel værdi
Villa VVilla Ådalen 22  8500 Grenaa,1.450.000 kr.,08-11-2022Alm. Salg,164 m² 8.841 kr/m²,6,1985,-3%,Aktuel værdi
Villa VVilla Tingvej 14  8950 Ørsted,745.000 kr.,07-11-2022Alm. Salg,113 m² 6.593 kr/m²,4,1987,,Aktuel værdi
Villa VVilla Søstien 8  8950 Ørsted,800.000 kr.,07-11-2022Alm. Salg,240 m² 3.333 kr/m²,6,1920,,Aktuel værdi
Villa VVilla Slettenvej 14  8586 Ørum Djurs,370.000 kr.,06-11-2022Alm. Salg,171 m² 2.164 kr/m²,5,1875,-6%,Aktuel værdi
Villa VVilla Byparken 44  8961 Allingåbro,1.275.000 kr.,06-11-2022Alm. Salg,140 m² 9.107 kr/m²,4,1984,-5%,Aktuel værdi
Villa VVilla Engdraget 7  8500 Grenaa,1.300.000 kr.,03-11-2022Alm. Salg,72 m² 18.056 kr/m²,3,1951,-3%,Aktuel værdi
Villa VVilla Gjerrild Bygade 27  8500 Grenaa,123.453 kr.,02-11-2022Fam. Salg,140 m² 882 kr/m²,6,1927,,Aktuel værdi
Villa VVilla Mølletoften 21  8570 Trustrup,200.000 kr.,01-11-2022Auktion,112 m² 1.786 kr/m²,4,1857,,Aktuel værdi
Villa VVilla Digemarken 5  8950 Ørsted,745.000 kr.,31-10-2022Alm. Salg,130 m² 5.731 kr/m²,4,1966,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fuglevænget 23, st. tv  8500 Grenaa",430.000 kr.,30-10-2022Alm. Salg,76 m² 5.658 kr/m²,3,1968,,Aktuel værdi
Villa VVilla Søndergade 97  8961 Allingåbro,1.900.000 kr.,30-10-2022Alm. Salg,201 m² 9.453 kr/m²,6,2001,-9%,Aktuel værdi
Villa VVilla Brændtvadvej 1  8586 Ørum Djurs,895.000 kr.,30-10-2022Alm. Salg,128 m² 6.992 kr/m²,4,1965,,Aktuel værdi
Villa VVilla Åstrupskrænten 7  8500 Grenaa,915.000 kr.,30-10-2022Alm. Salg,138 m² 6.630 kr/m²,4,1976,-3%,Aktuel værdi
Villa VVilla Odinsvej 17  8500 Grenaa,700.000 kr.,30-10-2022Alm. Salg,120 m² 5.833 kr/m²,4,1963,-5%,Aktuel værdi
Villa VVilla Floravej 14  8585 Glesborg,750.000 kr.,29-10-2022Alm. Salg,110 m² 6.818 kr/m²,3,1977,,Aktuel værdi
Villa VVilla Oustrupvej 12  8963 Auning,1.700.000 kr.,27-10-2022Alm. Salg,220 m² 7.727 kr/m²,8,1882,-10%,Aktuel værdi
Villa VVilla Birkevej 2  8961 Allingåbro,186.750 kr.,27-10-2022Alm. Salg,118 m² 1.583 kr/m²,4,1962,,Aktuel værdi
Villa VVilla Tangen 4  8500 Grenaa,1.523.197 kr.,27-10-2022Alm. Salg,245 m² 6.217 kr/m²,6,1938,,Aktuel værdi
Villa VVilla Toftevangen 16  8500 Grenaa,1.400.000 kr.,27-10-2022Alm. Salg,162 m² 8.642 kr/m²,5,2005,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rougsøvej 128, 1  8950 Ørsted",328.518 kr.,25-10-2022Auktion,65 m² 5.054 kr/m²,3,1875,,Aktuel værdi
Villa VVilla Gyvelskrænten 60  8961 Allingåbro,1.025.000 kr.,24-10-2022Alm. Salg,153 m² 6.699 kr/m²,6,1977,-14%,Aktuel værdi
Villa VVilla Snerlevej 1  8500 Grenaa,1.100.000 kr.,24-10-2022Alm. Salg,124 m² 8.871 kr/m²,4,1975,-15%,Aktuel værdi
Villa VVilla Rougsøvej 211  8950 Ørsted,835.000 kr.,23-10-2022Alm. Salg,177 m² 4.718 kr/m²,5,1931,-7%,Aktuel værdi
Villa VVilla Hevringholmvej 11  8961 Allingåbro,90.000 kr.,23-10-2022Alm. Salg,225 m² 400 kr/m²,6,1922,,Aktuel værdi
Villa VVilla Humlevej 30  8500 Grenaa,850.000 kr.,23-10-2022Alm. Salg,177 m² 4.802 kr/m²,5,1978,,Aktuel værdi
Villa VVilla Glesborg Bygade 91  8585 Glesborg,1.795.000 kr.,22-10-2022Alm. Salg,225 m² 7.978 kr/m²,5,1912,-3%,Aktuel værdi
Villa VVilla Kirkevej 12  8963 Auning,2.200.000 kr.,19-10-2022Alm. Salg,96 m² 22.917 kr/m²,3,1981,,Aktuel værdi
Rækkehus RRækkehus Ålunden 63  8500 Grenaa,1.325.000 kr.,18-10-2022Alm. Salg,100 m² 13.250 kr/m²,3,1988,,Aktuel værdi
Villa VVilla Gyvelbakken 11  8500 Grenaa,1.100.000 kr.,17-10-2022Alm. Salg,104 m² 10.577 kr/m²,3,1965,-4%,Aktuel værdi
Rækkehus RRækkehus Fuglsangparken 47  8500 Grenaa,1.100.000 kr.,12-10-2022Alm. Salg,93 m² 11.828 kr/m²,4,1979,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestervej 10, st  8500 Grenaa",3.750.000 kr.,12-10-2022Alm. Salg,100 m² 37.500 kr/m²,3,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestervej 10, 1  8500 Grenaa",3.750.000 kr.,12-10-2022Alm. Salg,100 m² 37.500 kr/m²,4,1900,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vestervej 10, 2  8500 Grenaa",3.750.000 kr.,12-10-2022Alm. Salg,70 m² 53.571 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Glatved Strandvej 4  8444 Balle,450.000 kr.,12-10-2022Alm. Salg,96 m² 4.688 kr/m²,3,1827,-18%,Aktuel værdi
Villa VVilla Åvej 10  8500 Grenaa,1.140.000 kr.,11-10-2022Alm. Salg,99 m² 11.515 kr/m²,4,1984,-5%,Aktuel værdi
Villa VVilla Hovedvejen 102  8963 Auning,175.000 kr.,10-10-2022Alm. Salg,191 m² 916 kr/m²,7,1775,-36%,Aktuel værdi
Villa VVilla Industrivej 117  8963 Auning,1.400.000 kr.,10-10-2022Andet,165 m² 8.485 kr/m²,8,1973,,Aktuel værdi
Villa VVilla De Lichtenbergs Vej 10  8500 Grenaa,855.000 kr.,10-10-2022Alm. Salg,119 m² 7.185 kr/m²,4,1963,-4%,Aktuel værdi
Villa VVilla Overbrovej 27  8586 Ørum Djurs,715.000 kr.,09-10-2022Alm. Salg,148 m² 4.831 kr/m²,5,1935,-10%,Aktuel værdi
Villa VVilla Strandvejen 34  8585 Glesborg,1.550.000 kr.,09-10-2022Fam. Salg,121 m² 7.789 kr/m²,5,1962,,Aktuel værdi
Rækkehus RRækkehus Baldursvej 23  8500 Grenaa,1.375.000 kr.,06-10-2022Alm. Salg,118 m² 11.653 kr/m²,4,1978,-5%,Aktuel værdi
Villa VVilla Selkærvej 4  8585 Glesborg,810.000 kr.,06-10-2022Alm. Salg,216 m² 3.750 kr/m²,6,1900,-19%,Aktuel værdi
Rækkehus RRækkehus Fuglsangparken 79  8500 Grenaa,895.000 kr.,05-10-2022Alm. Salg,85 m² 10.529 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Voer Gade 30  8950 Ørsted,325.000 kr.,05-10-2022Alm. Salg,90 m² 3.611 kr/m²,3,1931,-7%,Aktuel værdi
Villa VVilla Søndergade 29  8961 Allingåbro,490.771 kr.,05-10-2022Alm. Salg,136 m² 3.609 kr/m²,4,1979,,Aktuel værdi
Villa VVilla Brombærvænget 18  8961 Allingåbro,292.213 kr.,05-10-2022Alm. Salg,166 m² 1.760 kr/m²,4,2023,,Aktuel værdi
Villa VVilla Kastanievej 4  8950 Ørsted,535.000 kr.,04-10-2022Alm. Salg,118 m² 4.534 kr/m²,5,1951,-10%,Aktuel værdi
Villa VVilla Lunavej 3  8963 Auning,1.150.000 kr.,04-10-2022Alm. Salg,160 m² 7.188 kr/m²,5,1935,-11%,Aktuel værdi
Rækkehus RRækkehus Hovedgaden 25  8963 Auning,250.000 kr.,03-10-2022Alm. Salg,110 m² 2.273 kr/m²,3,1827,-16%,Aktuel værdi
Villa VVilla Irisvej 2  8500 Grenaa,1.995.000 kr.,01-10-2022Alm. Salg,184 m² 9.779 kr/m²,6,1961,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Havnevej 138E  8500 Grenaa,300.000 kr.,28-09-2022Alm. Salg,83 m² 3.614 kr/m²,3,1964,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnevej 25, st  8500 Grenaa",435.000 kr.,28-09-2022Alm. Salg,71 m² 6.127 kr/m²,2,1911,-20%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havnevej 25, 1  8500 Grenaa",435.000 kr.,28-09-2022Alm. Salg,55 m² 7.909 kr/m²,3,1911,-20%,Aktuel værdi
Villa VVilla Gyvelbakken 17  8500 Grenaa,900.000 kr.,28-09-2022Alm. Salg,173 m² 5.202 kr/m²,6,1964,-10%,Aktuel værdi
Villa VVilla Rådmandsvej 44  8500 Grenaa,925.000 kr.,27-09-2022Alm. Salg,88 m² 10.511 kr/m²,4,1976,-7%,Aktuel værdi
Villa VVilla Lillegade 2  8950 Ørsted,520.000 kr.,26-09-2022Alm. Salg,127 m² 3.077 kr/m²,6,1900,-5%,Aktuel værdi
Villa VVilla Fægangsvej 52  8585 Glesborg,600.000 kr.,26-09-2022Alm. Salg,74 m² 8.108 kr/m²,4,1974,,Aktuel værdi
Villa VVilla Nellikevej 20  8500 Grenaa,1.200.000 kr.,25-09-2022Alm. Salg,92 m² 13.043 kr/m²,4,1992,-4%,Aktuel værdi
Rækkehus RRækkehus Henrik Ibsens Vej 44  8500 Grenaa,1.495.000 kr.,23-09-2022Alm. Salg,114 m² 13.114 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Nydamsvej 28  8950 Ørsted,895.000 kr.,22-09-2022Alm. Salg,171 m² 5.234 kr/m²,5,1933,,Aktuel værdi
Villa VVilla Lundskovvej 8  8500 Grenaa,2.145.000 kr.,22-09-2022Alm. Salg,178 m² 12.051 kr/m²,7,1965,-2%,Aktuel værdi
Villa VVilla Nyvangsvej 6  8963 Auning,1.195.000 kr.,22-09-2022Alm. Salg,158 m² 7.563 kr/m²,5,1872,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fuglevænget 25, st. tv  8500 Grenaa",475.000 kr.,20-09-2022Alm. Salg,76 m² 6.250 kr/m²,3,1968,-5%,Aktuel værdi
Villa VVilla Ålsrodevej 63  8500 Grenaa,295.000 kr.,20-09-2022Auktion,100 m² 2.950 kr/m²,4,1880,,Aktuel værdi
Villa VVilla Veggerslev Kærvej 11  8500 Grenaa,1.370.000 kr.,20-09-2022Alm. Salg,260 m² 5.269 kr/m²,7,1981,-5%,Aktuel værdi
Villa VVilla Tjørnebakken 1  8500 Grenaa,1.700.000 kr.,20-09-2022Alm. Salg,156 m² 10.897 kr/m²,3,1955,-5%,Aktuel værdi
Villa VVilla Tingparken 131  8950 Ørsted,1.800.000 kr.,19-09-2022Alm. Salg,141 m² 12.766 kr/m²,4,2000,,Aktuel værdi
Villa VVilla Langgade 50  8961 Allingåbro,650.000 kr.,18-09-2022Alm. Salg,165 m² 3.333 kr/m²,7,1903,,Aktuel værdi
Villa VVilla Århusvej 5  8961 Allingåbro,590.000 kr.,18-09-2022Alm. Salg,108 m² 5.463 kr/m²,3,1948,,Aktuel værdi
Villa VVilla Havnevej 179  8500 Grenaa,997.500 kr.,18-09-2022Fam. Salg,211 m² 4.727 kr/m²,5,1886,,Aktuel værdi
Villa VVilla Tingparken 67  8950 Ørsted,1.250.000 kr.,18-09-2022Alm. Salg,124 m² 10.081 kr/m²,4,1981,,Aktuel værdi
Villa VVilla Tranehusevej 12  8585 Glesborg,1.250.000 kr.,18-09-2022Alm. Salg,165 m² 7.576 kr/m²,5,1921,-10%,Aktuel værdi
Rækkehus RRækkehus Markedsgade 16  8500 Grenaa,850.000 kr.,17-09-2022Fam. Salg,122 m² 6.967 kr/m²,6,1912,,Aktuel værdi
Villa VVilla Havnevej 126  8500 Grenaa,1.150.000 kr.,17-09-2022Alm. Salg,190 m² 6.053 kr/m²,5,1923,,Aktuel værdi
