Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Brigvej 2  5960 Marstal,1.050.000 kr.,18-08-2022Alm. Salg,121 m² 8.678 kr/m²,3,1968,-5%,Aktuel værdi
Villa VVilla Møllevejen 18  5960 Marstal,1.500.000 kr.,17-08-2022Alm. Salg,184 m² 8.152 kr/m²,5,1922,,Aktuel værdi
Rækkehus RRækkehus Sølvgade 17  5960 Marstal,1.195.000 kr.,16-08-2022Alm. Salg,49 m² 24.388 kr/m²,2,1875,-8%,Aktuel værdi
Rækkehus RRækkehus Krovejen 13  5960 Marstal,325.000 kr.,16-08-2022Alm. Salg,99 m² 3.283 kr/m²,4,1903,-38%,Aktuel værdi
Villa VVilla Leby Kobbel 3  5985 Søby Ærø,2.000.000 kr.,16-08-2022Alm. Salg,185 m² 10.811 kr/m²,5,1907,,Aktuel værdi
Villa VVilla Møllevejen 4  5960 Marstal,600.000 kr.,13-08-2022Alm. Salg,125 m² 4.800 kr/m²,5,1850,-11%,Aktuel værdi
Villa VVilla Søtoften 10  5970 Ærøskøbing,730.775 kr.,11-08-2022Alm. Salg,137 m² 5.334 kr/m²,5,1970,,Aktuel værdi
Villa VVilla Lærkegade 5  5960 Marstal,348.500 kr.,11-08-2022Fam. Salg,70 m² 4.979 kr/m²,4,1850,,Aktuel værdi
Villa VVilla Marstalsvejen 17  5960 Marstal,950.000 kr.,07-08-2022Alm. Salg,153 m² 6.209 kr/m²,5,1925,-10%,Aktuel værdi
Villa VVilla Vindeballevej 39  5970 Ærøskøbing,800.000 kr.,04-08-2022Alm. Salg,118 m² 6.780 kr/m²,5,1897,-11%,Aktuel værdi
Villa VVilla Enighedsstræde 1  5960 Marstal,2.200.000 kr.,02-08-2022Alm. Salg,147 m² 14.966 kr/m²,3,1938,,Aktuel værdi
Villa VVilla Oldegade 8  5970 Ærøskøbing,200.000 kr.,31-07-2022Alm. Salg,206 m² 971 kr/m²,6,1900,,Aktuel værdi
Villa VVilla Baggavle 10  5970 Ærøskøbing,1.400.000 kr.,29-07-2022Alm. Salg,94 m² 14.894 kr/m²,4,1955,-3%,Aktuel værdi
Villa VVilla Søbygårdsmarksvej 3  5985 Søby Ærø,2.040.000 kr.,26-07-2022Fam. Salg,119 m² 17.143 kr/m²,2,1900,,Aktuel værdi
Villa VVilla Søbygårdsmarksvej 3  5985 Søby Ærø,2.040.000 kr.,26-07-2022Fam. Salg,219 m² 9.315 kr/m²,4,1900,,Aktuel værdi
Villa VVilla Nederste Skovbymark 1  5985 Søby Ærø,450.000 kr.,24-07-2022Alm. Salg,79 m² 5.696 kr/m²,2,1892,,Aktuel værdi
Rækkehus RRækkehus Sølvgade 1  5960 Marstal,450.000 kr.,23-07-2022Alm. Salg,99 m² 4.545 kr/m²,2,1890,,Aktuel værdi
Villa VVilla Møllevejen 31  5960 Marstal,700.000 kr.,20-07-2022Alm. Salg,143 m² 4.895 kr/m²,5,1900,-20%,Aktuel værdi
Rækkehus RRækkehus Kongensgade 24A  5960 Marstal,995.000 kr.,14-07-2022Alm. Salg,98 m² 10.153 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Søkildevej 1  5970 Ærøskøbing,1.125.000 kr.,08-07-2022Alm. Salg,132 m² 8.523 kr/m²,4,1967,-6%,Aktuel værdi
Rækkehus RRækkehus Strandstræde 23  5960 Marstal,1.345.000 kr.,07-07-2022Alm. Salg,86 m² 15.640 kr/m²,3,1900,4%,Aktuel værdi
Villa VVilla Græsvængevej 73  5960 Marstal,745.000 kr.,06-07-2022Alm. Salg,114 m² 6.535 kr/m²,5,1900,-6%,Aktuel værdi
Villa VVilla Lykkevej 3  5970 Ærøskøbing,690.000 kr.,05-07-2022Alm. Salg,141 m² 4.894 kr/m²,5,1904,,Aktuel værdi
Villa VVilla Vindeballegade 37  5970 Ærøskøbing,2.408.095 kr.,03-07-2022Alm. Salg,233 m² 10.335 kr/m²,9,1929,,Aktuel værdi
Villa VVilla Øster Bregningemark 7  5970 Ærøskøbing,3.500.000 kr.,02-07-2022Alm. Salg,190 m² 18.421 kr/m²,7,1909,,Aktuel værdi
Villa VVilla Kongeballevej 20  5970 Ærøskøbing,800.000 kr.,30-06-2022Alm. Salg,161 m² 4.969 kr/m²,5,1856,-6%,Aktuel værdi
Villa VVilla Kærvej 5  5960 Marstal,695.000 kr.,30-06-2022Alm. Salg,107 m² 6.495 kr/m²,3,1875,,Aktuel værdi
Villa VVilla Thorupvej 1  5970 Ærøskøbing,350.000 kr.,30-06-2022Alm. Salg,110 m² 3.182 kr/m²,6,1916,,Aktuel værdi
Villa VVilla Bredgade 9A  5960 Marstal,750.000 kr.,28-06-2022Alm. Salg,182 m² 4.121 kr/m²,4,1914,-6%,Aktuel værdi
Villa VVilla Østerbro 8  5985 Søby Ærø,440.000 kr.,26-06-2022Alm. Salg,115 m² 3.826 kr/m²,5,1877,-5%,Aktuel værdi
Villa VVilla Ellehøjvej 14  5985 Søby Ærø,575.000 kr.,25-06-2022Alm. Salg,110 m² 5.227 kr/m²,3,1974,,Aktuel værdi
Villa VVilla Smedegade 3  5970 Ærøskøbing,3.975.000 kr.,19-06-2022Alm. Salg,136 m² 29.228 kr/m²,5,1915,,Aktuel værdi
Villa VVilla Tranderupgade 9  5970 Ærøskøbing,500.000 kr.,18-06-2022Alm. Salg,90 m² 5.556 kr/m²,5,1866,,Aktuel værdi
Villa VVilla Prinsensgade 15  5960 Marstal,525.000 kr.,15-06-2022Alm. Salg,136 m² 3.860 kr/m²,4,1870,,Aktuel værdi
Villa VVilla Nevre 9  5970 Ærøskøbing,6.986.500 kr.,14-06-2022Fam. Salg,90 m² 77.628 kr/m²,5,1897,,Aktuel værdi
Villa VVilla Pers Bro 2  5960 Marstal,720.000 kr.,13-06-2022Alm. Salg,79 m² 9.114 kr/m²,3,1914,-5%,Aktuel værdi
Villa VVilla Vråvejen 15  5970 Ærøskøbing,750.000 kr.,12-06-2022Alm. Salg,89 m² 8.427 kr/m²,3,1907,,Aktuel værdi
Villa VVilla Søndergade 55  5970 Ærøskøbing,1.550.000 kr.,08-06-2022Alm. Salg,68 m² 22.794 kr/m²,3,1777,-14%,Aktuel værdi
Rækkehus RRækkehus P M Gang 12  5960 Marstal,825.000 kr.,02-06-2022Alm. Salg,77 m² 10.714 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Risemarksvej 29  5970 Ærøskøbing,1.095.000 kr.,30-05-2022Alm. Salg,199 m² 5.503 kr/m²,8,1905,,Aktuel værdi
Villa VVilla Reberbanen 5  5960 Marstal,950.000 kr.,29-05-2022Alm. Salg,141 m² 6.738 kr/m²,6,1900,-10%,Aktuel værdi
Villa VVilla Græsvængevej 75  5960 Marstal,600.000 kr.,26-05-2022Alm. Salg,110 m² 5.455 kr/m²,5,1900,-8%,Aktuel værdi
Villa VVilla Sølvgade 13  5960 Marstal,1.925.000 kr.,25-05-2022Alm. Salg,122 m² 15.779 kr/m²,4,1777,-3%,Aktuel værdi
Villa VVilla Toftevejen 19  5960 Marstal,850.000 kr.,24-05-2022Alm. Salg,149 m² 5.705 kr/m²,4,1966,,Aktuel værdi
Villa VVilla Vesterskovsvej 11  5960 Marstal,2.010.000 kr.,21-05-2022Alm. Salg,103 m² 19.515 kr/m²,3,1890,1%,Aktuel værdi
Rækkehus RRækkehus Fiolstræde 2A  5960 Marstal,1.800.000 kr.,18-05-2022Alm. Salg,122 m² 14.754 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Østermarksvej 2  5970 Ærøskøbing,795.000 kr.,18-05-2022Alm. Salg,125 m² 6.360 kr/m²,4,1817,,Aktuel værdi
Villa VVilla Buevej 16  5985 Søby Ærø,860.000 kr.,18-05-2022Alm. Salg,134 m² 6.418 kr/m²,6,1850,-4%,Aktuel værdi
Villa VVilla Reberbanen 42  5960 Marstal,1.600.000 kr.,18-05-2022Alm. Salg,218 m² 7.339 kr/m²,7,1966,,Aktuel værdi
Villa VVilla Søndervejen 1  5985 Søby Ærø,125.000 kr.,17-05-2022Alm. Salg,80 m² 1.563 kr/m²,5,1870,,Aktuel værdi
Villa VVilla Vestergade 33  5970 Ærøskøbing,310.000 kr.,17-05-2022Fam. Salg,88 m² 3.523 kr/m²,3,1827,,Aktuel værdi
Villa VVilla Sluttergyden 7  5970 Ærøskøbing,3.500.000 kr.,16-05-2022Alm. Salg,132 m² 26.515 kr/m²,6,1920,,Aktuel værdi
Rækkehus RRækkehus Nyvej 8  5960 Marstal,1.145.000 kr.,16-05-2022Alm. Salg,96 m² 11.927 kr/m²,3,1890,,Aktuel værdi
Rækkehus RRækkehus Vinkelstræde 7  5960 Marstal,1.600.000 kr.,15-05-2022Alm. Salg,144 m² 11.111 kr/m²,5,1828,,Aktuel værdi
Villa VVilla Ny Møllergade 8  5960 Marstal,595.000 kr.,15-05-2022Fam. Salg,127 m² 4.685 kr/m²,4,1896,,Aktuel værdi
Villa VVilla Vestergade 74  5970 Ærøskøbing,300.000 kr.,15-05-2022Fam. Salg,119 m² 1.515 kr/m²,5,1900,,Aktuel værdi
Villa VVilla Tværbymark 13  5970 Ærøskøbing,1.407.000 kr.,10-05-2022Alm. Salg,246 m² 5.720 kr/m²,10,1900,,Aktuel værdi
Villa VVilla Leby Kobbel 2  5985 Søby Ærø,4.375.000 kr.,09-05-2022Alm. Salg,220 m² 19.886 kr/m²,6,1884,,Aktuel værdi
Villa VVilla Søby Landevej 2  5985 Søby Ærø,560.000 kr.,09-05-2022Alm. Salg,125 m² 4.480 kr/m²,4,1963,-14%,Aktuel værdi
Villa VVilla Voderup 15  5970 Ærøskøbing,700.000 kr.,06-05-2022Alm. Salg,85 m² 8.235 kr/m²,2,1856,-6%,Aktuel værdi
Villa VVilla Lykkevej 2  5970 Ærøskøbing,490.000 kr.,05-05-2022Alm. Salg,140 m² 3.500 kr/m²,4,1878,-11%,Aktuel værdi
Villa VVilla Prinsensgade 32  5960 Marstal,595.000 kr.,03-05-2022Alm. Salg,69 m² 8.623 kr/m²,2,1760,,Aktuel værdi
Villa VVilla Græsvængevej 5  5960 Marstal,2.625.000 kr.,02-05-2022Alm. Salg,181 m² 14.503 kr/m²,6,1975,,Aktuel værdi
Villa VVilla Havnegade 42  5960 Marstal,602.000 kr.,30-04-2022Alm. Salg,128 m² 4.703 kr/m²,3,1961,,Aktuel værdi
Villa VVilla Skolegade 8  5960 Marstal,323.000 kr.,27-04-2022Fam. Salg,40 m² 8.075 kr/m²,2,1875,,Aktuel værdi
Rækkehus RRækkehus Gasværksvej 2A  5960 Marstal,400.000 kr.,25-04-2022Fam. Salg,132 m² 3.030 kr/m²,5,1903,,Aktuel værdi
Rækkehus RRækkehus Møllergade 8  5960 Marstal,750.000 kr.,25-04-2022Alm. Salg,100 m² 7.500 kr/m²,4,1900,,Aktuel værdi
Rækkehus RRækkehus Skippergade 4  5960 Marstal,755.000 kr.,21-04-2022Alm. Salg,86 m² 8.779 kr/m²,3,1900,27%,Aktuel værdi
Villa VVilla Søvænget 6  5960 Marstal,1.400.000 kr.,21-04-2022Alm. Salg,175 m² 8.000 kr/m²,5,1970,-7%,Aktuel værdi
Villa VVilla Vesterbro 1  5970 Ærøskøbing,3.200.000 kr.,21-04-2022Alm. Salg,232 m² 13.793 kr/m²,4,1895,,Aktuel værdi
Villa VVilla Dunkærgade 15  5970 Ærøskøbing,795.000 kr.,20-04-2022Alm. Salg,269 m² 2.955 kr/m²,5,1968,,Aktuel værdi
Villa VVilla Holmevænget 2  5970 Ærøskøbing,1.295.000 kr.,20-04-2022Alm. Salg,126 m² 10.278 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Møllergade 15  5960 Marstal,1.350.000 kr.,20-04-2022Alm. Salg,109 m² 12.385 kr/m²,5,1777,,Aktuel værdi
Villa VVilla Knasterbjergvej 12  5960 Marstal,800.000 kr.,17-04-2022Alm. Salg,128 m² 6.250 kr/m²,6,1918,,Aktuel værdi
Villa VVilla Rolighedsvej 18  5960 Marstal,570.000 kr.,10-04-2022Alm. Salg,94 m² 6.064 kr/m²,4,1955,,Aktuel værdi
Villa VVilla Søndre Kystvej 17  5970 Ærøskøbing,995.000 kr.,09-04-2022Alm. Salg,201 m² 4.950 kr/m²,6,1902,,Aktuel værdi
Villa VVilla Risemarksvej 13  5970 Ærøskøbing,814.000 kr.,30-03-2022Alm. Salg,91 m² 8.945 kr/m²,3,1934,-1%,Aktuel værdi
Villa VVilla Østerbro 19  5985 Søby Ærø,750.000 kr.,30-03-2022Alm. Salg,149 m² 5.034 kr/m²,5,1907,-6%,Aktuel værdi
Villa VVilla Pers Bro 6  5960 Marstal,960.000 kr.,29-03-2022Alm. Salg,110 m² 8.727 kr/m²,4,1760,-4%,Aktuel værdi
Villa VVilla Lodsgyden 2A  5985 Søby Ærø,450.000 kr.,28-03-2022Alm. Salg,50 m² 9.000 kr/m²,3,1952,-9%,Aktuel værdi
Villa VVilla Skovgyden 36  5960 Marstal,995.000 kr.,27-03-2022Alm. Salg,124 m² 8.024 kr/m²,6,1890,,Aktuel værdi
Villa VVilla Vester Bregninge 1  5970 Ærøskøbing,350.000 kr.,27-03-2022Alm. Salg,79 m² 4.430 kr/m²,4,1875,-7%,Aktuel værdi
Rækkehus RRækkehus Skonnertvej 26  5960 Marstal,1.250.000 kr.,26-03-2022Alm. Salg,112 m² 11.161 kr/m²,4,1989,,Aktuel værdi
Villa VVilla Tulipanvej 3  5960 Marstal,1.600.000 kr.,23-03-2022Alm. Salg,164 m² 9.756 kr/m²,4,1977,-11%,Aktuel værdi
Villa VVilla Øster Bregninge 68  5970 Ærøskøbing,136.575 kr.,22-03-2022Alm. Salg,214 m² 638 kr/m²,8,1908,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Biografvej 5C  5985 Søby Ærø,1.700.000 kr.,21-03-2022Alm. Salg,26 m² 65.385 kr/m²,1,1930,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Biografvej 5D  5985 Søby Ærø,1.700.000 kr.,21-03-2022Alm. Salg,26 m² 65.385 kr/m²,1,1930,,Aktuel værdi
Villa VVilla Biografvej 3  5985 Søby Ærø,1.700.000 kr.,21-03-2022Alm. Salg,62 m² 27.419 kr/m²,2,1930,,Aktuel værdi
Villa VVilla Strandvejen 23  5960 Marstal,593.750 kr.,21-03-2022Fam. Salg,170 m² 3.493 kr/m²,7,1894,,Aktuel værdi
Villa VVilla Havnevejen 26  5985 Søby Ærø,1.700.000 kr.,21-03-2022Alm. Salg,131 m² 12.977 kr/m²,3,1930,,Aktuel værdi
Rækkehus RRækkehus Kirkevejen 7  5960 Marstal,640.000 kr.,16-03-2022Alm. Salg,100 m² 6.400 kr/m²,3,1876,-11%,Aktuel værdi
Villa VVilla Rolighedsvej 11  5960 Marstal,1.100.000 kr.,16-03-2022Alm. Salg,79 m² 13.924 kr/m²,2,1936,,Aktuel værdi
Villa VVilla Borgnæsvej 29  5970 Ærøskøbing,430.656 kr.,15-03-2022Alm. Salg,132 m² 3.263 kr/m²,8,1938,,Aktuel værdi
Villa VVilla Mellemgade 2  5960 Marstal,1.300.000 kr.,15-03-2022Alm. Salg,87 m² 14.943 kr/m²,5,1895,-12%,Aktuel værdi
Villa VVilla Hovedgaden 21  5960 Marstal,690.000 kr.,14-03-2022Alm. Salg,138 m² 5.000 kr/m²,5,1896,-4%,Aktuel værdi
Villa VVilla Lykkevej 5  5970 Ærøskøbing,440.000 kr.,14-03-2022Alm. Salg,75 m² 5.867 kr/m²,3,1956,,Aktuel værdi
Villa VVilla Øster Bregninge 54  5970 Ærøskøbing,450.000 kr.,11-03-2022Alm. Salg,142 m² 3.169 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Søby Landevej 5  5985 Søby Ærø,350.000 kr.,11-03-2022Alm. Salg,109 m² 3.211 kr/m²,5,1930,-29%,Aktuel værdi
Villa VVilla Smedevejen 14  5970 Ærøskøbing,2.100.000 kr.,07-03-2022Alm. Salg,170 m² 12.353 kr/m²,6,1967,-9%,Aktuel værdi
Villa VVilla Smedevejen 15  5970 Ærøskøbing,3.950.000 kr.,04-03-2022Alm. Salg,100 m² 39.500 kr/m²,1,1900,,Aktuel værdi
Rækkehus RRækkehus Strandstræde 21  5960 Marstal,725.000 kr.,03-03-2022Alm. Salg,57 m² 12.719 kr/m²,2,1850,-6%,Aktuel værdi
Rækkehus RRækkehus Krovejen 13  5960 Marstal,473.000 kr.,28-02-2022Alm. Salg,99 m² 4.778 kr/m²,4,1903,-9%,Aktuel værdi
Villa VVilla Færgevej 49  5960 Marstal,260.000 kr.,28-02-2022Alm. Salg,106 m² 2.453 kr/m²,4,1876,,Aktuel værdi
