Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Baunegårdsvej 43  7000 Fredericia,4.500.000 kr.,19-11-2022Alm. Salg,179 m² 25.140 kr/m²,6,1984,0%,Aktuel værdi
Rækkehus RRækkehus Falkevej 4  7000 Fredericia,490.000 kr.,17-11-2022Andet,160 m² 3.063 kr/m²,7,1930,,Aktuel værdi
Villa VVilla Umanaksvej 1  7000 Fredericia,1.018.061 kr.,17-11-2022Alm. Salg,162 m² 6.284 kr/m²,4,1969,,Aktuel værdi
Villa VVilla Damsbovej 27  7000 Fredericia,2.100.000 kr.,17-11-2022Alm. Salg,106 m² 19.811 kr/m²,4,1986,-3%,Aktuel værdi
Rækkehus RRækkehus Agerleddet 47  7000 Fredericia,1.075.000 kr.,16-11-2022Alm. Salg,72 m² 14.931 kr/m²,3,1973,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ydunsvej 32, st. tv  7000 Fredericia",650.000 kr.,16-11-2022Alm. Salg,79 m² 8.228 kr/m²,4,1960,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jernbanegade 25, 3. th  7000 Fredericia",900.000 kr.,15-11-2022Alm. Salg,90 m² 10.000 kr/m²,4,1956,-10%,Aktuel værdi
Villa VVilla 6.Julivej 19  7000 Fredericia,950.000 kr.,15-11-2022Andet,143 m² 6.643 kr/m²,5,1927,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Falkevej 3, st  7000 Fredericia",3.425.000 kr.,13-11-2022Alm. Salg,113 m² 30.310 kr/m²,4,1927,,Aktuel værdi
Villa VVilla Godthåbsvej 21  7000 Fredericia,1.812.000 kr.,13-11-2022Alm. Salg,182 m² 9.956 kr/m²,5,1971,7%,Aktuel værdi
Villa VVilla Ekkodalen 9  7000 Fredericia,962.188 kr.,13-11-2022Fam. Salg,151 m² 6.372 kr/m²,6,1988,,Aktuel værdi
Villa VVilla Herslev Møllevej 21  7000 Fredericia,2.195.000 kr.,12-11-2022Alm. Salg,255 m² 8.608 kr/m²,5,1937,,Aktuel værdi
Villa VVilla Herslev Skovvej 6  7000 Fredericia,156.123 kr.,10-11-2022Auktion,155 m² 1.007 kr/m²,4,1912,,Aktuel værdi
Villa VVilla Tunøvej 8  7000 Fredericia,2.960.000 kr.,09-11-2022Fam. Salg,146 m² 20.274 kr/m²,5,1950,,Aktuel værdi
Villa VVilla Havepladsvej 146  7000 Fredericia,1.260.000 kr.,09-11-2022Fam. Salg,75 m² 16.800 kr/m²,3,1936,,Aktuel værdi
Villa VVilla Skullebjerg Allé 5  7000 Fredericia,2.750.000 kr.,09-11-2022Alm. Salg,165 m² 16.667 kr/m²,6,2003,-4%,Aktuel værdi
Rækkehus RRækkehus Hvedevænget 13  7000 Fredericia,1.097.500 kr.,08-11-2022Alm. Salg,80 m² 13.719 kr/m²,3,1964,38%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Skærbækvej 17, 1  7000 Fredericia",7.200.000 kr.,08-11-2022Alm. Salg,108 m² 66.667 kr/m²,3,1936,,Aktuel værdi
Villa VVilla Castorvænget 2  7000 Fredericia,2.645.000 kr.,08-11-2022Alm. Salg,145 m² 18.241 kr/m²,6,1968,-2%,Aktuel værdi
Villa VVilla Højdedraget 25  7000 Fredericia,1.405.000 kr.,08-11-2022Alm. Salg,129 m² 10.891 kr/m²,5,1980,1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jyllandsgade 27, 2  7000 Fredericia",3.350.000 kr.,07-11-2022Andet,94 m² 35.638 kr/m²,3,1897,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jyllandsgade 27, 3  7000 Fredericia",3.350.000 kr.,07-11-2022Andet,80 m² 41.875 kr/m²,3,1897,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Jyllandsgade 27, 1  7000 Fredericia",3.350.000 kr.,07-11-2022Andet,129 m² 25.969 kr/m²,4,1897,,Aktuel værdi
Villa VVilla Dalgasvej 6  7000 Fredericia,1.564.414 kr.,07-11-2022Fam. Salg,236 m² 6.629 kr/m²,8,1923,,Aktuel værdi
Villa VVilla Thulesvej 24  7000 Fredericia,2.180.000 kr.,07-11-2022Alm. Salg,173 m² 12.601 kr/m²,7,1969,-1%,Aktuel værdi
Villa VVilla Nøddevænget 8  7000 Fredericia,1.995.000 kr.,03-11-2022Alm. Salg,201 m² 9.925 kr/m²,6,1974,,Aktuel værdi
Villa VVilla Sølystvej 3  7000 Fredericia,1.850.000 kr.,02-11-2022Alm. Salg,218 m² 8.486 kr/m²,6,1971,,Aktuel værdi
Villa VVilla Herslev Fælledvej 66  7000 Fredericia,575.000 kr.,02-11-2022Alm. Salg,128 m² 4.492 kr/m²,4,1852,-36%,Aktuel værdi
Villa VVilla Gårdvænget 19  7000 Fredericia,1.850.000 kr.,01-11-2022Alm. Salg,127 m² 14.567 kr/m²,5,2008,,Aktuel værdi
Villa VVilla Bærhaven 16  7000 Fredericia,2.150.000 kr.,01-11-2022Alm. Salg,175 m² 12.286 kr/m²,6,1979,-8%,Aktuel værdi
Villa VVilla Fuglsang Allé 85  7000 Fredericia,726.600 kr.,01-11-2022Alm. Salg,170 m² 4.274 kr/m²,5,2022,-82%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Dalegade 91A, st  7000 Fredericia",3.850.000 kr.,31-10-2022Alm. Salg,46 m² 83.696 kr/m²,2,1891,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Dalegade 91B, st  7000 Fredericia",3.850.000 kr.,31-10-2022Alm. Salg,78 m² 49.359 kr/m²,4,1891,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sjællandsgade 68, st. th  7000 Fredericia",3.850.000 kr.,31-10-2022Alm. Salg,96 m² 40.104 kr/m²,4,1891,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sjællandsgade 68B, 1  7000 Fredericia",3.850.000 kr.,31-10-2022Alm. Salg,76 m² 50.658 kr/m²,4,1891,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sjællandsgade 68, st. tv  7000 Fredericia",3.850.000 kr.,31-10-2022Alm. Salg,68 m² 56.618 kr/m²,2,1891,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Sjællandsgade 68, 1  7000 Fredericia",3.850.000 kr.,31-10-2022Alm. Salg,131 m² 29.389 kr/m²,5,1891,,Aktuel værdi
Villa VVilla Annavej 30  7000 Fredericia,1.550.000 kr.,30-10-2022Alm. Salg,85 m² 18.235 kr/m²,3,1956,-3%,Aktuel værdi
Villa VVilla Havepladsvej 47  7000 Fredericia,1.575.000 kr.,30-10-2022Alm. Salg,100 m² 15.750 kr/m²,4,1931,,Aktuel værdi
Villa VVilla Vejrmosegårds Allé 82  7000 Fredericia,2.995.000 kr.,30-10-2022Alm. Salg,183 m² 16.366 kr/m²,7,1974,,Aktuel værdi
Villa VVilla Bogvænget 17  7000 Fredericia,684.103 kr.,29-10-2022Andet,99 m² 6.910 kr/m²,4,1997,,Aktuel værdi
Rækkehus RRækkehus Dalsgårdsvænget 18  7000 Fredericia,1.400.000 kr.,27-10-2022Alm. Salg,102 m² 13.725 kr/m²,3,1966,,Aktuel værdi
Villa VVilla Grethevej 19  7000 Fredericia,1.500.000 kr.,27-10-2022Alm. Salg,73 m² 20.548 kr/m²,3,1946,-6%,Aktuel værdi
Villa VVilla Tuxensvej 18  7000 Fredericia,1.570.000 kr.,26-10-2022Alm. Salg,90 m² 17.444 kr/m²,4,1969,-2%,Aktuel værdi
Villa VVilla Nymarksvej 31  7000 Fredericia,950.000 kr.,26-10-2022Alm. Salg,98 m² 9.694 kr/m²,3,1920,-9%,Aktuel værdi
Villa VVilla Vejlby Kirkevej 14  7000 Fredericia,578.000 kr.,26-10-2022Fam. Salg,71 m² 8.141 kr/m²,4,1935,,Aktuel værdi
Villa VVilla Bakkevej 25  7000 Fredericia,750.000 kr.,25-10-2022Andet,120 m² 6.250 kr/m²,5,1978,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Havepladsvej 176, 2. tv  7000 Fredericia",775.000 kr.,24-10-2022Alm. Salg,89 m² 8.708 kr/m²,3,1966,-3%,Aktuel værdi
Villa VVilla Rudolf Steiner Vænget 1  7000 Fredericia,2.285.000 kr.,24-10-2022Alm. Salg,170 m² 13.441 kr/m²,6,2000,-5%,Aktuel værdi
Villa VVilla Martine Christoffersens Vej 55  7000 Fredericia,1.700.000 kr.,24-10-2022Andet,182 m² 9.341 kr/m²,5,2021,,Aktuel værdi
Villa VVilla Matrosvænget 4  7000 Fredericia,2.050.000 kr.,20-10-2022Alm. Salg,168 m² 12.202 kr/m²,5,1980,-2%,Aktuel værdi
Villa VVilla Skærbækvej 11  7000 Fredericia,1.450.000 kr.,20-10-2022Alm. Salg,197 m² 7.360 kr/m²,8,1851,,Aktuel værdi
Villa VVilla Herslev Bygade 23  7000 Fredericia,200.000 kr.,20-10-2022Alm. Salg,300 m² 625 kr/m²,10,1787,,Aktuel værdi
Villa VVilla Skovkrogen 77  7000 Fredericia,650.000 kr.,20-10-2022Andet,113 m² 5.752 kr/m²,3,2007,,Aktuel værdi
Villa VVilla Skærbækvej 119  7000 Fredericia,900.000 kr.,19-10-2022Alm. Salg,156 m² 5.769 kr/m²,5,1968,-18%,Aktuel værdi
Villa VVilla Anders Billes Vej 4  7000 Fredericia,1.331.218 kr.,19-10-2022Andet,131 m² 10.162 kr/m²,5,1911,,Aktuel værdi
Villa VVilla Brahesborgvej 18  7000 Fredericia,1.800.000 kr.,18-10-2022Alm. Salg,120 m² 15.000 kr/m²,4,1980,-4%,Aktuel værdi
Rækkehus RRækkehus Agerleddet 27  7000 Fredericia,1.200.000 kr.,17-10-2022Alm. Salg,85 m² 14.118 kr/m²,4,1973,-8%,Aktuel værdi
Rækkehus RRækkehus Langesøvej 22  7000 Fredericia,600.000 kr.,16-10-2022Alm. Salg,97 m² 6.186 kr/m²,3,1980,,Aktuel værdi
Villa VVilla Strevelinsvej 19  7000 Fredericia,1.325.000 kr.,16-10-2022Alm. Salg,106 m² 12.500 kr/m²,4,1961,-5%,Aktuel værdi
Villa VVilla Søskendevej 2  7000 Fredericia,1.075.000 kr.,16-10-2022Alm. Salg,102 m² 10.539 kr/m²,4,1964,-10%,Aktuel værdi
Villa VVilla Ravnsgårdsvej 1  7000 Fredericia,1.950.000 kr.,15-10-2022Alm. Salg,149 m² 13.087 kr/m²,6,1985,-7%,Aktuel værdi
Villa VVilla Elbokrogen 7  7000 Fredericia,1.600.000 kr.,14-10-2022Alm. Salg,137 m² 11.679 kr/m²,5,1975,,Aktuel værdi
Villa VVilla Skyttevej 25  7000 Fredericia,1.195.000 kr.,13-10-2022Alm. Salg,92 m² 12.989 kr/m²,3,1950,,Aktuel værdi
Villa VVilla Vejlevej 62  7000 Fredericia,600.000 kr.,13-10-2022Auktion,131 m² 4.580 kr/m²,6,1900,,Aktuel værdi
Villa VVilla Vejlevej 75  7000 Fredericia,1.100.000 kr.,13-10-2022Alm. Salg,142 m² 7.746 kr/m²,4,1935,-8%,Aktuel værdi
Villa VVilla Ågade 82  7000 Fredericia,337.116 kr.,13-10-2022Auktion,116 m² 2.906 kr/m²,6,1929,,Aktuel værdi
Villa VVilla Elborg Nord 6  7000 Fredericia,995.000 kr.,13-10-2022Alm. Salg,114 m² 8.728 kr/m²,4,1963,-9%,Aktuel værdi
Rækkehus RRækkehus Bygvænget 5  7000 Fredericia,1.395.000 kr.,11-10-2022Alm. Salg,80 m² 17.438 kr/m²,3,1964,,Aktuel værdi
Villa VVilla Fuglebakken 20  7000 Fredericia,2.325.000 kr.,11-10-2022Alm. Salg,143 m² 16.259 kr/m²,5,1998,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ydunsvej 30, 2. th  7000 Fredericia",651.000 kr.,10-10-2022Alm. Salg,74 m² 8.797 kr/m²,3,1960,-6%,Aktuel værdi
Villa VVilla Rødkjærsvej 7  7000 Fredericia,1.525.000 kr.,10-10-2022Alm. Salg,113 m² 13.496 kr/m²,4,1969,-4%,Aktuel værdi
Villa VVilla Fuglsang Allé 64  7000 Fredericia,3.595.000 kr.,10-10-2022Alm. Salg,165 m² 21.788 kr/m²,6,2022,,Aktuel værdi
Villa VVilla Agernvænget 7  7000 Fredericia,2.775.000 kr.,09-10-2022Alm. Salg,152 m² 18.257 kr/m²,6,1998,-6%,Aktuel værdi
Villa VVilla Elboparken 33  7000 Fredericia,1.150.000 kr.,09-10-2022Alm. Salg,143 m² 8.042 kr/m²,4,1965,-4%,Aktuel værdi
Villa VVilla Ravnsgårdsvej 15  7000 Fredericia,3.075.000 kr.,09-10-2022Alm. Salg,175 m² 17.571 kr/m²,6,1993,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Købmagergade 54, 4. 4  7000 Fredericia",2.075.000 kr.,06-10-2022Alm. Salg,105 m² 19.762 kr/m²,2,1979,-3%,Aktuel værdi
Villa VVilla Trelde Næsvej 19  7000 Fredericia,1.300.000 kr.,06-10-2022Fam. Salg,131 m² 9.924 kr/m²,5,1870,,Aktuel værdi
Villa VVilla Anchersvej 48  7000 Fredericia,1.685.000 kr.,06-10-2022Alm. Salg,140 m² 12.036 kr/m²,4,1976,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vesterbrogade 29, 3. 4  7000 Fredericia",1.200.000 kr.,05-10-2022Alm. Salg,96 m² 12.500 kr/m²,4,1955,-7%,Aktuel værdi
Villa VVilla Rønnebækgårdsvej 21  7000 Fredericia,1.825.000 kr.,05-10-2022Alm. Salg,168 m² 10.863 kr/m²,6,1978,-4%,Aktuel værdi
Villa VVilla Ceresvænget 5  7000 Fredericia,1.400.000 kr.,05-10-2022Andet,174 m² 8.046 kr/m²,7,1978,,Aktuel værdi
Villa VVilla Harevej 6  7000 Fredericia,869.383 kr.,04-10-2022Andet,118 m² 7.368 kr/m²,4,1953,,Aktuel værdi
Villa VVilla Kongsted Engvej 21  7000 Fredericia,2.300.000 kr.,04-10-2022Fam. Salg,190 m² 12.105 kr/m²,5,2021,,Aktuel værdi
Villa VVilla Blåhøj 35  7000 Fredericia,4.845.000 kr.,04-10-2022Fam. Salg,237 m² 20.443 kr/m²,6,1920,,Aktuel værdi
Villa VVilla Limen 22  7000 Fredericia,4.300.000 kr.,04-10-2022Alm. Salg,100 m² 43.000 kr/m²,4,1975,-4%,Aktuel værdi
Rækkehus RRækkehus Sanddal Engvej 12  7000 Fredericia,937.500 kr.,03-10-2022Fam. Salg,90 m² 10.417 kr/m²,3,1966,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Calvinsvej 62, 2  7000 Fredericia",460.000 kr.,03-10-2022Alm. Salg,55 m² 8.364 kr/m²,2,1938,-23%,Aktuel værdi
Villa VVilla Fasanvej 21  7000 Fredericia,1.037.500 kr.,03-10-2022Andet,133 m² 7.801 kr/m²,6,1928,,Aktuel værdi
Villa VVilla Krybily Allé 23  7000 Fredericia,1.795.000 kr.,02-10-2022Alm. Salg,181 m² 9.917 kr/m²,6,1978,,Aktuel værdi
Villa VVilla Puggårdsvej 16  7000 Fredericia,3.800.000 kr.,02-10-2022Alm. Salg,190 m² 20.000 kr/m²,5,2021,-5%,Aktuel værdi
Villa VVilla Frederik 3.s Vej 34  7000 Fredericia,2.800.000 kr.,02-10-2022Alm. Salg,147 m² 19.048 kr/m²,5,1956,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørre Voldgade 98, st. tv  7000 Fredericia",1.295.000 kr.,01-10-2022Alm. Salg,97 m² 13.351 kr/m²,3,1898,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Oldenborggade 64, 2. tv  7000 Fredericia",670.000 kr.,01-10-2022Alm. Salg,57 m² 11.754 kr/m²,2,1917,-4%,Aktuel værdi
Villa VVilla Ellegårdsparken 39  7000 Fredericia,3.515.000 kr.,30-09-2022Alm. Salg,185 m² 19.000 kr/m²,6,2005,,Aktuel værdi
Villa VVilla Agerleddet 7  7000 Fredericia,1.895.000 kr.,30-09-2022Alm. Salg,176 m² 10.767 kr/m²,6,1973,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Fynsgade 26, 1. tv  7000 Fredericia",1.075.000 kr.,29-09-2022Alm. Salg,122 m² 8.811 kr/m²,3,1898,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Købmagergade 7, st  7000 Fredericia",1.265.000 kr.,29-09-2022Alm. Salg,54 m² 23.426 kr/m²,2,1927,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Købmagergade 7, kl  7000 Fredericia",1.265.000 kr.,29-09-2022Alm. Salg,27 m² 46.852 kr/m²,2,1927,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Købmagergade 7, 1  7000 Fredericia",1.265.000 kr.,29-09-2022Alm. Salg,100 m² 12.650 kr/m²,4,1927,,Aktuel værdi
Villa VVilla Vibevej 14  7000 Fredericia,2.650.000 kr.,29-09-2022Andet,165 m² 16.061 kr/m²,7,1922,,Aktuel værdi
