Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Rækkehus RRækkehus Torpebakken 7  2770 Kastrup,2.500.000 kr.,19-12-2022Alm. Salg,111 m² 22.523 kr/m²,5,1950,,Aktuel værdi
Villa VVilla Rhodesiavej 30  2770 Kastrup,3.200.000 kr.,19-12-2022Alm. Salg,144 m² 22.222 kr/m²,6,1969,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søvang Alle 19, 1. tv  2770 Kastrup",1.600.000 kr.,18-12-2022Alm. Salg,62 m² 25.806 kr/m²,2,1918,-20%,Aktuel værdi
Villa VVilla Rich. Granholms Alle 12  2770 Kastrup,6.250.000 kr.,15-12-2022Alm. Salg,152 m² 41.118 kr/m²,5,1940,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastruplundgade 76, st. th  2770 Kastrup",2.200.000 kr.,14-12-2022Alm. Salg,64 m² 34.375 kr/m²,3,1952,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Højgården 2, 1. 217  2770 Kastrup",1.875.000 kr.,13-12-2022Alm. Salg,75 m² 25.000 kr/m²,2,1975,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Højgården 8, 1. 203  2770 Kastrup",1.900.000 kr.,13-12-2022Alm. Salg,75 m² 25.333 kr/m²,2,1975,-13%,Aktuel værdi
Villa VVilla Vadum Alle 5  2770 Kastrup,3.100.000 kr.,13-12-2022Alm. Salg,85 m² 36.471 kr/m²,3,1962,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastrupkrogen 5, 3. tv  2770 Kastrup",1.500.000 kr.,11-12-2022Alm. Salg,57 m² 26.316 kr/m²,2,1939,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastruplundgade 52, 1. mf  2770 Kastrup",1.300.000 kr.,11-12-2022Alm. Salg,37 m² 35.135 kr/m²,1,1950,-4%,Aktuel værdi
Villa VVilla Bygrænsen 57  2770 Kastrup,4.800.000 kr.,11-12-2022Alm. Salg,102 m² 47.059 kr/m²,3,1972,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 84, 1. tv  2770 Kastrup",1.600.000 kr.,08-12-2022Alm. Salg,59 m² 27.119 kr/m²,2,1946,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastruplundgade 68, 1. th  2770 Kastrup",2.100.000 kr.,07-12-2022Alm. Salg,64 m² 32.813 kr/m²,3,1952,-4%,Aktuel værdi
Villa VVilla Søvænget 8  2770 Kastrup,5.700.000 kr.,05-12-2022Alm. Salg,104 m² 54.808 kr/m²,3,1931,-5%,Aktuel værdi
Rækkehus RRækkehus Feldborgvej 10  2770 Kastrup,4.125.000 kr.,30-11-2022Alm. Salg,96 m² 42.969 kr/m²,5,1951,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastrupkrogen 17, 3. th  2770 Kastrup",2.000.000 kr.,30-11-2022Alm. Salg,54 m² 37.037 kr/m²,2,1939,-9%,Aktuel værdi
Villa VVilla Smålyngen 18  2770 Kastrup,3.955.000 kr.,30-11-2022Alm. Salg,108 m² 36.620 kr/m²,3,1952,-1%,Aktuel værdi
Villa VVilla Bolbrovej 3  2770 Kastrup,4.850.000 kr.,30-11-2022Alm. Salg,137 m² 35.401 kr/m²,5,1962,-3%,Aktuel værdi
Rækkehus RRækkehus Børkop Alle 31  2770 Kastrup,3.355.000 kr.,29-11-2022Alm. Salg,111 m² 30.225 kr/m²,4,1955,-7%,Aktuel værdi
Villa VVilla Starup Alle 36  2770 Kastrup,5.350.000 kr.,29-11-2022Alm. Salg,157 m² 34.076 kr/m²,6,1985,-5%,Aktuel værdi
Villa VVilla Bryrupvej 11  2770 Kastrup,7.795.000 kr.,29-11-2022Alm. Salg,176 m² 44.290 kr/m²,5,2015,-3%,Aktuel værdi
Villa VVilla Christen Kolds Alle 13  2770 Kastrup,2.800.000 kr.,27-11-2022Alm. Salg,82 m² 34.146 kr/m²,2,1934,-7%,Aktuel værdi
Rækkehus RRækkehus Jerslev Alle 25B  2770 Kastrup,2.650.000 kr.,24-11-2022Alm. Salg,113 m² 23.451 kr/m²,5,1966,-12%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastruplundgade 58, 1. tv  2770 Kastrup",1.998.000 kr.,23-11-2022Alm. Salg,76 m² 26.289 kr/m²,4,1950,,Aktuel værdi
Villa VVilla Vittrup Alle 15A  2770 Kastrup,3.200.000 kr.,22-11-2022Alm. Salg,100 m² 32.000 kr/m²,4,1958,-8%,Aktuel værdi
Villa VVilla Astridsvej 40  2770 Kastrup,5.200.000 kr.,20-11-2022Alm. Salg,150 m² 34.667 kr/m²,9,1929,-5%,Aktuel værdi
Villa VVilla Dollerupvej 31  2770 Kastrup,3.350.000 kr.,20-11-2022Alm. Salg,121 m² 27.686 kr/m²,5,1972,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Soldugvej 18, 1. tv  2770 Kastrup",1.998.000 kr.,16-11-2022Alm. Salg,57 m² 35.053 kr/m²,2,1939,,Aktuel værdi
Rækkehus RRækkehus Feldborgvej 1  2770 Kastrup,3.800.000 kr.,15-11-2022Alm. Salg,94 m² 40.426 kr/m²,5,1951,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kofoed Jensens Alle 7, 1. tv  2770 Kastrup",2.175.000 kr.,15-11-2022Alm. Salg,69 m² 31.522 kr/m²,2,1953,-5%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saltværksvej 113, 1. tv  2770 Kastrup",1.900.000 kr.,14-11-2022Alm. Salg,52 m² 36.538 kr/m²,2,1945,,Aktuel værdi
Rækkehus RRækkehus Vestermarie Alle 18  2770 Kastrup,4.850.000 kr.,13-11-2022Alm. Salg,110 m² 44.091 kr/m²,5,1949,-3%,Aktuel værdi
Villa VVilla Troldhedevej 8  2770 Kastrup,3.400.000 kr.,13-11-2022Alm. Salg,112 m² 30.357 kr/m²,4,1972,-10%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastruplundgade 47, st. tv  2770 Kastrup",2.500.000 kr.,09-11-2022Alm. Salg,93 m² 26.882 kr/m²,3,1951,-17%,Aktuel værdi
Villa VVilla Tømmerupvej 130  2770 Kastrup,3.240.000 kr.,09-11-2022Alm. Salg,158 m² 20.506 kr/m²,6,1960,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastrupkrogen 19, 3. tv  2770 Kastrup",1.695.000 kr.,07-11-2022Alm. Salg,54 m² 31.389 kr/m²,2,1939,-6%,Aktuel værdi
Villa VVilla Suezvej 23  2770 Kastrup,3.600.000 kr.,05-11-2022Alm. Salg,187 m² 19.251 kr/m²,6,0,-5%,Aktuel værdi
Rækkehus RRækkehus Jacob Appels Alle 104  2770 Kastrup,4.000.000 kr.,03-11-2022Alm. Salg,102 m² 39.216 kr/m²,5,1957,-5%,Aktuel værdi
Rækkehus RRækkehus Kastrupvej 208  2770 Kastrup,6.395.000 kr.,02-11-2022Alm. Salg,160 m² 39.969 kr/m²,6,1935,-2%,Aktuel værdi
Villa VVilla Natalvej 21  2770 Kastrup,1.554.500 kr.,02-11-2022Andet,128 m² 12.145 kr/m²,4,1972,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed John Tranums Alle 5, st. tv  2770 Kastrup",1.875.000 kr.,30-10-2022Alm. Salg,67 m² 27.985 kr/m²,3,1950,-6%,Aktuel værdi
Villa VVilla Tømmerupvej 128  2770 Kastrup,7.300.000 kr.,30-10-2022Alm. Salg,138 m² 52.899 kr/m²,4,1959,,Aktuel værdi
Villa VVilla Aladdinvej 17  2770 Kastrup,2.700.000 kr.,29-10-2022Alm. Salg,99 m² 27.273 kr/m²,3,1961,-15%,Aktuel værdi
Villa VVilla Gadbjergvej 27  2770 Kastrup,3.000.000 kr.,27-10-2022Alm. Salg,84 m² 35.714 kr/m²,3,1959,-6%,Aktuel værdi
Villa VVilla Ryumgårdvej 79  2770 Kastrup,5.500.000 kr.,27-10-2022Alm. Salg,125 m² 44.000 kr/m²,5,1994,-5%,Aktuel værdi
Rækkehus RRækkehus Jacob Appels Alle 28  2770 Kastrup,3.395.000 kr.,25-10-2022Alm. Salg,102 m² 33.284 kr/m²,5,1950,,Aktuel værdi
Villa VVilla Karupvej 15  2770 Kastrup,552.457 kr.,25-10-2022Fam. Salg,155 m² 3.564 kr/m²,6,2011,,Aktuel værdi
Villa VVilla Frieslandsvej 157  2791 Dragør,1.950.000 kr.,24-10-2022Fam. Salg,114 m² 17.105 kr/m²,3,2015,,Aktuel værdi
Villa VVilla Arnborgvej 25  2770 Kastrup,4.295.000 kr.,22-10-2022Alm. Salg,135 m² 31.815 kr/m²,5,1990,-9%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Listedvej 68, st. tv  2770 Kastrup",1.422.500 kr.,20-10-2022Fam. Salg,78 m² 18.237 kr/m²,3,1962,,Aktuel værdi
Villa VVilla Solimanvej 6  2770 Kastrup,4.200.000 kr.,20-10-2022Alm. Salg,224 m² 18.750 kr/m²,6,1969,-7%,Aktuel værdi
Villa VVilla Ilbro Alle 25  2770 Kastrup,3.300.000 kr.,17-10-2022Alm. Salg,106 m² 31.132 kr/m²,3,1963,-6%,Aktuel værdi
Rækkehus RRækkehus Vejstrup Alle 17  2770 Kastrup,4.615.000 kr.,16-10-2022Fam. Salg,108 m² 42.731 kr/m²,4,1970,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Højgården 6, 1. 208  2770 Kastrup",1.800.000 kr.,12-10-2022Alm. Salg,75 m² 24.000 kr/m²,2,1975,-20%,Aktuel værdi
Villa VVilla Kongelundsvej 365  2770 Kastrup,2.798.000 kr.,09-10-2022Alm. Salg,88 m² 31.795 kr/m²,3,1968,,Aktuel værdi
Villa VVilla Jerslev Alle 37  2770 Kastrup,4.500.000 kr.,06-10-2022Alm. Salg,120 m² 37.500 kr/m²,5,1949,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 3B, 2. th  2770 Kastrup",2.500.000 kr.,05-10-2022Alm. Salg,76 m² 32.895 kr/m²,3,1931,-4%,Aktuel værdi
Villa VVilla Foldbyvej 46  2770 Kastrup,4.400.000 kr.,05-10-2022Alm. Salg,101 m² 43.564 kr/m²,4,1956,,Aktuel værdi
Villa VVilla Pretoria Alle 21  2770 Kastrup,6.100.000 kr.,02-10-2022Alm. Salg,174 m² 35.057 kr/m²,5,1973,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed John Tranums Alle 27, 2. th  2770 Kastrup",2.195.000 kr.,28-09-2022Alm. Salg,69 m² 31.812 kr/m²,3,1953,-15%,Aktuel værdi
Villa VVilla Ingstrup Alle 19  2770 Kastrup,4.200.000 kr.,28-09-2022Alm. Salg,123 m² 34.146 kr/m²,4,1968,-7%,Aktuel værdi
Villa VVilla Herkules Alle 23  2770 Kastrup,3.175.000 kr.,28-09-2022Alm. Salg,64 m² 49.609 kr/m²,3,1932,-12%,Aktuel værdi
Villa VVilla Capellas Alle 27  2770 Kastrup,3.350.000 kr.,27-09-2022Alm. Salg,100 m² 33.500 kr/m²,5,1942,-12%,Aktuel værdi
Villa VVilla Vindblæs Alle 13  2770 Kastrup,4.600.000 kr.,26-09-2022Alm. Salg,136 m² 33.824 kr/m²,5,1973,-12%,Aktuel værdi
Villa VVilla Præstefælledvej 52  2770 Kastrup,4.600.000 kr.,25-09-2022Alm. Salg,141 m² 32.624 kr/m²,5,1933,-2%,Aktuel værdi
Villa VVilla Englandsvej 372  2770 Kastrup,3.750.000 kr.,25-09-2022Alm. Salg,165 m² 22.727 kr/m²,5,1926,-6%,Aktuel værdi
Villa VVilla Johannesburg Alle 13  2770 Kastrup,2.870.000 kr.,20-09-2022Alm. Salg,93 m² 30.860 kr/m²,3,1956,-10%,Aktuel værdi
Villa VVilla Pyrus Alle 27  2770 Kastrup,4.998.000 kr.,19-09-2022Alm. Salg,131 m² 38.153 kr/m²,4,1904,,Aktuel værdi
Villa VVilla Nøragersmindevej 116  2791 Dragør,4.000.000 kr.,18-09-2022Alm. Salg,106 m² 37.736 kr/m²,3,1973,-5%,Aktuel værdi
Villa VVilla Viby Alle 42  2770 Kastrup,5.395.000 kr.,17-09-2022Alm. Salg,156 m² 34.583 kr/m²,7,1953,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Saltværksvej 209B, 1  2770 Kastrup",3.285.000 kr.,15-09-2022Alm. Salg,89 m² 36.910 kr/m²,4,1962,3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 44C, 1. mf  2770 Kastrup",977.500 kr.,14-09-2022Fam. Salg,77 m² 12.695 kr/m²,3,1952,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kastruplundgade 22, 2. e  2770 Kastrup",8.300.000 kr.,14-09-2022Andet,95 m² 87.368 kr/m²,2,1989,,Aktuel værdi
Villa VVilla Grindsted Alle 40  2770 Kastrup,3.300.000 kr.,14-09-2022Alm. Salg,81 m² 40.741 kr/m²,4,1960,-6%,Aktuel værdi
Villa VVilla Kollundvej 33  2770 Kastrup,5.050.000 kr.,14-09-2022Alm. Salg,168 m² 30.060 kr/m²,7,1972,-8%,Aktuel værdi
Rækkehus RRækkehus Snoghøj Alle 42  2770 Kastrup,4.295.000 kr.,13-09-2022Alm. Salg,104 m² 41.298 kr/m²,5,1954,,Aktuel værdi
Villa VVilla Søvænget 14  2770 Kastrup,7.900.000 kr.,13-09-2022Alm. Salg,111 m² 71.171 kr/m²,3,1931,-1%,Aktuel værdi
Villa VVilla Præstefælledvej 110  2770 Kastrup,4.200.000 kr.,12-09-2022Alm. Salg,368 m² 11.413 kr/m²,9,0,-7%,Aktuel værdi
Villa VVilla Præstefælledvej 110  2770 Kastrup,4.200.000 kr.,12-09-2022Alm. Salg,90 m² 46.667 kr/m²,3,1932,-7%,Aktuel værdi
Rækkehus RRækkehus Vestbirk Alle 56  2770 Kastrup,3.950.000 kr.,11-09-2022Alm. Salg,89 m² 44.382 kr/m²,4,1955,-6%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 82A, st. th  2770 Kastrup",2.467.500 kr.,11-09-2022Alm. Salg,75 m² 32.900 kr/m²,3,1948,-5%,Aktuel værdi
Villa VVilla Foldbyvej 16  2770 Kastrup,4.000.000 kr.,11-09-2022Fam. Salg,160 m² 25.000 kr/m²,5,2014,,Aktuel værdi
Villa VVilla Hyben Alle 20  2770 Kastrup,1.250.000 kr.,10-09-2022Fam. Salg,123 m² 10.163 kr/m²,4,1967,,Aktuel værdi
Villa VVilla Tømmerupvej 209  2791 Dragør,3.445.000 kr.,07-09-2022Alm. Salg,201 m² 17.139 kr/m²,7,1928,,Aktuel værdi
Villa VVilla Astridsvej 7  2770 Kastrup,3.875.000 kr.,07-09-2022Alm. Salg,99 m² 39.141 kr/m²,4,1927,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed John Tranums Alle 27, st. tv  2770 Kastrup",2.600.000 kr.,05-09-2022Alm. Salg,71 m² 36.620 kr/m²,3,1953,-5%,Aktuel værdi
Villa VVilla Ny Skelgårdsvej 6  2770 Kastrup,6.300.000 kr.,05-09-2022Alm. Salg,143 m² 44.056 kr/m²,7,1948,-8%,Aktuel værdi
Villa VVilla Alkmaar Alle 31  2791 Dragør,3.900.000 kr.,05-09-2022Alm. Salg,119 m² 32.773 kr/m²,4,1971,-8%,Aktuel værdi
Villa VVilla Pilegård Alle 38  2770 Kastrup,3.145.000 kr.,05-09-2022Alm. Salg,93 m² 33.817 kr/m²,4,1952,-16%,Aktuel værdi
Villa VVilla Kongelundsvej 303  2770 Kastrup,2.050.000 kr.,01-09-2022Fam. Salg,150 m² 13.667 kr/m²,5,1953,,Aktuel værdi
Rækkehus RRækkehus Skøjtevænget 8  2770 Kastrup,5.000.000 kr.,31-08-2022Alm. Salg,109 m² 45.872 kr/m²,5,1956,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Ved Diget 7, st. th  2770 Kastrup",2.550.000 kr.,31-08-2022Alm. Salg,65 m² 39.231 kr/m²,3,1950,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Knarreborgvej 3A, st. th  2770 Kastrup",4.695.000 kr.,31-08-2022Alm. Salg,90 m² 52.167 kr/m²,3,2006,-2%,Aktuel værdi
Villa VVilla Zinniavej 19  2770 Kastrup,4.505.000 kr.,31-08-2022Alm. Salg,124 m² 36.331 kr/m²,5,1931,-6%,Aktuel værdi
Villa VVilla Ryumgårdvej 38  2770 Kastrup,4.075.000 kr.,31-08-2022Alm. Salg,115 m² 35.435 kr/m²,3,1963,-5%,Aktuel værdi
Villa VVilla Dueoddevej 22  2770 Kastrup,5.000.000 kr.,31-08-2022Alm. Salg,108 m² 46.296 kr/m²,3,1952,-6%,Aktuel værdi
Rækkehus RRækkehus Dronningborgvej 49  2770 Kastrup,4.075.000 kr.,30-08-2022Alm. Salg,96 m² 42.448 kr/m²,4,1952,-5%,Aktuel værdi
Rækkehus RRækkehus Borrelyngen 21  2770 Kastrup,4.725.000 kr.,28-08-2022Alm. Salg,107 m² 44.159 kr/m²,5,1960,-2%,Aktuel værdi
Rækkehus RRækkehus Bolbrovej 26  2770 Kastrup,5.000.000 kr.,25-08-2022Alm. Salg,169 m² 29.586 kr/m²,5,1971,,Aktuel værdi
Rækkehus RRækkehus Bryrupvej 54  2770 Kastrup,4.025.000 kr.,23-08-2022Alm. Salg,128 m² 31.445 kr/m²,5,1976,-5%,Aktuel værdi
Rækkehus RRækkehus Testrup Alle 32  2770 Kastrup,4.000.000 kr.,22-08-2022Fam. Salg,119 m² 33.613 kr/m²,4,1951,,Aktuel værdi
Rækkehus RRækkehus Listedvej 5K  2770 Kastrup,1.300.000 kr.,22-08-2022Alm. Salg,26 m² 50.000 kr/m²,1,1970,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 90, 2. tv  2770 Kastrup",2.000.000 kr.,22-08-2022Alm. Salg,69 m² 28.986 kr/m²,3,1946,-13%,Aktuel værdi
Rækkehus RRækkehus Østermarievej 17  2770 Kastrup,2.289.836 kr.,21-08-2022Alm. Salg,110 m² 20.817 kr/m²,5,1950,,Aktuel værdi
Rækkehus RRækkehus Tårnbypark Alle 4B  2770 Kastrup,4.900.000 kr.,21-08-2022Alm. Salg,126 m² 38.889 kr/m²,5,1961,-2%,Aktuel værdi
Villa VVilla Haarlem Alle 12  2791 Dragør,3.575.000 kr.,21-08-2022Alm. Salg,115 m² 31.087 kr/m²,5,1973,-7%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Helmer Søgårds Alle 22, st. th  2770 Kastrup",2.550.000 kr.,20-08-2022Alm. Salg,71 m² 35.915 kr/m²,3,1953,-7%,Aktuel værdi
Villa VVilla Oliefabriksvej 256  2770 Kastrup,3.900.000 kr.,20-08-2022Alm. Salg,152 m² 25.658 kr/m²,6,1957,-13%,Aktuel værdi
Villa VVilla Hindholm Alle 27  2770 Kastrup,4.400.000 kr.,18-08-2022Alm. Salg,97 m² 45.361 kr/m²,4,1959,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 84, 2. th  2770 Kastrup",2.595.000 kr.,17-08-2022Alm. Salg,70 m² 37.071 kr/m²,3,1946,-4%,Aktuel værdi
Villa VVilla Knarreborgvej 15  2770 Kastrup,6.400.000 kr.,17-08-2022Alm. Salg,132 m² 48.485 kr/m²,4,1968,,Aktuel værdi
Villa VVilla Amager Landevej 264  2770 Kastrup,2.000.000 kr.,16-08-2022Fam. Salg,135 m² 14.815 kr/m²,5,2023,,Aktuel værdi
Rækkehus RRækkehus Hadsten Alle 30  2770 Kastrup,2.900.000 kr.,14-08-2022Alm. Salg,88 m² 32.955 kr/m²,4,1958,-3%,Aktuel værdi
Villa VVilla Solimanvej 5  2770 Kastrup,1.400.000 kr.,14-08-2022Fam. Salg,134 m² 10.448 kr/m²,4,1969,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nordmarksvej 81, 2. tv  2770 Kastrup",1.625.000 kr.,10-08-2022Alm. Salg,84 m² 19.345 kr/m²,3,1900,,Aktuel værdi
Villa VVilla Ingstrup Alle 37A  2770 Kastrup,2.575.000 kr.,10-08-2022Andet,141 m² 18.262 kr/m²,6,1938,,Aktuel værdi
Villa VVilla Brattingsborgvej 36  2770 Kastrup,4.825.000 kr.,08-08-2022Alm. Salg,100 m² 48.250 kr/m²,4,1954,-3%,Aktuel værdi
Villa VVilla Johannesburg Alle 24  2770 Kastrup,4.175.000 kr.,04-08-2022Alm. Salg,100 m² 41.750 kr/m²,4,1981,-7%,Aktuel værdi
Villa VVilla Tømmerupvej 14  2770 Kastrup,1.318.091 kr.,04-08-2022Fam. Salg,128 m² 10.298 kr/m²,4,1976,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Konvalvej 27, 1. th  2770 Kastrup",2.450.000 kr.,01-08-2022Alm. Salg,65 m² 37.692 kr/m²,2,1966,-6%,Aktuel værdi
Villa VVilla Doorn Alle 39  2791 Dragør,3.875.000 kr.,30-07-2022Alm. Salg,89 m² 43.539 kr/m²,3,1970,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søvang Alle 1, 2. th  2770 Kastrup",1.575.000 kr.,28-07-2022Alm. Salg,38 m² 41.447 kr/m²,1,1968,-1%,Aktuel værdi
Villa VVilla Oliefabriksvej 224  2770 Kastrup,4.695.000 kr.,28-07-2022Alm. Salg,150 m² 31.300 kr/m²,7,1980,,Aktuel værdi
Rækkehus RRækkehus Uldumvej 13  2770 Kastrup,3.600.000 kr.,27-07-2022Alm. Salg,98 m² 36.735 kr/m²,4,1950,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Englandsvej 278, 1. th  2770 Kastrup",1.742.500 kr.,27-07-2022Fam. Salg,102 m² 17.083 kr/m²,4,2008,,Aktuel værdi
Villa VVilla Diesen Alle 8  2791 Dragør,2.100.000 kr.,26-07-2022Fam. Salg,122 m² 17.213 kr/m²,4,1985,,Aktuel værdi
Villa VVilla Spidslodden 10  2770 Kastrup,5.800.000 kr.,26-07-2022Alm. Salg,145 m² 40.000 kr/m²,6,1960,-3%,Aktuel værdi
Villa VVilla Sjørringvej 10  2770 Kastrup,4.850.000 kr.,26-07-2022Alm. Salg,102 m² 47.549 kr/m²,4,1985,-3%,Aktuel værdi
Rækkehus RRækkehus Alleen 131  2770 Kastrup,4.380.000 kr.,25-07-2022Alm. Salg,95 m² 46.105 kr/m²,4,1959,-4%,Aktuel værdi
Villa VVilla Svejbæk Alle 10  2770 Kastrup,3.700.000 kr.,24-07-2022Alm. Salg,134 m² 27.612 kr/m²,6,1961,-3%,Aktuel værdi
Villa VVilla Skodsbøl Alle 2  2770 Kastrup,4.450.000 kr.,20-07-2022Alm. Salg,120 m² 37.083 kr/m²,4,1968,-3%,Aktuel værdi
Rækkehus RRækkehus Ryslinge Alle 18  2770 Kastrup,3.995.000 kr.,19-07-2022Alm. Salg,100 m² 39.950 kr/m²,4,1954,,Aktuel værdi
Villa VVilla Oberst Kochs Alle 19  2770 Kastrup,2.500.000 kr.,18-07-2022Andet,96 m² 26.042 kr/m²,4,1948,,Aktuel værdi
Villa VVilla Foldbyvej 6  2770 Kastrup,4.600.000 kr.,17-07-2022Alm. Salg,108 m² 42.593 kr/m²,4,1958,-2%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Arnager Alle 16B  2770 Kastrup,5.498.000 kr.,16-07-2022Alm. Salg,138 m² 39.841 kr/m²,4,2018,-2%,Aktuel værdi
Villa VVilla Ingstrup Alle 5  2770 Kastrup,4.995.000 kr.,16-07-2022Alm. Salg,151 m² 33.079 kr/m²,5,1962,,Aktuel værdi
Villa VVilla Studsbøl Alle 22  2770 Kastrup,1.350.000 kr.,14-07-2022Fam. Salg,116 m² 11.638 kr/m²,3,1953,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Guldblommevej 20, st. tv  2770 Kastrup",1.200.000 kr.,13-07-2022Fam. Salg,73 m² 16.438 kr/m²,3,1939,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Amager Landevej 82B, st. th  2770 Kastrup",2.725.000 kr.,13-07-2022Alm. Salg,78 m² 34.936 kr/m²,3,1948,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Kongelundsvej 285, 1  2770 Kastrup",6.781.000 kr.,10-07-2022Alm. Salg,57 m² 118.965 kr/m²,2,1965,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed John Tranums Alle 21, st. tv  2770 Kastrup",2.150.000 kr.,07-07-2022Alm. Salg,69 m² 31.159 kr/m²,3,1953,-4%,Aktuel værdi
Rækkehus RRækkehus Vestbirk Alle 52  2770 Kastrup,4.300.000 kr.,06-07-2022Alm. Salg,89 m² 48.315 kr/m²,3,1954,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Søvang Alle 3, st. th  2770 Kastrup",2.035.000 kr.,06-07-2022Alm. Salg,55 m² 37.000 kr/m²,2,1968,2%,Aktuel værdi
Villa VVilla Smålyngen 10  2770 Kastrup,4.050.000 kr.,05-07-2022Alm. Salg,68 m² 59.559 kr/m²,2,1952,-3%,Aktuel værdi
Villa VVilla Melstedvej 7  2770 Kastrup,6.225.000 kr.,04-07-2022Alm. Salg,162 m² 38.426 kr/m²,5,1952,-4%,Aktuel værdi
