Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Skovly 7  8300 Odder,2.195.000 kr.,09-11-2022Alm. Salg,148 m² 14.831 kr/m²,6,1972,,Aktuel værdi
Rækkehus RRækkehus Kirstinelystvej 31  8300 Odder,1.935.000 kr.,08-11-2022Alm. Salg,94 m² 20.585 kr/m²,4,1970,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Aaparken 14, 2. tv  8300 Odder",1.022.500 kr.,06-11-2022Alm. Salg,61 m² 16.762 kr/m²,2,1963,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Teglbakken 2, st. 4  8300 Odder",2.745.000 kr.,06-11-2022Alm. Salg,114 m² 24.079 kr/m²,3,2008,,Aktuel værdi
Villa VVilla Sandageralle 40  8300 Odder,3.800.000 kr.,06-11-2022Alm. Salg,165 m² 23.030 kr/m²,6,1986,,Aktuel værdi
Villa VVilla Parcelvej 15  8300 Odder,1.575.000 kr.,06-11-2022Andet,161 m² 9.783 kr/m²,6,1970,,Aktuel værdi
Rækkehus RRækkehus Kirstinelystvej 33  8300 Odder,1.950.000 kr.,02-11-2022Alm. Salg,94 m² 20.745 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Kløverbakkevej 38  8300 Odder,3.109.000 kr.,01-11-2022Alm. Salg,125 m² 24.872 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Søbyvej 49  8300 Odder,1.150.000 kr.,31-10-2022Alm. Salg,94 m² 12.234 kr/m²,5,1949,,Aktuel værdi
Villa VVilla Kløverbakkevej 36  8300 Odder,2.656.500 kr.,30-10-2022Alm. Salg,110 m² 24.150 kr/m²,4,2023,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Nørregade 63F, st. th  8300 Odder",450.000 kr.,30-10-2022Alm. Salg,31 m² 14.516 kr/m²,1,1989,,Aktuel værdi
Villa VVilla Skovlundsvej 4  8300 Odder,1.800.000 kr.,26-10-2022Alm. Salg,119 m² 15.126 kr/m²,5,1964,-5%,Aktuel værdi
Rækkehus RRækkehus Kirstinelystvej 34  8300 Odder,1.375.000 kr.,25-10-2022Alm. Salg,85 m² 16.176 kr/m²,4,1969,-8%,Aktuel værdi
Villa VVilla Stiftelsesvej 3  8300 Odder,2.773.000 kr.,24-10-2022Alm. Salg,135 m² 20.541 kr/m²,5,1936,-1%,Aktuel værdi
Villa VVilla Horsensvej 209  8300 Odder,350.000 kr.,23-10-2022Alm. Salg,70 m² 5.000 kr/m²,3,1850,-11%,Aktuel værdi
Villa VVilla Saloparken 333  8300 Odder,3.495.000 kr.,19-10-2022Alm. Salg,156 m² 22.404 kr/m²,5,1997,,Aktuel værdi
Villa VVilla Lærkevej 29  8300 Odder,1.610.000 kr.,17-10-2022Alm. Salg,130 m² 12.385 kr/m²,6,1970,-5%,Aktuel værdi
Villa VVilla Rudevej 77  8300 Odder,3.350.000 kr.,14-10-2022Alm. Salg,227 m² 14.758 kr/m²,8,1967,-7%,Aktuel værdi
Villa VVilla Hou Strandpark 58  8300 Odder,895.000 kr.,13-10-2022Alm. Salg,165 m² 5.424 kr/m²,5,0,,Aktuel værdi
Villa VVilla Parcelvej 10  8300 Odder,1.800.000 kr.,11-10-2022Alm. Salg,120 m² 15.000 kr/m²,5,1960,-5%,Aktuel værdi
Villa VVilla Skolegade 8  8300 Odder,1.350.000 kr.,11-10-2022Alm. Salg,93 m² 14.516 kr/m²,2,1900,-10%,Aktuel værdi
Villa VVilla Asylgade 40  8300 Odder,4.135.000 kr.,11-10-2022Alm. Salg,159 m² 26.006 kr/m²,6,1933,-5%,Aktuel værdi
Rækkehus RRækkehus Pilevænget 2  8300 Odder,2.825.000 kr.,04-10-2022Alm. Salg,178 m² 15.871 kr/m²,6,1963,-6%,Aktuel værdi
Villa VVilla Favrgaardsvej 85  8300 Odder,725.000 kr.,04-10-2022Fam. Salg,156 m² 4.647 kr/m²,4,1714,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Aaparken 14, 2. th  8300 Odder",1.390.000 kr.,02-10-2022Alm. Salg,85 m² 16.353 kr/m²,4,1963,,Aktuel værdi
Villa VVilla Kystvejen 5  8300 Odder,2.488.230 kr.,02-10-2022Fam. Salg,181 m² 12.892 kr/m²,6,1987,,Aktuel værdi
Villa VVilla Mørupsvej 12  8300 Odder,1.600.000 kr.,29-09-2022Alm. Salg,161 m² 9.938 kr/m²,5,1916,,Aktuel værdi
Villa VVilla Grønnevej 10  8300 Odder,856.455 kr.,27-09-2022Alm. Salg,105 m² 8.157 kr/m²,3,1906,,Aktuel værdi
Villa VVilla Bjeragervej 21  8300 Odder,1.300.000 kr.,27-09-2022Andet,115 m² 11.304 kr/m²,5,1887,,Aktuel værdi
Villa VVilla Tunø Hovedgade 26  8799,1.300.000 kr.,26-09-2022Alm. Salg,120 m² 10.833 kr/m²,6,1947,,Aktuel værdi
Villa VVilla Rørthvej 54  8300 Odder,1.750.000 kr.,25-09-2022Alm. Salg,112 m² 15.625 kr/m²,5,1959,-3%,Aktuel værdi
Villa VVilla Rådhusgade 50  8300 Odder,950.000 kr.,22-09-2022Fam. Salg,124 m² 7.661 kr/m²,6,1922,,Aktuel værdi
Villa VVilla Hou Strandpark 48A  8300 Odder,2.815.814 kr.,21-09-2022Alm. Salg,117 m² 24.067 kr/m²,4,2022,1%,Aktuel værdi
Villa VVilla Malskærvej 6  8300 Odder,1.425.000 kr.,21-09-2022Alm. Salg,183 m² 7.787 kr/m²,6,1870,-5%,Aktuel værdi
Villa VVilla Højvænget 149  8300 Odder,2.400.000 kr.,20-09-2022Alm. Salg,177 m² 13.559 kr/m²,6,1975,-6%,Aktuel værdi
Villa VVilla Horsensvej 179  8300 Odder,2.250.000 kr.,20-09-2022Alm. Salg,90 m² 17.176 kr/m²,4,1961,-10%,Aktuel værdi
Villa VVilla Krogsgade 5  8300 Odder,540.000 kr.,19-09-2022Alm. Salg,78 m² 6.923 kr/m²,3,1880,-9%,Aktuel værdi
Villa VVilla Havnegade 10  8300 Odder,1.675.000 kr.,18-09-2022Alm. Salg,136 m² 12.316 kr/m²,5,1902,-4%,Aktuel værdi
Villa VVilla Egevej 4  8300 Odder,1.500.000 kr.,15-09-2022Alm. Salg,82 m² 18.293 kr/m²,3,1956,,Aktuel værdi
Villa VVilla Gosmervej 2  8300 Odder,1.348.000 kr.,15-09-2022Alm. Salg,172 m² 7.837 kr/m²,5,1947,,Aktuel værdi
Villa VVilla Langholts Ager 9  8300 Odder,2.695.000 kr.,14-09-2022Alm. Salg,110 m² 24.500 kr/m²,4,2008,,Aktuel værdi
Villa VVilla Søndervej 48  8350 Hundslund,845.000 kr.,13-09-2022Alm. Salg,97 m² 8.711 kr/m²,4,1984,-6%,Aktuel værdi
Villa VVilla Frederikshaldvej 15  8300 Odder,2.198.000 kr.,13-09-2022Alm. Salg,155 m² 14.181 kr/m²,5,1969,,Aktuel værdi
Villa VVilla Bisgaardsvej 51  8300 Odder,1.575.000 kr.,13-09-2022Fam. Salg,124 m² 12.702 kr/m²,4,2013,,Aktuel værdi
Villa VVilla Parcelvej 13  8300 Odder,2.950.000 kr.,11-09-2022Alm. Salg,131 m² 22.519 kr/m²,4,1978,-2%,Aktuel værdi
Villa VVilla Rørth Ellevej 46  8300 Odder,11.160.000 kr.,11-09-2022Fam. Salg,120 m² 93.000 kr/m²,4,1877,,Aktuel værdi
Rækkehus RRækkehus Fyrrevænget 9  8300 Odder,1.000.000 kr.,08-09-2022Alm. Salg,87 m² 11.494 kr/m²,3,1989,,Aktuel værdi
Villa VVilla Lundevej 9  8300 Odder,1.998.000 kr.,08-09-2022Alm. Salg,108 m² 18.500 kr/m²,4,1945,,Aktuel værdi
Villa VVilla Gl.Bygade 22  8300 Odder,2.300.000 kr.,07-09-2022Alm. Salg,118 m² 19.492 kr/m²,4,1920,-4%,Aktuel værdi
Villa VVilla Oldrupvej 77  8350 Hundslund,1.398.000 kr.,06-09-2022Alm. Salg,114 m² 12.263 kr/m²,4,1966,,Aktuel værdi
Rækkehus RRækkehus Christianslund 86F  8300 Odder,1.675.000 kr.,03-09-2022Alm. Salg,84 m² 19.940 kr/m²,5,1988,-1%,Aktuel værdi
Villa VVilla Stationsvej 16  8300 Odder,825.000 kr.,02-09-2022Alm. Salg,112 m² 7.366 kr/m²,7,1902,-8%,Aktuel værdi
Villa VVilla Kildegade 12  8300 Odder,2.340.000 kr.,01-09-2022Alm. Salg,127 m² 18.425 kr/m²,5,1923,-2%,Aktuel værdi
Villa VVilla Skolegade 3  8300 Odder,1.500.000 kr.,31-08-2022Alm. Salg,120 m² 12.500 kr/m²,5,1903,-12%,Aktuel værdi
Villa VVilla Skolegade 106  8300 Odder,2.990.000 kr.,31-08-2022Alm. Salg,174 m² 17.184 kr/m²,6,1997,-3%,Aktuel værdi
Villa VVilla Balshavevej 76  8300 Odder,1.625.000 kr.,31-08-2022Alm. Salg,121 m² 13.430 kr/m²,4,1975,-3%,Aktuel værdi
Villa VVilla Kløverbakkevej 1  8300 Odder,2.498.000 kr.,29-08-2022Alm. Salg,85 m² 29.388 kr/m²,3,2023,,Aktuel værdi
Rækkehus RRækkehus Katrineholmsalle 125  8300 Odder,1.645.000 kr.,29-08-2022Alm. Salg,85 m² 19.353 kr/m²,4,1970,,Aktuel værdi
Villa VVilla Nølev Byvej 20  8300 Odder,988.000 kr.,29-08-2022Alm. Salg,186 m² 5.312 kr/m²,6,2023,-1%,Aktuel værdi
Rækkehus RRækkehus Kirstinelystvej 42  8300 Odder,1.380.000 kr.,28-08-2022Alm. Salg,85 m² 16.235 kr/m²,4,1969,-21%,Aktuel værdi
Villa VVilla Gyllingnæsvej 3  8300 Odder,1.695.000 kr.,28-08-2022Alm. Salg,140 m² 12.107 kr/m²,5,1965,,Aktuel værdi
Villa VVilla Havnegade 12  8300 Odder,2.550.000 kr.,24-08-2022Alm. Salg,119 m² 21.429 kr/m²,4,1899,,Aktuel værdi
Villa VVilla Skolegade 94  8300 Odder,2.000.000 kr.,22-08-2022Fam. Salg,129 m² 15.504 kr/m²,5,2000,,Aktuel værdi
Villa VVilla Torupvej 41  8350 Hundslund,6.000.000 kr.,21-08-2022Alm. Salg,226 m² 26.549 kr/m²,7,1994,,Aktuel værdi
Villa VVilla Skablundvej 34  8350 Hundslund,1.072.688 kr.,20-08-2022Fam. Salg,188 m² 5.706 kr/m²,6,1943,,Aktuel værdi
Villa VVilla Snærildvej 29  8300 Odder,1.660.000 kr.,18-08-2022Alm. Salg,112 m² 14.821 kr/m²,3,1880,-16%,Aktuel værdi
Rækkehus RRækkehus Vestergade 4  8300 Odder,650.000 kr.,06-08-2022Alm. Salg,65 m² 10.000 kr/m²,2,1910,,Aktuel værdi
Villa VVilla Vesterled 41  8300 Odder,3.545.000 kr.,05-08-2022Alm. Salg,141 m² 25.142 kr/m²,5,2005,-1%,Aktuel værdi
Villa VVilla Sondrupvej 36  8350 Hundslund,675.000 kr.,02-08-2022Alm. Salg,50 m² 13.500 kr/m²,3,1900,-16%,Aktuel værdi
Villa VVilla Ankjær 261  8300 Odder,2.250.000 kr.,02-08-2022Alm. Salg,128 m² 17.578 kr/m²,5,1977,-2%,Aktuel værdi
Villa VVilla Drammelstrupvej 135  8300 Odder,150.000 kr.,02-08-2022Alm. Salg,209 m² 718 kr/m²,6,1885,-96%,Aktuel værdi
Villa VVilla Frederikshaldparken 2  8300 Odder,3.200.000 kr.,01-08-2022Alm. Salg,169 m² 18.935 kr/m²,5,1986,-3%,Aktuel værdi
Villa VVilla Jordsteds Ager 28  8300 Odder,3.250.000 kr.,01-08-2022Alm. Salg,158 m² 20.570 kr/m²,5,2008,-4%,Aktuel værdi
Villa VVilla Troldbjergvej 11  8300 Odder,584.732 kr.,31-07-2022Andet,110 m² 5.316 kr/m²,3,1969,,Aktuel værdi
Villa VVilla Holsteinsgade 28  8300 Odder,2.587.500 kr.,31-07-2022Alm. Salg,274 m² 9.443 kr/m²,10,1926,,Aktuel værdi
Villa VVilla Sct. Marie Vej 7  8300 Odder,3.850.000 kr.,27-07-2022Alm. Salg,155 m² 24.839 kr/m²,5,2020,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rosensgade 68B, 2. tv  8300 Odder",2.224.000 kr.,19-07-2022Alm. Salg,144 m² 15.444 kr/m²,3,1981,-1%,Aktuel værdi
Villa VVilla Hadrupvej 32  8350 Hundslund,350.000 kr.,14-07-2022Alm. Salg,144 m² 2.431 kr/m²,5,1888,-8%,Aktuel værdi
Villa VVilla Søkrogen 25B  8300 Odder,2.445.000 kr.,14-07-2022Alm. Salg,98 m² 24.949 kr/m²,3,2002,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rørthvej 2, 2  8300 Odder",650.000 kr.,13-07-2022Alm. Salg,50 m² 13.000 kr/m²,2,1925,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rosensgade 21, 1  8300 Odder",695.250 kr.,11-07-2022Andet,147 m² 4.730 kr/m²,5,1906,,Aktuel værdi
Villa VVilla Kirkevang 25  8350 Hundslund,2.050.000 kr.,11-07-2022Alm. Salg,128 m² 16.016 kr/m²,4,2000,,Aktuel værdi
Villa VVilla Balshavevej 76  8300 Odder,700.000 kr.,11-07-2022Fam. Salg,121 m² 5.785 kr/m²,4,1975,,Aktuel værdi
Villa VVilla Hou Strandpark 38  8300 Odder,2.833.224 kr.,10-07-2022Alm. Salg,117 m² 24.216 kr/m²,4,2022,1%,Aktuel værdi
Villa VVilla Espelunden 39  8300 Odder,1.776.373 kr.,09-07-2022Alm. Salg,258 m² 6.885 kr/m²,5,2004,-54%,Aktuel værdi
Villa VVilla Rosensgade 112  8300 Odder,3.198.000 kr.,09-07-2022Alm. Salg,129 m² 24.791 kr/m²,6,1918,,Aktuel værdi
Villa VVilla Solbrinken 39  8300 Odder,2.595.000 kr.,07-07-2022Alm. Salg,113 m² 22.965 kr/m²,4,1978,,Aktuel værdi
Villa VVilla Kystvejen 217  8300 Odder,1.600.000 kr.,05-07-2022Fam. Salg,168 m² 9.524 kr/m²,5,1951,,Aktuel værdi
Villa VVilla Sondrupvej 48A  8350 Hundslund,865.000 kr.,04-07-2022Fam. Salg,460 m² 1.880 kr/m²,15,1884,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Aaparken 8, 1. th  8300 Odder",930.000 kr.,03-07-2022Alm. Salg,73 m² 12.740 kr/m²,3,1963,-15%,Aktuel værdi
Villa VVilla Lundevej 49  8300 Odder,2.865.000 kr.,03-07-2022Alm. Salg,130 m² 22.038 kr/m²,4,1973,-1%,Aktuel værdi
Villa VVilla Hørkærs Ager 30  8300 Odder,5.150.000 kr.,03-07-2022Alm. Salg,224 m² 22.991 kr/m²,5,2009,-3%,Aktuel værdi
Villa VVilla Rathlousgade 13  8300 Odder,2.598.000 kr.,30-06-2022Alm. Salg,155 m² 16.761 kr/m²,6,1906,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Aaparken 21, st. tv  8300 Odder",948.000 kr.,29-06-2022Alm. Salg,61 m² 15.541 kr/m²,2,1966,,Aktuel værdi
Villa VVilla Smederupvej 1  8300 Odder,1.800.000 kr.,28-06-2022Alm. Salg,180 m² 10.000 kr/m²,4,1930,-10%,Aktuel værdi
Villa VVilla Kamskildevej 11  8300 Odder,560.000 kr.,28-06-2022Alm. Salg,160 m² 3.500 kr/m²,5,0,,Aktuel værdi
Villa VVilla Hou Strandpark 44  8300 Odder,2.897.321 kr.,27-06-2022Alm. Salg,117 m² 24.763 kr/m²,4,2022,,Aktuel værdi
Villa VVilla Espelunden 20  8300 Odder,3.500.000 kr.,26-06-2022Alm. Salg,230 m² 15.217 kr/m²,6,2005,-9%,Aktuel værdi
Villa VVilla Strandvænget 2  8300 Odder,364.550 kr.,26-06-2022Alm. Salg,90 m² 4.051 kr/m²,3,0,,Aktuel værdi
Villa VVilla Lærkevej 62  8300 Odder,2.250.000 kr.,23-06-2022Alm. Salg,126 m² 17.857 kr/m²,4,1976,-2%,Aktuel værdi
Villa VVilla Snærildvej 102  8300 Odder,2.750.000 kr.,23-06-2022Alm. Salg,137 m² 20.073 kr/m²,4,1967,-2%,Aktuel værdi
Villa VVilla Solbrinken 22  8300 Odder,3.872.000 kr.,22-06-2022Alm. Salg,164 m² 23.610 kr/m²,5,1977,5%,Aktuel værdi
Villa VVilla Tunø Hovedgade 80  8799,1.100.000 kr.,22-06-2022Alm. Salg,94 m² 11.702 kr/m²,5,1941,,Aktuel værdi
Villa VVilla Borgergade 3  8300 Odder,2.150.000 kr.,21-06-2022Alm. Salg,119 m² 18.067 kr/m²,4,1906,-4%,Aktuel værdi
Villa VVilla Købmagergade 39  8300 Odder,601.695 kr.,21-06-2022Alm. Salg,116 m² 5.187 kr/m²,3,1908,,Aktuel værdi
Villa VVilla Præstelunden 68  8300 Odder,2.259.742 kr.,21-06-2022Andet,203 m² 11.132 kr/m²,5,2021,,Aktuel værdi
Villa VVilla Krogsgade 7  8300 Odder,520.000 kr.,20-06-2022Alm. Salg,85 m² 6.118 kr/m²,3,1913,-20%,Aktuel værdi
Villa VVilla Pederstrupvej 86  8300 Odder,24.640.000 kr.,14-06-2022Andet,112 m² 220.000 kr/m²,4,1911,,Aktuel værdi
Villa VVilla Jordsteds Ager 4  8300 Odder,3.500.000 kr.,14-06-2022Fam. Salg,155 m² 22.581 kr/m²,5,2017,,Aktuel værdi
Villa VVilla Rønhøjs Ager 44  8300 Odder,4.398.000 kr.,13-06-2022Alm. Salg,171 m² 25.719 kr/m²,5,2007,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Stensvej 1A  8300 Odder,2.240.000 kr.,12-06-2022Alm. Salg,89 m² 25.169 kr/m²,2,1905,,Aktuel værdi
Villa VVilla Højvænget 129  8300 Odder,3.100.000 kr.,12-06-2022Alm. Salg,185 m² 16.757 kr/m²,5,1974,-3%,Aktuel værdi
Villa VVilla Østerlunden 25  8300 Odder,4.248.000 kr.,11-06-2022Alm. Salg,200 m² 21.240 kr/m²,6,2007,,Aktuel værdi
Villa VVilla Drammelstrupvej 67  8300 Odder,4.840.000 kr.,09-06-2022Alm. Salg,163 m² 29.693 kr/m²,7,2019,-3%,Aktuel værdi
Villa VVilla Lystgårdsparken 6  8300 Odder,676.000 kr.,09-06-2022Alm. Salg,138 m² 4.899 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Tunø Hovedgade 37  8799,1.200.000 kr.,09-06-2022Alm. Salg,152 m² 7.895 kr/m²,4,1882,,Aktuel værdi
Villa VVilla Fallingvej 20  8300 Odder,1.045.000 kr.,08-06-2022Alm. Salg,154 m² 6.786 kr/m²,4,1875,-18%,Aktuel værdi
Villa VVilla Kløverbakkevej 37  8300 Odder,3.548.000 kr.,07-06-2022Alm. Salg,125 m² 28.384 kr/m²,5,2023,,Aktuel værdi
Villa VVilla Gosmervej 63  8300 Odder,1.700.000 kr.,07-06-2022Alm. Salg,199 m² 8.543 kr/m²,6,1875,-3%,Aktuel værdi
Villa VVilla Skolegade 102  8300 Odder,3.170.000 kr.,07-06-2022Alm. Salg,163 m² 19.448 kr/m²,5,1998,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Aaparken 4, st. th  8300 Odder",1.164.900 kr.,06-06-2022Andet,73 m² 15.958 kr/m²,3,1963,,Aktuel værdi
Villa VVilla Søndergade 27  8300 Odder,1.200.000 kr.,02-06-2022Alm. Salg,134 m² 8.955 kr/m²,6,1880,-7%,Aktuel værdi
Villa VVilla Fillerupvej 17  8300 Odder,2.595.000 kr.,02-06-2022Alm. Salg,163 m² 15.920 kr/m²,8,1920,,Aktuel værdi
Villa VVilla Vesterhåb 48C  8300 Odder,2.791.381 kr.,31-05-2022Alm. Salg,118 m² 23.656 kr/m²,4,2022,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rørthvej 2, st  8300 Odder",1.015.000 kr.,30-05-2022Alm. Salg,74 m² 13.716 kr/m²,2,1925,-3%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Rørthvej 2B  8300 Odder,1.225.000 kr.,30-05-2022Alm. Salg,83 m² 14.759 kr/m²,3,1925,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Rørthvej 2, 1  8300 Odder",1.050.000 kr.,30-05-2022Alm. Salg,74 m² 14.189 kr/m²,3,1925,,Aktuel værdi
Villa VVilla Søkrogen 69  8300 Odder,3.275.000 kr.,30-05-2022Alm. Salg,140 m² 23.393 kr/m²,4,2001,,Aktuel værdi
Villa VVilla Jordsteds Ager 6  8300 Odder,3.350.000 kr.,30-05-2022Alm. Salg,158 m² 21.203 kr/m²,5,2016,,Aktuel værdi
Villa VVilla Østerlunden 22  8300 Odder,3.695.000 kr.,26-05-2022Alm. Salg,172 m² 21.483 kr/m²,5,2005,,Aktuel værdi
Villa VVilla Hou Strandpark 36  8300 Odder,2.795.000 kr.,24-05-2022Alm. Salg,117 m² 23.889 kr/m²,4,2022,,Aktuel værdi
Villa VVilla Fasanvej 7  8300 Odder,825.000 kr.,24-05-2022Alm. Salg,116 m² 7.112 kr/m²,4,1961,,Aktuel værdi
Villa VVilla Jordsteds Ager 17  8300 Odder,3.271.000 kr.,24-05-2022Alm. Salg,140 m² 23.364 kr/m²,4,2014,,Aktuel værdi
Villa VVilla Rønhøjs Ager 18  8300 Odder,3.560.000 kr.,24-05-2022Alm. Salg,155 m² 22.968 kr/m²,5,2007,-1%,Aktuel værdi
Rækkehus RRækkehus Stiftelsesvej 21B  8300 Odder,1.670.000 kr.,22-05-2022Alm. Salg,108 m² 15.463 kr/m²,3,1890,-2%,Aktuel værdi
