Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
Villa VVilla Ved Munkevænget 18  4660 Store Heddinge,2.500.000 kr.,27-09-2022Alm. Salg,186 m² 13.441 kr/m²,7,1945,-7%,Aktuel værdi
Villa VVilla Byenden 29  4660 Store Heddinge,1.400.000 kr.,26-09-2022Alm. Salg,186 m² 7.527 kr/m²,5,1900,-6%,Aktuel værdi
Villa VVilla Møllegade 2  4660 Store Heddinge,875.000 kr.,26-09-2022Auktion,88 m² 9.943 kr/m²,4,1898,,Aktuel værdi
Villa VVilla Kongshøjvej 20  4660 Store Heddinge,1.125.000 kr.,26-09-2022Alm. Salg,136 m² 8.272 kr/m²,3,1972,-6%,Aktuel værdi
Villa VVilla Klippingevej 14A  4671 Strøby,700.000 kr.,26-09-2022Alm. Salg,90 m² 7.778 kr/m²,4,1959,-7%,Aktuel værdi
Ejerlejlighed EEjerlejlighed Munkehaven 16  4660 Store Heddinge,750.000 kr.,24-09-2022Alm. Salg,55 m² 13.636 kr/m²,2,1990,,Aktuel værdi
Villa VVilla Bjælkerupvej 1A  4660 Store Heddinge,650.000 kr.,22-09-2022Alm. Salg,108 m² 6.019 kr/m²,4,1778,,Aktuel værdi
Rækkehus RRækkehus Toftevangen 22  4672 Klippinge,1.625.000 kr.,21-09-2022Alm. Salg,97 m² 16.753 kr/m²,3,2009,-9%,Aktuel værdi
Villa VVilla Rødvig Strandvej 37  4673 Rødvig Stevns,2.495.000 kr.,21-09-2022Alm. Salg,142 m² 17.570 kr/m²,4,1825,,Aktuel værdi
Villa VVilla Venøvej 15  4652 Hårlev,3.025.000 kr.,21-09-2022Alm. Salg,160 m² 18.906 kr/m²,5,2007,-4%,Aktuel værdi
Villa VVilla Skovleddet 2  4652 Hårlev,920.000 kr.,19-09-2022Auktion,258 m² 3.566 kr/m²,8,1900,,Aktuel værdi
Rækkehus RRækkehus Hasselvænget 22A  4652 Hårlev,2.500.000 kr.,18-09-2022Alm. Salg,104 m² 24.038 kr/m²,4,2021,,Aktuel værdi
Villa VVilla Skolevangen 4  4652 Hårlev,597.500 kr.,18-09-2022Fam. Salg,119 m² 5.021 kr/m²,5,1965,,Aktuel værdi
Villa VVilla Skovstumperne 46  4673 Rødvig Stevns,1.800.000 kr.,16-09-2022Alm. Salg,246 m² 7.317 kr/m²,8,1935,-18%,Aktuel værdi
Villa VVilla Skolemarken 2  4660 Store Heddinge,1.100.000 kr.,15-09-2022Alm. Salg,75 m² 14.667 kr/m²,4,1947,,Aktuel værdi
Villa VVilla Acacievej 60  4600 Køge,3.600.000 kr.,13-09-2022Alm. Salg,167 m² 21.557 kr/m²,6,1975,-5%,Aktuel værdi
Rækkehus RRækkehus Rubinvej 32  4600 Køge,1.925.000 kr.,12-09-2022Alm. Salg,82 m² 23.476 kr/m²,3,1988,-4%,Aktuel værdi
Villa VVilla Hesteskovej 6  4672 Klippinge,2.100.000 kr.,12-09-2022Alm. Salg,214 m² 9.813 kr/m²,4,1900,-6%,Aktuel værdi
Rækkehus RRækkehus Solsiden 9  4600 Køge,3.054.000 kr.,07-09-2022Alm. Salg,100 m² 30.540 kr/m²,3,1987,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 19, st. th  4660 Store Heddinge",2.450.000 kr.,07-09-2022Alm. Salg,74 m² 33.108 kr/m²,3,1910,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 19, 1. th  4660 Store Heddinge",2.450.000 kr.,07-09-2022Alm. Salg,50 m² 49.000 kr/m²,2,1910,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 19, st. tv  4660 Store Heddinge",2.450.000 kr.,07-09-2022Alm. Salg,80 m² 30.625 kr/m²,3,1910,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Østergade 19, 1. tv  4660 Store Heddinge",2.450.000 kr.,07-09-2022Alm. Salg,70 m² 35.000 kr/m²,3,1910,,Aktuel værdi
Villa VVilla Lindholmsvej 2  4660 Store Heddinge,1.550.000 kr.,07-09-2022Alm. Salg,191 m² 8.115 kr/m²,8,1915,-3%,Aktuel værdi
Villa VVilla Ageren 19  4652 Hårlev,2.760.000 kr.,07-09-2022Alm. Salg,174 m² 15.862 kr/m²,5,1973,-3%,Aktuel værdi
Rækkehus RRækkehus Strandlunden 7  4600 Køge,3.350.000 kr.,01-09-2022Alm. Salg,147 m² 22.789 kr/m²,5,2009,,Aktuel værdi
Villa VVilla Holmen 8  4672 Klippinge,825.000 kr.,01-09-2022Alm. Salg,91 m² 9.066 kr/m²,4,1900,-11%,Aktuel værdi
Villa VVilla Thorsvænge 133  4673 Rødvig Stevns,275.000 kr.,01-09-2022Alm. Salg,111 m² 2.477 kr/m²,3,2023,,Aktuel værdi
Villa VVilla Hovedgaden 62A  4652 Hårlev,500.000 kr.,31-08-2022Fam. Salg,153 m² 3.268 kr/m²,5,1910,,Aktuel værdi
Villa VVilla Skrænten 16  4600 Køge,1.950.000 kr.,30-08-2022Alm. Salg,201 m² 9.701 kr/m²,8,0,-2%,Aktuel værdi
Villa VVilla Engvangsvej 19  4600 Køge,2.600.000 kr.,30-08-2022Alm. Salg,171 m² 15.205 kr/m²,5,1971,-7%,Aktuel værdi
Villa VVilla Thors Allé 5  4673 Rødvig Stevns,4.875.000 kr.,30-08-2022Alm. Salg,244 m² 19.980 kr/m²,6,2018,-6%,Aktuel værdi
Villa VVilla Krovænget 6  4671 Strøby,2.250.000 kr.,29-08-2022Alm. Salg,164 m² 13.720 kr/m²,6,1978,,Aktuel værdi
Villa VVilla Elverhøjvej 11  4652 Hårlev,1.150.000 kr.,28-08-2022Alm. Salg,106 m² 10.849 kr/m²,4,1887,-11%,Aktuel værdi
Villa VVilla Skovkildevej 2  4652 Hårlev,1.200.000 kr.,27-08-2022Alm. Salg,89 m² 13.483 kr/m²,4,1877,-11%,Aktuel værdi
Villa VVilla Ved Dammen 5  4660 Store Heddinge,1.100.000 kr.,27-08-2022Alm. Salg,88 m² 12.500 kr/m²,2,1875,-8%,Aktuel værdi
Villa VVilla Boestoftevej 56  4660 Store Heddinge,1.361.000 kr.,26-08-2022Alm. Salg,258 m² 5.275 kr/m²,11,1895,,Aktuel værdi
Rækkehus RRækkehus Strøby Bygade 21A  4671 Strøby,2.600.000 kr.,24-08-2022Alm. Salg,126 m² 20.635 kr/m²,4,1890,,Aktuel værdi
Villa VVilla Kratvej 8  4652 Hårlev,1.080.500 kr.,23-08-2022Fam. Salg,262 m² 4.124 kr/m²,6,1872,,Aktuel værdi
Villa VVilla Vissemosevej 22  4660 Store Heddinge,3.550.000 kr.,22-08-2022Alm. Salg,270 m² 13.148 kr/m²,8,1913,-15%,Aktuel værdi
Villa VVilla Præsteengen 14  4600 Køge,1.885.000 kr.,21-08-2022Alm. Salg,152 m² 12.401 kr/m²,4,2012,,Aktuel værdi
Rækkehus RRækkehus Druelundsvej 55  4660 Store Heddinge,1.200.000 kr.,20-08-2022Alm. Salg,101 m² 11.881 kr/m²,4,1983,-7%,Aktuel værdi
Villa VVilla Skovvangsvej 92  4600 Køge,2.889.000 kr.,17-08-2022Alm. Salg,151 m² 19.132 kr/m²,4,1971,,Aktuel værdi
Villa VVilla Grønagervej 1  4652 Hårlev,2.195.000 kr.,17-08-2022Alm. Salg,132 m² 16.629 kr/m²,3,1909,,Aktuel værdi
Villa VVilla Frøslev Bygade 17  4660 Store Heddinge,1.090.000 kr.,16-08-2022Alm. Salg,202 m² 5.396 kr/m²,7,1900,-6%,Aktuel værdi
Villa VVilla Elmehaven 4  4600 Køge,4.311.000 kr.,15-08-2022Alm. Salg,173 m² 24.919 kr/m²,7,1917,-2%,Aktuel værdi
Villa VVilla Bovangen 48  4660 Store Heddinge,2.150.000 kr.,15-08-2022Alm. Salg,160 m² 13.438 kr/m²,4,1985,-2%,Aktuel værdi
Villa VVilla Strandroseparken 11  4600 Køge,600.000 kr.,14-08-2022Alm. Salg,167 m² 3.593 kr/m²,6,2021,,Aktuel værdi
Villa VVilla Pinjevej 2  4600 Køge,5.700.000 kr.,12-08-2022Alm. Salg,339 m² 16.814 kr/m²,9,1974,-2%,Aktuel værdi
Villa VVilla Lykkebrovej 1  4672 Klippinge,1.150.000 kr.,12-08-2022Fam. Salg,291 m² 3.952 kr/m²,6,1920,,Aktuel værdi
Rækkehus RRækkehus Druelundsvej 35  4660 Store Heddinge,1.460.000 kr.,11-08-2022Alm. Salg,99 m² 14.747 kr/m²,3,1983,-2%,Aktuel værdi
Rækkehus RRækkehus Egedalen 20  4600 Køge,2.400.000 kr.,11-08-2022Alm. Salg,85 m² 28.235 kr/m²,3,2011,,Aktuel værdi
Villa VVilla Nordre Klintevej 14  4673 Rødvig Stevns,1.395.000 kr.,10-08-2022Alm. Salg,133 m² 10.489 kr/m²,5,1953,,Aktuel værdi
Villa VVilla Thorsvænge 64  4673 Rødvig Stevns,828.750 kr.,10-08-2022Fam. Salg,147 m² 5.638 kr/m²,6,2007,,Aktuel værdi
Villa VVilla Magnoliavej 23  4600 Køge,2.395.000 kr.,10-08-2022Alm. Salg,111 m² 21.577 kr/m²,3,1974,,Aktuel værdi
Villa VVilla Hybenvænget 4  4660 Store Heddinge,725.000 kr.,09-08-2022Fam. Salg,182 m² 3.984 kr/m²,5,1981,,Aktuel værdi
Villa VVilla Nicolinevej 6  4600 Køge,4.495.000 kr.,09-08-2022Alm. Salg,151 m² 29.768 kr/m²,5,2018,,Aktuel værdi
Villa VVilla Tommestrupvej 14  4660 Store Heddinge,2.600.000 kr.,08-08-2022Alm. Salg,185 m² 14.054 kr/m²,5,2001,-5%,Aktuel værdi
Villa VVilla Lyderslev Stræde 4  4660 Store Heddinge,2.150.000 kr.,08-08-2022Alm. Salg,145 m² 14.828 kr/m²,2,1777,-10%,Aktuel værdi
Villa VVilla Holtug Strandvej 1  4660 Store Heddinge,3.930.000 kr.,07-08-2022Alm. Salg,320 m² 12.281 kr/m²,9,1911,-6%,Aktuel værdi
Villa VVilla Skrænten 47  4671 Strøby,3.300.000 kr.,06-08-2022Alm. Salg,148 m² 22.297 kr/m²,3,0,,Aktuel værdi
Villa VVilla Maglehøjvej 14  4652 Hårlev,3.940.000 kr.,06-08-2022Alm. Salg,221 m² 17.828 kr/m²,5,1960,,Aktuel værdi
Villa VVilla Hårlev Bygade 1  4652 Hårlev,3.125.000 kr.,01-08-2022Alm. Salg,230 m² 13.587 kr/m²,8,1899,-4%,Aktuel værdi
Villa VVilla Hedebovej 3  4682 Tureby,3.800.000 kr.,01-08-2022Alm. Salg,167 m² 22.754 kr/m²,5,1929,-2%,Aktuel værdi
Villa VVilla Byenden 3  4660 Store Heddinge,2.600.000 kr.,27-07-2022Alm. Salg,135 m² 19.259 kr/m²,5,1986,-5%,Aktuel værdi
Villa VVilla Morbærvej 8  4600 Køge,3.360.000 kr.,27-07-2022Alm. Salg,168 m² 20.000 kr/m²,6,1970,-4%,Aktuel værdi
Villa VVilla Trekronervej 31  4600 Køge,2.700.000 kr.,25-07-2022Alm. Salg,200 m² 13.500 kr/m²,5,1965,-10%,Aktuel værdi
Villa VVilla Hærvejen 11  4660 Store Heddinge,664.000 kr.,25-07-2022Auktion,146 m² 4.548 kr/m²,5,1912,,Aktuel værdi
Rækkehus RRækkehus Strøby Bygade 30F  4671 Strøby,2.195.000 kr.,23-07-2022Alm. Salg,92 m² 23.859 kr/m²,4,2007,,Aktuel værdi
Villa VVilla Stevnsvej 134  4671 Strøby,1.625.000 kr.,22-07-2022Alm. Salg,128 m² 12.695 kr/m²,4,1906,-2%,Aktuel værdi
Rækkehus RRækkehus Trekronervej 18A  4600 Køge,2.480.000 kr.,21-07-2022Alm. Salg,169 m² 14.675 kr/m²,6,1900,-4%,Aktuel værdi
Villa VVilla Horsekjær 26  4660 Store Heddinge,775.000 kr.,21-07-2022Fam. Salg,212 m² 3.656 kr/m²,9,1970,,Aktuel værdi
Villa VVilla Hovedgaden 72  4652 Hårlev,2.000.000 kr.,21-07-2022Alm. Salg,113 m² 17.699 kr/m²,4,1915,3%,Aktuel værdi
Rækkehus RRækkehus Thorsvænge 117B  4673 Rødvig Stevns,2.500.000 kr.,20-07-2022Alm. Salg,126 m² 19.841 kr/m²,4,2016,,Aktuel værdi
Villa VVilla Klintevej 31B  4673 Rødvig Stevns,1.550.000 kr.,20-07-2022Alm. Salg,93 m² 16.667 kr/m²,3,1988,-9%,Aktuel værdi
Villa VVilla Holtug Linievej 23  4660 Store Heddinge,575.000 kr.,20-07-2022Alm. Salg,120 m² 4.792 kr/m²,4,1871,-17%,Aktuel værdi
Rækkehus RRækkehus Strøby Bygade 91  4671 Strøby,1.080.000 kr.,19-07-2022Alm. Salg,88 m² 12.273 kr/m²,3,1913,-10%,Aktuel værdi
Villa VVilla Kappelkærvej 5  4660 Store Heddinge,750.000 kr.,18-07-2022Fam. Salg,170 m² 4.412 kr/m²,5,1860,,Aktuel værdi
Villa VVilla Skørengen Øst 4  4660 Store Heddinge,2.025.000 kr.,14-07-2022Alm. Salg,147 m² 13.776 kr/m²,4,1946,-5%,Aktuel værdi
Villa VVilla Lerskovvej 8  4652 Hårlev,1.062.500 kr.,13-07-2022Fam. Salg,116 m² 9.159 kr/m²,3,1880,,Aktuel værdi
Villa VVilla Thorsvænge 77  4673 Rødvig Stevns,2.800.000 kr.,13-07-2022Alm. Salg,157 m² 17.834 kr/m²,6,2013,,Aktuel værdi
Villa VVilla Ryttervej 19  4673 Rødvig Stevns,3.650.000 kr.,13-07-2022Alm. Salg,200 m² 18.250 kr/m²,6,2015,-4%,Aktuel værdi
Villa VVilla Byvænget 10  4652 Hårlev,3.150.000 kr.,11-07-2022Alm. Salg,202 m² 15.594 kr/m²,8,1827,-1%,Aktuel værdi
Villa VVilla Kongshøjvej 12  4660 Store Heddinge,1.100.000 kr.,11-07-2022Alm. Salg,109 m² 10.092 kr/m²,4,1962,-8%,Aktuel værdi
Villa VVilla Præstevænget 2  4660 Store Heddinge,2.660.000 kr.,10-07-2022Alm. Salg,213 m² 12.488 kr/m²,7,1885,-3%,Aktuel værdi
Villa VVilla Lyderslev Bygade 4  4660 Store Heddinge,352.500 kr.,10-07-2022Fam. Salg,100 m² 3.525 kr/m²,4,1927,,Aktuel værdi
Villa VVilla Hovedgaden 74  4652 Hårlev,1.670.000 kr.,08-07-2022Alm. Salg,104 m² 16.058 kr/m²,5,1920,-1%,Aktuel værdi
Villa VVilla Strøby Bygade 58  4671 Strøby,3.950.000 kr.,07-07-2022Alm. Salg,150 m² 26.333 kr/m²,5,2018,-1%,Aktuel værdi
Rækkehus RRækkehus Valnøddevej 12A  4600 Køge,2.900.000 kr.,06-07-2022Alm. Salg,107 m² 27.103 kr/m²,4,2008,-3%,Aktuel værdi
Villa VVilla Pilevænget 13  4652 Hårlev,1.300.000 kr.,06-07-2022Alm. Salg,111 m² 11.712 kr/m²,4,1970,-13%,Aktuel værdi
Villa VVilla Hovedgaden 2  4652 Hårlev,2.195.000 kr.,06-07-2022Alm. Salg,196 m² 11.199 kr/m²,7,1907,,Aktuel værdi
Villa VVilla Vedskovvej 3  4672 Klippinge,1.075.000 kr.,06-07-2022Andet,103 m² 10.437 kr/m²,4,1965,,Aktuel værdi
Rækkehus RRækkehus Kornvænget 14K  4673 Rødvig Stevns,800.000 kr.,05-07-2022Alm. Salg,56 m² 14.286 kr/m²,2,1970,-6%,Aktuel værdi
Villa VVilla Strandroseparken 63  4600 Køge,1.495.000 kr.,05-07-2022Alm. Salg,180 m² 8.306 kr/m²,6,2023,,Aktuel værdi
Ejerlejlighed EEjerlejlighed Stevnsvej 33  4600 Køge,1.600.000 kr.,04-07-2022Alm. Salg,87 m² 18.391 kr/m²,3,1905,,Aktuel værdi
Villa VVilla Bakkehældet 81  4600 Køge,1.825.000 kr.,04-07-2022Alm. Salg,129 m² 14.147 kr/m²,5,1974,-9%,Aktuel værdi
Villa VVilla Valløby Bygade 15B  4600 Køge,871.250 kr.,03-07-2022Fam. Salg,156 m² 5.585 kr/m²,4,2001,,Aktuel værdi
Villa VVilla Thorsvænge 199  4673 Rødvig Stevns,3.100.000 kr.,02-07-2022Alm. Salg,219 m² 14.155 kr/m²,6,2011,,Aktuel værdi
Villa VVilla Pinjevej 36  4600 Køge,2.850.000 kr.,30-06-2022Alm. Salg,187 m² 15.241 kr/m²,4,1972,-5%,Aktuel værdi
Villa VVilla Agerhøj 30  4660 Store Heddinge,2.150.000 kr.,30-06-2022Alm. Salg,119 m² 18.067 kr/m²,5,2009,,Aktuel værdi
Villa VVilla Østergade 37  4660 Store Heddinge,1.795.000 kr.,29-06-2022Alm. Salg,100 m² 17.950 kr/m²,4,1951,,Aktuel værdi
