Boligtype & Adresse,Købesum,Dato & Type,m² & Kr. / m²,Vær.,Byggeår,Den procentuelle forskel mellem seneste udbudspris og salgsprisen %,Unnamed: 7
"Ejerlejlighed EEjerlejlighed Hjortespringvej 83, 1. tv  2730 Herlev",6.300.000 kr.,25-09-2022Alm. Salg,90 m² 70.000 kr/m²,3,1961,,Aktuel værdi
Villa VVilla Symfonivej 6  2730 Herlev,3.200.000 kr.,25-09-2022Alm. Salg,180 m² 17.778 kr/m²,5,2023,-8%,Aktuel værdi
Villa VVilla Smaragdvej 21  2730 Herlev,4.000.000 kr.,22-09-2022Alm. Salg,134 m² 29.851 kr/m²,5,1960,-5%,Aktuel værdi
Villa VVilla Herlev Hovedgade 7B  2730 Herlev,3.100.000 kr.,21-09-2022Alm. Salg,98 m² 31.633 kr/m²,4,1959,-4%,Aktuel værdi
Villa VVilla Græshavevej 2  2730 Herlev,2.800.000 kr.,21-09-2022Alm. Salg,89 m² 31.461 kr/m²,3,1960,,Aktuel værdi
Villa VVilla Ederlandsvej 35  2730 Herlev,1.453.500 kr.,21-09-2022Fam. Salg,88 m² 16.517 kr/m²,4,1945,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vindebyvej 1, st. th  2730 Herlev",1.795.000 kr.,14-09-2022Alm. Salg,51 m² 35.196 kr/m²,2,1940,,Aktuel værdi
Villa VVilla Hyldemorsvej 29  2730 Herlev,4.050.000 kr.,14-09-2022Alm. Salg,111 m² 36.486 kr/m²,4,1966,-10%,Aktuel værdi
Villa VVilla Mosedraget 13  2730 Herlev,3.300.000 kr.,07-09-2022Alm. Salg,150 m² 22.000 kr/m²,5,0,-6%,Aktuel værdi
Villa VVilla Tværskiftet 20  2730 Herlev,4.325.000 kr.,06-09-2022Alm. Salg,142 m² 30.458 kr/m²,5,1962,-3%,Aktuel værdi
Villa VVilla Cellovej 15  2730 Herlev,7.807.500 kr.,03-09-2022Alm. Salg,168 m² 46.473 kr/m²,6,2019,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Toggangen 5, 2. tv  2730 Herlev",1.450.000 kr.,01-09-2022Alm. Salg,54 m² 26.852 kr/m²,2,1943,-3%,Aktuel værdi
Villa VVilla Ederlandsvej 55  2730 Herlev,791.600 kr.,01-09-2022Andet,154 m² 5.140 kr/m²,5,1923,-86%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Toggangen 1, 2. mf  2730 Herlev",1.395.000 kr.,24-08-2022Alm. Salg,44 m² 31.705 kr/m²,1,1942,,Aktuel værdi
Villa VVilla Hyldtoftevej 25  2730 Herlev,3.250.000 kr.,24-08-2022Alm. Salg,183 m² 17.760 kr/m²,6,2023,-19%,Aktuel værdi
Villa VVilla Dalbugten 63  2730 Herlev,4.150.000 kr.,24-08-2022Alm. Salg,108 m² 38.426 kr/m²,4,1966,-3%,Aktuel værdi
Rækkehus RRækkehus Hjortespringparken 30  2730 Herlev,4.850.000 kr.,20-08-2022Alm. Salg,168 m² 28.869 kr/m²,6,1971,,Aktuel værdi
Rækkehus RRækkehus Fagotvej 36  2730 Herlev,3.550.000 kr.,18-08-2022Alm. Salg,93 m² 38.172 kr/m²,3,1958,-6%,Aktuel værdi
Villa VVilla Snedronningvej 35B  2730 Herlev,5.779.333 kr.,18-08-2022Alm. Salg,151 m² 38.274 kr/m²,7,1951,-7%,Aktuel værdi
Villa VVilla Ålbrobakken 14  2730 Herlev,5.110.000 kr.,16-08-2022Alm. Salg,128 m² 39.922 kr/m²,5,1960,2%,Aktuel værdi
Villa VVilla Borgerdiget 137  2730 Herlev,4.820.000 kr.,15-08-2022Alm. Salg,168 m² 28.690 kr/m²,5,1959,-4%,Aktuel værdi
Villa VVilla Bjergbyvej 16  2730 Herlev,5.100.000 kr.,04-08-2022Alm. Salg,142 m² 35.915 kr/m²,5,1973,-7%,Aktuel værdi
Villa VVilla Havmandsvej 13  2730 Herlev,2.450.000 kr.,02-08-2022Alm. Salg,185 m² 13.243 kr/m²,5,2023,-18%,Aktuel værdi
Rækkehus RRækkehus Kærlundevej 81  2730 Herlev,2.520.000 kr.,27-07-2022Alm. Salg,84 m² 30.000 kr/m²,3,1945,-5%,Aktuel værdi
Villa VVilla Hjortespringvej 43  2730 Herlev,3.240.000 kr.,27-07-2022Alm. Salg,95 m² 34.105 kr/m²,3,1951,-7%,Aktuel værdi
Villa VVilla Bjergbyvej 12  2730 Herlev,5.360.000 kr.,23-07-2022Alm. Salg,181 m² 29.613 kr/m²,5,1966,-3%,Aktuel værdi
Villa VVilla Hededammen 1  2730 Herlev,5.175.000 kr.,21-07-2022Alm. Salg,108 m² 47.917 kr/m²,3,1962,-6%,Aktuel værdi
Villa VVilla Meteorvej 4  2730 Herlev,5.080.000 kr.,19-07-2022Alm. Salg,102 m² 49.804 kr/m²,5,1959,-6%,Aktuel værdi
Rækkehus RRækkehus Rørløkken 95  2730 Herlev,4.700.000 kr.,17-07-2022Alm. Salg,124 m² 37.903 kr/m²,4,1968,-2%,Aktuel værdi
Villa VVilla J E Pitznersvej 46  2730 Herlev,4.000.000 kr.,14-07-2022Alm. Salg,89 m² 44.944 kr/m²,4,1978,-6%,Aktuel værdi
Villa VVilla Snedronningvej 1B  2730 Herlev,6.225.000 kr.,14-07-2022Alm. Salg,186 m² 33.468 kr/m²,5,2016,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 60, 1. th  2730 Herlev",2.200.000 kr.,12-07-2022Alm. Salg,73 m² 30.137 kr/m²,3,1947,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hørkær 21C, 8. tv  2730 Herlev",4.300.000 kr.,11-07-2022Alm. Salg,100 m² 43.000 kr/m²,3,2019,,Aktuel værdi
Villa VVilla Fuglehøjen 48  2730 Herlev,4.745.000 kr.,09-07-2022Alm. Salg,176 m² 26.960 kr/m²,5,1960,,Aktuel værdi
Villa VVilla Råhavevej 20  2730 Herlev,3.750.000 kr.,05-07-2022Alm. Salg,165 m² 22.727 kr/m²,5,2023,-6%,Aktuel værdi
Villa VVilla Ålbrovej 19A  2730 Herlev,4.800.000 kr.,04-07-2022Alm. Salg,136 m² 35.294 kr/m²,5,1962,,Aktuel værdi
Villa VVilla Snemandsvej 7  2730 Herlev,4.050.000 kr.,03-07-2022Alm. Salg,109 m² 37.156 kr/m²,4,1962,-8%,Aktuel værdi
Villa VVilla Borgerdiget 29  2730 Herlev,3.000.000 kr.,30-06-2022Alm. Salg,115 m² 26.087 kr/m²,4,1959,-17%,Aktuel værdi
Villa VVilla Borgerdiget 29  2730 Herlev,3.000.000 kr.,30-06-2022Alm. Salg,210 m² 14.286 kr/m²,6,0,-17%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hørkær 21B, 1. tv  2730 Herlev",3.750.000 kr.,28-06-2022Alm. Salg,98 m² 38.265 kr/m²,4,2019,,Aktuel værdi
Villa VVilla Mosebyvej 23  2730 Herlev,4.498.000 kr.,27-06-2022Alm. Salg,112 m² 40.161 kr/m²,5,1951,,Aktuel værdi
Rækkehus RRækkehus Tvedvangen 26  2730 Herlev,3.700.000 kr.,19-06-2022Alm. Salg,128 m² 28.906 kr/m²,4,1963,-7%,Aktuel værdi
Rækkehus RRækkehus Herlev Hovedgade 166A  2730 Herlev,3.200.000 kr.,16-06-2022Alm. Salg,108 m² 29.630 kr/m²,3,1959,-8%,Aktuel værdi
Rækkehus RRækkehus Stokholtbuen 4  2730 Herlev,600.000 kr.,14-06-2022Alm. Salg,178 m² 3.371 kr/m²,5,1979,,Aktuel værdi
Villa VVilla Pusterholmen 8  2730 Herlev,5.800.000 kr.,14-06-2022Alm. Salg,180 m² 32.222 kr/m²,4,1961,-6%,Aktuel værdi
Rækkehus RRækkehus Havlykkevej 65  2730 Herlev,4.325.000 kr.,13-06-2022Alm. Salg,104 m² 41.587 kr/m²,4,1967,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Toggangen 3, 1. tv  2730 Herlev",1.630.000 kr.,13-06-2022Alm. Salg,56 m² 29.107 kr/m²,2,1942,-4%,Aktuel værdi
Villa VVilla Græshavevej 3  2730 Herlev,3.500.000 kr.,11-06-2022Alm. Salg,137 m² 25.547 kr/m²,5,1962,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 105, 1. th  2730 Herlev",1.832.500 kr.,09-06-2022Alm. Salg,90 m² 20.361 kr/m²,3,1942,-3%,Aktuel værdi
Villa VVilla Højergårdsvej 23  2730 Herlev,6.200.000 kr.,08-06-2022Alm. Salg,142 m² 43.662 kr/m²,4,1961,-5%,Aktuel værdi
Rækkehus RRækkehus Tornerosevej 134  2730 Herlev,3.650.000 kr.,07-06-2022Alm. Salg,97 m² 37.629 kr/m²,4,1962,-4%,Aktuel værdi
Villa VVilla Havfruevej 25A  2730 Herlev,5.695.000 kr.,07-06-2022Alm. Salg,123 m² 46.301 kr/m²,4,2020,,Aktuel værdi
Rækkehus RRækkehus Klintekongevej 34B  2730 Herlev,3.125.000 kr.,06-06-2022Alm. Salg,79 m² 39.557 kr/m²,3,2000,-2%,Aktuel værdi
Rækkehus RRækkehus Ålbrobuen 45  2730 Herlev,5.400.000 kr.,02-06-2022Alm. Salg,140 m² 38.571 kr/m²,4,2021,,Aktuel værdi
Villa VVilla Klintekongevej 6A  2730 Herlev,4.045.000 kr.,01-06-2022Alm. Salg,131 m² 30.878 kr/m²,3,1930,1%,Aktuel værdi
Villa VVilla Borgerdiget 121  2730 Herlev,5.125.000 kr.,30-05-2022Alm. Salg,131 m² 39.122 kr/m²,4,1966,-1%,Aktuel værdi
Villa VVilla Hjortespringvej 45  2730 Herlev,4.525.000 kr.,24-05-2022Alm. Salg,108 m² 41.898 kr/m²,4,1956,-4%,Aktuel værdi
Rækkehus RRækkehus Køllegårdsvej 30A  2730 Herlev,4.500.000 kr.,23-05-2022Alm. Salg,112 m² 40.179 kr/m²,5,1960,-2%,Aktuel værdi
Villa VVilla Snehvidevej 7  2730 Herlev,6.000.000 kr.,23-05-2022Alm. Salg,149 m² 40.268 kr/m²,7,1927,0%,Aktuel værdi
Rækkehus RRækkehus Stokkemarkevej 33  2730 Herlev,3.500.000 kr.,22-05-2022Alm. Salg,104 m² 33.654 kr/m²,4,1967,,Aktuel værdi
Rækkehus RRækkehus Herlev Hovedgade 168B  2730 Herlev,3.700.000 kr.,18-05-2022Alm. Salg,105 m² 35.238 kr/m²,4,1959,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 101, 1. th  2730 Herlev",1.875.000 kr.,18-05-2022Alm. Salg,62 m² 30.242 kr/m²,3,1942,,Aktuel værdi
Villa VVilla Ålbrobuen 12  2730 Herlev,703.694 kr.,18-05-2022Fam. Salg,153 m² 4.599 kr/m²,6,1959,,Aktuel værdi
Villa VVilla Borgerdiget 119  2730 Herlev,4.900.000 kr.,18-05-2022Alm. Salg,218 m² 22.477 kr/m²,6,1967,-11%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 70B, 1. th  2730 Herlev",2.000.000 kr.,17-05-2022Alm. Salg,73 m² 27.397 kr/m²,3,1952,-5%,Aktuel værdi
Rækkehus RRækkehus Fagotvej 62  2730 Herlev,3.800.000 kr.,11-05-2022Alm. Salg,99 m² 38.384 kr/m²,4,1954,-1%,Aktuel værdi
Rækkehus RRækkehus Havlykkevej 18B  2730 Herlev,1.806.000 kr.,10-05-2022Alm. Salg,94 m² 19.213 kr/m²,3,1965,,Aktuel værdi
Rækkehus RRækkehus Fagotvej 84  2730 Herlev,3.650.000 kr.,10-05-2022Alm. Salg,92 m² 39.674 kr/m²,4,1956,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Toggangen 1, 1. tv  2730 Herlev",2.125.000 kr.,10-05-2022Alm. Salg,71 m² 29.930 kr/m²,3,1942,-3%,Aktuel værdi
Villa VVilla Borgerdiget 22  2730 Herlev,4.200.000 kr.,10-05-2022Alm. Salg,106 m² 39.623 kr/m²,4,1960,-2%,Aktuel værdi
Villa VVilla Meteorvej 67B  2730 Herlev,4.300.000 kr.,10-05-2022Alm. Salg,150 m² 28.667 kr/m²,7,1966,-4%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Toggangen 7, st. tv  2730 Herlev",1.465.000 kr.,09-05-2022Alm. Salg,54 m² 27.130 kr/m²,2,1943,-2%,Aktuel værdi
Rækkehus RRækkehus Rørløkken 20  2730 Herlev,4.135.000 kr.,03-05-2022Alm. Salg,107 m² 38.645 kr/m²,4,1968,-1%,Aktuel værdi
Rækkehus RRækkehus Emtedalen 27D  2730 Herlev,3.995.000 kr.,01-05-2022Alm. Salg,90 m² 44.389 kr/m²,4,1948,,Aktuel værdi
Villa VVilla Herlev Hovedgade 198  2730 Herlev,3.250.000 kr.,01-05-2022Alm. Salg,159 m² 20.440 kr/m²,7,1956,,Aktuel værdi
Rækkehus RRækkehus Kagsåvej 4A  2730 Herlev,1.172.500 kr.,30-04-2022Alm. Salg,100 m² 11.725 kr/m²,3,1973,,Aktuel værdi
Rækkehus RRækkehus Kagsåvej 4B  2730 Herlev,1.172.500 kr.,30-04-2022Alm. Salg,70 m² 16.750 kr/m²,3,1973,,Aktuel værdi
Villa VVilla Ålbrosvinget 10  2730 Herlev,3.690.000 kr.,30-04-2022Alm. Salg,204 m² 18.088 kr/m²,6,2023,3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Elverhøjen 1C, st. th  2730 Herlev",2.295.000 kr.,28-04-2022Alm. Salg,67 m² 34.254 kr/m²,3,1947,,Aktuel værdi
Villa VVilla Tvedvangen 289  2730 Herlev,5.000.000 kr.,28-04-2022Alm. Salg,174 m² 28.736 kr/m²,6,1966,,Aktuel værdi
Villa VVilla Romancevej 3  2730 Herlev,3.658.000 kr.,26-04-2022Alm. Salg,112 m² 32.661 kr/m²,4,1962,2%,Aktuel værdi
Villa VVilla Våbenstedvej 95  2730 Herlev,4.695.000 kr.,26-04-2022Alm. Salg,126 m² 37.262 kr/m²,4,1957,,Aktuel værdi
Villa VVilla Elverhøjen 12A  2730 Herlev,5.575.000 kr.,25-04-2022Alm. Salg,139 m² 40.108 kr/m²,5,1969,-4%,Aktuel værdi
Villa VVilla Gigesti 11  2730 Herlev,4.850.000 kr.,21-04-2022Alm. Salg,111 m² 43.694 kr/m²,5,1953,-3%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hørkær 21B, 5. tv  2730 Herlev",3.650.000 kr.,20-04-2022Alm. Salg,98 m² 37.245 kr/m²,4,2019,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 93A, 1. th  2730 Herlev",1.950.000 kr.,20-04-2022Alm. Salg,67 m² 29.104 kr/m²,3,1955,-2%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 95, 1. tv  2730 Herlev",2.299.000 kr.,19-04-2022Alm. Salg,72 m² 31.931 kr/m²,3,1955,,Aktuel værdi
Villa VVilla Emtedalen 43  2730 Herlev,5.595.000 kr.,13-04-2022Alm. Salg,196 m² 28.546 kr/m²,5,1962,,Aktuel værdi
Rækkehus RRækkehus Kærnestykket 9B  2730 Herlev,3.310.000 kr.,07-04-2022Alm. Salg,112 m² 29.554 kr/m²,3,1962,0%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hørkær 21B, 5. th  2730 Herlev",3.695.000 kr.,07-04-2022Alm. Salg,98 m² 37.704 kr/m²,4,2019,,Aktuel værdi
Rækkehus RRækkehus Rørløkken 44  2730 Herlev,4.100.000 kr.,05-04-2022Alm. Salg,107 m² 38.318 kr/m²,4,1968,-2%,Aktuel værdi
Villa VVilla Ederlandsvej 35  2730 Herlev,3.600.000 kr.,04-04-2022Alm. Salg,88 m² 40.909 kr/m²,4,1945,-5%,Aktuel værdi
Rækkehus RRækkehus Hyldemorsvej 31A  2730 Herlev,3.000.000 kr.,03-04-2022Alm. Salg,180 m² 16.667 kr/m²,6,2023,-50%,Aktuel værdi
Rækkehus RRækkehus Hjortespringparken 22  2730 Herlev,1.083.750 kr.,31-03-2022Fam. Salg,168 m² 6.451 kr/m²,6,1971,,Aktuel værdi
Rækkehus RRækkehus Tvedvangen 96  2730 Herlev,4.950.000 kr.,31-03-2022Alm. Salg,133 m² 37.218 kr/m²,4,1963,1%,Aktuel værdi
Villa VVilla Tornerosevej 88  2730 Herlev,3.650.000 kr.,31-03-2022Alm. Salg,111 m² 32.883 kr/m²,4,1957,-9%,Aktuel værdi
Villa VVilla Kringholmen 16  2730 Herlev,6.825.000 kr.,28-03-2022Alm. Salg,208 m² 32.813 kr/m²,4,1963,0%,Aktuel værdi
Rækkehus RRækkehus Gammel Klausdalsbrovej 479C  2730 Herlev,4.135.000 kr.,27-03-2022Alm. Salg,118 m² 35.042 kr/m²,4,1977,,Aktuel værdi
Villa VVilla Mosebyvej 49  2730 Herlev,1.525.000 kr.,24-03-2022Fam. Salg,171 m² 8.918 kr/m²,6,1951,,Aktuel værdi
Villa VVilla Dalbugten 34  2730 Herlev,4.600.000 kr.,20-03-2022Alm. Salg,159 m² 28.931 kr/m²,6,1967,-4%,Aktuel værdi
Villa VVilla Topasvej 2B  2730 Herlev,5.600.000 kr.,18-03-2022Alm. Salg,129 m² 43.411 kr/m²,4,1973,-1%,Aktuel værdi
Rækkehus RRækkehus Herlev Hovedgade 11A  2730 Herlev,675.000 kr.,17-03-2022Alm. Salg,99 m² 6.818 kr/m²,4,1959,,Aktuel værdi
Rækkehus RRækkehus Rørløkken 111B  2730 Herlev,4.395.000 kr.,16-03-2022Alm. Salg,95 m² 46.263 kr/m²,3,2011,,Aktuel værdi
Rækkehus RRækkehus Hjortespringparken 40  2730 Herlev,4.750.000 kr.,09-03-2022Alm. Salg,168 m² 28.274 kr/m²,6,1971,-1%,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Hørkær 21C, 5. 1  2730 Herlev",3.495.000 kr.,08-03-2022Alm. Salg,98 m² 35.663 kr/m²,3,2019,,Aktuel værdi
Villa VVilla Klintekongevej 32  2730 Herlev,4.000.000 kr.,08-03-2022Alm. Salg,159 m² 25.157 kr/m²,4,1973,-7%,Aktuel værdi
Rækkehus RRækkehus Meteorvej 27B  2730 Herlev,2.995.000 kr.,02-03-2022Alm. Salg,97 m² 30.876 kr/m²,3,1964,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Vindebyvej 1, st. tv  2730 Herlev",1.515.000 kr.,02-03-2022Alm. Salg,53 m² 28.585 kr/m²,2,1940,-4%,Aktuel værdi
Villa VVilla Klintekongevej 6A  2730 Herlev,2.699.000 kr.,02-03-2022Alm. Salg,131 m² 20.603 kr/m²,3,1930,-57%,Aktuel værdi
Villa VVilla Købelevvej 3  2730 Herlev,5.400.000 kr.,01-03-2022Alm. Salg,148 m² 36.486 kr/m²,4,1972,,Aktuel værdi
Villa VVilla Snedronningvej 14A  2730 Herlev,4.175.000 kr.,01-03-2022Alm. Salg,151 m² 27.649 kr/m²,5,0,,Aktuel værdi
Villa VVilla Snehvidevej 18A  2730 Herlev,3.850.000 kr.,01-03-2022Alm. Salg,96 m² 40.104 kr/m²,4,1932,,Aktuel værdi
Rækkehus RRækkehus Kastaniedal 7F  2730 Herlev,3.495.000 kr.,27-02-2022Alm. Salg,100 m² 34.950 kr/m²,4,1992,,Aktuel værdi
Rækkehus RRækkehus J E Pitznersvej 55I  2730 Herlev,700.000 kr.,27-02-2022Andet,121 m² 5.785 kr/m²,5,2015,,Aktuel værdi
Villa VVilla Højbuen 38  2730 Herlev,4.850.000 kr.,27-02-2022Alm. Salg,136 m² 35.662 kr/m²,4,1970,-3%,Aktuel værdi
Villa VVilla Meteorvej 24  2730 Herlev,4.530.000 kr.,23-02-2022Alm. Salg,115 m² 39.391 kr/m²,4,1959,-2%,Aktuel værdi
Rækkehus RRækkehus Pusterholmen 19B  2730 Herlev,4.100.000 kr.,22-02-2022Alm. Salg,90 m² 45.556 kr/m²,3,1979,,Aktuel værdi
Villa VVilla Snedronningvej 30  2730 Herlev,5.860.000 kr.,21-02-2022Alm. Salg,102 m² 57.451 kr/m²,4,1938,-5%,Aktuel værdi
Villa VVilla Pusterholmen 15  2730 Herlev,4.300.000 kr.,21-02-2022Alm. Salg,160 m² 26.875 kr/m²,6,1971,-10%,Aktuel værdi
Villa VVilla Borgerdiget 136  2730 Herlev,2.587.500 kr.,21-02-2022Alm. Salg,172 m² 15.044 kr/m²,5,1961,,Aktuel værdi
"Ejerlejlighed EEjerlejlighed Herlev Hovedgade 99B, 3. 3  2730 Herlev",3.900.000 kr.,17-02-2022Alm. Salg,112 m² 34.821 kr/m²,4,1955,-5%,Aktuel værdi
Villa VVilla Hanevangen 9  2730 Herlev,9.000.000 kr.,16-02-2022Alm. Salg,182 m² 49.451 kr/m²,6,1972,0%,Aktuel værdi
Rækkehus RRækkehus Kamdalen 18A  2730 Herlev,3.675.000 kr.,15-02-2022Alm. Salg,110 m² 33.409 kr/m²,3,1980,-3%,Aktuel værdi
Rækkehus RRækkehus Snemandsvej 26B  2730 Herlev,4.995.000 kr.,13-02-2022Alm. Salg,139 m² 35.935 kr/m²,5,2008,,Aktuel værdi
Villa VVilla Sønderhavevej 18  2730 Herlev,5.950.000 kr.,13-02-2022Alm. Salg,153 m² 38.889 kr/m²,5,1970,-5%,Aktuel værdi
Villa VVilla Sortsøvej 14  2730 Herlev,6.995.000 kr.,12-02-2022Alm. Salg,181 m² 38.646 kr/m²,6,1950,,Aktuel værdi
