,value,parameter,muni_code
120,-0.0,housing_type_Ejerlejlighed,825
121,0.5326252775576773,housing_type_Rækkehus,825
122,0.0,1,820
123,0.3812286336304487,erhvervsindkomst,820
124,0.0,formueindkomst,820
125,0.12141920726746237,anden_personlig_indkomst,820
126,0.0,kont_recip_tot,820
127,0.0,gini_index,820
128,-0.15021354342975915,unemployed,820
129,-0.0,pop_den,820
130,0.0,housing_type_Ejerlejlighed,820
131,0.0,housing_type_Rækkehus,820
132,-0.8092315937287209,housing_type_Villa,820
133,0.0,1,813
134,-0.0,erhvervsindkomst,813
135,-0.0,formueindkomst,813
136,0.0,anden_personlig_indkomst,813
137,-0.0,kont_recip_tot,813
138,-0.0,gini_index,813
139,-0.0,unemployed,813
140,0.0,pop_den,813
141,-0.05643565280847448,erhvervsindkomst^2,813
142,-0.05842821807846054,erhvervsindkomst formueindkomst,813
143,-0.0,erhvervsindkomst anden_personlig_indkomst,813
144,0.0,erhvervsindkomst kont_recip_tot,813
145,-0.0012537764357047473,erhvervsindkomst gini_index,813
146,-0.0,erhvervsindkomst unemployed,813
147,0.03184529393380928,erhvervsindkomst pop_den,813
148,-0.03981565681232496,formueindkomst^2,813
149,0.005414655951773073,formueindkomst anden_personlig_indkomst,813
150,0.0,formueindkomst kont_recip_tot,813
151,-0.014196397184309558,formueindkomst gini_index,813
152,-0.0,formueindkomst unemployed,813
153,0.03480269683532005,formueindkomst pop_den,813
154,-0.0,anden_personlig_indkomst^2,813
155,0.0,anden_personlig_indkomst kont_recip_tot,813
156,-0.0,anden_personlig_indkomst gini_index,813
157,-0.0,anden_personlig_indkomst unemployed,813
158,0.0008670012014735343,anden_personlig_indkomst pop_den,813
159,0.012936000746635283,kont_recip_tot^2,813
160,0.0,kont_recip_tot gini_index,813
161,-0.0,kont_recip_tot unemployed,813
162,-0.01608015780418823,kont_recip_tot pop_den,813
163,-0.010613954142830144,gini_index^2,813
164,-0.0,gini_index unemployed,813
165,0.008043397208798259,gini_index pop_den,813
166,0.0,unemployed^2,813
167,-0.005244491903613618,unemployed pop_den,813
168,-0.015354505215206751,pop_den^2,813
169,0.0,housing_type_Ejerlejlighed,813
170,0.49394135234902287,housing_type_Rækkehus,813
171,-0.7350095115467213,housing_type_Villa,813
172,0.0,1,810
173,0.1956567878604448,erhvervsindkomst,810
174,-0.024822898029268382,formueindkomst,810
175,0.10220552672366555,anden_personlig_indkomst,810
176,0.16648368165197747,kont_recip_tot,810
177,0.27824928386496584,gini_index,810
178,-0.1231421869848355,unemployed,810
179,-0.052767465420820746,pop_den,810
180,-0.0,housing_type_Ejerlejlighed,810
181,0.4837174483522039,housing_type_Rækkehus,810
182,-0.45866138004426643,housing_type_Villa,810
183,0.0,1,791
184,0.470857639890883,erhvervsindkomst,791
185,0.029048160630940876,formueindkomst,791
186,-0.051621527032821565,anden_personlig_indkomst,791
187,-0.010653350531514052,kont_recip_tot,791
188,-0.006488394487222834,gini_index,791
189,-0.3670333121800635,unemployed,791
190,-0.07702230324799844,pop_den,791
191,-0.16126146485554874,erhvervsindkomst^2,791
192,-0.008638142847981515,erhvervsindkomst formueindkomst,791
193,0.09103140892820026,erhvervsindkomst anden_personlig_indkomst,791
194,-0.0030088457984509126,erhvervsindkomst kont_recip_tot,791
195,0.0003435341168777629,erhvervsindkomst gini_index,791
196,0.04703662741805318,erhvervsindkomst unemployed,791
197,0.01891614157484116,erhvervsindkomst pop_den,791
198,-0.06350610658425732,formueindkomst^2,791
199,0.07820733571595627,formueindkomst anden_personlig_indkomst,791
200,-0.028349328147728333,formueindkomst kont_recip_tot,791
201,-0.05840422598567542,formueindkomst gini_index,791
202,0.32665263321512583,formueindkomst unemployed,791
203,0.017637609239113478,formueindkomst pop_den,791
204,-0.11838890921030656,anden_personlig_indkomst^2,791
205,-0.013617568452219791,anden_personlig_indkomst kont_recip_tot,791
206,0.058421982971192464,anden_personlig_indkomst gini_index,791
207,0.04081036666253297,anden_personlig_indkomst unemployed,791
208,-0.0027481943269277703,anden_personlig_indkomst pop_den,791
209,0.011760798263303363,kont_recip_tot^2,791
210,-0.01857383763690536,kont_recip_tot gini_index,791
211,0.02470134545736838,kont_recip_tot unemployed,791
212,0.0041590396756648875,kont_recip_tot pop_den,791
213,0.003920081726186064,gini_index^2,791
214,-0.030946225220421716,gini_index unemployed,791
215,0.006205472263887762,gini_index pop_den,791
216,0.10534507445937619,unemployed^2,791
217,-0.018847350056035113,unemployed pop_den,791
218,-0.0014970534563900938,pop_den^2,791
219,0.1627555932496509,housing_type_Ejerlejlighed,791
220,0.40204793887362705,housing_type_Rækkehus,791
221,-0.8444528569367826,housing_type_Villa,791
222,0.0,1,787
223,1.5543181322356543,erhvervsindkomst,787
224,-0.1334656989023512,formueindkomst,787
225,-0.051644032288417435,anden_personlig_indkomst,787
226,0.3867361170875651,kont_recip_tot,787
227,0.37152269029519763,gini_index,787
228,0.2692443414022349,unemployed,787
229,1.1325466455441233,pop_den,787
230,0.645285674916905,housing_type_Ejerlejlighed,787
231,0.28615231045054396,housing_type_Rækkehus,787
232,-0.7075552810552603,housing_type_Villa,787
233,0.0,1,779
234,0.6477945146597791,erhvervsindkomst,779
235,-0.06100760534108506,formueindkomst,779
236,0.03301574564401757,anden_personlig_indkomst,779
237,0.031014749079190548,kont_recip_tot,779
238,0.20991928906339144,gini_index,779
239,-0.0,unemployed,779
240,0.3877897263084624,pop_den,779
241,0.6026348380961946,housing_type_Ejerlejlighed,779
242,0.0,housing_type_Rækkehus,779
243,-0.9492643089259116,housing_type_Villa,779
244,0.0,1,773
245,-0.0,erhvervsindkomst,773
246,0.0,formueindkomst,773
247,0.04728169486603874,anden_personlig_indkomst,773
248,-0.013012299813749644,kont_recip_tot,773
249,0.519723123723179,gini_index,773
250,0.0,unemployed,773
251,0.09479061264990502,pop_den,773
252,0.16463942534997295,housing_type_Rækkehus,773
253,0.0,housing_type_Villa,773
254,-0.24799085253412315,housing_type_Ejerlejlighed,773
255,0.0,1,766
256,0.010307999075207411,erhvervsindkomst,766
257,0.1413030230847423,formueindkomst,766
258,0.0710458718169399,anden_personlig_indkomst,766
259,-0.043055856457224186,kont_recip_tot,766
260,0.2314020701848021,gini_index,766
261,-0.3126787793927607,unemployed,766
262,0.04987791121260848,pop_den,766
263,0.3218872803894816,housing_type_Ejerlejlighed,766
264,0.2053447098689903,housing_type_Rækkehus,766
265,-0.6383330179139528,housing_type_Villa,766
266,0.0,1,760
267,0.0,erhvervsindkomst,760
268,0.0,formueindkomst,760
269,0.0,anden_personlig_indkomst,760
270,-0.0,kont_recip_tot,760
271,0.0,gini_index,760
272,-0.0,unemployed,760
273,-0.0,pop_den,760
274,-0.03320661560900391,erhvervsindkomst^2,760
275,-0.04077427919723071,erhvervsindkomst formueindkomst,760
276,0.0692392150467581,erhvervsindkomst anden_personlig_indkomst,760
277,-0.053901426170885454,erhvervsindkomst kont_recip_tot,760
278,0.046780960250155934,erhvervsindkomst gini_index,760
279,0.07504792408279187,erhvervsindkomst unemployed,760
280,0.22848467555401492,erhvervsindkomst pop_den,760
281,-0.07115166532073773,formueindkomst^2,760
282,-0.0,formueindkomst anden_personlig_indkomst,760
283,0.10981416605688121,formueindkomst kont_recip_tot,760
284,0.04264437612777665,formueindkomst gini_index,760
285,0.0004206800594185542,formueindkomst unemployed,760
286,0.047749657643254076,formueindkomst pop_den,760
287,-0.018822361427187614,anden_personlig_indkomst^2,760
288,0.0039049599803986875,anden_personlig_indkomst kont_recip_tot,760
289,0.0016756514055332593,anden_personlig_indkomst gini_index,760
290,-0.0,anden_personlig_indkomst unemployed,760
291,-0.0692866517328484,anden_personlig_indkomst pop_den,760
292,0.08007984399713014,kont_recip_tot^2,760
293,-0.0641765362048383,kont_recip_tot gini_index,760
294,-0.0,kont_recip_tot unemployed,760
295,-0.0,kont_recip_tot pop_den,760
296,-0.010784442768869335,gini_index^2,760
297,0.0,gini_index unemployed,760
298,-0.07219894641302628,gini_index pop_den,760
299,-0.03258431058139376,unemployed^2,760
300,-0.09998243157297604,unemployed pop_den,760
301,-0.1143634665368392,pop_den^2,760
302,0.848685050248638,housing_type_Ejerlejlighed,760
303,-0.0,housing_type_Rækkehus,760
304,-0.7504470784428187,housing_type_Villa,760
305,0.0,1,756
306,0.2623320564486984,erhvervsindkomst,756
307,-0.13855194966524867,formueindkomst,756
308,0.0715121781337863,anden_personlig_indkomst,756
309,-0.0523382479830432,kont_recip_tot,756
310,0.15780103156592623,gini_index,756
311,-0.4550444139686867,unemployed,756
312,-0.0,pop_den,756
313,0.4134479072076154,housing_type_Ejerlejlighed,756
314,0.16377681334687888,housing_type_Rækkehus,756
315,-0.6882263172052125,housing_type_Villa,756
316,0.0,1,751
317,0.7025389867200338,erhvervsindkomst,751
318,0.09198699803650683,formueindkomst,751
319,-0.002795384333287895,anden_personlig_indkomst,751
320,0.0,kont_recip_tot,751
321,0.3775248639512695,gini_index,751
322,0.028620549251062045,unemployed,751
323,-0.2749112121256228,pop_den,751
324,-0.0,housing_type_Rækkehus,751
325,0.5465095789293065,housing_type_Ejerlejlighed,751
326,-0.4273552963817457,housing_type_Villa,751
327,0.0,1,746
328,0.0,erhvervsindkomst,746
329,0.0,formueindkomst,746
330,0.0,anden_personlig_indkomst,746
331,-0.0,kont_recip_tot,746
332,0.0,gini_index,746
333,-0.0,unemployed,746
334,-0.0,pop_den,746
335,-0.004207231893498225,erhvervsindkomst^2,746
336,-0.0,erhvervsindkomst formueindkomst,746
337,0.0,erhvervsindkomst anden_personlig_indkomst,746
338,0.04557034820506026,erhvervsindkomst kont_recip_tot,746
339,-0.0,erhvervsindkomst gini_index,746
340,0.0,erhvervsindkomst unemployed,746
341,-0.0,erhvervsindkomst pop_den,746
342,-0.07232179148349367,formueindkomst^2,746
343,0.0,formueindkomst anden_personlig_indkomst,746
344,0.0,formueindkomst kont_recip_tot,746
345,0.0,formueindkomst gini_index,746
346,0.0,formueindkomst unemployed,746
347,0.025063696662825694,formueindkomst pop_den,746
348,-0.00259095857444143,anden_personlig_indkomst^2,746
349,0.0,anden_personlig_indkomst kont_recip_tot,746
350,0.007547585092650844,anden_personlig_indkomst gini_index,746
351,-0.0,anden_personlig_indkomst unemployed,746
352,-0.0,anden_personlig_indkomst pop_den,746
353,-0.01269377796890525,kont_recip_tot^2,746
354,-0.0,kont_recip_tot gini_index,746
355,-0.0,kont_recip_tot unemployed,746
356,-0.010946162265612056,kont_recip_tot pop_den,746
357,0.008307674779388319,gini_index^2,746
358,-0.0,gini_index unemployed,746
359,-0.0,gini_index pop_den,746
360,-0.0008345343139685305,unemployed^2,746
361,-0.005455651414714873,unemployed pop_den,746
362,-0.0012127349195664716,pop_den^2,746
363,0.0,housing_type_Ejerlejlighed,746
364,0.11332199880027621,housing_type_Rækkehus,746
365,-0.6094129564460949,housing_type_Villa,746
366,0.0,1,741
367,0.38456679875418165,erhvervsindkomst,741
368,-0.22982605778295695,formueindkomst,741
369,0.1502220818681555,anden_personlig_indkomst,741
370,-0.06790516510821726,kont_recip_tot,741
371,0.10158715697019621,gini_index,741
372,-0.10874809508988434,unemployed,741
373,0.09183003489608531,pop_den,741
374,-0.164086474915323,housing_type_Rækkehus,741
375,0.4825920096698204,housing_type_Ejerlejlighed,741
376,-0.3185055347544976,housing_type_Villa,741
377,0.0,1,740
378,0.4753332718220887,erhvervsindkomst,740
379,0.0,formueindkomst,740
380,0.06941751031200864,anden_personlig_indkomst,740
381,-0.0,kont_recip_tot,740
382,0.04276392321379502,gini_index,740
383,-0.14549029063337685,unemployed,740
384,0.13640040179879961,pop_den,740
385,0.22711371622700557,housing_type_Ejerlejlighed,740
386,0.0,housing_type_Rækkehus,740
387,-0.8668936895551113,housing_type_Villa,740
388,0.0,1,730
389,0.0,erhvervsindkomst,730
390,0.0,formueindkomst,730
391,0.0,anden_personlig_indkomst,730
392,-0.0,kont_recip_tot,730
393,0.0,gini_index,730
394,-0.0,unemployed,730
395,-0.0,pop_den,730
396,-0.08901356435124146,erhvervsindkomst^2,730
397,-0.0,erhvervsindkomst formueindkomst,730
398,0.0,erhvervsindkomst anden_personlig_indkomst,730
399,-0.0,erhvervsindkomst kont_recip_tot,730
400,-0.0,erhvervsindkomst gini_index,730
401,-0.0,erhvervsindkomst unemployed,730
402,0.05478039265105116,erhvervsindkomst pop_den,730
403,-0.0,formueindkomst^2,730
404,0.0,formueindkomst anden_personlig_indkomst,730
405,-0.0,formueindkomst kont_recip_tot,730
406,-0.0,formueindkomst gini_index,730
407,-0.0,formueindkomst unemployed,730
408,0.003304218240556374,formueindkomst pop_den,730
409,-0.00046171340368103667,anden_personlig_indkomst^2,730
410,0.0,anden_personlig_indkomst kont_recip_tot,730
411,0.0,anden_personlig_indkomst gini_index,730
412,-0.0,anden_personlig_indkomst unemployed,730
413,0.002572147280158398,anden_personlig_indkomst pop_den,730
414,-0.000746699629790083,kont_recip_tot^2,730
415,-0.0,kont_recip_tot gini_index,730
416,0.0,kont_recip_tot unemployed,730
417,-0.004607670297817312,kont_recip_tot pop_den,730
418,-0.0,gini_index^2,730
419,-0.0,gini_index unemployed,730
420,0.009115287356875725,gini_index pop_den,730
421,0.049276844195655436,unemployed^2,730
422,-0.01609126346792793,unemployed pop_den,730
423,-0.011503393785911451,pop_den^2,730
424,0.8983276743107635,housing_type_Rækkehus,730
425,-0.0,housing_type_Ejerlejlighed,730
426,-0.09750409385330744,housing_type_Villa,730
427,0.0,1,727
428,-0.0,erhvervsindkomst,727
429,-0.19098212969136538,formueindkomst,727
430,0.030330635636235146,anden_personlig_indkomst,727
431,-0.19871307637914318,kont_recip_tot,727
432,0.0,gini_index,727
433,-0.7742153645522909,unemployed,727
434,0.2825237333340985,pop_den,727
435,0.12214039605949642,housing_type_Rækkehus,727
436,-0.0,housing_type_Ejerlejlighed,727
437,-0.727424348413856,housing_type_Villa,727
438,0.0,1,710
439,0.0,erhvervsindkomst,710
440,0.0,formueindkomst,710
441,0.0,anden_personlig_indkomst,710
442,-0.0,kont_recip_tot,710
443,-0.0,gini_index,710
444,0.0,unemployed,710
445,-0.0,pop_den,710
446,-0.052840983266107165,erhvervsindkomst^2,710
447,-0.0,erhvervsindkomst formueindkomst,710
448,-0.0,erhvervsindkomst anden_personlig_indkomst,710
449,0.13508302916883688,erhvervsindkomst kont_recip_tot,710
450,-0.0,erhvervsindkomst gini_index,710
451,0.0,erhvervsindkomst unemployed,710
452,0.0,erhvervsindkomst pop_den,710
453,-0.0,formueindkomst^2,710
454,-0.009864048239833749,formueindkomst anden_personlig_indkomst,710
455,0.017690794775356903,formueindkomst kont_recip_tot,710
456,0.0,formueindkomst gini_index,710
457,-0.057251819660276995,formueindkomst unemployed,710
458,0.006470220961040911,formueindkomst pop_den,710
459,-0.007855801687469813,anden_personlig_indkomst^2,710
460,0.03194726647919557,anden_personlig_indkomst kont_recip_tot,710
461,0.0,anden_personlig_indkomst gini_index,710
462,0.0,anden_personlig_indkomst unemployed,710
463,-0.0,anden_personlig_indkomst pop_den,710
464,-0.040616012754887146,kont_recip_tot^2,710
465,0.05631920218475729,kont_recip_tot gini_index,710
466,-0.0,kont_recip_tot unemployed,710
467,-0.040745217523428606,kont_recip_tot pop_den,710
468,-0.0076835814139598856,gini_index^2,710
469,0.0,gini_index unemployed,710
470,0.00727159161951135,gini_index pop_den,710
471,0.05507728878726911,unemployed^2,710
472,0.0022003717482959443,unemployed pop_den,710
473,0.0011393748154105788,pop_den^2,710
474,0.0,housing_type_Ejerlejlighed,710
475,0.3294551915330533,housing_type_Rækkehus,710
476,-0.7167530936104861,housing_type_Villa,710
477,0.0,1,707
478,0.060542303043119285,erhvervsindkomst,707
479,-0.06784831636822439,formueindkomst,707
480,0.24628297102176414,anden_personlig_indkomst,707
481,-0.07402884547991319,kont_recip_tot,707
482,0.26202579711432333,gini_index,707
483,-0.3623820509076999,unemployed,707
484,-0.02915904448974859,pop_den,707
485,-0.2145700753606463,housing_type_Ejerlejlighed,707
486,0.7064854743166918,housing_type_Rækkehus,707
487,-0.3807304087630259,housing_type_Villa,707
488,0.0,1,706
489,0.2395840997028256,erhvervsindkomst,706
490,0.06443807392707455,formueindkomst,706
491,0.18616626298230118,anden_personlig_indkomst,706
492,0.09447655414221627,kont_recip_tot,706
493,0.22022896397008776,gini_index,706
494,-0.10833101743387322,unemployed,706
495,0.135089631550922,pop_den,706
496,0.39471042477785984,housing_type_Ejerlejlighed,706
497,0.2993847546076625,housing_type_Rækkehus,706
498,-0.6940951793855225,housing_type_Villa,706
499,0.0,1,671
500,0.5107271722138412,erhvervsindkomst,671
501,0.37049897913640883,formueindkomst,671
502,-0.0,anden_personlig_indkomst,671
503,0.3839276970106302,kont_recip_tot,671
504,-0.0,gini_index,671
505,-0.026276186107661345,unemployed,671
506,0.7304838736622536,pop_den,671
507,1.062893448867358,housing_type_Rækkehus,671
508,-0.0,housing_type_Ejerlejlighed,671
509,-0.012911211682376394,housing_type_Villa,671
510,0.0,1,665
511,-0.0,erhvervsindkomst,665
512,-0.2570979815024369,formueindkomst,665
513,0.2924370370245329,anden_personlig_indkomst,665
514,0.016541552774156167,kont_recip_tot,665
515,0.22893840394517956,gini_index,665
516,-0.35538799838361984,unemployed,665
517,0.032252405485918456,pop_den,665
518,0.4152754903768485,housing_type_Ejerlejlighed,665
519,0.0,housing_type_Rækkehus,665
520,-0.6067572051736546,housing_type_Villa,665
521,0.0,1,661
522,0.0,erhvervsindkomst,661
523,0.0,formueindkomst,661
524,-0.0,anden_personlig_indkomst,661
525,0.0,kont_recip_tot,661
526,0.0,gini_index,661
527,-0.0,unemployed,661
528,0.0,pop_den,661
529,-0.07964336839446681,erhvervsindkomst^2,661
530,0.0,erhvervsindkomst formueindkomst,661
531,0.028229406177867993,erhvervsindkomst anden_personlig_indkomst,661
532,-0.000443126179864135,erhvervsindkomst kont_recip_tot,661
533,0.0,erhvervsindkomst gini_index,661
534,0.0,erhvervsindkomst unemployed,661
535,0.03313910541200289,erhvervsindkomst pop_den,661
536,-0.0,formueindkomst^2,661
537,-0.05327382869253101,formueindkomst anden_personlig_indkomst,661
538,0.0,formueindkomst kont_recip_tot,661
539,-0.002213881102144494,formueindkomst gini_index,661
540,0.0,formueindkomst unemployed,661
541,0.0019044251130635912,formueindkomst pop_den,661
542,-0.05164204818617947,anden_personlig_indkomst^2,661
543,0.0,anden_personlig_indkomst kont_recip_tot,661
544,0.05375948495390143,anden_personlig_indkomst gini_index,661
545,-0.0,anden_personlig_indkomst unemployed,661
546,-0.0045564376326462045,anden_personlig_indkomst pop_den,661
547,-0.07254562287523086,kont_recip_tot^2,661
548,-0.044769935257089756,kont_recip_tot gini_index,661
549,0.0,kont_recip_tot unemployed,661
550,0.03028988309226756,kont_recip_tot pop_den,661
551,-0.00018385217390934626,gini_index^2,661
552,0.010103995833505498,gini_index unemployed,661
553,0.002331059954481374,gini_index pop_den,661
554,0.0595453410619192,unemployed^2,661
555,-0.015592201903478401,unemployed pop_den,661
556,-0.00834426358096796,pop_den^2,661
557,0.049465580198940234,housing_type_Ejerlejlighed,661
558,0.4834411096286683,housing_type_Rækkehus,661
559,-0.9614683922435227,housing_type_Villa,661
560,0.0,1,657
561,0.0,erhvervsindkomst,657
562,0.0,formueindkomst,657
563,0.0,anden_personlig_indkomst,657
564,-0.0,kont_recip_tot,657
565,0.0,gini_index,657
566,-0.0,unemployed,657
567,0.0,pop_den,657
568,-0.08048998623684875,erhvervsindkomst^2,657
569,-0.0,erhvervsindkomst formueindkomst,657
570,0.0,erhvervsindkomst anden_personlig_indkomst,657
571,0.0,erhvervsindkomst kont_recip_tot,657
572,0.020505196179404297,erhvervsindkomst gini_index,657
573,0.0,erhvervsindkomst unemployed,657
574,0.023242586884950962,erhvervsindkomst pop_den,657
575,-0.05582145048503797,formueindkomst^2,657
576,0.036485215747520054,formueindkomst anden_personlig_indkomst,657
577,-0.15474424814857704,formueindkomst kont_recip_tot,657
578,-0.0,formueindkomst gini_index,657
579,0.0,formueindkomst unemployed,657
580,0.02764305123178875,formueindkomst pop_den,657
581,-0.02766259120818806,anden_personlig_indkomst^2,657
582,-0.0,anden_personlig_indkomst kont_recip_tot,657
583,0.0,anden_personlig_indkomst gini_index,657
584,0.0,anden_personlig_indkomst unemployed,657
585,0.007063107696258249,anden_personlig_indkomst pop_den,657
586,0.05766814835046729,kont_recip_tot^2,657
587,-0.0,kont_recip_tot gini_index,657
588,-0.0,kont_recip_tot unemployed,657
589,-0.002078281763246736,kont_recip_tot pop_den,657
590,0.0,gini_index^2,657
591,-0.0,gini_index unemployed,657
592,0.0051758311016481574,gini_index pop_den,657
593,0.021315038863241414,unemployed^2,657
594,-0.009490398814996826,unemployed pop_den,657
595,-0.00028434846180398716,pop_den^2,657
596,0.24938646105401435,housing_type_Ejerlejlighed,657
597,0.047120497456329784,housing_type_Rækkehus,657
598,-0.963168360283856,housing_type_Villa,657
599,0.0,1,630
600,0.0,erhvervsindkomst,630
601,0.0,formueindkomst,630
602,0.0,anden_personlig_indkomst,630
603,0.0,kont_recip_tot,630
604,0.0,gini_index,630
605,-0.0,unemployed,630
606,-0.0,pop_den,630
607,-0.1426884025241643,erhvervsindkomst^2,630
608,-0.0,erhvervsindkomst formueindkomst,630
609,-0.0,erhvervsindkomst anden_personlig_indkomst,630
610,0.01377233144642229,erhvervsindkomst kont_recip_tot,630
611,0.00496458120553512,erhvervsindkomst gini_index,630
612,-0.0,erhvervsindkomst unemployed,630
613,0.0656963718767567,erhvervsindkomst pop_den,630
614,-0.0,formueindkomst^2,630
615,-0.0,formueindkomst anden_personlig_indkomst,630
616,0.0,formueindkomst kont_recip_tot,630
617,-0.0,formueindkomst gini_index,630
618,-0.0,formueindkomst unemployed,630
619,0.0035056906567236916,formueindkomst pop_den,630
620,-0.0282686346166735,anden_personlig_indkomst^2,630
621,0.043630069928798546,anden_personlig_indkomst kont_recip_tot,630
622,-0.0,anden_personlig_indkomst gini_index,630
623,-0.0,anden_personlig_indkomst unemployed,630
624,-0.0,anden_personlig_indkomst pop_den,630
625,-0.0,kont_recip_tot^2,630
626,0.0015902830874618152,kont_recip_tot gini_index,630
627,0.0,kont_recip_tot unemployed,630
628,-0.010805328588204408,kont_recip_tot pop_den,630
629,0.0,gini_index^2,630
630,-0.0,gini_index unemployed,630
631,0.00012363080346545954,gini_index pop_den,630
632,0.04503533308482,unemployed^2,630
633,-0.011190162548961479,unemployed pop_den,630
634,-0.006943574748883825,pop_den^2,630
635,0.006313345898013779,housing_type_Rækkehus,630
636,0.0,housing_type_Ejerlejlighed,630
637,-0.8712101046389097,housing_type_Villa,630
638,0.0,1,621
