,value,parameter,muni_code
116,0.01431705003270518,gini_index,825
117,-0.26075244597034364,unemployed,825
118,-0.3704635626984817,pop_den,825
119,-0.6079494993091282,housing_type_Villa,825
120,0.0175843164526578,housing_type_Ejerlejlighed,825
121,0.4792542016434185,housing_type_Rækkehus,825
122,0.0,1,820
123,0.4730951622381888,erhvervsindkomst,820
124,0.09764686176814956,formueindkomst,820
125,0.07572261030761139,anden_personlig_indkomst,820
126,0.0,kont_recip_tot,820
127,0.0,gini_index,820
128,-0.0,unemployed,820
129,0.0,pop_den,820
130,0.0,housing_type_Ejerlejlighed,820
131,0.0,housing_type_Rækkehus,820
132,-0.7576466899112626,housing_type_Villa,820
133,0.0,1,813
134,0.24969329153231656,erhvervsindkomst,813
135,0.17360521137123008,formueindkomst,813
136,0.12185686576853628,anden_personlig_indkomst,813
137,-0.07806192010063345,kont_recip_tot,813
138,0.08377226477237465,gini_index,813
139,-0.10794009827431704,unemployed,813
140,-0.21197278247535864,pop_den,813
141,0.1314813311942257,housing_type_Ejerlejlighed,813
142,0.4037923214328661,housing_type_Rækkehus,813
143,-0.5352736526270919,housing_type_Villa,813
144,0.0,1,810
145,0.8896653643364707,erhvervsindkomst,810
146,-0.04665961188064557,formueindkomst,810
147,0.0030598082296288314,anden_personlig_indkomst,810
148,-0.1812648010107929,kont_recip_tot,810
149,0.22782250942079757,gini_index,810
150,0.18353779327022568,unemployed,810
151,0.027543619557105065,pop_den,810
152,0.0,housing_type_Ejerlejlighed,810
153,0.5497957822653468,housing_type_Rækkehus,810
154,-0.7979644677164253,housing_type_Villa,810
155,0.0,1,791
156,0.5025372818255853,erhvervsindkomst,791
157,0.03535278294016283,formueindkomst,791
158,0.025013238748544015,anden_personlig_indkomst,791
159,-0.06507283822254364,kont_recip_tot,791
160,0.2652701907117364,gini_index,791
161,-0.0,unemployed,791
162,-0.005106256109921094,pop_den,791
163,0.0,housing_type_Ejerlejlighed,791
164,0.15493953921804676,housing_type_Rækkehus,791
165,-0.935728205690317,housing_type_Villa,791
166,0.0,1,787
167,0.0,erhvervsindkomst,787
168,0.0,formueindkomst,787
169,-0.0,anden_personlig_indkomst,787
170,-0.0,kont_recip_tot,787
171,0.0,gini_index,787
172,0.0,unemployed,787
173,0.0,pop_den,787
174,-0.0,erhvervsindkomst^2,787
175,0.0027080841376309296,erhvervsindkomst formueindkomst,787
176,0.03138688663436861,erhvervsindkomst anden_personlig_indkomst,787
177,-0.0,erhvervsindkomst kont_recip_tot,787
178,0.0,erhvervsindkomst gini_index,787
179,0.00019074179669003772,erhvervsindkomst unemployed,787
180,0.017757196797538573,erhvervsindkomst pop_den,787
181,0.07400423353132371,formueindkomst^2,787
182,0.053275062763044535,formueindkomst anden_personlig_indkomst,787
183,0.0,formueindkomst kont_recip_tot,787
184,-0.02562770340028037,formueindkomst gini_index,787
185,0.0,formueindkomst unemployed,787
186,-0.01638299306643949,formueindkomst pop_den,787
187,-0.0,anden_personlig_indkomst^2,787
188,0.16445407795401312,anden_personlig_indkomst kont_recip_tot,787
189,-0.11123855715915072,anden_personlig_indkomst gini_index,787
190,0.07543393463745775,anden_personlig_indkomst unemployed,787
191,-0.00635350455348284,anden_personlig_indkomst pop_den,787
192,-0.09826475540652811,kont_recip_tot^2,787
193,0.0571570513204864,kont_recip_tot gini_index,787
194,-0.0,kont_recip_tot unemployed,787
195,0.0,kont_recip_tot pop_den,787
196,-0.0,gini_index^2,787
197,0.0,gini_index unemployed,787
198,0.01626603753937668,gini_index pop_den,787
199,-0.020858219063835608,unemployed^2,787
200,0.0,unemployed pop_den,787
201,0.0012891553196822984,pop_den^2,787
202,0.32196209013793087,housing_type_Ejerlejlighed,787
203,0.0,housing_type_Rækkehus,787
204,-0.9627173063520904,housing_type_Villa,787
205,0.0,1,779
206,0.0,erhvervsindkomst,779
207,0.0,formueindkomst,779
208,0.0,anden_personlig_indkomst,779
209,-0.0,kont_recip_tot,779
210,0.0,gini_index,779
211,-0.0,unemployed,779
212,0.0,pop_den,779
213,0.0,erhvervsindkomst^2,779
214,-0.0,erhvervsindkomst formueindkomst,779
215,0.0,erhvervsindkomst anden_personlig_indkomst,779
216,0.0,erhvervsindkomst kont_recip_tot,779
217,0.0,erhvervsindkomst gini_index,779
218,-0.0,erhvervsindkomst unemployed,779
219,0.007607201686893527,erhvervsindkomst pop_den,779
220,-0.05506191332080797,formueindkomst^2,779
221,-0.0,formueindkomst anden_personlig_indkomst,779
222,0.024287444521879063,formueindkomst kont_recip_tot,779
223,-0.0,formueindkomst gini_index,779
224,-0.0,formueindkomst unemployed,779
225,0.004020849966130669,formueindkomst pop_den,779
226,0.002960935842399169,anden_personlig_indkomst^2,779
227,0.0,anden_personlig_indkomst kont_recip_tot,779
228,0.0,anden_personlig_indkomst gini_index,779
229,-0.0,anden_personlig_indkomst unemployed,779
230,0.0,anden_personlig_indkomst pop_den,779
231,0.0,kont_recip_tot^2,779
232,0.0,kont_recip_tot gini_index,779
233,-0.0,kont_recip_tot unemployed,779
234,-0.0007934632855859046,kont_recip_tot pop_den,779
235,0.0,gini_index^2,779
236,-0.0,gini_index unemployed,779
237,0.002408646181657278,gini_index pop_den,779
238,0.04251392626152874,unemployed^2,779
239,-0.0010112982022745514,unemployed pop_den,779
240,0.0005625969606369391,pop_den^2,779
241,0.6356750727222688,housing_type_Ejerlejlighed,779
242,0.0,housing_type_Rækkehus,779
243,-0.9573055964424497,housing_type_Villa,779
244,0.0,1,773
245,-0.0,erhvervsindkomst,773
246,0.09918519040108587,formueindkomst,773
247,0.013506911815515856,anden_personlig_indkomst,773
248,-0.2483507538633574,kont_recip_tot,773
249,0.6930527712135285,gini_index,773
250,-0.0,unemployed,773
251,0.02892976529790349,pop_den,773
252,0.3047197582551651,housing_type_Rækkehus,773
253,-0.0,housing_type_Villa,773
254,-0.08814179816592728,housing_type_Ejerlejlighed,773
255,0.0,1,766
256,0.1957062996450954,erhvervsindkomst,766
257,0.17303923966290205,formueindkomst,766
258,0.0380240670562502,anden_personlig_indkomst,766
259,-0.13472148259610156,kont_recip_tot,766
260,0.151720889724118,gini_index,766
261,-0.18864068547163595,unemployed,766
262,0.14195698969139117,pop_den,766
263,0.32201562265538647,housing_type_Ejerlejlighed,766
264,0.2255974645376282,housing_type_Rækkehus,766
265,-0.6587241982887774,housing_type_Villa,766
266,0.0,1,760
267,0.0,erhvervsindkomst,760
268,0.0,formueindkomst,760
269,0.0,anden_personlig_indkomst,760
270,0.0,kont_recip_tot,760
271,0.0,gini_index,760
272,0.0,unemployed,760
273,0.0,pop_den,760
274,0.004905407001153322,erhvervsindkomst^2,760
275,0.0,erhvervsindkomst formueindkomst,760
276,0.0,erhvervsindkomst anden_personlig_indkomst,760
277,0.0,erhvervsindkomst kont_recip_tot,760
278,0.02409247513832163,erhvervsindkomst gini_index,760
279,0.0,erhvervsindkomst unemployed,760
280,0.0,erhvervsindkomst pop_den,760
281,0.0,formueindkomst^2,760
282,0.0,formueindkomst anden_personlig_indkomst,760
283,0.0,formueindkomst kont_recip_tot,760
284,0.0,formueindkomst gini_index,760
285,0.0,formueindkomst unemployed,760
286,0.0,formueindkomst pop_den,760
287,0.0,anden_personlig_indkomst^2,760
288,0.0,anden_personlig_indkomst kont_recip_tot,760
289,0.0,anden_personlig_indkomst gini_index,760
290,0.0,anden_personlig_indkomst unemployed,760
291,0.0,anden_personlig_indkomst pop_den,760
292,0.0,kont_recip_tot^2,760
293,0.0,kont_recip_tot gini_index,760
294,0.0,kont_recip_tot unemployed,760
295,0.0,kont_recip_tot pop_den,760
296,0.004631046492295243,gini_index^2,760
297,0.0,gini_index unemployed,760
298,0.0,gini_index pop_den,760
299,0.0,unemployed^2,760
300,-0.0,unemployed pop_den,760
301,0.0,pop_den^2,760
302,0.0,housing_type_Ejerlejlighed,760
303,0.0,housing_type_Rækkehus,760
304,-0.0,housing_type_Villa,760
305,0.0,1,756
306,0.19053323180200116,erhvervsindkomst,756
307,0.0044162296362184935,formueindkomst,756
308,0.043699573964696085,anden_personlig_indkomst,756
309,-0.08191504799508637,kont_recip_tot,756
310,0.1462801811984667,gini_index,756
311,-0.24115006355243263,unemployed,756
312,0.2074366721556833,pop_den,756
313,0.3430906053700878,housing_type_Ejerlejlighed,756
314,0.20422476626918273,housing_type_Rækkehus,756
315,-0.5473153716392704,housing_type_Villa,756
316,0.0,1,751
317,0.5313415217740242,erhvervsindkomst,751
318,0.1245815207154072,formueindkomst,751
319,-0.012662788786243148,anden_personlig_indkomst,751
320,-0.16679764180207735,kont_recip_tot,751
321,0.24022837066190475,gini_index,751
322,0.19185798839299295,unemployed,751
323,-0.13140542163423258,pop_den,751
324,0.024874544179719883,housing_type_Rækkehus,751
325,0.3899836376941062,housing_type_Ejerlejlighed,751
326,-0.41485818187382656,housing_type_Villa,751
327,0.0,1,746
328,0.19515771767616008,erhvervsindkomst,746
329,0.1989400799741833,formueindkomst,746
330,0.05348656294518537,anden_personlig_indkomst,746
331,-0.15357124416900847,kont_recip_tot,746
332,0.16472108206355404,gini_index,746
333,-0.10794197278578781,unemployed,746
334,-0.027989927500174313,pop_den,746
335,0.12392074624759607,housing_type_Ejerlejlighed,746
336,0.23750736187504837,housing_type_Rækkehus,746
337,-0.3614281081226444,housing_type_Villa,746
338,0.0,1,741
339,0.45085159844143313,erhvervsindkomst,741
340,0.0,formueindkomst,741
341,0.0,anden_personlig_indkomst,741
342,-0.12056679827968544,kont_recip_tot,741
343,0.0,gini_index,741
344,-0.0,unemployed,741
345,-0.0,pop_den,741
346,-0.0,housing_type_Rækkehus,741
347,0.666863001636872,housing_type_Ejerlejlighed,741
348,-0.08187471070131963,housing_type_Villa,741
349,0.0,1,740
350,0.2712469452465649,erhvervsindkomst,740
351,0.0696966477968541,formueindkomst,740
352,0.07628407624853327,anden_personlig_indkomst,740
353,-0.019709899527775198,kont_recip_tot,740
354,0.12355808559551934,gini_index,740
355,-0.10128933545456364,unemployed,740
356,0.22678680823069156,pop_den,740
357,0.3775572650755509,housing_type_Ejerlejlighed,740
358,0.15610005812114658,housing_type_Rækkehus,740
359,-0.5336573231966973,housing_type_Villa,740
360,0.0,1,730
361,0.5395784648108469,erhvervsindkomst,730
362,0.06729671615439245,formueindkomst,730
363,0.017515128130964282,anden_personlig_indkomst,730
364,-0.14249291238698508,kont_recip_tot,730
365,0.1342573460338991,gini_index,730
366,-0.05378074495044615,unemployed,730
367,-0.11371899027685288,pop_den,730
368,0.5707088994205051,housing_type_Rækkehus,730
369,-0.21293378107745686,housing_type_Ejerlejlighed,730
370,-0.35777511834304776,housing_type_Villa,730
371,0.0,1,727
372,0.3186462425897528,erhvervsindkomst,727
373,0.0,formueindkomst,727
374,0.027496398829876704,anden_personlig_indkomst,727
375,-0.26113425796089684,kont_recip_tot,727
376,0.0978764572222234,gini_index,727
377,-0.0,unemployed,727
378,0.5677102352319311,pop_den,727
379,0.1405051984392354,housing_type_Rækkehus,727
380,0.0,housing_type_Ejerlejlighed,727
381,-0.6740853190723234,housing_type_Villa,727
382,0.0,1,710
383,0.6472500488066734,erhvervsindkomst,710
384,0.1198042766535531,formueindkomst,710
385,0.04969055736293344,anden_personlig_indkomst,710
386,-0.1062135197726495,kont_recip_tot,710
387,0.2330982068945303,gini_index,710
388,0.25020961330982827,unemployed,710
389,-0.024214337777994005,pop_den,710
390,0.0,housing_type_Ejerlejlighed,710
391,0.4374409425093302,housing_type_Rækkehus,710
392,-0.6297516608976005,housing_type_Villa,710
393,0.0,1,707
394,0.0,erhvervsindkomst,707
395,-0.0,formueindkomst,707
396,0.0,anden_personlig_indkomst,707
397,-0.0,kont_recip_tot,707
398,0.0,gini_index,707
399,-0.0,unemployed,707
400,-0.0,pop_den,707
401,-0.0,erhvervsindkomst^2,707
402,0.0,erhvervsindkomst formueindkomst,707
403,0.008892409697784634,erhvervsindkomst anden_personlig_indkomst,707
404,-0.0,erhvervsindkomst kont_recip_tot,707
405,0.0,erhvervsindkomst gini_index,707
406,0.0,erhvervsindkomst unemployed,707
407,0.03049765744736035,erhvervsindkomst pop_den,707
408,0.0,formueindkomst^2,707
409,0.0,formueindkomst anden_personlig_indkomst,707
410,0.021101537553478975,formueindkomst kont_recip_tot,707
411,-0.003248698611321904,formueindkomst gini_index,707
412,0.0,formueindkomst unemployed,707
413,-0.004089957551956495,formueindkomst pop_den,707
414,0.004956555624815935,anden_personlig_indkomst^2,707
415,0.0,anden_personlig_indkomst kont_recip_tot,707
416,0.0,anden_personlig_indkomst gini_index,707
417,-0.0,anden_personlig_indkomst unemployed,707
418,-0.002421665185373637,anden_personlig_indkomst pop_den,707
419,-0.025998767504488138,kont_recip_tot^2,707
420,-0.0,kont_recip_tot gini_index,707
421,0.010790642994191992,kont_recip_tot unemployed,707
422,0.0,kont_recip_tot pop_den,707
423,0.0,gini_index^2,707
424,0.030777662705531117,gini_index unemployed,707
425,0.0038417263865818205,gini_index pop_den,707
426,-0.03643703639276633,unemployed^2,707
427,-0.027654406102014216,unemployed pop_den,707
428,-0.008079397420007349,pop_den^2,707
429,-0.0,housing_type_Ejerlejlighed,707
430,0.7510868259959756,housing_type_Rækkehus,707
431,-0.2843371239061666,housing_type_Villa,707
432,0.0,1,706
433,0.31284813464457956,erhvervsindkomst,706
434,0.07002251643458571,formueindkomst,706
435,0.0490186975548059,anden_personlig_indkomst,706
436,-0.08852292448038797,kont_recip_tot,706
437,0.13724589558667327,gini_index,706
438,-0.09415224045059714,unemployed,706
439,0.2526545819917066,pop_den,706
440,0.3972751288387998,housing_type_Ejerlejlighed,706
441,0.25426084976980157,housing_type_Rækkehus,706
442,-0.6515359786086008,housing_type_Villa,706
443,0.0,1,671
444,0.7123670031301574,erhvervsindkomst,671
445,0.18591640871330367,formueindkomst,671
446,0.009280642035839426,anden_personlig_indkomst,671
447,0.023876180137027726,kont_recip_tot,671
448,-0.0,gini_index,671
449,0.025697737221759186,unemployed,671
450,0.24864256909159588,pop_den,671
451,0.8572736874485858,housing_type_Rækkehus,671
452,-0.0,housing_type_Ejerlejlighed,671
453,-0.2727657564574367,housing_type_Villa,671
454,0.0,1,665
455,0.0,erhvervsindkomst,665
456,0.0,formueindkomst,665
457,0.14202251068767338,anden_personlig_indkomst,665
458,0.0,kont_recip_tot,665
459,0.24255364082364092,gini_index,665
460,-0.2617216237021739,unemployed,665
461,-0.0,pop_den,665
462,0.28576779701033606,housing_type_Ejerlejlighed,665
463,0.0,housing_type_Rækkehus,665
464,-0.686002806871577,housing_type_Villa,665
465,0.0,1,661
466,0.31455239154222,erhvervsindkomst,661
467,0.017483083765154287,formueindkomst,661
468,0.03703738712679479,anden_personlig_indkomst,661
469,-0.02090551077234639,kont_recip_tot,661
470,0.19566400221752292,gini_index,661
471,-0.022080019385375724,unemployed,661
472,0.1659762948182565,pop_den,661
473,0.07686574758684257,housing_type_Ejerlejlighed,661
474,0.40963185422942205,housing_type_Rækkehus,661
475,-0.7364975996898703,housing_type_Villa,661
476,0.0,1,657
477,0.27972438743510236,erhvervsindkomst,657
478,0.03281348259728598,formueindkomst,657
479,0.032927210127312916,anden_personlig_indkomst,657
480,-0.038801690816008844,kont_recip_tot,657
481,0.15312659267770068,gini_index,657
482,-0.11845942907838224,unemployed,657
483,0.1704739456537146,pop_den,657
484,0.336681655258739,housing_type_Ejerlejlighed,657
485,0.17699573703735924,housing_type_Rækkehus,657
486,-0.6247885032664411,housing_type_Villa,657
487,0.0,1,630
488,0.6652712777403841,erhvervsindkomst,630
489,0.10129850488934589,formueindkomst,630
490,-0.0,anden_personlig_indkomst,630
491,-0.09413966143091014,kont_recip_tot,630
492,0.0005573214074852827,gini_index,630
493,-0.023985087945933865,unemployed,630
494,-0.08392296511720633,pop_den,630
495,0.05149428462832674,housing_type_Rækkehus,630
496,0.0,housing_type_Ejerlejlighed,630
497,-0.8185044040755594,housing_type_Villa,630
498,0.0,1,621
499,0.48857023295621455,erhvervsindkomst,621
500,0.07590122488965159,formueindkomst,621
501,0.03923334433193505,anden_personlig_indkomst,621
502,-0.1789925861060381,kont_recip_tot,621
503,0.06879626928251624,gini_index,621
504,-0.1553585534341283,unemployed,621
505,-0.13409540652299023,pop_den,621
506,0.1896611122614091,housing_type_Ejerlejlighed,621
507,0.22078224000334581,housing_type_Rækkehus,621
508,-0.5208804267351091,housing_type_Villa,621
509,0.0,1,615
510,0.9650980908341852,erhvervsindkomst,615
511,-0.07789865092529838,formueindkomst,615
512,-0.0,anden_personlig_indkomst,615
513,-0.006532053925465695,kont_recip_tot,615
514,0.002354806099605181,gini_index,615
515,-0.0,unemployed,615
516,0.003444785181607843,pop_den,615
517,0.0239351540523561,erhvervsindkomst^2,615
518,-0.00687408819670467,erhvervsindkomst formueindkomst,615
519,0.017156322776466813,erhvervsindkomst anden_personlig_indkomst,615
520,-0.047498190145643354,erhvervsindkomst kont_recip_tot,615
521,0.01315605372174798,erhvervsindkomst gini_index,615
522,-0.020176012180297877,erhvervsindkomst unemployed,615
523,-0.0024282050451048475,erhvervsindkomst pop_den,615
524,0.08919264982871955,formueindkomst^2,615
525,-0.05896388071663308,formueindkomst anden_personlig_indkomst,615
526,-0.11471810876890602,formueindkomst kont_recip_tot,615
527,0.022862347637889753,formueindkomst gini_index,615
528,0.14535599375382358,formueindkomst unemployed,615
529,0.015016804707929581,formueindkomst pop_den,615
530,-0.028422907780436858,anden_personlig_indkomst^2,615
531,0.0539595265342923,anden_personlig_indkomst kont_recip_tot,615
532,-0.030286257041181486,anden_personlig_indkomst gini_index,615
533,-0.0873679377399966,anden_personlig_indkomst unemployed,615
534,0.016686630447544554,anden_personlig_indkomst pop_den,615
535,0.023101889522403378,kont_recip_tot^2,615
536,-0.00020256631550409632,kont_recip_tot gini_index,615
537,0.027511681458650548,kont_recip_tot unemployed,615
538,-0.008639594568916676,kont_recip_tot pop_den,615
539,0.007425476324888982,gini_index^2,615
540,-0.016198353702595338,gini_index unemployed,615
541,-0.0013162098646395024,gini_index pop_den,615
542,-0.03642877487026754,unemployed^2,615
543,0.00458447369131457,unemployed pop_den,615
544,-0.0021302926153394675,pop_den^2,615
545,0.0,housing_type_Ejerlejlighed,615
546,0.02202081976378059,housing_type_Rækkehus,615
547,-0.6266824944365011,housing_type_Villa,615
548,0.0,1,607
549,0.0,erhvervsindkomst,607
550,0.0,formueindkomst,607
551,0.0,anden_personlig_indkomst,607
552,-0.0,kont_recip_tot,607
553,0.0,gini_index,607
554,-0.0,unemployed,607
555,-0.0,pop_den,607
556,0.048402641581550075,erhvervsindkomst^2,607
557,0.0,erhvervsindkomst formueindkomst,607
558,0.011373530797170994,erhvervsindkomst anden_personlig_indkomst,607
559,0.0,erhvervsindkomst kont_recip_tot,607
560,0.0,erhvervsindkomst gini_index,607
561,-0.0,erhvervsindkomst unemployed,607
562,0.012618529814581617,erhvervsindkomst pop_den,607
563,0.0,formueindkomst^2,607
564,0.0,formueindkomst anden_personlig_indkomst,607
565,-0.0,formueindkomst kont_recip_tot,607
566,-0.0,formueindkomst gini_index,607
567,-0.0,formueindkomst unemployed,607
568,2.5061595796712967e-05,formueindkomst pop_den,607
569,-0.030455631832511997,anden_personlig_indkomst^2,607
570,0.0,anden_personlig_indkomst kont_recip_tot,607
571,0.0063433227599971245,anden_personlig_indkomst gini_index,607
572,-0.0,anden_personlig_indkomst unemployed,607
573,0.004385704073611374,anden_personlig_indkomst pop_den,607
574,-0.001200490831183083,kont_recip_tot^2,607
575,-0.0,kont_recip_tot gini_index,607
576,-0.0,kont_recip_tot unemployed,607
577,-0.004946365222627387,kont_recip_tot pop_den,607
578,-0.0,gini_index^2,607
579,-0.0,gini_index unemployed,607
580,-0.0017872491598806546,gini_index pop_den,607
581,0.047062117194003744,unemployed^2,607
582,-0.006821359605826585,unemployed pop_den,607
583,-0.0038982719279593726,pop_den^2,607
584,-0.0,housing_type_Ejerlejlighed,607
585,0.5281291893026601,housing_type_Rækkehus,607
586,-0.004439511535019852,housing_type_Villa,607
587,0.0,1,580
588,0.0,erhvervsindkomst,580
589,-0.0,formueindkomst,580
590,-0.0,anden_personlig_indkomst,580
591,0.0,kont_recip_tot,580
592,0.0,gini_index,580
593,-0.0,unemployed,580
594,-0.0,pop_den,580
595,-0.012200019381589856,erhvervsindkomst^2,580
596,-0.006199205707414919,erhvervsindkomst formueindkomst,580
597,-0.0,erhvervsindkomst anden_personlig_indkomst,580
598,-0.0,erhvervsindkomst kont_recip_tot,580
599,-0.0,erhvervsindkomst gini_index,580
600,0.0,erhvervsindkomst unemployed,580
601,0.007006122394707496,erhvervsindkomst pop_den,580
602,-0.0,formueindkomst^2,580
603,-0.01533114412288767,formueindkomst anden_personlig_indkomst,580
604,-0.0,formueindkomst kont_recip_tot,580
605,-0.0,formueindkomst gini_index,580
606,0.0,formueindkomst unemployed,580
607,-3.928847936317792e-05,formueindkomst pop_den,580
608,-0.0,anden_personlig_indkomst^2,580
609,-0.0,anden_personlig_indkomst kont_recip_tot,580
610,-0.0,anden_personlig_indkomst gini_index,580
611,0.0,anden_personlig_indkomst unemployed,580
612,-0.0008767124200294508,anden_personlig_indkomst pop_den,580
613,-0.0,kont_recip_tot^2,580
614,-0.004634223725392523,kont_recip_tot gini_index,580
615,0.0,kont_recip_tot unemployed,580
616,-0.0030232550275982512,kont_recip_tot pop_den,580
617,-0.0051946036062467385,gini_index^2,580
618,0.006469948829428431,gini_index unemployed,580
619,0.00240980869225325,gini_index pop_den,580
620,-0.009493124990217051,unemployed^2,580
621,-0.0,unemployed pop_den,580
622,-0.00012370981672359162,pop_den^2,580
623,0.3460122513332863,housing_type_Ejerlejlighed,580
624,0.1632371442158335,housing_type_Rækkehus,580
625,-1.1759160622157863,housing_type_Villa,580
626,0.0,1,575
627,0.0,erhvervsindkomst,575
628,-0.0,formueindkomst,575
629,0.0,anden_personlig_indkomst,575
630,0.0,kont_recip_tot,575
631,0.0,gini_index,575
632,-0.0,unemployed,575
633,-0.0,pop_den,575
634,-0.0,erhvervsindkomst^2,575
635,-0.0,erhvervsindkomst formueindkomst,575
636,-0.0,erhvervsindkomst anden_personlig_indkomst,575
637,-0.0,erhvervsindkomst kont_recip_tot,575
638,-0.0,erhvervsindkomst gini_index,575
639,0.0,erhvervsindkomst unemployed,575
640,0.008502746690747135,erhvervsindkomst pop_den,575
641,-0.0,formueindkomst^2,575
642,-0.0,formueindkomst anden_personlig_indkomst,575
643,-0.0,formueindkomst kont_recip_tot,575
644,-0.0,formueindkomst gini_index,575
645,0.0,formueindkomst unemployed,575
646,-0.006001375909932591,formueindkomst pop_den,575
647,0.0,anden_personlig_indkomst^2,575
